Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Formation,Lineup_Section,Jersey_Number,Player
8efec987,https://fbref.com/en/matches/8efec987/Manchester-United-Arsenal-March-9-2025-Premier-League,2025-03-09,Premier League,Matchweek 28,Away,Manchester Utd,D,2025-03-09_premier_league_manchester_utd,Arsenal,4-3-3,Starter,22,David Raya
8efec987,https://fbref.com/en/matches/8efec987/Manchester-United-Arsenal-March-9-2025-Premier-League,2025-03-09,Premier League,Matchweek 28,Away,Manchester Utd,D,2025-03-09_premier_league_manchester_utd,Arsenal,4-3-3,Starter,2,William Saliba
8efec987,https://fbref.com/en/matches/8efec987/Manchester-United-Arsenal-March-9-2025-Premier-League,2025-03-09,Premier League,Matchweek 28,Away,Manchester Utd,D,2025-03-09_premier_league_manchester_utd,Arsenal,4-3-3,Starter,5,Thomas Partey
8efec987,https://fbref.com/en/matches/8efec987/Manchester-United-Arsenal-March-9-2025-Premier-League,2025-03-09,Premier League,Matchweek 28,Away,Manchester Utd,D,2025-03-09_premier_league_manchester_utd,Arsenal,4-3-3,Starter,6,Gabriel Magalhães
8efec987,https://fbref.com/en/matches/8efec987/Manchester-United-Arsenal-March-9-2025-Premier-League,2025-03-09,Premier League,Matchweek 28,Away,Manchester Utd,D,2025-03-09_premier_league_manchester_utd,Arsenal,4-3-3,Starter,8,Martin Ødegaard
8efec987,https://fbref.com/en/matches/8efec987/Manchester-United-Arsenal-March-9-2025-Premier-League,2025-03-09,Premier League,Matchweek 28,Away,Manchester Utd,D,2025-03-09_premier_league_manchester_utd,Arsenal,4-3-3,Starter,12,Jurriën Timber
8efec987,https://fbref.com/en/matches/8efec987/Manchester-United-Arsenal-March-9-2025-Premier-League,2025-03-09,Premier League,Matchweek 28,Away,Manchester Utd,D,2025-03-09_premier_league_manchester_utd,Arsenal,4-3-3,Starter,19,Leandro Trossard
8efec987,https://fbref.com/en/matches/8efec987/Manchester-United-Arsenal-March-9-2025-Premier-League,2025-03-09,Premier League,Matchweek 28,Away,Manchester Utd,D,2025-03-09_premier_league_manchester_utd,Arsenal,4-3-3,Starter,23,Mikel Merino
8efec987,https://fbref.com/en/matches/8efec987/Manchester-United-Arsenal-March-9-2025-Premier-League,2025-03-09,Premier League,Matchweek 28,Away,Manchester Utd,D,2025-03-09_premier_league_manchester_utd,Arsenal,4-3-3,Starter,33,Riccardo Calafiori
8efec987,https://fbref.com/en/matches/8efec987/Manchester-United-Arsenal-March-9-2025-Premier-League,2025-03-09,Premier League,Matchweek 28,Away,Manchester Utd,D,2025-03-09_premier_league_manchester_utd,Arsenal,4-3-3,Starter,41,Declan Rice
8efec987,https://fbref.com/en/matches/8efec987/Manchester-United-Arsenal-March-9-2025-Premier-League,2025-03-09,Premier League,Matchweek 28,Away,Manchester Utd,D,2025-03-09_premier_league_manchester_utd,Arsenal,4-3-3,Starter,53,Ethan Nwaneri
8efec987,https://fbref.com/en/matches/8efec987/Manchester-United-Arsenal-March-9-2025-Premier-League,2025-03-09,Premier League,Matchweek 28,Away,Manchester Utd,D,2025-03-09_premier_league_manchester_utd,Arsenal,4-3-3,Bench,32,Neto
8efec987,https://fbref.com/en/matches/8efec987/Manchester-United-Arsenal-March-9-2025-Premier-League,2025-03-09,Premier League,Matchweek 28,Away,Manchester Utd,D,2025-03-09_premier_league_manchester_utd,Arsenal,4-3-3,Bench,3,Kieran Tierney
8efec987,https://fbref.com/en/matches/8efec987/Manchester-United-Arsenal-March-9-2025-Premier-League,2025-03-09,Premier League,Matchweek 28,Away,Manchester Utd,D,2025-03-09_premier_league_manchester_utd,Arsenal,4-3-3,Bench,4,Ben White
8efec987,https://fbref.com/en/matches/8efec987/Manchester-United-Arsenal-March-9-2025-Premier-League,2025-03-09,Premier League,Matchweek 28,Away,Manchester Utd,D,2025-03-09_premier_league_manchester_utd,Arsenal,4-3-3,Bench,11,Gabriel Martinelli
8efec987,https://fbref.com/en/matches/8efec987/Manchester-United-Arsenal-March-9-2025-Premier-League,2025-03-09,Premier League,Matchweek 28,Away,Manchester Utd,D,2025-03-09_premier_league_manchester_utd,Arsenal,4-3-3,Bench,15,Jakub Kiwior
8efec987,https://fbref.com/en/matches/8efec987/Manchester-United-Arsenal-March-9-2025-Premier-League,2025-03-09,Premier League,Matchweek 28,Away,Manchester Utd,D,2025-03-09_premier_league_manchester_utd,Arsenal,4-3-3,Bench,17,Oleksandr Zinchenko
8efec987,https://fbref.com/en/matches/8efec987/Manchester-United-Arsenal-March-9-2025-Premier-League,2025-03-09,Premier League,Matchweek 28,Away,Manchester Utd,D,2025-03-09_premier_league_manchester_utd,Arsenal,4-3-3,Bench,20,Jorginho
8efec987,https://fbref.com/en/matches/8efec987/Manchester-United-Arsenal-March-9-2025-Premier-League,2025-03-09,Premier League,Matchweek 28,Away,Manchester Utd,D,2025-03-09_premier_league_manchester_utd,Arsenal,4-3-3,Bench,30,Raheem Sterling
8efec987,https://fbref.com/en/matches/8efec987/Manchester-United-Arsenal-March-9-2025-Premier-League,2025-03-09,Premier League,Matchweek 28,Away,Manchester Utd,D,2025-03-09_premier_league_manchester_utd,Arsenal,4-3-3,Bench,49,Myles Lewis-Skelly
