season,tracked_team,match_date,competition,opponent_team,original_file,Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Formation,Lineup_Section,Jersey_Number,Player
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_lineups.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Starter,12,Emerson
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_lineups.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Starter,14,Ivan Perišić
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_lineups.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Starter,15,Eric Dier
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_lineups.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Starter,17,Cristian Romero
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_lineups.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Starter,30,Rodrigo Bentancur
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_lineups.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Starter,34,Clément Lenglet
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_lineups.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Bench,20,Fraser Forster
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_lineups.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Bench,40,Brandon Austin
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_lineups.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Bench,2,Matt Doherty
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_lineups.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Bench,4,Oliver Skipp
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_lineups.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Bench,6,Davinson Sánchez
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_lineups.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Bench,11,Bryan Gil
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_lineups.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Bench,19,Ryan Sessegnon
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_lineups.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Bench,24,Djed Spence
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_lineups.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Bench,29,Pape Matar Sarr
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_lineups.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Bench,33,Ben Davies
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_lineups.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Bench,38,Yves Bissouma
2022-2023,Tottenham Hotspur 2022 2023,2022-10-04,Champions Lg,Deeintracht Frankfurt,2022-10-04_champions_lg_deeintracht_frankfurt_lineups.csv,2f44d120,https://fbref.com/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,2022-10-04,Champions Lg,Group stage,Away,deEintracht Frankfurt,D,2022-10-04_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Bench,42,Harvey White
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_lineups.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,3-5-2,Starter,1,Hugo Lloris
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_lineups.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,3-5-2,Starter,2,Matt Doherty
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_lineups.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,3-5-2,Starter,5,Pierre Højbjerg
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_lineups.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,3-5-2,Starter,7,Son Heung-min
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_lineups.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,3-5-2,Starter,10,Harry Kane
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_lineups.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,3-5-2,Starter,15,Eric Dier
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_lineups.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,3-5-2,Starter,17,Cristian Romero
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_lineups.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,3-5-2,Starter,19,Ryan Sessegnon
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_lineups.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,3-5-2,Starter,30,Rodrigo Bentancur
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_lineups.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,3-5-2,Starter,33,Ben Davies
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_lineups.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,3-5-2,Starter,38,Yves Bissouma
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_lineups.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,3-5-2,Bench,20,Fraser Forster
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_lineups.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,3-5-2,Bench,4,Oliver Skipp
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_lineups.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,3-5-2,Bench,6,Davinson Sánchez
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_lineups.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,3-5-2,Bench,9,Richarlison
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_lineups.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,3-5-2,Bench,11,Bryan Gil
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_lineups.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,3-5-2,Bench,14,Ivan Perišić
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_lineups.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,3-5-2,Bench,24,Djed Spence
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_lineups.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,3-5-2,Bench,29,Pape Matar Sarr
2022-2023,Tottenham Hotspur 2022 2023,2022-10-08,Premier League,Brighton,2022-10-08_premier_league_brighton_lineups.csv,3eeefbc5,https://fbref.com/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,2022-10-08,Premier League,Matchweek 10,Away,Brighton,W,2022-10-08_premier_league_brighton,Tottenham Hotspur,3-5-2,Bench,34,Clément Lenglet
2022-2023,Tottenham Hotspur 2022 2023,2022-10-12,Champions Lg,Deeintracht Frankfurt,2022-10-12_champions_lg_deeintracht_frankfurt_lineups.csv,bd7b7e39,https://fbref.com/en/matches/bd7b7e39/Tottenham-Hotspur-Eintracht-Frankfurt-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Home,deEintracht Frankfurt,W,2022-10-12_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Starter,1,Hugo Lloris
2022-2023,Tottenham Hotspur 2022 2023,2022-10-12,Champions Lg,Deeintracht Frankfurt,2022-10-12_champions_lg_deeintracht_frankfurt_lineups.csv,bd7b7e39,https://fbref.com/en/matches/bd7b7e39/Tottenham-Hotspur-Eintracht-Frankfurt-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Home,deEintracht Frankfurt,W,2022-10-12_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Starter,5,Pierre Højbjerg
2022-2023,Tottenham Hotspur 2022 2023,2022-10-12,Champions Lg,Deeintracht Frankfurt,2022-10-12_champions_lg_deeintracht_frankfurt_lineups.csv,bd7b7e39,https://fbref.com/en/matches/bd7b7e39/Tottenham-Hotspur-Eintracht-Frankfurt-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Home,deEintracht Frankfurt,W,2022-10-12_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Starter,7,Son Heung-min
2022-2023,Tottenham Hotspur 2022 2023,2022-10-12,Champions Lg,Deeintracht Frankfurt,2022-10-12_champions_lg_deeintracht_frankfurt_lineups.csv,bd7b7e39,https://fbref.com/en/matches/bd7b7e39/Tottenham-Hotspur-Eintracht-Frankfurt-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Home,deEintracht Frankfurt,W,2022-10-12_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Starter,9,Richarlison
2022-2023,Tottenham Hotspur 2022 2023,2022-10-12,Champions Lg,Deeintracht Frankfurt,2022-10-12_champions_lg_deeintracht_frankfurt_lineups.csv,bd7b7e39,https://fbref.com/en/matches/bd7b7e39/Tottenham-Hotspur-Eintracht-Frankfurt-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Home,deEintracht Frankfurt,W,2022-10-12_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Starter,10,Harry Kane
2022-2023,Tottenham Hotspur 2022 2023,2022-10-12,Champions Lg,Deeintracht Frankfurt,2022-10-12_champions_lg_deeintracht_frankfurt_lineups.csv,bd7b7e39,https://fbref.com/en/matches/bd7b7e39/Tottenham-Hotspur-Eintracht-Frankfurt-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Home,deEintracht Frankfurt,W,2022-10-12_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Starter,12,Emerson
2022-2023,Tottenham Hotspur 2022 2023,2022-10-12,Champions Lg,Deeintracht Frankfurt,2022-10-12_champions_lg_deeintracht_frankfurt_lineups.csv,bd7b7e39,https://fbref.com/en/matches/bd7b7e39/Tottenham-Hotspur-Eintracht-Frankfurt-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Home,deEintracht Frankfurt,W,2022-10-12_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Starter,15,Eric Dier
2022-2023,Tottenham Hotspur 2022 2023,2022-10-12,Champions Lg,Deeintracht Frankfurt,2022-10-12_champions_lg_deeintracht_frankfurt_lineups.csv,bd7b7e39,https://fbref.com/en/matches/bd7b7e39/Tottenham-Hotspur-Eintracht-Frankfurt-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Home,deEintracht Frankfurt,W,2022-10-12_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Starter,17,Cristian Romero
2022-2023,Tottenham Hotspur 2022 2023,2022-10-12,Champions Lg,Deeintracht Frankfurt,2022-10-12_champions_lg_deeintracht_frankfurt_lineups.csv,bd7b7e39,https://fbref.com/en/matches/bd7b7e39/Tottenham-Hotspur-Eintracht-Frankfurt-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Home,deEintracht Frankfurt,W,2022-10-12_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Starter,19,Ryan Sessegnon
2022-2023,Tottenham Hotspur 2022 2023,2022-10-12,Champions Lg,Deeintracht Frankfurt,2022-10-12_champions_lg_deeintracht_frankfurt_lineups.csv,bd7b7e39,https://fbref.com/en/matches/bd7b7e39/Tottenham-Hotspur-Eintracht-Frankfurt-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Home,deEintracht Frankfurt,W,2022-10-12_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Starter,30,Rodrigo Bentancur
2022-2023,Tottenham Hotspur 2022 2023,2022-10-12,Champions Lg,Deeintracht Frankfurt,2022-10-12_champions_lg_deeintracht_frankfurt_lineups.csv,bd7b7e39,https://fbref.com/en/matches/bd7b7e39/Tottenham-Hotspur-Eintracht-Frankfurt-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Home,deEintracht Frankfurt,W,2022-10-12_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Starter,34,Clément Lenglet
2022-2023,Tottenham Hotspur 2022 2023,2022-10-12,Champions Lg,Deeintracht Frankfurt,2022-10-12_champions_lg_deeintracht_frankfurt_lineups.csv,bd7b7e39,https://fbref.com/en/matches/bd7b7e39/Tottenham-Hotspur-Eintracht-Frankfurt-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Home,deEintracht Frankfurt,W,2022-10-12_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Bench,20,Fraser Forster
2022-2023,Tottenham Hotspur 2022 2023,2022-10-12,Champions Lg,Deeintracht Frankfurt,2022-10-12_champions_lg_deeintracht_frankfurt_lineups.csv,bd7b7e39,https://fbref.com/en/matches/bd7b7e39/Tottenham-Hotspur-Eintracht-Frankfurt-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Home,deEintracht Frankfurt,W,2022-10-12_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Bench,2,Matt Doherty
2022-2023,Tottenham Hotspur 2022 2023,2022-10-12,Champions Lg,Deeintracht Frankfurt,2022-10-12_champions_lg_deeintracht_frankfurt_lineups.csv,bd7b7e39,https://fbref.com/en/matches/bd7b7e39/Tottenham-Hotspur-Eintracht-Frankfurt-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Home,deEintracht Frankfurt,W,2022-10-12_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Bench,4,Oliver Skipp
2022-2023,Tottenham Hotspur 2022 2023,2022-10-12,Champions Lg,Deeintracht Frankfurt,2022-10-12_champions_lg_deeintracht_frankfurt_lineups.csv,bd7b7e39,https://fbref.com/en/matches/bd7b7e39/Tottenham-Hotspur-Eintracht-Frankfurt-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Home,deEintracht Frankfurt,W,2022-10-12_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Bench,6,Davinson Sánchez
2022-2023,Tottenham Hotspur 2022 2023,2022-10-12,Champions Lg,Deeintracht Frankfurt,2022-10-12_champions_lg_deeintracht_frankfurt_lineups.csv,bd7b7e39,https://fbref.com/en/matches/bd7b7e39/Tottenham-Hotspur-Eintracht-Frankfurt-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Home,deEintracht Frankfurt,W,2022-10-12_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Bench,11,Bryan Gil
2022-2023,Tottenham Hotspur 2022 2023,2022-10-12,Champions Lg,Deeintracht Frankfurt,2022-10-12_champions_lg_deeintracht_frankfurt_lineups.csv,bd7b7e39,https://fbref.com/en/matches/bd7b7e39/Tottenham-Hotspur-Eintracht-Frankfurt-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Home,deEintracht Frankfurt,W,2022-10-12_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Bench,14,Ivan Perišić
2022-2023,Tottenham Hotspur 2022 2023,2022-10-12,Champions Lg,Deeintracht Frankfurt,2022-10-12_champions_lg_deeintracht_frankfurt_lineups.csv,bd7b7e39,https://fbref.com/en/matches/bd7b7e39/Tottenham-Hotspur-Eintracht-Frankfurt-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Home,deEintracht Frankfurt,W,2022-10-12_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Bench,24,Djed Spence
2022-2023,Tottenham Hotspur 2022 2023,2022-10-12,Champions Lg,Deeintracht Frankfurt,2022-10-12_champions_lg_deeintracht_frankfurt_lineups.csv,bd7b7e39,https://fbref.com/en/matches/bd7b7e39/Tottenham-Hotspur-Eintracht-Frankfurt-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Home,deEintracht Frankfurt,W,2022-10-12_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Bench,27,Lucas Moura
2022-2023,Tottenham Hotspur 2022 2023,2022-10-12,Champions Lg,Deeintracht Frankfurt,2022-10-12_champions_lg_deeintracht_frankfurt_lineups.csv,bd7b7e39,https://fbref.com/en/matches/bd7b7e39/Tottenham-Hotspur-Eintracht-Frankfurt-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Home,deEintracht Frankfurt,W,2022-10-12_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Bench,29,Pape Matar Sarr
2022-2023,Tottenham Hotspur 2022 2023,2022-10-12,Champions Lg,Deeintracht Frankfurt,2022-10-12_champions_lg_deeintracht_frankfurt_lineups.csv,bd7b7e39,https://fbref.com/en/matches/bd7b7e39/Tottenham-Hotspur-Eintracht-Frankfurt-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Home,deEintracht Frankfurt,W,2022-10-12_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Bench,33,Ben Davies
2022-2023,Tottenham Hotspur 2022 2023,2022-10-12,Champions Lg,Deeintracht Frankfurt,2022-10-12_champions_lg_deeintracht_frankfurt_lineups.csv,bd7b7e39,https://fbref.com/en/matches/bd7b7e39/Tottenham-Hotspur-Eintracht-Frankfurt-October-12-2022-Champions-League,2022-10-12,Champions Lg,Group stage,Home,deEintracht Frankfurt,W,2022-10-12_champions_lg_deeintracht_frankfurt,Tottenham Hotspur,3-4-3,Bench,38,Yves Bissouma
