season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2024-2025,180317,C. Bradley,Liverpool,Missing Fixture,Muscle Injury,2024-12-26,,139
2024-2025,1145,I. Konate,Liverpool,Missing Fixture,Knee Injury,2024-12-26,,59
2024-2025,180317,C. Bradley,Liverpool,Missing Fixture,Muscle Injury,2024-12-29,,139
2024-2025,1096,D. Szoboszlai,Liverpool,Missing Fixture,Yellow Cards,2024-12-29,,31
2024-2025,30410,F. Chiesa,Liverpool,Missing Fixture,Inactive,2024-12-29,,66
2024-2025,1145,I. Konate,Liverpool,Missing Fixture,Knee Injury,2024-12-29,,59
2024-2025,1096,D. Szoboszlai,Liverpool,Missing Fixture,Illness,2025-01-05,,31
2024-2025,284,J. Gomez,Liverpool,Missing Fixture,Hamstring Injury,2025-01-05,,125
2024-2025,51617,D. Nunez,Liverpool,Missing Fixture,Yellow Cards,2025-01-14,,0
2024-2025,284,J. Gomez,Liverpool,Missing Fixture,Hamstring Injury,2025-01-14,,125
2024-2025,284,J. Gomez,Liverpool,Missing Fixture,Hamstring Injury,2025-01-18,,125
2024-2025,2678,Diogo Jota,Liverpool,Missing Fixture,Muscle Injury,2025-01-21,,94
2024-2025,284,J. Gomez,Liverpool,Missing Fixture,Hamstring Injury,2025-01-21,,125
2024-2025,2678,Diogo Jota,Liverpool,Missing Fixture,Muscle Injury,2025-01-25,,94
2024-2025,284,J. Gomez,Liverpool,Missing Fixture,Hamstring Injury,2025-01-25,,125
2024-2025,6716,A. Mac Allister,Liverpool,Missing Fixture,Coach's decision,2025-01-29,,165
2024-2025,280,Alisson,Liverpool,Missing Fixture,Coach's decision,2025-01-29,,164
2024-2025,293,C. Jones,Liverpool,Missing Fixture,Muscle Injury,2025-01-29,,17
2024-2025,1096,D. Szoboszlai,Liverpool,Missing Fixture,Coach's decision,2025-01-29,,31
2024-2025,2678,Diogo Jota,Liverpool,Missing Fixture,Muscle Injury,2025-01-29,,94
2024-2025,1145,I. Konate,Liverpool,Missing Fixture,Coach's decision,2025-01-29,,59
2024-2025,284,J. Gomez,Liverpool,Missing Fixture,Hamstring Injury,2025-01-29,,125
2024-2025,2489,L. Diaz,Liverpool,Missing Fixture,Coach's decision,2025-01-29,,0
2024-2025,306,M. Salah,Liverpool,Missing Fixture,Coach's decision,2025-01-29,,0
2024-2025,542,R. Gravenberch,Liverpool,Missing Fixture,Coach's decision,2025-01-29,,0
2024-2025,283,T. Alexander-Arnold,Liverpool,Missing Fixture,Coach's decision,2025-01-29,,139
2024-2025,290,V. van Dijk,Liverpool,Missing Fixture,Coach's decision,2025-01-29,,0
2024-2025,284,J. Gomez,Liverpool,Missing Fixture,Thigh Injury,2025-02-12,,125
2024-2025,293,C. Jones,Liverpool,Missing Fixture,Red Card,2025-02-16,,17
2024-2025,284,J. Gomez,Liverpool,Missing Fixture,Thigh Injury,2025-02-16,,125
2024-2025,284,J. Gomez,Liverpool,Missing Fixture,Thigh Injury,2025-02-19,,125
2024-2025,180317,C. Bradley,Liverpool,Missing Fixture,Thigh Injury,2025-02-23,,139
2024-2025,284,J. Gomez,Liverpool,Missing Fixture,Thigh Injury,2025-02-23,,125
2024-2025,180317,C. Bradley,Liverpool,Missing Fixture,Thigh Injury,2025-02-26,,139
2024-2025,284,J. Gomez,Liverpool,Missing Fixture,Thigh Injury,2025-02-26,,125
2024-2025,407032,A. Nallo,Liverpool,Missing Fixture,Red Card,2025-03-05,,0
2024-2025,180317,C. Bradley,Liverpool,Missing Fixture,Thigh Injury,2025-03-05,,139
2024-2025,284,J. Gomez,Liverpool,Missing Fixture,Thigh Injury,2025-03-05,,125
2024-2025,162590,T. Morton,Liverpool,Missing Fixture,Shoulder Injury,2025-03-05,,27
2024-2025,180317,C. Bradley,Liverpool,Missing Fixture,Thigh Injury,2025-03-08,,139
2024-2025,284,J. Gomez,Liverpool,Missing Fixture,Thigh Injury,2025-03-08,,125
2024-2025,162590,T. Morton,Liverpool,Missing Fixture,Shoulder Injury,2025-03-08,,27
2024-2025,180317,C. Bradley,Liverpool,Missing Fixture,Thigh Injury,2025-03-11,,139
2024-2025,284,J. Gomez,Liverpool,Missing Fixture,Hamstring Injury,2025-03-11,,125
2024-2025,162590,T. Morton,Liverpool,Missing Fixture,Shoulder Injury,2025-03-11,,27
2024-2025,280,Alisson,Liverpool,Missing Fixture,Concussion,2025-04-02,,164
2024-2025,284,J. Gomez,Liverpool,Missing Fixture,Hamstring Injury,2025-04-02,,125
2024-2025,283,T. Alexander-Arnold,Liverpool,Missing Fixture,Ankle Injury,2025-04-02,,139
2024-2025,162590,T. Morton,Liverpool,Missing Fixture,Shoulder Injury,2025-04-02,,27
2024-2025,284,J. Gomez,Liverpool,Missing Fixture,Hamstring Injury,2025-04-06,,125
2024-2025,283,T. Alexander-Arnold,Liverpool,Missing Fixture,Ankle Injury,2025-04-06,,139
2024-2025,284,J. Gomez,Liverpool,Missing Fixture,Hamstring Injury,2025-04-13,,125
2024-2025,283,T. Alexander-Arnold,Liverpool,Missing Fixture,Ankle Injury,2025-04-13,,139
2024-2025,284,J. Gomez,Liverpool,Missing Fixture,Hamstring Injury,2025-04-20,,125
2024-2025,284,J. Gomez,Liverpool,Missing Fixture,Hamstring Injury,2025-04-27,,125
2024-2025,284,J. Gomez,Liverpool,Missing Fixture,Hamstring Injury,2025-05-04,,125
2024-2025,284,J. Gomez,Liverpool,Missing Fixture,Hamstring Injury,2025-05-11,,125
2024-2025,6716,A. Mac Allister,Liverpool,Missing Fixture,Rest,2025-05-25,,165
