season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2023-2024,270508,L. Ugochukwu,Chelsea,Missing Fixture,Injury,2023-12-06,,150
2023-2024,161907,M. Gusto,Chelsea,Missing Fixture,Tendon Injury,2023-12-06,,212
2023-2024,136723,N. Madueke,Chelsea,Missing Fixture,Injury,2023-12-06,,0
2023-2024,19720,T. Chalobah,Chelsea,Missing Fixture,Thigh Injury,2023-12-06,,229
2023-2024,22094,W. Fofana,Chelsea,Missing Fixture,Knee Injury,2023-12-06,,279
2023-2024,2933,B. Chilwell,Chelsea,Missing Fixture,Thigh Injury,2023-12-10,,221
2023-2024,138935,C. Chukwuemeka,Chelsea,Missing Fixture,Knee Injury,2023-12-10,,259
2023-2024,270508,L. Ugochukwu,Chelsea,Missing Fixture,Injury,2023-12-10,,150
2023-2024,161907,M. Gusto,Chelsea,Missing Fixture,Tendon Injury,2023-12-10,,212
2023-2024,19720,T. Chalobah,Chelsea,Missing Fixture,Thigh Injury,2023-12-10,,229
2023-2024,22094,W. Fofana,Chelsea,Missing Fixture,Knee Injury,2023-12-10,,279
2023-2024,2933,B. Chilwell,Chelsea,Missing Fixture,Thigh Injury,2023-12-16,,221
2023-2024,138935,C. Chukwuemeka,Chelsea,Missing Fixture,Knee Injury,2023-12-16,,259
2023-2024,270508,L. Ugochukwu,Chelsea,Missing Fixture,Injury,2023-12-16,,150
2023-2024,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2023-12-16,,272
2023-2024,18959,R. Sanchez,Chelsea,Missing Fixture,Knee Injury,2023-12-16,,155
2023-2024,19720,T. Chalobah,Chelsea,Missing Fixture,Thigh Injury,2023-12-16,,229
2023-2024,22094,W. Fofana,Chelsea,Missing Fixture,Knee Injury,2023-12-16,,279
2023-2024,2933,B. Chilwell,Chelsea,Missing Fixture,Thigh Injury,2023-12-24,,221
2023-2024,138935,C. Chukwuemeka,Chelsea,Missing Fixture,Knee Injury,2023-12-24,,259
2023-2024,5996,E. Fernandez,Chelsea,Missing Fixture,Hernia,2023-12-24,,204
2023-2024,116117,M. Caicedo,Chelsea,Missing Fixture,Illness,2023-12-24,,0
2023-2024,47380,M. Cucurella,Chelsea,Missing Fixture,Ankle Injury,2023-12-24,,76
2023-2024,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2023-12-24,,272
2023-2024,18959,R. Sanchez,Chelsea,Missing Fixture,Knee Injury,2023-12-24,,155
2023-2024,19720,T. Chalobah,Chelsea,Missing Fixture,Thigh Injury,2023-12-24,,229
2023-2024,22094,W. Fofana,Chelsea,Missing Fixture,Knee Injury,2023-12-24,,279
2023-2024,2933,B. Chilwell,Chelsea,Missing Fixture,Thigh Injury,2023-12-27,,221
2023-2024,138935,C. Chukwuemeka,Chelsea,Missing Fixture,Knee Injury,2023-12-27,,259
2023-2024,152982,C. Palmer,Chelsea,Missing Fixture,Yellow Cards,2023-12-27,,0
2023-2024,5996,E. Fernandez,Chelsea,Missing Fixture,Hernia,2023-12-27,,204
2023-2024,47380,M. Cucurella,Chelsea,Missing Fixture,Ankle Injury,2023-12-27,,76
2023-2024,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2023-12-27,,272
2023-2024,18959,R. Sanchez,Chelsea,Missing Fixture,Knee Injury,2023-12-27,,155
2023-2024,645,R. Sterling,Chelsea,Missing Fixture,Yellow Cards,2023-12-27,,0
2023-2024,19720,T. Chalobah,Chelsea,Missing Fixture,Thigh Injury,2023-12-27,,229
2023-2024,22094,W. Fofana,Chelsea,Missing Fixture,Knee Injury,2023-12-27,,279
2023-2024,2933,B. Chilwell,Chelsea,Missing Fixture,Thigh Injury,2023-12-30,,221
2023-2024,138935,C. Chukwuemeka,Chelsea,Missing Fixture,Knee Injury,2023-12-30,,259
2023-2024,47380,M. Cucurella,Chelsea,Missing Fixture,Ankle Injury,2023-12-30,,76
2023-2024,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2023-12-30,,272
2023-2024,18959,R. Sanchez,Chelsea,Missing Fixture,Knee Injury,2023-12-30,,155
2023-2024,19720,T. Chalobah,Chelsea,Missing Fixture,Thigh Injury,2023-12-30,,229
2023-2024,22094,W. Fofana,Chelsea,Missing Fixture,Knee Injury,2023-12-30,,279
2023-2024,269,C. Nkunku,Chelsea,Missing Fixture,Hip Injury,2024-01-13,,263
2023-2024,270508,L. Ugochukwu,Chelsea,Missing Fixture,Thigh Injury,2024-01-13,,150
2023-2024,47380,M. Cucurella,Chelsea,Missing Fixture,Ankle Injury,2024-01-13,,76
2023-2024,283058,N. Jackson,Chelsea,Missing Fixture,National selection,2024-01-13,,121
2023-2024,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2024-01-13,,272
2023-2024,282125,R. Lavia,Chelsea,Missing Fixture,Injury,2024-01-13,,245
2023-2024,18959,R. Sanchez,Chelsea,Missing Fixture,Knee Injury,2024-01-13,,155
2023-2024,22094,W. Fofana,Chelsea,Missing Fixture,Knee Injury,2024-01-13,,279
2023-2024,152953,L. Colwill,Chelsea,Missing Fixture,Injury,2024-01-31,,91
2023-2024,270508,L. Ugochukwu,Chelsea,Missing Fixture,Thigh Injury,2024-01-31,,150
2023-2024,47380,M. Cucurella,Chelsea,Missing Fixture,Ankle Injury,2024-01-31,,76
2023-2024,283058,N. Jackson,Chelsea,Missing Fixture,International duty,2024-01-31,,121
2023-2024,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2024-01-31,,272
2023-2024,282125,R. Lavia,Chelsea,Missing Fixture,Injury,2024-01-31,,245
2023-2024,18959,R. Sanchez,Chelsea,Missing Fixture,Knee Injury,2024-01-31,,155
2023-2024,22094,W. Fofana,Chelsea,Missing Fixture,Knee Injury,2024-01-31,,279
2023-2024,270508,L. Ugochukwu,Chelsea,Missing Fixture,Thigh Injury,2024-02-04,,150
2023-2024,47380,M. Cucurella,Chelsea,Missing Fixture,Ankle Injury,2024-02-04,,76
2023-2024,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2024-02-04,,272
2023-2024,282125,R. Lavia,Chelsea,Missing Fixture,Injury,2024-02-04,,245
2023-2024,18959,R. Sanchez,Chelsea,Missing Fixture,Knee Injury,2024-02-04,,155
2023-2024,22094,W. Fofana,Chelsea,Missing Fixture,Knee Injury,2024-02-04,,279
2023-2024,95,B. Badiashile,Chelsea,Missing Fixture,Groin Injury,2024-02-12,,189
2023-2024,270508,L. Ugochukwu,Chelsea,Missing Fixture,Thigh Injury,2024-02-12,,150
2023-2024,47380,M. Cucurella,Chelsea,Missing Fixture,Ankle Injury,2024-02-12,,76
2023-2024,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2024-02-12,,272
2023-2024,282125,R. Lavia,Chelsea,Missing Fixture,Injury,2024-02-12,,245
2023-2024,18959,R. Sanchez,Chelsea,Missing Fixture,Knee Injury,2024-02-12,,155
2023-2024,22094,W. Fofana,Chelsea,Missing Fixture,Knee Injury,2024-02-12,,279
2023-2024,95,B. Badiashile,Chelsea,Missing Fixture,Groin Injury,2024-02-17,,189
2023-2024,138935,C. Chukwuemeka,Chelsea,Missing Fixture,Knee Injury,2024-02-17,,259
2023-2024,270508,L. Ugochukwu,Chelsea,Missing Fixture,Thigh Injury,2024-02-17,,150
2023-2024,47380,M. Cucurella,Chelsea,Missing Fixture,Ankle Injury,2024-02-17,,76
2023-2024,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2024-02-17,,272
2023-2024,282125,R. Lavia,Chelsea,Missing Fixture,Injury,2024-02-17,,245
2023-2024,259,T. Silva,Chelsea,Missing Fixture,Groin Injury,2024-02-17,,75
2023-2024,22094,W. Fofana,Chelsea,Missing Fixture,Knee Injury,2024-02-17,,279
2023-2024,95,B. Badiashile,Chelsea,Missing Fixture,Groin Injury,2024-03-02,,189
2023-2024,138935,C. Chukwuemeka,Chelsea,Missing Fixture,Knee Injury,2024-03-02,,259
2023-2024,269,C. Nkunku,Chelsea,Missing Fixture,Injury,2024-03-02,,263
2023-2024,270508,L. Ugochukwu,Chelsea,Missing Fixture,Thigh Injury,2024-03-02,,150
2023-2024,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2024-03-02,,272
2023-2024,282125,R. Lavia,Chelsea,Missing Fixture,Injury,2024-03-02,,245
2023-2024,22094,W. Fofana,Chelsea,Missing Fixture,Knee Injury,2024-03-02,,279
2023-2024,2933,B. Chilwell,Chelsea,Missing Fixture,Knee Injury,2024-03-11,,221
2023-2024,269,C. Nkunku,Chelsea,Missing Fixture,Injury,2024-03-11,,263
2023-2024,270508,L. Ugochukwu,Chelsea,Missing Fixture,Thigh Injury,2024-03-11,,150
2023-2024,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2024-03-11,,272
2023-2024,282125,R. Lavia,Chelsea,Missing Fixture,Injury,2024-03-11,,245
2023-2024,22094,W. Fofana,Chelsea,Missing Fixture,Knee Injury,2024-03-11,,279
2023-2024,138935,C. Chukwuemeka,Chelsea,Missing Fixture,Injury,2024-03-30,,259
2023-2024,269,C. Nkunku,Chelsea,Missing Fixture,Injury,2024-03-30,,263
2023-2024,152953,L. Colwill,Chelsea,Missing Fixture,Ankle Injury,2024-03-30,,91
2023-2024,270508,L. Ugochukwu,Chelsea,Missing Fixture,Thigh Injury,2024-03-30,,150
2023-2024,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2024-03-30,,272
2023-2024,282125,R. Lavia,Chelsea,Missing Fixture,Injury,2024-03-30,,245
2023-2024,18959,R. Sanchez,Chelsea,Missing Fixture,Injury,2024-03-30,,155
2023-2024,19720,T. Chalobah,Chelsea,Missing Fixture,Injury,2024-03-30,,229
2023-2024,22094,W. Fofana,Chelsea,Missing Fixture,Knee Injury,2024-03-30,,279
2023-2024,269,C. Nkunku,Chelsea,Missing Fixture,Injury,2024-04-04,,263
2023-2024,152953,L. Colwill,Chelsea,Missing Fixture,Ankle Injury,2024-04-04,,91
2023-2024,270508,L. Ugochukwu,Chelsea,Missing Fixture,Thigh Injury,2024-04-04,,150
2023-2024,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2024-04-04,,272
2023-2024,282125,R. Lavia,Chelsea,Missing Fixture,Injury,2024-04-04,,245
2023-2024,22094,W. Fofana,Chelsea,Missing Fixture,Knee Injury,2024-04-04,,279
2023-2024,269,C. Nkunku,Chelsea,Missing Fixture,Injury,2024-04-07,,263
2023-2024,152953,L. Colwill,Chelsea,Missing Fixture,Ankle Injury,2024-04-07,,91
2023-2024,270508,L. Ugochukwu,Chelsea,Missing Fixture,Thigh Injury,2024-04-07,,150
2023-2024,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2024-04-07,,272
2023-2024,282125,R. Lavia,Chelsea,Missing Fixture,Injury,2024-04-07,,245
2023-2024,22094,W. Fofana,Chelsea,Missing Fixture,Knee Injury,2024-04-07,,279
2023-2024,269,C. Nkunku,Chelsea,Missing Fixture,Injury,2024-04-15,,263
2023-2024,270508,L. Ugochukwu,Chelsea,Missing Fixture,Thigh Injury,2024-04-15,,150
2023-2024,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2024-04-15,,272
2023-2024,282125,R. Lavia,Chelsea,Missing Fixture,Injury,2024-04-15,,245
2023-2024,22094,W. Fofana,Chelsea,Missing Fixture,Knee Injury,2024-04-15,,279
2023-2024,269,C. Nkunku,Chelsea,Missing Fixture,Injury,2024-04-23,,263
2023-2024,152953,L. Colwill,Chelsea,Missing Fixture,Injury,2024-04-23,,91
2023-2024,270508,L. Ugochukwu,Chelsea,Missing Fixture,Thigh Injury,2024-04-23,,150
2023-2024,161907,M. Gusto,Chelsea,Missing Fixture,Knee Injury,2024-04-23,,212
2023-2024,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2024-04-23,,272
2023-2024,282125,R. Lavia,Chelsea,Missing Fixture,Injury,2024-04-23,,245
2023-2024,18959,R. Sanchez,Chelsea,Missing Fixture,Illness,2024-04-23,,155
2023-2024,22094,W. Fofana,Chelsea,Missing Fixture,Knee Injury,2024-04-23,,279
2023-2024,138935,C. Chukwuemeka,Chelsea,Missing Fixture,Knee Injury,2024-04-27,,259
2023-2024,269,C. Nkunku,Chelsea,Missing Fixture,Injury,2024-04-27,,263
2023-2024,5996,E. Fernandez,Chelsea,Missing Fixture,Groin Injury,2024-04-27,,204
2023-2024,152953,L. Colwill,Chelsea,Missing Fixture,Injury,2024-04-27,,91
2023-2024,270508,L. Ugochukwu,Chelsea,Missing Fixture,Thigh Injury,2024-04-27,,150
2023-2024,161907,M. Gusto,Chelsea,Missing Fixture,Knee Injury,2024-04-27,,212
2023-2024,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2024-04-27,,272
2023-2024,282125,R. Lavia,Chelsea,Missing Fixture,Injury,2024-04-27,,245
2023-2024,18959,R. Sanchez,Chelsea,Missing Fixture,Illness,2024-04-27,,155
2023-2024,22094,W. Fofana,Chelsea,Missing Fixture,Knee Injury,2024-04-27,,279
2023-2024,21998,A. Disasi,Chelsea,Missing Fixture,Knock,2024-05-02,,0
2023-2024,138935,C. Chukwuemeka,Chelsea,Missing Fixture,Knee Injury,2024-05-02,,259
2023-2024,269,C. Nkunku,Chelsea,Missing Fixture,Injury,2024-05-02,,263
2023-2024,5996,E. Fernandez,Chelsea,Missing Fixture,Groin Injury,2024-05-02,,204
2023-2024,152953,L. Colwill,Chelsea,Missing Fixture,Injury,2024-05-02,,91
2023-2024,270508,L. Ugochukwu,Chelsea,Missing Fixture,Thigh Injury,2024-05-02,,150
2023-2024,161907,M. Gusto,Chelsea,Missing Fixture,Knee Injury,2024-05-02,,212
2023-2024,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2024-05-02,,272
2023-2024,282125,R. Lavia,Chelsea,Missing Fixture,Injury,2024-05-02,,245
2023-2024,18959,R. Sanchez,Chelsea,Missing Fixture,Illness,2024-05-02,,155
2023-2024,259,T. Silva,Chelsea,Missing Fixture,Groin Injury,2024-05-02,,75
2023-2024,22094,W. Fofana,Chelsea,Missing Fixture,Knee Injury,2024-05-02,,279
2023-2024,2933,B. Chilwell,Chelsea,Missing Fixture,Knee Injury,2024-05-05,,221
2023-2024,138935,C. Chukwuemeka,Chelsea,Missing Fixture,Knee Injury,2024-05-05,,259
2023-2024,5996,E. Fernandez,Chelsea,Missing Fixture,Groin Injury,2024-05-05,,204
2023-2024,270508,L. Ugochukwu,Chelsea,Missing Fixture,Thigh Injury,2024-05-05,,150
2023-2024,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2024-05-05,,272
2023-2024,282125,R. Lavia,Chelsea,Missing Fixture,Injury,2024-05-05,,245
2023-2024,18959,R. Sanchez,Chelsea,Missing Fixture,Illness,2024-05-05,,155
2023-2024,22094,W. Fofana,Chelsea,Missing Fixture,Knee Injury,2024-05-05,,279
2023-2024,2933,B. Chilwell,Chelsea,Missing Fixture,Knee Injury,2024-05-11,,221
2023-2024,138935,C. Chukwuemeka,Chelsea,Missing Fixture,Knee Injury,2024-05-11,,259
2023-2024,5996,E. Fernandez,Chelsea,Missing Fixture,Groin Injury,2024-05-11,,204
2023-2024,282125,R. Lavia,Chelsea,Missing Fixture,Injury,2024-05-11,,245
2023-2024,18959,R. Sanchez,Chelsea,Missing Fixture,Illness,2024-05-11,,155
2023-2024,22094,W. Fofana,Chelsea,Missing Fixture,Knee Injury,2024-05-11,,279
2023-2024,5996,E. Fernandez,Chelsea,Missing Fixture,Groin Injury,2024-05-15,,204
2023-2024,282125,R. Lavia,Chelsea,Missing Fixture,Injury,2024-05-15,,245
2023-2024,18959,R. Sanchez,Chelsea,Missing Fixture,Illness,2024-05-15,,155
2023-2024,22094,W. Fofana,Chelsea,Missing Fixture,Knee Injury,2024-05-15,,279
2023-2024,5996,E. Fernandez,Chelsea,Missing Fixture,Groin Injury,2024-05-19,,204
2023-2024,63577,M. Mudryk,Chelsea,Missing Fixture,Head Injury,2024-05-19,,267
2023-2024,19545,R. James,Chelsea,Missing Fixture,Red Card,2024-05-19,,272
2023-2024,282125,R. Lavia,Chelsea,Missing Fixture,Injury,2024-05-19,,245
2023-2024,18959,R. Sanchez,Chelsea,Missing Fixture,Illness,2024-05-19,,155
2023-2024,22094,W. Fofana,Chelsea,Missing Fixture,Knee Injury,2024-05-19,,279
