season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2024-2025,18894,J. Lascelles,Newcastle,Missing Fixture,Knee Injury,2025-02-23,,259
2024-2025,723,Joelinton,Newcastle,Missing Fixture,Knee Injury,2025-02-23,,155
2024-2025,18894,J. Lascelles,Newcastle,Missing Fixture,Knee Injury,2025-02-26,,259
2024-2025,723,Joelinton,Newcastle,Missing Fixture,Knee Injury,2025-02-26,,155
2024-2025,138787,A. Gordon,Newcastle,Missing Fixture,Red Card,2025-03-10,,22
2024-2025,18894,J. Lascelles,Newcastle,Missing Fixture,Knee Injury,2025-03-10,,259
2024-2025,284492,L. Hall,Newcastle,Missing Fixture,Foot Injury,2025-03-10,,75
2024-2025,38734,S. Botman,Newcastle,Missing Fixture,Knee Injury,2025-03-10,,245
2024-2025,138787,A. Gordon,Newcastle,Missing Fixture,Red Card,2025-04-02,,22
2024-2025,18894,J. Lascelles,Newcastle,Missing Fixture,Knee Injury,2025-04-02,,259
2024-2025,284492,L. Hall,Newcastle,Missing Fixture,Foot Injury,2025-04-02,,75
2024-2025,38734,S. Botman,Newcastle,Missing Fixture,Knee Injury,2025-04-02,,245
2024-2025,18894,J. Lascelles,Newcastle,Missing Fixture,Knee Injury,2025-04-07,,259
2024-2025,284492,L. Hall,Newcastle,Missing Fixture,Foot Injury,2025-04-07,,75
2024-2025,38734,S. Botman,Newcastle,Missing Fixture,Knee Injury,2025-04-07,,245
2024-2025,18894,J. Lascelles,Newcastle,Missing Fixture,Knee Injury,2025-04-13,,259
2024-2025,1463,J. Willock,Newcastle,Missing Fixture,Contusion,2025-04-13,,0
2024-2025,284492,L. Hall,Newcastle,Missing Fixture,Foot Injury,2025-04-13,,75
2024-2025,38734,S. Botman,Newcastle,Missing Fixture,Knee Injury,2025-04-13,,245
2024-2025,18894,J. Lascelles,Newcastle,Missing Fixture,Knee Injury,2025-04-16,,259
2024-2025,284492,L. Hall,Newcastle,Missing Fixture,Foot Injury,2025-04-16,,75
2024-2025,38734,S. Botman,Newcastle,Missing Fixture,Knee Injury,2025-04-16,,245
2024-2025,18894,J. Lascelles,Newcastle,Missing Fixture,Knee Injury,2025-04-19,,259
2024-2025,284492,L. Hall,Newcastle,Missing Fixture,Foot Injury,2025-04-19,,75
2024-2025,38734,S. Botman,Newcastle,Missing Fixture,Knee Injury,2025-04-19,,245
2024-2025,18894,J. Lascelles,Newcastle,Missing Fixture,Knee Injury,2025-04-26,,259
2024-2025,284492,L. Hall,Newcastle,Missing Fixture,Foot Injury,2025-04-26,,75
2024-2025,18894,J. Lascelles,Newcastle,Missing Fixture,Knee Injury,2025-05-04,,259
2024-2025,723,Joelinton,Newcastle,Missing Fixture,Knee Injury,2025-05-04,,155
2024-2025,284492,L. Hall,Newcastle,Missing Fixture,Foot Injury,2025-05-04,,75
2024-2025,18941,M. Targett,Newcastle,Missing Fixture,Thigh Injury,2025-05-04,,21
2024-2025,723,Joelinton,Newcastle,Missing Fixture,Knee Injury,2025-05-11,,155
2024-2025,284492,L. Hall,Newcastle,Missing Fixture,Foot Injury,2025-05-11,,75
2024-2025,18941,M. Targett,Newcastle,Missing Fixture,Thigh Injury,2025-05-11,,21
2024-2025,723,Joelinton,Newcastle,Missing Fixture,Knee Injury,2025-05-18,,155
2024-2025,169,K. Trippier,Newcastle,Missing Fixture,Calf Injury,2025-05-18,,211
2024-2025,284492,L. Hall,Newcastle,Missing Fixture,Foot Injury,2025-05-18,,75
2024-2025,18941,M. Targett,Newcastle,Missing Fixture,Thigh Injury,2025-05-18,,21
2024-2025,723,Joelinton,Newcastle,Missing Fixture,Knee Injury,2025-05-25,,155
2024-2025,284492,L. Hall,Newcastle,Missing Fixture,Foot Injury,2025-05-25,,75
2024-2025,18941,M. Targett,Newcastle,Missing Fixture,Thigh Injury,2025-05-25,,21
