Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,Nation,Age,Min,SoTA,GA,Saves,Save%
1d0dd0a3,https://fbref.com/en/matches/1d0dd0a3/Sunderland-Newcastle-United-January-6-2024-FA-Cup,2024-01-06,FA Cup,Third round proper,Away,Sunderland,W,2024-01-06_fa_cup_sunderland,Newcastle United,Martin Dúbravka,sk SVK,34-356,90,2,0,2,100.0
