Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,Nation,Age,Min,SoTA,GA,Saves,Save%
0cb4129b,https://fbref.com/en/matches/0cb4129b/Arsenal-Nottingham-Forest-November-23-2024-Premier-League,2024-11-23,Premier League,Matchweek 12,Home,Nottingham Forest,W,2024-11-23_premier_league_nottingham_forest,Arsenal,David Raya,es ESP,29-069,90,0,0,0,
