season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2022-2023,21090,Diego Carlos,Aston Villa,Missing Fixture,Achilles Tendon Injury,2022-10-29,,196
2022-2023,2852,L. Augustinsson,Aston Villa,Missing Fixture,Thigh Injury,2022-10-29,,18
2022-2023,21090,Diego Carlos,Aston Villa,Missing Fixture,Achilles Tendon Injury,2022-11-06,,196
2022-2023,147,Coutinho,Aston Villa,Missing Fixture,Thigh Injury,2022-11-13,,196
2022-2023,21090,Diego Carlos,Aston Villa,Missing Fixture,Achilles Tendon Injury,2022-11-13,,196
2022-2023,21090,Diego Carlos,Aston Villa,Missing Fixture,Achilles Tendon Injury,2022-12-26,,196
2022-2023,19192,J. Ramsey,Aston Villa,Missing Fixture,Thigh Injury,2022-12-26,,9
2022-2023,21090,Diego Carlos,Aston Villa,Missing Fixture,Achilles Tendon Injury,2023-01-01,,196
2022-2023,19192,J. Ramsey,Aston Villa,Missing Fixture,Thigh Injury,2023-01-01,,9
2022-2023,21090,Diego Carlos,Aston Villa,Missing Fixture,Achilles Tendon Injury,2023-01-04,,196
2022-2023,19192,J. Ramsey,Aston Villa,Missing Fixture,Thigh Injury,2023-01-04,,9
2022-2023,21090,Diego Carlos,Aston Villa,Missing Fixture,Achilles Tendon Injury,2023-01-13,,196
2022-2023,19191,J. McGinn,Aston Villa,Missing Fixture,Thigh Injury,2023-01-13,,7
2022-2023,19174,J. Steer,Aston Villa,Missing Fixture,Muscle Injury,2023-01-13,,134
2022-2023,2922,L. Dendoncker,Aston Villa,Missing Fixture,Red Card,2023-01-13,,49
2022-2023,21090,Diego Carlos,Aston Villa,Missing Fixture,Achilles Tendon Injury,2023-01-21,,196
2022-2023,19191,J. McGinn,Aston Villa,Missing Fixture,Thigh Injury,2023-01-21,,7
2022-2023,19174,J. Steer,Aston Villa,Missing Fixture,Muscle Injury,2023-01-21,,134
2022-2023,21090,Diego Carlos,Aston Villa,Missing Fixture,Achilles Tendon Injury,2023-02-04,,196
2022-2023,19174,J. Steer,Aston Villa,Missing Fixture,Muscle Injury,2023-02-04,,134
2022-2023,21090,Diego Carlos,Aston Villa,Missing Fixture,Achilles Tendon Injury,2023-02-12,,196
2022-2023,19174,J. Steer,Aston Villa,Missing Fixture,Muscle Injury,2023-02-12,,134
2022-2023,19174,J. Steer,Aston Villa,Missing Fixture,Muscle Injury,2023-02-18,,134
2022-2023,19174,J. Steer,Aston Villa,Missing Fixture,Muscle Injury,2023-02-25,,134
2022-2023,147,Coutinho,Aston Villa,Missing Fixture,Thigh Injury,2023-03-04,,196
2022-2023,21090,Diego Carlos,Aston Villa,Missing Fixture,Achilles Tendon Injury,2023-03-04,,196
2022-2023,19174,J. Steer,Aston Villa,Missing Fixture,Muscle Injury,2023-03-04,,134
2022-2023,2922,L. Dendoncker,Aston Villa,Missing Fixture,Personal Reasons,2023-03-04,,49
2022-2023,1904,B. Kamara,Aston Villa,Missing Fixture,Ankle Injury,2023-03-12,,209
2022-2023,147,Coutinho,Aston Villa,Missing Fixture,Thigh Injury,2023-03-12,,196
2022-2023,19174,J. Steer,Aston Villa,Missing Fixture,Muscle Injury,2023-03-12,,134
2022-2023,147,Coutinho,Aston Villa,Missing Fixture,Thigh Injury,2023-03-18,,196
2022-2023,19174,J. Steer,Aston Villa,Missing Fixture,Muscle Injury,2023-03-18,,134
2022-2023,147,Coutinho,Aston Villa,Missing Fixture,Thigh Injury,2023-04-01,,196
2022-2023,19174,J. Steer,Aston Villa,Missing Fixture,Muscle Injury,2023-04-01,,134
2022-2023,19298,M. Cash,Aston Villa,Missing Fixture,Calf Injury,2023-04-01,,220
2022-2023,147,Coutinho,Aston Villa,Missing Fixture,Thigh Injury,2023-04-04,,196
2022-2023,19174,J. Steer,Aston Villa,Missing Fixture,Muscle Injury,2023-04-04,,134
2022-2023,19298,M. Cash,Aston Villa,Missing Fixture,Calf Injury,2023-04-04,,220
2022-2023,1904,B. Kamara,Aston Villa,Missing Fixture,Ankle Injury,2023-04-08,,209
2022-2023,147,Coutinho,Aston Villa,Missing Fixture,Thigh Injury,2023-04-08,,196
2022-2023,19174,J. Steer,Aston Villa,Missing Fixture,Muscle Injury,2023-04-08,,134
2022-2023,19298,M. Cash,Aston Villa,Missing Fixture,Calf Injury,2023-04-08,,220
2022-2023,1904,B. Kamara,Aston Villa,Missing Fixture,Ankle Injury,2023-04-15,,209
2022-2023,147,Coutinho,Aston Villa,Missing Fixture,Thigh Injury,2023-04-15,,196
2022-2023,19174,J. Steer,Aston Villa,Missing Fixture,Muscle Injury,2023-04-15,,134
2022-2023,983,L. Bailey,Aston Villa,Missing Fixture,Thigh Injury,2023-04-15,,10
2022-2023,19298,M. Cash,Aston Villa,Missing Fixture,Calf Injury,2023-04-15,,220
2022-2023,19174,J. Steer,Aston Villa,Missing Fixture,Muscle Injury,2023-04-22,,134
2022-2023,1904,B. Kamara,Aston Villa,Missing Fixture,Ankle Injury,2023-04-25,,209
2022-2023,147,Coutinho,Aston Villa,Missing Fixture,Thigh Injury,2023-04-25,,196
2022-2023,19174,J. Steer,Aston Villa,Missing Fixture,Muscle Injury,2023-04-25,,134
2022-2023,983,L. Bailey,Aston Villa,Missing Fixture,Thigh Injury,2023-04-25,,10
2022-2023,19298,M. Cash,Aston Villa,Missing Fixture,Calf Injury,2023-04-25,,220
2022-2023,1904,B. Kamara,Aston Villa,Missing Fixture,Ankle Injury,2023-04-30,,209
2022-2023,19174,J. Steer,Aston Villa,Missing Fixture,Muscle Injury,2023-04-30,,134
2022-2023,19174,J. Steer,Aston Villa,Missing Fixture,Muscle Injury,2023-05-06,,134
2022-2023,19174,J. Steer,Aston Villa,Missing Fixture,Muscle Injury,2023-05-13,,134
2022-2023,147,Coutinho,Aston Villa,Missing Fixture,Injury,2023-05-20,,196
2022-2023,19174,J. Steer,Aston Villa,Missing Fixture,Muscle Injury,2023-05-20,,134
2022-2023,47547,A. Moreno,Aston Villa,Missing Fixture,Thigh Injury,2023-05-28,,0
2022-2023,147,Coutinho,Aston Villa,Missing Fixture,Injury,2023-05-28,,196
2022-2023,19174,J. Steer,Aston Villa,Missing Fixture,Muscle Injury,2023-05-28,,134
