Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Formation,Lineup_Section,Jersey_Number,Player
4e211d29,https://fbref.com/en/matches/4e211d29/Fulham-Manchester-City-May-11-2024-Premier-League,2024-05-11,Premier League,Matchweek 37,Away,Fulham,W,2024-05-11_premier_league_fulham,Manchester City,4-2-3-1,Starter,31,Ederson
4e211d29,https://fbref.com/en/matches/4e211d29/Fulham-Manchester-City-May-11-2024-Premier-League,2024-05-11,Premier League,Matchweek 37,Away,Fulham,W,2024-05-11_premier_league_fulham,Manchester City,4-2-3-1,Starter,3,Rúben Dias
4e211d29,https://fbref.com/en/matches/4e211d29/Fulham-Manchester-City-May-11-2024-Premier-League,2024-05-11,Premier League,Matchweek 37,Away,Fulham,W,2024-05-11_premier_league_fulham,Manchester City,4-2-3-1,Starter,6,Nathan Aké
4e211d29,https://fbref.com/en/matches/4e211d29/Fulham-Manchester-City-May-11-2024-Premier-League,2024-05-11,Premier League,Matchweek 37,Away,Fulham,W,2024-05-11_premier_league_fulham,Manchester City,4-2-3-1,Starter,8,Mateo Kovačić
4e211d29,https://fbref.com/en/matches/4e211d29/Fulham-Manchester-City-May-11-2024-Premier-League,2024-05-11,Premier League,Matchweek 37,Away,Fulham,W,2024-05-11_premier_league_fulham,Manchester City,4-2-3-1,Starter,9,Erling Haaland
4e211d29,https://fbref.com/en/matches/4e211d29/Fulham-Manchester-City-May-11-2024-Premier-League,2024-05-11,Premier League,Matchweek 37,Away,Fulham,W,2024-05-11_premier_league_fulham,Manchester City,4-2-3-1,Starter,16,Rodri
4e211d29,https://fbref.com/en/matches/4e211d29/Fulham-Manchester-City-May-11-2024-Premier-League,2024-05-11,Premier League,Matchweek 37,Away,Fulham,W,2024-05-11_premier_league_fulham,Manchester City,4-2-3-1,Starter,17,Kevin De Bruyne
4e211d29,https://fbref.com/en/matches/4e211d29/Fulham-Manchester-City-May-11-2024-Premier-League,2024-05-11,Premier League,Matchweek 37,Away,Fulham,W,2024-05-11_premier_league_fulham,Manchester City,4-2-3-1,Starter,20,Bernardo Silva
4e211d29,https://fbref.com/en/matches/4e211d29/Fulham-Manchester-City-May-11-2024-Premier-League,2024-05-11,Premier League,Matchweek 37,Away,Fulham,W,2024-05-11_premier_league_fulham,Manchester City,4-2-3-1,Starter,24,Joško Gvardiol
4e211d29,https://fbref.com/en/matches/4e211d29/Fulham-Manchester-City-May-11-2024-Premier-League,2024-05-11,Premier League,Matchweek 37,Away,Fulham,W,2024-05-11_premier_league_fulham,Manchester City,4-2-3-1,Starter,25,Manuel Akanji
4e211d29,https://fbref.com/en/matches/4e211d29/Fulham-Manchester-City-May-11-2024-Premier-League,2024-05-11,Premier League,Matchweek 37,Away,Fulham,W,2024-05-11_premier_league_fulham,Manchester City,4-2-3-1,Starter,47,Phil Foden
4e211d29,https://fbref.com/en/matches/4e211d29/Fulham-Manchester-City-May-11-2024-Premier-League,2024-05-11,Premier League,Matchweek 37,Away,Fulham,W,2024-05-11_premier_league_fulham,Manchester City,4-2-3-1,Bench,18,Stefan Ortega
4e211d29,https://fbref.com/en/matches/4e211d29/Fulham-Manchester-City-May-11-2024-Premier-League,2024-05-11,Premier League,Matchweek 37,Away,Fulham,W,2024-05-11_premier_league_fulham,Manchester City,4-2-3-1,Bench,2,Kyle Walker
4e211d29,https://fbref.com/en/matches/4e211d29/Fulham-Manchester-City-May-11-2024-Premier-League,2024-05-11,Premier League,Matchweek 37,Away,Fulham,W,2024-05-11_premier_league_fulham,Manchester City,4-2-3-1,Bench,5,John Stones
4e211d29,https://fbref.com/en/matches/4e211d29/Fulham-Manchester-City-May-11-2024-Premier-League,2024-05-11,Premier League,Matchweek 37,Away,Fulham,W,2024-05-11_premier_league_fulham,Manchester City,4-2-3-1,Bench,11,Jeremy Doku
4e211d29,https://fbref.com/en/matches/4e211d29/Fulham-Manchester-City-May-11-2024-Premier-League,2024-05-11,Premier League,Matchweek 37,Away,Fulham,W,2024-05-11_premier_league_fulham,Manchester City,4-2-3-1,Bench,19,Julián Álvarez
4e211d29,https://fbref.com/en/matches/4e211d29/Fulham-Manchester-City-May-11-2024-Premier-League,2024-05-11,Premier League,Matchweek 37,Away,Fulham,W,2024-05-11_premier_league_fulham,Manchester City,4-2-3-1,Bench,21,Sergio Gómez
4e211d29,https://fbref.com/en/matches/4e211d29/Fulham-Manchester-City-May-11-2024-Premier-League,2024-05-11,Premier League,Matchweek 37,Away,Fulham,W,2024-05-11_premier_league_fulham,Manchester City,4-2-3-1,Bench,27,Matheus Nunes
4e211d29,https://fbref.com/en/matches/4e211d29/Fulham-Manchester-City-May-11-2024-Premier-League,2024-05-11,Premier League,Matchweek 37,Away,Fulham,W,2024-05-11_premier_league_fulham,Manchester City,4-2-3-1,Bench,52,Oscar Bobb
4e211d29,https://fbref.com/en/matches/4e211d29/Fulham-Manchester-City-May-11-2024-Premier-League,2024-05-11,Premier League,Matchweek 37,Away,Fulham,W,2024-05-11_premier_league_fulham,Manchester City,4-2-3-1,Bench,82,Rico Lewis
