season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2022-2023,2413,Richarlison,Tottenham,Missing Fixture,Calf Injury,2022-11-01,,151
2022-2023,30776,C. Romero,Tottenham,Missing Fixture,Muscle Injury,2022-11-06,,281
2022-2023,2413,Richarlison,Tottenham,Missing Fixture,Calf Injury,2022-11-06,,151
2022-2023,186,Son Heung-Min,Tottenham,Missing Fixture,Face Injury,2022-11-06,,5
2022-2023,30776,C. Romero,Tottenham,Missing Fixture,Muscle Injury,2022-11-12,,281
2022-2023,19032,R. Sessegnon,Tottenham,Missing Fixture,Muscle Injury,2022-11-12,,197
2022-2023,186,Son Heung-Min,Tottenham,Missing Fixture,Face Injury,2022-11-12,,5
2022-2023,30776,C. Romero,Tottenham,Missing Fixture,Rest,2022-12-26,,281
2022-2023,2413,Richarlison,Tottenham,Missing Fixture,Thigh Injury,2022-12-26,,151
2022-2023,178,Lucas Moura,Tottenham,Missing Fixture,Calf Injury,2023-01-01,,234
2022-2023,863,R. Bentancur,Tottenham,Missing Fixture,Muscle Injury,2023-01-01,,147
2022-2023,2413,Richarlison,Tottenham,Missing Fixture,Thigh Injury,2023-01-01,,151
2022-2023,178,Lucas Moura,Tottenham,Missing Fixture,Calf Injury,2023-01-04,,234
2022-2023,863,R. Bentancur,Tottenham,Missing Fixture,Muscle Injury,2023-01-04,,147
2022-2023,2413,Richarlison,Tottenham,Missing Fixture,Thigh Injury,2023-01-04,,151
2022-2023,18968,Y. Bissouma,Tottenham,Missing Fixture,Yellow Cards,2023-01-04,,115
2022-2023,178,Lucas Moura,Tottenham,Missing Fixture,Calf Injury,2023-01-15,,234
2022-2023,178,Lucas Moura,Tottenham,Missing Fixture,Calf Injury,2023-01-19,,234
2022-2023,178,Lucas Moura,Tottenham,Missing Fixture,Calf Injury,2023-01-23,,234
2022-2023,30776,C. Romero,Tottenham,Missing Fixture,Red Card,2023-02-11,,281
2022-2023,159,H. Lloris,Tottenham,Missing Fixture,Knee Injury,2023-02-11,,106
2022-2023,18968,Y. Bissouma,Tottenham,Missing Fixture,Ankle Injury,2023-02-11,,115
2022-2023,159,H. Lloris,Tottenham,Missing Fixture,Knee Injury,2023-02-14,,106
2022-2023,2735,P. Hojbjerg,Tottenham,Missing Fixture,Yellow Cards,2023-02-14,,0
2022-2023,863,R. Bentancur,Tottenham,Missing Fixture,Knee Injury,2023-02-14,,147
2022-2023,19032,R. Sessegnon,Tottenham,Missing Fixture,Thigh Injury,2023-02-14,,197
2022-2023,18968,Y. Bissouma,Tottenham,Missing Fixture,Ankle Injury,2023-02-14,,115
2022-2023,159,H. Lloris,Tottenham,Missing Fixture,Knee Injury,2023-02-19,,106
2022-2023,863,R. Bentancur,Tottenham,Missing Fixture,Knee Injury,2023-02-19,,147
2022-2023,19032,R. Sessegnon,Tottenham,Missing Fixture,Thigh Injury,2023-02-19,,197
2022-2023,18968,Y. Bissouma,Tottenham,Missing Fixture,Ankle Injury,2023-02-19,,115
2022-2023,159,H. Lloris,Tottenham,Missing Fixture,Knee Injury,2023-02-26,,106
2022-2023,863,R. Bentancur,Tottenham,Missing Fixture,Knee Injury,2023-02-26,,147
2022-2023,19032,R. Sessegnon,Tottenham,Missing Fixture,Thigh Injury,2023-02-26,,197
2022-2023,18968,Y. Bissouma,Tottenham,Missing Fixture,Ankle Injury,2023-02-26,,115
2022-2023,159,H. Lloris,Tottenham,Missing Fixture,Knee Injury,2023-03-04,,106
2022-2023,863,R. Bentancur,Tottenham,Missing Fixture,Knee Injury,2023-03-04,,147
2022-2023,19032,R. Sessegnon,Tottenham,Missing Fixture,Thigh Injury,2023-03-04,,197
2022-2023,18968,Y. Bissouma,Tottenham,Missing Fixture,Ankle Injury,2023-03-04,,115
2022-2023,175,E. Dier,Tottenham,Missing Fixture,Yellow Cards,2023-03-08,,80
2022-2023,159,H. Lloris,Tottenham,Missing Fixture,Knee Injury,2023-03-08,,106
2022-2023,863,R. Bentancur,Tottenham,Missing Fixture,Knee Injury,2023-03-08,,147
2022-2023,19032,R. Sessegnon,Tottenham,Missing Fixture,Thigh Injury,2023-03-08,,197
2022-2023,18968,Y. Bissouma,Tottenham,Missing Fixture,Ankle Injury,2023-03-08,,115
2022-2023,159,H. Lloris,Tottenham,Missing Fixture,Knee Injury,2023-03-11,,106
2022-2023,863,R. Bentancur,Tottenham,Missing Fixture,Knee Injury,2023-03-11,,147
2022-2023,19032,R. Sessegnon,Tottenham,Missing Fixture,Thigh Injury,2023-03-11,,197
2022-2023,18968,Y. Bissouma,Tottenham,Missing Fixture,Ankle Injury,2023-03-11,,115
2022-2023,159,H. Lloris,Tottenham,Missing Fixture,Knee Injury,2023-03-18,,106
2022-2023,863,R. Bentancur,Tottenham,Missing Fixture,Knee Injury,2023-03-18,,147
2022-2023,19032,R. Sessegnon,Tottenham,Missing Fixture,Thigh Injury,2023-03-18,,197
2022-2023,18968,Y. Bissouma,Tottenham,Missing Fixture,Ankle Injury,2023-03-18,,115
2022-2023,164,B. Davies,Tottenham,Missing Fixture,Muscle Injury,2023-04-03,,11
2022-2023,1566,Emerson Royal,Tottenham,Missing Fixture,Knee Injury,2023-04-03,,203
2022-2023,863,R. Bentancur,Tottenham,Missing Fixture,Knee Injury,2023-04-03,,147
2022-2023,19032,R. Sessegnon,Tottenham,Missing Fixture,Thigh Injury,2023-04-03,,197
2022-2023,18968,Y. Bissouma,Tottenham,Missing Fixture,Ankle Injury,2023-04-03,,115
2022-2023,164,B. Davies,Tottenham,Missing Fixture,Muscle Injury,2023-04-08,,11
2022-2023,1566,Emerson Royal,Tottenham,Missing Fixture,Knee Injury,2023-04-08,,203
2022-2023,178,Lucas Moura,Tottenham,Missing Fixture,Red Card,2023-04-08,,234
2022-2023,863,R. Bentancur,Tottenham,Missing Fixture,Knee Injury,2023-04-08,,147
2022-2023,19032,R. Sessegnon,Tottenham,Missing Fixture,Thigh Injury,2023-04-08,,197
2022-2023,18968,Y. Bissouma,Tottenham,Missing Fixture,Ankle Injury,2023-04-08,,115
2022-2023,164,B. Davies,Tottenham,Missing Fixture,Muscle Injury,2023-04-15,,11
2022-2023,1566,Emerson Royal,Tottenham,Missing Fixture,Knee Injury,2023-04-15,,203
2022-2023,178,Lucas Moura,Tottenham,Missing Fixture,Red Card,2023-04-15,,234
2022-2023,863,R. Bentancur,Tottenham,Missing Fixture,Knee Injury,2023-04-15,,147
2022-2023,19032,R. Sessegnon,Tottenham,Missing Fixture,Thigh Injury,2023-04-15,,197
2022-2023,18968,Y. Bissouma,Tottenham,Missing Fixture,Ankle Injury,2023-04-15,,115
2022-2023,1566,Emerson Royal,Tottenham,Missing Fixture,Knee Injury,2023-04-23,,203
2022-2023,178,Lucas Moura,Tottenham,Missing Fixture,Red Card,2023-04-23,,234
2022-2023,863,R. Bentancur,Tottenham,Missing Fixture,Knee Injury,2023-04-23,,147
2022-2023,19032,R. Sessegnon,Tottenham,Missing Fixture,Thigh Injury,2023-04-23,,197
2022-2023,18968,Y. Bissouma,Tottenham,Missing Fixture,Ankle Injury,2023-04-23,,115
2022-2023,1566,Emerson Royal,Tottenham,Missing Fixture,Knee Injury,2023-04-27,,203
2022-2023,863,R. Bentancur,Tottenham,Missing Fixture,Knee Injury,2023-04-27,,147
2022-2023,19032,R. Sessegnon,Tottenham,Missing Fixture,Thigh Injury,2023-04-27,,197
2022-2023,18968,Y. Bissouma,Tottenham,Missing Fixture,Ankle Injury,2023-04-27,,115
2022-2023,1566,Emerson Royal,Tottenham,Missing Fixture,Knee Injury,2023-04-30,,203
2022-2023,159,H. Lloris,Tottenham,Missing Fixture,Muscle Injury,2023-04-30,,106
2022-2023,863,R. Bentancur,Tottenham,Missing Fixture,Knee Injury,2023-04-30,,147
2022-2023,19032,R. Sessegnon,Tottenham,Missing Fixture,Thigh Injury,2023-04-30,,197
2022-2023,18968,Y. Bissouma,Tottenham,Missing Fixture,Ankle Injury,2023-04-30,,115
2022-2023,159,H. Lloris,Tottenham,Missing Fixture,Muscle Injury,2023-05-06,,106
2022-2023,863,R. Bentancur,Tottenham,Missing Fixture,Knee Injury,2023-05-06,,147
2022-2023,19032,R. Sessegnon,Tottenham,Missing Fixture,Thigh Injury,2023-05-06,,197
2022-2023,159,H. Lloris,Tottenham,Missing Fixture,Muscle Injury,2023-05-13,,106
2022-2023,863,R. Bentancur,Tottenham,Missing Fixture,Knee Injury,2023-05-13,,147
2022-2023,19032,R. Sessegnon,Tottenham,Missing Fixture,Thigh Injury,2023-05-13,,197
2022-2023,159,H. Lloris,Tottenham,Missing Fixture,Muscle Injury,2023-05-20,,106
2022-2023,863,R. Bentancur,Tottenham,Missing Fixture,Knee Injury,2023-05-20,,147
2022-2023,19032,R. Sessegnon,Tottenham,Missing Fixture,Thigh Injury,2023-05-20,,197
2022-2023,30776,C. Romero,Tottenham,Missing Fixture,Injury,2023-05-28,,281
2022-2023,175,E. Dier,Tottenham,Missing Fixture,Groin Injury,2023-05-28,,80
2022-2023,159,H. Lloris,Tottenham,Missing Fixture,Muscle Injury,2023-05-28,,106
2022-2023,863,R. Bentancur,Tottenham,Missing Fixture,Knee Injury,2023-05-28,,147
2022-2023,19032,R. Sessegnon,Tottenham,Missing Fixture,Thigh Injury,2023-05-28,,197
