Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,Nation,Age,Min,SoTA,GA,Saves,Save%
416b23b9,https://fbref.com/en/matches/416b23b9/Arsenal-Liverpool-January-7-2024-FA-Cup,2024-01-07,FA Cup,Third round proper,Home,Liverpool,L,2024-01-07_fa_cup_liverpool,Arsenal,Aaron Ramsdale,eng ENG,25-238,90,4,2,2,50.0
