fixture_id,date,competition,season,round,home_team,away_team,player_team,player_id,player_name,player_number,player_position,minutes_played,rating,is_captain,is_substitute,shots_total,shots_on_target,goals,assists,passes_total,passes_key,passes_accuracy,dribbles_attempts,dribbles_success,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,fouls_drawn,fouls_committed,cards_yellow,cards_red
1222610,2024-08-10T14:00:00+00:00,Community Shield,2024,Final,Manchester City,Manchester United,Manchester City,617,Ederson,31,G,90,7,False,False,0,0,0,0,45,0,37.0,0,0,0,0,0,0,0,0,0,0,0
1222610,2024-08-10T14:00:00+00:00,Community Shield,2024,Final,Manchester City,Manchester United,Manchester City,284230,Rico Lewis,82,D,90,6.7,False,False,0,0,0,0,42,0,33.0,0,0,0,0,1,3,1,1,1,0,0
1222610,2024-08-10T14:00:00+00:00,Community Shield,2024,Final,Manchester City,Manchester United,Manchester City,5,Manuel Akanji,25,D,90,7,False,False,0,0,0,0,89,0,80.0,0,0,3,0,0,5,4,0,0,0,0
1222610,2024-08-10T14:00:00+00:00,Community Shield,2024,Final,Manchester City,Manchester United,Manchester City,567,Rúben Dias,3,D,90,7,True,False,0,0,0,0,80,0,75.0,0,0,1,1,0,5,3,0,1,0,0
1222610,2024-08-10T14:00:00+00:00,Community Shield,2024,Final,Manchester City,Manchester United,Manchester City,129033,Joško Gvardiol,24,D,89,7.2,False,False,1,0,0,0,62,1,56.0,2,1,1,0,0,8,5,2,0,0,0
1222610,2024-08-10T14:00:00+00:00,Community Shield,2024,Final,Manchester City,Manchester United,Manchester City,307123,Nico O’Reilly,75,M,63,6.9,False,False,0,0,0,0,11,0,9.0,3,2,0,0,2,6,3,1,1,0,0
1222610,2024-08-10T14:00:00+00:00,Community Shield,2024,Final,Manchester City,Manchester United,Manchester City,2291,Mateo Kovačić,8,M,90,7.7,False,False,0,0,0,0,49,2,45.0,1,1,1,1,3,4,3,1,0,0,0
1222610,2024-08-10T14:00:00+00:00,Community Shield,2024,Final,Manchester City,Manchester United,Manchester City,158697,James McAtee,87,M,80,6.9,False,False,2,0,0,0,29,0,28.0,3,0,2,0,0,6,2,0,1,0,0
1222610,2024-08-10T14:00:00+00:00,Community Shield,2024,Final,Manchester City,Manchester United,Manchester City,278133,Oscar Bobb,52,F,89,7,False,False,1,0,0,1,34,3,31.0,5,1,0,0,0,6,1,0,0,0,0
1222610,2024-08-10T14:00:00+00:00,Community Shield,2024,Final,Manchester City,Manchester United,Manchester City,1100,Erling Haaland,9,F,90,6.6,False,False,0,0,0,0,14,0,8.0,1,0,0,0,0,5,2,0,1,0,0
1222610,2024-08-10T14:00:00+00:00,Community Shield,2024,Final,Manchester City,Manchester United,Manchester City,1422,Jérémy Doku,11,F,63,6.9,False,False,1,0,0,0,18,0,14.0,8,4,1,0,0,11,6,1,0,0,0
1222610,2024-08-10T14:00:00+00:00,Community Shield,2024,Final,Manchester City,Manchester United,Manchester City,266657,Savinho,26,F,27,7.3,False,True,0,0,0,0,14,1,10.0,4,3,0,0,0,7,4,1,2,0,0
1222610,2024-08-10T14:00:00+00:00,Community Shield,2024,Final,Manchester City,Manchester United,Manchester City,41621,Matheus Nunes,27,M,27,6.5,False,True,0,0,0,0,11,0,9.0,1,0,0,0,0,7,2,2,2,1,0
1222610,2024-08-10T14:00:00+00:00,Community Shield,2024,Final,Manchester City,Manchester United,Manchester City,636,Bernardo Silva,20,M,10,7,False,True,1,1,1,0,3,0,3.0,0,0,1,0,0,2,2,0,0,1,0
1222610,2024-08-10T14:00:00+00:00,Community Shield,2024,Final,Manchester City,Manchester United,Manchester City,18861,Nathan Aké,6,D,1,0,False,True,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,1,0,0
