Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,Nation,Age,Min,SoTA,GA,Saves,Save%
d4d0cb2a,https://fbref.com/en/matches/d4d0cb2a/Fulham-Manchester-City-April-30-2023-Premier-League,2023-04-30,Premier League,Matchweek 34,Away,Fulham,W,2023-04-30_premier_league_fulham,Manchester City,Ederson,br BRA,29-256,90,1,1,0,0.0
