season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2024-2025,67972,C. Gallagher,Chelsea,Missing Fixture,Injury,2024-08-18,,0
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Injury,2024-08-18,,279
2024-2025,161907,M. Gusto,Chelsea,Missing Fixture,Thigh Injury,2024-09-14,,223
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Muscle Injury,2024-09-14,,279
2024-2025,19545,R. James,Chelsea,Missing Fixture,Muscle Injury,2024-09-14,,175
2024-2025,161907,M. Gusto,Chelsea,Missing Fixture,Thigh Injury,2024-09-21,,223
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Muscle Injury,2024-09-21,,279
2024-2025,19545,R. James,Chelsea,Missing Fixture,Muscle Injury,2024-09-21,,175
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Muscle Injury,2024-10-06,,279
2024-2025,19545,R. James,Chelsea,Missing Fixture,Muscle Injury,2024-10-06,,175
2024-2025,47380,M. Cucurella,Chelsea,Missing Fixture,Yellow Cards,2024-10-20,,62
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Muscle Injury,2024-10-20,,279
2024-2025,22094,W. Fofana,Chelsea,Missing Fixture,Yellow Cards,2024-10-20,,216
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Muscle Injury,2024-10-27,,279
2024-2025,18,J. Sancho,Chelsea,Missing Fixture,Illness,2024-11-03,,194
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Muscle Injury,2024-11-03,,279
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Muscle Injury,2024-11-10,,279
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Muscle Injury,2024-11-23,,279
2024-2025,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2024-11-23,,175
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Muscle Injury,2024-12-01,,279
2024-2025,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2024-12-01,,175
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Muscle Injury,2024-12-04,,279
2024-2025,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2024-12-04,,175
2024-2025,22094,W. Fofana,Chelsea,Missing Fixture,Muscle Injury,2024-12-04,,216
2024-2025,63577,M. Mudryk,Chelsea,Missing Fixture,Illness,2024-12-08,,167
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Muscle Injury,2024-12-08,,279
2024-2025,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2024-12-08,,175
2024-2025,22094,W. Fofana,Chelsea,Missing Fixture,Muscle Injury,2024-12-08,,216
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Muscle Injury,2024-12-15,,279
2024-2025,1864,P. Neto,Chelsea,Missing Fixture,Yellow Cards,2024-12-15,,0
2024-2025,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2024-12-15,,175
2024-2025,22094,W. Fofana,Chelsea,Missing Fixture,Muscle Injury,2024-12-15,,216
2024-2025,95,B. Badiashile,Chelsea,Missing Fixture,Injury,2024-12-22,,65
2024-2025,47380,M. Cucurella,Chelsea,Missing Fixture,Red Card,2024-12-22,,62
2024-2025,63577,M. Mudryk,Chelsea,Missing Fixture,Suspended,2024-12-22,,167
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Muscle Injury,2024-12-22,,279
2024-2025,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2024-12-22,,175
2024-2025,22094,W. Fofana,Chelsea,Missing Fixture,Muscle Injury,2024-12-22,,216
2024-2025,95,B. Badiashile,Chelsea,Missing Fixture,Injury,2024-12-26,,65
2024-2025,63577,M. Mudryk,Chelsea,Missing Fixture,Suspended,2024-12-26,,167
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Muscle Injury,2024-12-26,,279
2024-2025,19545,R. James,Chelsea,Missing Fixture,Thigh Injury,2024-12-26,,175
2024-2025,282125,R. Lavia,Chelsea,Missing Fixture,Muscle Injury,2024-12-26,,107
2024-2025,22094,W. Fofana,Chelsea,Missing Fixture,Muscle Injury,2024-12-26,,216
2024-2025,95,B. Badiashile,Chelsea,Missing Fixture,Injury,2024-12-30,,65
2024-2025,63577,M. Mudryk,Chelsea,Missing Fixture,Suspended,2024-12-30,,167
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Muscle Injury,2024-12-30,,279
2024-2025,22094,W. Fofana,Chelsea,Missing Fixture,Muscle Injury,2024-12-30,,216
2024-2025,95,B. Badiashile,Chelsea,Missing Fixture,Thigh Injury,2025-01-04,,65
2024-2025,148099,K. Dewsbury-Hall,Chelsea,Missing Fixture,Knock,2025-01-04,,10
2024-2025,63577,M. Mudryk,Chelsea,Missing Fixture,Suspended,2025-01-04,,167
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Muscle Injury,2025-01-04,,279
2024-2025,22094,W. Fofana,Chelsea,Missing Fixture,Muscle Injury,2025-01-04,,216
2024-2025,95,B. Badiashile,Chelsea,Missing Fixture,Thigh Injury,2025-01-14,,65
2024-2025,2933,B. Chilwell,Chelsea,Missing Fixture,Coach's decision,2025-01-14,,10
2024-2025,270507,C. Casadei,Chelsea,Missing Fixture,Coach's decision,2025-01-14,,10
2024-2025,148099,K. Dewsbury-Hall,Chelsea,Missing Fixture,Knock,2025-01-14,,10
2024-2025,63577,M. Mudryk,Chelsea,Missing Fixture,Suspended,2025-01-14,,167
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Muscle Injury,2025-01-14,,279
2024-2025,22094,W. Fofana,Chelsea,Missing Fixture,Muscle Injury,2025-01-14,,216
2024-2025,95,B. Badiashile,Chelsea,Missing Fixture,Thigh Injury,2025-01-20,,65
2024-2025,2933,B. Chilwell,Chelsea,Missing Fixture,Coach's decision,2025-01-20,,10
2024-2025,270507,C. Casadei,Chelsea,Missing Fixture,Coach's decision,2025-01-20,,10
2024-2025,63577,M. Mudryk,Chelsea,Missing Fixture,Suspended,2025-01-20,,167
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Muscle Injury,2025-01-20,,279
2024-2025,22094,W. Fofana,Chelsea,Missing Fixture,Muscle Injury,2025-01-20,,216
2024-2025,95,B. Badiashile,Chelsea,Missing Fixture,Thigh Injury,2025-01-25,,65
2024-2025,2933,B. Chilwell,Chelsea,Missing Fixture,Coach's decision,2025-01-25,,10
2024-2025,270507,C. Casadei,Chelsea,Missing Fixture,Coach's decision,2025-01-25,,10
2024-2025,583,Joao Felix,Chelsea,Missing Fixture,Personal Reasons,2025-01-25,,0
2024-2025,63577,M. Mudryk,Chelsea,Missing Fixture,Suspended,2025-01-25,,167
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Muscle Injury,2025-01-25,,279
2024-2025,282125,R. Lavia,Chelsea,Missing Fixture,Thigh Injury,2025-01-25,,107
2024-2025,22094,W. Fofana,Chelsea,Missing Fixture,Muscle Injury,2025-01-25,,216
2024-2025,95,B. Badiashile,Chelsea,Missing Fixture,Thigh Injury,2025-02-03,,65
2024-2025,63577,M. Mudryk,Chelsea,Missing Fixture,Suspended,2025-02-03,,167
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Muscle Injury,2025-02-03,,279
2024-2025,282125,R. Lavia,Chelsea,Missing Fixture,Thigh Injury,2025-02-03,,107
2024-2025,22094,W. Fofana,Chelsea,Missing Fixture,Muscle Injury,2025-02-03,,216
2024-2025,95,B. Badiashile,Chelsea,Missing Fixture,Thigh Injury,2025-02-14,,65
2024-2025,392270,M. Guiu,Chelsea,Missing Fixture,Muscle Injury,2025-02-14,,78
2024-2025,63577,M. Mudryk,Chelsea,Missing Fixture,Suspended,2025-02-14,,167
2024-2025,283058,N. Jackson,Chelsea,Missing Fixture,Thigh Injury,2025-02-14,,99
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Muscle Injury,2025-02-14,,279
2024-2025,282125,R. Lavia,Chelsea,Missing Fixture,Thigh Injury,2025-02-14,,107
2024-2025,22094,W. Fofana,Chelsea,Missing Fixture,Muscle Injury,2025-02-14,,216
2024-2025,95,B. Badiashile,Chelsea,Missing Fixture,Thigh Injury,2025-02-22,,65
2024-2025,392270,M. Guiu,Chelsea,Missing Fixture,Muscle Injury,2025-02-22,,78
2024-2025,63577,M. Mudryk,Chelsea,Missing Fixture,Suspended,2025-02-22,,167
2024-2025,283058,N. Jackson,Chelsea,Missing Fixture,Thigh Injury,2025-02-22,,99
2024-2025,136723,N. Madueke,Chelsea,Missing Fixture,Muscle Injury,2025-02-22,,21
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Muscle Injury,2025-02-22,,279
2024-2025,282125,R. Lavia,Chelsea,Missing Fixture,Thigh Injury,2025-02-22,,107
2024-2025,22094,W. Fofana,Chelsea,Missing Fixture,Muscle Injury,2025-02-22,,216
2024-2025,95,B. Badiashile,Chelsea,Missing Fixture,Thigh Injury,2025-02-25,,65
2024-2025,392270,M. Guiu,Chelsea,Missing Fixture,Muscle Injury,2025-02-25,,78
2024-2025,63577,M. Mudryk,Chelsea,Missing Fixture,Suspended,2025-02-25,,167
2024-2025,283058,N. Jackson,Chelsea,Missing Fixture,Thigh Injury,2025-02-25,,99
2024-2025,136723,N. Madueke,Chelsea,Missing Fixture,Muscle Injury,2025-02-25,,21
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Muscle Injury,2025-02-25,,279
2024-2025,282125,R. Lavia,Chelsea,Missing Fixture,Thigh Injury,2025-02-25,,107
2024-2025,422780,A. Anselmino,Chelsea,Missing Fixture,Injury,2025-03-09,,77
2024-2025,392270,M. Guiu,Chelsea,Missing Fixture,Muscle Injury,2025-03-09,,78
2024-2025,63577,M. Mudryk,Chelsea,Missing Fixture,Suspended,2025-03-09,,167
2024-2025,283058,N. Jackson,Chelsea,Missing Fixture,Thigh Injury,2025-03-09,,99
2024-2025,136723,N. Madueke,Chelsea,Missing Fixture,Muscle Injury,2025-03-09,,21
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Muscle Injury,2025-03-09,,279
2024-2025,19545,R. James,Chelsea,Missing Fixture,Illness,2025-03-09,,175
2024-2025,422780,A. Anselmino,Chelsea,Missing Fixture,Injury,2025-03-16,,77
2024-2025,152982,C. Palmer,Chelsea,Missing Fixture,Illness,2025-03-16,,0
2024-2025,392270,M. Guiu,Chelsea,Missing Fixture,Muscle Injury,2025-03-16,,78
2024-2025,63577,M. Mudryk,Chelsea,Missing Fixture,Suspended,2025-03-16,,167
2024-2025,283058,N. Jackson,Chelsea,Missing Fixture,Thigh Injury,2025-03-16,,99
2024-2025,136723,N. Madueke,Chelsea,Missing Fixture,Muscle Injury,2025-03-16,,21
2024-2025,63577,M. Mudryk,Chelsea,Missing Fixture,Suspended,2025-04-03,,167
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Hamstring Injury,2025-04-03,,279
2024-2025,282125,R. Lavia,Chelsea,Missing Fixture,Health problems,2025-04-03,,107
2024-2025,63577,M. Mudryk,Chelsea,Missing Fixture,Suspended,2025-04-06,,167
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Hamstring Injury,2025-04-06,,279
2024-2025,282125,R. Lavia,Chelsea,Missing Fixture,Health problems,2025-04-06,,107
2024-2025,291476,D. D. Fofana,Chelsea,Missing Fixture,Knee Injury,2025-04-13,,33
2024-2025,392270,M. Guiu,Chelsea,Missing Fixture,Muscle Injury,2025-04-13,,78
2024-2025,63577,M. Mudryk,Chelsea,Missing Fixture,Suspended,2025-04-13,,167
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Hamstring Injury,2025-04-13,,279
2024-2025,282125,R. Lavia,Chelsea,Missing Fixture,Thigh Injury,2025-04-13,,107
2024-2025,22094,W. Fofana,Chelsea,Missing Fixture,Hamstring Injury,2025-04-13,,216
2024-2025,291476,D. D. Fofana,Chelsea,Missing Fixture,Knee Injury,2025-04-20,,33
2024-2025,392270,M. Guiu,Chelsea,Missing Fixture,Muscle Injury,2025-04-20,,78
2024-2025,63577,M. Mudryk,Chelsea,Missing Fixture,Suspended,2025-04-20,,167
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Hamstring Injury,2025-04-20,,279
2024-2025,22094,W. Fofana,Chelsea,Missing Fixture,Hamstring Injury,2025-04-20,,216
2024-2025,291476,D. D. Fofana,Chelsea,Missing Fixture,Knee Injury,2025-04-26,,33
2024-2025,392270,M. Guiu,Chelsea,Missing Fixture,Muscle Injury,2025-04-26,,78
2024-2025,161907,M. Gusto,Chelsea,Missing Fixture,Thigh Injury,2025-04-26,,223
2024-2025,63577,M. Mudryk,Chelsea,Missing Fixture,Suspended,2025-04-26,,167
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Hamstring Injury,2025-04-26,,279
2024-2025,22094,W. Fofana,Chelsea,Missing Fixture,Hamstring Injury,2025-04-26,,216
2024-2025,291476,D. D. Fofana,Chelsea,Missing Fixture,Knee Injury,2025-05-04,,33
2024-2025,392270,M. Guiu,Chelsea,Missing Fixture,Muscle Injury,2025-05-04,,78
2024-2025,63577,M. Mudryk,Chelsea,Missing Fixture,Suspended,2025-05-04,,167
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Hamstring Injury,2025-05-04,,279
2024-2025,22094,W. Fofana,Chelsea,Missing Fixture,Hamstring Injury,2025-05-04,,216
2024-2025,422780,A. Anselmino,Chelsea,Missing Fixture,Muscle Injury,2025-05-11,,77
2024-2025,269,C. Nkunku,Chelsea,Missing Fixture,Knock,2025-05-11,,5
2024-2025,291476,D. D. Fofana,Chelsea,Missing Fixture,Knee Injury,2025-05-11,,33
2024-2025,63577,M. Mudryk,Chelsea,Missing Fixture,Suspended,2025-05-11,,167
2024-2025,329347,O. Kellyman,Chelsea,Missing Fixture,Hamstring Injury,2025-05-11,,279
2024-2025,22094,W. Fofana,Chelsea,Missing Fixture,Hamstring Injury,2025-05-11,,216
2024-2025,269,C. Nkunku,Chelsea,Missing Fixture,Knock,2025-05-16,,5
2024-2025,291476,D. D. Fofana,Chelsea,Missing Fixture,Knee Injury,2025-05-16,,33
2024-2025,18,J. Sancho,Chelsea,Missing Fixture,Loan agreement,2025-05-16,,194
