Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,Nation,Age,Min,SoTA,GA,Saves,Save%
b7a32aeb,https://fbref.com/en/matches/b7a32aeb/Brentford-Chelsea-October-19-2022-Premier-League,2022-10-19,Premier League,Matchweek 12,Away,Brentford,D,2022-10-19_premier_league_brentford,Chelsea,Kepa Arrizabalaga,es ESP,28-016,90,5,0,5,100.0
