Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,Nation,Age,Min,SoTA,GA,Saves,Save%
2906e921,https://fbref.com/en/matches/2906e921/Arsenal-Manchester-City-February-2-2025-Premier-League,2025-02-02,Premier League,Matchweek 24,Away,Arsenal,L,2025-02-02_premier_league_arsenal,Manchester City,Stefan Ortega,de GER,32-088,90,7,5,2,28.6
