Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,Nation,Age,Min,SoTA,GA,Saves,Save%
6c829b8f,https://fbref.com/en/matches/6c829b8f/Ipswich-Town-Manchester-City-January-19-2025-Premier-League,2025-01-19,Premier League,Matchweek 22,Away,Ipswich Town,W,2025-01-19_premier_league_ipswich_town,Manchester City,Ederson,br BRA,31-155,90,4,0,4,100.0
