season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2023-2024,20189,J. Clark,Luton,Missing Fixture,Ankle Injury,2023-10-03,,70
2023-2024,19466,A. Bell,Luton,Missing Fixture,Thigh Injury,2023-10-07,,225
2023-2024,1427,A. S. Lokonga,Luton,Missing Fixture,Thigh Injury,2023-10-07,,196
2023-2024,19756,D. Potts,Luton,Missing Fixture,Ankle Injury,2023-10-07,,281
2023-2024,20206,G. Osho,Luton,Missing Fixture,Knee Injury,2023-10-07,,245
2023-2024,20189,J. Clark,Luton,Missing Fixture,Ankle Injury,2023-10-07,,70
2023-2024,19466,A. Bell,Luton,Missing Fixture,Thigh Injury,2023-10-21,,225
2023-2024,1427,A. S. Lokonga,Luton,Missing Fixture,Thigh Injury,2023-10-21,,196
2023-2024,19756,D. Potts,Luton,Missing Fixture,Ankle Injury,2023-10-21,,281
2023-2024,20189,J. Clark,Luton,Missing Fixture,Ankle Injury,2023-10-21,,70
2023-2024,15632,M. Andersen,Luton,Missing Fixture,Thigh Injury,2023-10-21,,211
2023-2024,1427,A. S. Lokonga,Luton,Missing Fixture,Thigh Injury,2023-10-29,,196
2023-2024,19756,D. Potts,Luton,Missing Fixture,Ankle Injury,2023-10-29,,281
2023-2024,15632,M. Andersen,Luton,Missing Fixture,Thigh Injury,2023-10-29,,211
2023-2024,19408,R. Burke,Luton,Missing Fixture,Injury,2023-10-29,,281
2023-2024,1427,A. S. Lokonga,Luton,Missing Fixture,Thigh Injury,2023-11-05,,196
2023-2024,19756,D. Potts,Luton,Missing Fixture,Ankle Injury,2023-11-05,,281
2023-2024,19759,L. Berry,Luton,Missing Fixture,Calf Injury,2023-11-05,,0
2023-2024,15632,M. Andersen,Luton,Missing Fixture,Thigh Injury,2023-11-05,,211
2023-2024,19408,R. Burke,Luton,Missing Fixture,Injury,2023-11-05,,281
2023-2024,1427,A. S. Lokonga,Luton,Missing Fixture,Thigh Injury,2023-11-11,,196
2023-2024,19756,D. Potts,Luton,Missing Fixture,Ankle Injury,2023-11-11,,281
2023-2024,15632,M. Andersen,Luton,Missing Fixture,Thigh Injury,2023-11-11,,211
2023-2024,19408,R. Burke,Luton,Missing Fixture,Injury,2023-11-11,,281
2023-2024,1427,A. S. Lokonga,Luton,Missing Fixture,Thigh Injury,2023-11-25,,196
2023-2024,19756,D. Potts,Luton,Missing Fixture,Ankle Injury,2023-11-25,,281
2023-2024,15632,M. Andersen,Luton,Missing Fixture,Thigh Injury,2023-11-25,,211
2023-2024,19408,R. Burke,Luton,Missing Fixture,Injury,2023-11-25,,281
2023-2024,19756,D. Potts,Luton,Missing Fixture,Ankle Injury,2023-12-02,,281
2023-2024,15632,M. Andersen,Luton,Missing Fixture,Thigh Injury,2023-12-02,,211
2023-2024,19408,R. Burke,Luton,Missing Fixture,Injury,2023-12-02,,281
2023-2024,1427,A. S. Lokonga,Luton,Missing Fixture,Loan agreement,2023-12-05,,196
2023-2024,19756,D. Potts,Luton,Missing Fixture,Ankle Injury,2023-12-05,,281
2023-2024,15632,M. Andersen,Luton,Missing Fixture,Thigh Injury,2023-12-05,,211
2023-2024,19408,R. Burke,Luton,Missing Fixture,Injury,2023-12-05,,281
2023-2024,19808,C. Woodrow,Luton,Missing Fixture,Calf Injury,2023-12-10,,0
2023-2024,19756,D. Potts,Luton,Missing Fixture,Ankle Injury,2023-12-10,,281
2023-2024,140947,I. Kabore,Luton,Missing Fixture,Thigh Injury,2023-12-10,,161
2023-2024,19408,R. Burke,Luton,Missing Fixture,Injury,2023-12-10,,281
2023-2024,19756,D. Potts,Luton,Missing Fixture,Ankle Injury,2023-12-23,,281
2023-2024,19408,R. Burke,Luton,Missing Fixture,Injury,2023-12-23,,281
2023-2024,20203,T. Lockyer,Luton,Missing Fixture,Heart Problems,2023-12-23,,148
2023-2024,19756,D. Potts,Luton,Missing Fixture,Ankle Injury,2023-12-26,,281
2023-2024,19408,R. Burke,Luton,Missing Fixture,Injury,2023-12-26,,281
2023-2024,20203,T. Lockyer,Luton,Missing Fixture,Heart Problems,2023-12-26,,148
2023-2024,19756,D. Potts,Luton,Missing Fixture,Ankle Injury,2023-12-30,,281
2023-2024,76,M. Nakamba,Luton,Missing Fixture,Knee Injury,2023-12-30,,141
2023-2024,19408,R. Burke,Luton,Missing Fixture,Injury,2023-12-30,,281
2023-2024,20203,T. Lockyer,Luton,Missing Fixture,Heart Problems,2023-12-30,,148
2023-2024,140947,I. Kabore,Luton,Missing Fixture,National selection,2024-01-12,,161
2023-2024,76,M. Nakamba,Luton,Missing Fixture,Knee Injury,2024-01-12,,141
2023-2024,20203,T. Lockyer,Luton,Missing Fixture,Heart Problems,2024-01-12,,148
2023-2024,140947,I. Kabore,Luton,Missing Fixture,National selection,2024-01-30,,161
2023-2024,15632,M. Andersen,Luton,Missing Fixture,Calf Injury,2024-01-30,,211
2023-2024,76,M. Nakamba,Luton,Missing Fixture,Knee Injury,2024-01-30,,141
2023-2024,20203,T. Lockyer,Luton,Missing Fixture,Heart Problems,2024-01-30,,148
2023-2024,15632,M. Andersen,Luton,Missing Fixture,Calf Injury,2024-02-03,,211
2023-2024,76,M. Nakamba,Luton,Missing Fixture,Knee Injury,2024-02-03,,141
2023-2024,20203,T. Lockyer,Luton,Missing Fixture,Heart Problems,2024-02-03,,148
2023-2024,15632,M. Andersen,Luton,Missing Fixture,Calf Injury,2024-02-10,,211
2023-2024,76,M. Nakamba,Luton,Missing Fixture,Knee Injury,2024-02-10,,141
2023-2024,20203,T. Lockyer,Luton,Missing Fixture,Heart Problems,2024-02-10,,148
2023-2024,15632,M. Andersen,Luton,Missing Fixture,Calf Injury,2024-02-18,,211
2023-2024,76,M. Nakamba,Luton,Missing Fixture,Knee Injury,2024-02-18,,141
2023-2024,20203,T. Lockyer,Luton,Missing Fixture,Heart Problems,2024-02-18,,148
2023-2024,17641,E. Adebayo,Luton,Missing Fixture,Thigh Injury,2024-02-21,,58
2023-2024,19802,J. Brown,Luton,Missing Fixture,Knee Injury,2024-02-21,,87
2023-2024,15632,M. Andersen,Luton,Missing Fixture,Calf Injury,2024-02-21,,211
2023-2024,76,M. Nakamba,Luton,Missing Fixture,Knee Injury,2024-02-21,,141
2023-2024,20203,T. Lockyer,Luton,Missing Fixture,Heart Problems,2024-02-21,,148
2023-2024,1427,A. S. Lokonga,Luton,Missing Fixture,Thigh Injury,2024-03-02,,196
2023-2024,17641,E. Adebayo,Luton,Missing Fixture,Thigh Injury,2024-03-02,,58
2023-2024,19802,J. Brown,Luton,Missing Fixture,Knee Injury,2024-03-02,,87
2023-2024,15632,M. Andersen,Luton,Missing Fixture,Calf Injury,2024-03-02,,211
2023-2024,76,M. Nakamba,Luton,Missing Fixture,Knee Injury,2024-03-02,,141
2023-2024,20203,T. Lockyer,Luton,Missing Fixture,Heart Problems,2024-03-02,,148
2023-2024,19466,A. Bell,Luton,Missing Fixture,Thigh Injury,2024-03-09,,225
2023-2024,1427,A. S. Lokonga,Luton,Missing Fixture,Thigh Injury,2024-03-09,,196
2023-2024,19756,D. Potts,Luton,Missing Fixture,Injury,2024-03-09,,281
2023-2024,19802,J. Brown,Luton,Missing Fixture,Knee Injury,2024-03-09,,87
2023-2024,406507,J. Johnson,Luton,Missing Fixture,Illness,2024-03-09,,7
2023-2024,15632,M. Andersen,Luton,Missing Fixture,Calf Injury,2024-03-09,,211
2023-2024,76,M. Nakamba,Luton,Missing Fixture,Knee Injury,2024-03-09,,141
2023-2024,20203,T. Lockyer,Luton,Missing Fixture,Heart Problems,2024-03-09,,148
2023-2024,19466,A. Bell,Luton,Missing Fixture,Thigh Injury,2024-03-13,,225
2023-2024,19756,D. Potts,Luton,Missing Fixture,Injury,2024-03-13,,281
2023-2024,19802,J. Brown,Luton,Missing Fixture,Knee Injury,2024-03-13,,87
2023-2024,406507,J. Johnson,Luton,Missing Fixture,Illness,2024-03-13,,7
2023-2024,15632,M. Andersen,Luton,Missing Fixture,Calf Injury,2024-03-13,,211
2023-2024,76,M. Nakamba,Luton,Missing Fixture,Knee Injury,2024-03-13,,141
2023-2024,20203,T. Lockyer,Luton,Missing Fixture,Heart Problems,2024-03-13,,148
2023-2024,19466,A. Bell,Luton,Missing Fixture,Thigh Injury,2024-03-16,,225
2023-2024,19756,D. Potts,Luton,Missing Fixture,Injury,2024-03-16,,281
2023-2024,17641,E. Adebayo,Luton,Missing Fixture,Thigh Injury,2024-03-16,,58
2023-2024,19802,J. Brown,Luton,Missing Fixture,Knee Injury,2024-03-16,,87
2023-2024,406507,J. Johnson,Luton,Missing Fixture,Illness,2024-03-16,,7
2023-2024,15632,M. Andersen,Luton,Missing Fixture,Calf Injury,2024-03-16,,211
2023-2024,76,M. Nakamba,Luton,Missing Fixture,Knee Injury,2024-03-16,,141
2023-2024,20203,T. Lockyer,Luton,Missing Fixture,Heart Problems,2024-03-16,,148
2023-2024,19466,A. Bell,Luton,Missing Fixture,Thigh Injury,2024-03-30,,225
2023-2024,1427,A. S. Lokonga,Luton,Missing Fixture,Thigh Injury,2024-03-30,,196
2023-2024,19365,C. Ogbene,Luton,Missing Fixture,Thigh Injury,2024-03-30,,34
2023-2024,19756,D. Potts,Luton,Missing Fixture,Injury,2024-03-30,,281
2023-2024,17641,E. Adebayo,Luton,Missing Fixture,Thigh Injury,2024-03-30,,58
2023-2024,19802,J. Brown,Luton,Missing Fixture,Knee Injury,2024-03-30,,87
2023-2024,15632,M. Andersen,Luton,Missing Fixture,Calf Injury,2024-03-30,,211
2023-2024,76,M. Nakamba,Luton,Missing Fixture,Knee Injury,2024-03-30,,141
2023-2024,20203,T. Lockyer,Luton,Missing Fixture,Heart Problems,2024-03-30,,148
2023-2024,19466,A. Bell,Luton,Missing Fixture,Thigh Injury,2024-04-03,,225
2023-2024,1427,A. S. Lokonga,Luton,Missing Fixture,Thigh Injury,2024-04-03,,196
2023-2024,19365,C. Ogbene,Luton,Missing Fixture,Thigh Injury,2024-04-03,,34
2023-2024,19756,D. Potts,Luton,Missing Fixture,Injury,2024-04-03,,281
2023-2024,17641,E. Adebayo,Luton,Missing Fixture,Thigh Injury,2024-04-03,,58
2023-2024,19802,J. Brown,Luton,Missing Fixture,Knee Injury,2024-04-03,,87
2023-2024,15632,M. Andersen,Luton,Missing Fixture,Calf Injury,2024-04-03,,211
2023-2024,76,M. Nakamba,Luton,Missing Fixture,Knee Injury,2024-04-03,,141
2023-2024,20203,T. Lockyer,Luton,Missing Fixture,Heart Problems,2024-04-03,,148
2023-2024,19466,A. Bell,Luton,Missing Fixture,Thigh Injury,2024-04-06,,225
2023-2024,1427,A. S. Lokonga,Luton,Missing Fixture,Thigh Injury,2024-04-06,,196
2023-2024,19365,C. Ogbene,Luton,Missing Fixture,Thigh Injury,2024-04-06,,34
2023-2024,19756,D. Potts,Luton,Missing Fixture,Injury,2024-04-06,,281
2023-2024,17641,E. Adebayo,Luton,Missing Fixture,Thigh Injury,2024-04-06,,58
2023-2024,20206,G. Osho,Luton,Missing Fixture,Knee Injury,2024-04-06,,245
2023-2024,19802,J. Brown,Luton,Missing Fixture,Knee Injury,2024-04-06,,87
2023-2024,15632,M. Andersen,Luton,Missing Fixture,Calf Injury,2024-04-06,,211
2023-2024,76,M. Nakamba,Luton,Missing Fixture,Knee Injury,2024-04-06,,141
2023-2024,20203,T. Lockyer,Luton,Missing Fixture,Heart Problems,2024-04-06,,148
2023-2024,19466,A. Bell,Luton,Missing Fixture,Thigh Injury,2024-04-13,,225
2023-2024,1427,A. S. Lokonga,Luton,Missing Fixture,Thigh Injury,2024-04-13,,196
2023-2024,19365,C. Ogbene,Luton,Missing Fixture,Thigh Injury,2024-04-13,,34
2023-2024,19756,D. Potts,Luton,Missing Fixture,Injury,2024-04-13,,281
2023-2024,17641,E. Adebayo,Luton,Missing Fixture,Thigh Injury,2024-04-13,,58
2023-2024,20206,G. Osho,Luton,Missing Fixture,Knee Injury,2024-04-13,,245
2023-2024,140947,I. Kabore,Luton,Missing Fixture,Loan agreement,2024-04-13,,161
2023-2024,19802,J. Brown,Luton,Missing Fixture,Knee Injury,2024-04-13,,87
2023-2024,15632,M. Andersen,Luton,Missing Fixture,Calf Injury,2024-04-13,,211
2023-2024,76,M. Nakamba,Luton,Missing Fixture,Knee Injury,2024-04-13,,141
2023-2024,20203,T. Lockyer,Luton,Missing Fixture,Heart Problems,2024-04-13,,148
2023-2024,19466,A. Bell,Luton,Missing Fixture,Thigh Injury,2024-04-20,,225
2023-2024,19365,C. Ogbene,Luton,Missing Fixture,Thigh Injury,2024-04-20,,34
2023-2024,19756,D. Potts,Luton,Missing Fixture,Injury,2024-04-20,,281
2023-2024,17641,E. Adebayo,Luton,Missing Fixture,Thigh Injury,2024-04-20,,58
2023-2024,19802,J. Brown,Luton,Missing Fixture,Knee Injury,2024-04-20,,87
2023-2024,15632,M. Andersen,Luton,Missing Fixture,Calf Injury,2024-04-20,,211
2023-2024,76,M. Nakamba,Luton,Missing Fixture,Knee Injury,2024-04-20,,141
2023-2024,20203,T. Lockyer,Luton,Missing Fixture,Heart Problems,2024-04-20,,148
2023-2024,19466,A. Bell,Luton,Missing Fixture,Thigh Injury,2024-04-27,,225
2023-2024,19365,C. Ogbene,Luton,Missing Fixture,Thigh Injury,2024-04-27,,34
2023-2024,19756,D. Potts,Luton,Missing Fixture,Injury,2024-04-27,,281
2023-2024,140947,I. Kabore,Luton,Missing Fixture,Ankle Injury,2024-04-27,,161
2023-2024,19802,J. Brown,Luton,Missing Fixture,Knee Injury,2024-04-27,,87
2023-2024,15632,M. Andersen,Luton,Missing Fixture,Calf Injury,2024-04-27,,211
2023-2024,76,M. Nakamba,Luton,Missing Fixture,Knee Injury,2024-04-27,,141
2023-2024,20203,T. Lockyer,Luton,Missing Fixture,Heart Problems,2024-04-27,,148
2023-2024,19466,A. Bell,Luton,Missing Fixture,Thigh Injury,2024-05-03,,225
2023-2024,19365,C. Ogbene,Luton,Missing Fixture,Thigh Injury,2024-05-03,,34
2023-2024,19756,D. Potts,Luton,Missing Fixture,Injury,2024-05-03,,281
2023-2024,140947,I. Kabore,Luton,Missing Fixture,Ankle Injury,2024-05-03,,161
2023-2024,19802,J. Brown,Luton,Missing Fixture,Knee Injury,2024-05-03,,87
2023-2024,15632,M. Andersen,Luton,Missing Fixture,Calf Injury,2024-05-03,,211
2023-2024,76,M. Nakamba,Luton,Missing Fixture,Knee Injury,2024-05-03,,141
2023-2024,20203,T. Lockyer,Luton,Missing Fixture,Heart Problems,2024-05-03,,148
2023-2024,19466,A. Bell,Luton,Missing Fixture,Thigh Injury,2024-05-11,,225
2023-2024,19756,D. Potts,Luton,Missing Fixture,Injury,2024-05-11,,281
2023-2024,140947,I. Kabore,Luton,Missing Fixture,Ankle Injury,2024-05-11,,161
2023-2024,19802,J. Brown,Luton,Missing Fixture,Knee Injury,2024-05-11,,87
2023-2024,15632,M. Andersen,Luton,Missing Fixture,Calf Injury,2024-05-11,,211
2023-2024,76,M. Nakamba,Luton,Missing Fixture,Knee Injury,2024-05-11,,141
2023-2024,20203,T. Lockyer,Luton,Missing Fixture,Heart Problems,2024-05-11,,148
2023-2024,19466,A. Bell,Luton,Missing Fixture,Thigh Injury,2024-05-19,,225
2023-2024,19756,D. Potts,Luton,Missing Fixture,Injury,2024-05-19,,281
2023-2024,140947,I. Kabore,Luton,Missing Fixture,Ankle Injury,2024-05-19,,161
2023-2024,19802,J. Brown,Luton,Missing Fixture,Knee Injury,2024-05-19,,87
2023-2024,15632,M. Andersen,Luton,Missing Fixture,Calf Injury,2024-05-19,,211
2023-2024,76,M. Nakamba,Luton,Missing Fixture,Knee Injury,2024-05-19,,141
2023-2024,2287,R. Barkley,Luton,Missing Fixture,Calf Injury,2024-05-19,,0
2023-2024,19408,R. Burke,Luton,Missing Fixture,Calf Injury,2024-05-19,,281
2023-2024,20203,T. Lockyer,Luton,Missing Fixture,Heart Problems,2024-05-19,,148
