Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Formation,Lineup_Section,Jersey_Number,Player
2b3630b6,https://fbref.com/en/matches/2b3630b6/Brentford-Manchester-City-February-5-2024-Premier-League,2024-02-05,Premier League,Matchweek 23,Away,Brentford,W,2024-02-05_premier_league_brentford,Manchester City,4-1-4-1,Starter,31,Ederson
2b3630b6,https://fbref.com/en/matches/2b3630b6/Brentford-Manchester-City-February-5-2024-Premier-League,2024-02-05,Premier League,Matchweek 23,Away,Brentford,W,2024-02-05_premier_league_brentford,Manchester City,4-1-4-1,Starter,2,Kyle Walker
2b3630b6,https://fbref.com/en/matches/2b3630b6/Brentford-Manchester-City-February-5-2024-Premier-League,2024-02-05,Premier League,Matchweek 23,Away,Brentford,W,2024-02-05_premier_league_brentford,Manchester City,4-1-4-1,Starter,3,Rúben Dias
2b3630b6,https://fbref.com/en/matches/2b3630b6/Brentford-Manchester-City-February-5-2024-Premier-League,2024-02-05,Premier League,Matchweek 23,Away,Brentford,W,2024-02-05_premier_league_brentford,Manchester City,4-1-4-1,Starter,6,Nathan Aké
2b3630b6,https://fbref.com/en/matches/2b3630b6/Brentford-Manchester-City-February-5-2024-Premier-League,2024-02-05,Premier League,Matchweek 23,Away,Brentford,W,2024-02-05_premier_league_brentford,Manchester City,4-1-4-1,Starter,9,Erling Haaland
2b3630b6,https://fbref.com/en/matches/2b3630b6/Brentford-Manchester-City-February-5-2024-Premier-League,2024-02-05,Premier League,Matchweek 23,Away,Brentford,W,2024-02-05_premier_league_brentford,Manchester City,4-1-4-1,Starter,16,Rodri
2b3630b6,https://fbref.com/en/matches/2b3630b6/Brentford-Manchester-City-February-5-2024-Premier-League,2024-02-05,Premier League,Matchweek 23,Away,Brentford,W,2024-02-05_premier_league_brentford,Manchester City,4-1-4-1,Starter,17,Kevin De Bruyne
2b3630b6,https://fbref.com/en/matches/2b3630b6/Brentford-Manchester-City-February-5-2024-Premier-League,2024-02-05,Premier League,Matchweek 23,Away,Brentford,W,2024-02-05_premier_league_brentford,Manchester City,4-1-4-1,Starter,19,Julián Álvarez
2b3630b6,https://fbref.com/en/matches/2b3630b6/Brentford-Manchester-City-February-5-2024-Premier-League,2024-02-05,Premier League,Matchweek 23,Away,Brentford,W,2024-02-05_premier_league_brentford,Manchester City,4-1-4-1,Starter,20,Bernardo Silva
2b3630b6,https://fbref.com/en/matches/2b3630b6/Brentford-Manchester-City-February-5-2024-Premier-League,2024-02-05,Premier League,Matchweek 23,Away,Brentford,W,2024-02-05_premier_league_brentford,Manchester City,4-1-4-1,Starter,24,Joško Gvardiol
2b3630b6,https://fbref.com/en/matches/2b3630b6/Brentford-Manchester-City-February-5-2024-Premier-League,2024-02-05,Premier League,Matchweek 23,Away,Brentford,W,2024-02-05_premier_league_brentford,Manchester City,4-1-4-1,Starter,47,Phil Foden
2b3630b6,https://fbref.com/en/matches/2b3630b6/Brentford-Manchester-City-February-5-2024-Premier-League,2024-02-05,Premier League,Matchweek 23,Away,Brentford,W,2024-02-05_premier_league_brentford,Manchester City,4-1-4-1,Bench,18,Stefan Ortega
2b3630b6,https://fbref.com/en/matches/2b3630b6/Brentford-Manchester-City-February-5-2024-Premier-League,2024-02-05,Premier League,Matchweek 23,Away,Brentford,W,2024-02-05_premier_league_brentford,Manchester City,4-1-4-1,Bench,5,John Stones
2b3630b6,https://fbref.com/en/matches/2b3630b6/Brentford-Manchester-City-February-5-2024-Premier-League,2024-02-05,Premier League,Matchweek 23,Away,Brentford,W,2024-02-05_premier_league_brentford,Manchester City,4-1-4-1,Bench,8,Mateo Kovačić
2b3630b6,https://fbref.com/en/matches/2b3630b6/Brentford-Manchester-City-February-5-2024-Premier-League,2024-02-05,Premier League,Matchweek 23,Away,Brentford,W,2024-02-05_premier_league_brentford,Manchester City,4-1-4-1,Bench,10,Jack Grealish
2b3630b6,https://fbref.com/en/matches/2b3630b6/Brentford-Manchester-City-February-5-2024-Premier-League,2024-02-05,Premier League,Matchweek 23,Away,Brentford,W,2024-02-05_premier_league_brentford,Manchester City,4-1-4-1,Bench,11,Jeremy Doku
2b3630b6,https://fbref.com/en/matches/2b3630b6/Brentford-Manchester-City-February-5-2024-Premier-League,2024-02-05,Premier League,Matchweek 23,Away,Brentford,W,2024-02-05_premier_league_brentford,Manchester City,4-1-4-1,Bench,25,Manuel Akanji
2b3630b6,https://fbref.com/en/matches/2b3630b6/Brentford-Manchester-City-February-5-2024-Premier-League,2024-02-05,Premier League,Matchweek 23,Away,Brentford,W,2024-02-05_premier_league_brentford,Manchester City,4-1-4-1,Bench,27,Matheus Nunes
2b3630b6,https://fbref.com/en/matches/2b3630b6/Brentford-Manchester-City-February-5-2024-Premier-League,2024-02-05,Premier League,Matchweek 23,Away,Brentford,W,2024-02-05_premier_league_brentford,Manchester City,4-1-4-1,Bench,52,Oscar Bobb
2b3630b6,https://fbref.com/en/matches/2b3630b6/Brentford-Manchester-City-February-5-2024-Premier-League,2024-02-05,Premier League,Matchweek 23,Away,Brentford,W,2024-02-05_premier_league_brentford,Manchester City,4-1-4-1,Bench,82,Rico Lewis
