Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,Nation,Age,Min,SoTA,GA,Saves,Save%
904ed2f9,https://fbref.com/en/matches/904ed2f9/Manchester-United-Tottenham-Hotspur-January-14-2024-Premier-League,2024-01-14,Premier League,Matchweek 21,Home,Tottenham Hotspur,D,2024-01-14_premier_league_tottenham_hotspur,Manchester Utd,André Onana,cm CMR,27-287,90,5,2,3,60.0
