accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,position_group
21,0,0.0,24,31,65.96,106,310,416,90.43,18,58.06,13,7,0,0,0,0,40,0,2,1,2,23,7,0,0,0,3,27,1,1,0.35,1.1,11,0,0.0,0,0,0,6,5,1,0,0,,7,33.33,0,0,0,44,8,1,0,7,618,0,,0,0,0,0,0.0,0,0,0,0,53,1,0,6.83,0,0,0,0,0,0,0,0,0.0,0.0,1,8,1,6,2,0,0.0,0,7,5,71.43,1,34,0,4,25,48.08,47,140,324,460,47.8,9,0,526,0,3,0,Eric Dier,Tottenham Hotspur,146101,33,Defenders
18,0,0.0,48,14,56.0,123,259,382,89.67,17,85.0,3,7,0,0,0,0,41,0,0,1,1,12,7,0,0,2,8,22,0,0,0.19,0.28,7,0,0.0,0,0,0,6,5,1,0,0,,15,44.12,0,0,0,44,10,1,0,7,600,1,,0,0,0,0,0.0,0,0,0,0,51,1,0,6.83,1,0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,1,0,0.0,0,14,9,64.29,1,27,2,1,32,59.26,25,151,276,426,47.8,2,0,494,1,2,1,Cristian Romero,Tottenham Hotspur,829932,33,Defenders
8,1,20.0,42,13,68.42,85,78,162,91.01,4,100.0,0,4,0,0,0,0,21,0,0,0,0,6,4,0,0,1,0,4,0,0,0.11,0.03,3,0,0.0,0,0,0,5,4,1,0,0,,10,71.43,0,0,0,16,5,0,0,2,239,0,,0,0,0,0,0.0,0,0,0,0,23,3,0,6.83,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,2,100.0,0,3,2,66.67,0,12,2,5,14,77.78,19,98,85,178,27.3,1,0,228,5,1,0,Alex Sandro,Juventus,84854,2687,Defenders
4,2,50.0,51,4,40.0,132,107,237,89.1,2,66.67,1,5,0,0,0,0,17,0,0,0,0,6,5,0,0,0,0,5,1,0,0.28,0.0,4,0,0.0,0,0,0,3,3,0,0,0,,12,75.0,0,0,0,29,3,4,0,3,259,0,,0,0,0,0,0.0,0,0,0,0,35,2,0,6.82,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,50.0,0,7,5,71.43,4,8,2,4,14,73.68,10,154,116,266,34.1,0,0,325,4,0,0,César Azpilicueta,Chelsea,21555,38,Defenders
1,2,16.67,50,5,55.56,79,56,133,76.44,2,40.0,3,6,0,0,0,0,21,0,0,0,0,7,6,0,0,4,10,32,0,0,0.74,0.16,6,0,100.0,0,1,1,5,5,0,1,0,,31,51.67,0,0,0,41,1,5,1,5,441,2,,0,0,0,0,0.0,0,0,0,0,81,2,0,6.82,0,0,0,0,0,0,0,0,441.0,0.0,0,1,0,0,1,11,55.0,0,11,7,63.64,5,7,20,12,33,50.77,9,112,74,174,40.9,1,0,309,9,0,0,Nuno Mendes,Paris Saint-Germain,989768,1644,Defenders
11,10,33.33,25,15,37.5,59,87,136,70.1,1,25.0,3,6,1,0,0,0,26,2,0,1,2,9,6,0,0,9,5,34,0,0,0.38,0.2,5,0,0.0,0,0,1,3,3,0,0,0,,29,48.33,0,0,0,58,4,6,0,4,428,0,,0,0,0,0,0.0,0,0,0,0,116,1,0,6.82,0,0,0,0,0,0,0,0,0.0,0.0,1,2,4,3,2,7,36.84,0,15,10,66.67,6,32,19,30,30,46.88,40,118,106,194,40.9,6,0,374,7,1,0,Pedro Porro,Tottenham Hotspur,913654,33,Defenders
6,6,15.79,67,12,70.59,137,95,226,81.0,3,23.08,10,6,0,0,0,0,26,1,0,2,1,4,6,0,0,2,5,24,0,0,0.62,0.15,5,0,0.0,0,0,0,6,6,0,0,0,,12,46.15,0,0,0,53,1,7,0,6,468,1,,0,0,0,0,0.0,0,0,0,0,108,4,0,6.82,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,1,0,2,50.0,0,7,3,42.86,7,19,4,38,15,38.46,17,204,113,279,40.9,3,0,403,4,0,0,Nahuel Molina,Atlético Madrid,831799,2836,Defenders
29,0,0.0,41,35,57.38,138,328,466,89.62,8,44.44,10,8,0,0,0,0,42,0,1,0,2,25,8,0,0,0,3,17,0,0,0.14,0.45,4,0,0.0,0,0,0,17,15,2,0,0,,19,73.08,0,0,0,54,8,2,0,8,720,0,,0,0,0,0,0.0,0,0,0,0,66,0,0,6.81,0,0,0,0,0,0,0,0,0.0,0.0,0,4,0,3,1,3,100.0,0,9,5,55.56,2,48,3,3,27,61.36,61,177,346,520,54.5,4,0,609,7,0,0,Willi Orbán,RB Leipzig,136924,36360,Defenders
2,2,20.0,25,2,20.0,46,51,95,76.0,6,40.0,9,5,2,0,0,0,21,2,1,1,1,7,5,0,0,5,4,28,0,0,0.51,0.44,4,0,0.0,0,0,2,5,3,2,0,0,,19,50.0,0,0,0,30,5,5,0,4,375,1,,0,0,0,0,0.0,0,0,0,0,64,3,0,6.8,1,0,0,0,0,0,0,0,0.0,0.0,0,3,1,3,0,4,40.0,0,8,5,62.5,5,8,10,10,25,47.17,10,71,64,125,34.0,4,0,226,7,0,1,Jeremie Frimpong,Bayer 04 Leverkusen,970361,2681,Defenders
5,0,0.0,34,7,63.64,92,96,188,90.82,6,46.15,7,3,1,0,0,0,19,1,0,0,0,2,3,0,0,4,1,13,0,0,0.19,0.0,0,0,0.0,0,0,1,5,5,0,0,0,,10,62.5,0,0,0,19,3,1,0,3,248,0,,0,0,0,0,0.0,0,0,0,0,28,0,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,66.67,0,7,3,42.86,1,8,3,2,16,55.17,11,107,102,207,20.4,0,0,249,1,0,0,Jules Koundé,FC Barcelona,827212,2817,Defenders
5,0,0.0,10,8,47.06,42,102,144,87.27,4,66.67,2,4,0,0,0,0,19,0,0,1,1,5,4,0,0,0,2,8,0,0,0.04,0.32,4,0,0.0,0,0,0,4,4,0,0,0,,7,53.85,0,0,0,21,5,0,0,3,305,0,,0,0,0,0,0.0,0,0,0,0,23,1,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,2,0,0,0.0,0,5,5,100.0,0,12,0,0,11,57.89,17,53,112,165,27.2,3,0,199,2,1,0,Valdemar Lund,FC København,1100830,1284,Defenders
4,6,31.58,60,5,26.32,136,260,390,88.84,2,20.0,8,11,0,0,0,0,38,1,0,0,2,12,11,0,0,2,7,20,0,0,1.38,0.26,3,0,0.0,0,0,0,9,8,1,0,0,,11,47.83,0,0,0,49,7,8,0,9,712,0,,0,0,0,0,0.0,0,0,0,0,71,2,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,3,1,4,2,3,3,100.0,0,8,3,37.5,8,20,3,19,13,39.39,19,188,270,439,74.8,5,2,541,0,0,0,David Alaba,Real Madrid,66492,2829,Defenders
0,0,0.0,7,2,50.0,10,17,27,77.14,0,0.0,0,3,0,0,0,0,7,0,1,0,0,7,3,0,0,1,2,8,0,1,0.37,0.2,6,0,0.0,0,0,0,3,3,0,0,0,,13,61.9,0,0,0,8,2,3,0,2,154,2,,0,0,0,0,0.0,0,0,0,0,18,0,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,1,100.0,0,9,7,77.78,3,1,1,3,13,61.9,4,19,19,35,20.4,1,0,77,3,1,0,Ryan Sessegnon,Tottenham Hotspur,836698,33,Defenders
5,2,22.22,32,10,27.03,69,59,126,64.62,5,45.45,6,6,0,0,0,0,31,1,0,1,1,16,6,0,0,3,2,21,1,0,0.54,0.15,6,0,0.0,0,0,0,9,6,3,0,0,,29,65.91,0,0,0,69,9,7,0,6,540,0,,0,0,0,0,0.0,0,0,0,0,117,3,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,1,1,4,44.44,0,19,11,57.89,7,22,9,9,34,61.82,37,124,80,195,40.8,3,0,379,6,0,0,Amar Dedić,Red Bull Salzburg,1102791,2046,Defenders
9,0,0.0,2,9,42.86,44,134,178,88.12,6,54.55,5,5,0,0,0,0,20,0,0,0,2,18,5,0,0,2,1,8,0,1,0.01,0.1,2,0,0.0,0,0,0,5,5,0,0,0,,10,76.92,0,0,0,24,6,0,0,5,395,0,,0,0,0,1,0.0,0,0,0,0,29,0,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,2,0,1,100.0,0,8,3,37.5,0,20,1,0,16,66.67,21,59,143,202,34.0,2,0,253,1,1,0,Sebastián Coates,Sporting CP,47443,3001,Defenders
0,0,0.0,4,1,100.0,8,7,15,88.24,1,100.0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06,0,0,0.0,0,0,0,0,0,0,0,0,,1,100.0,0,0,0,2,0,0,0,0,17,0,,0,0,0,0,0.0,0,0,0,0,2,0,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,0,0.0,0,1,1,100.0,0,0,0,0,2,100.0,1,9,8,17,6.8,1,0,20,0,0,0,Japhet Tanganga,Tottenham Hotspur,836693,33,Defenders
2,1,50.0,86,8,100.0,152,119,270,95.41,1,100.0,0,5,0,0,0,0,22,1,0,0,1,3,5,0,0,3,0,7,0,0,0.27,0.03,3,0,0.0,0,0,0,3,2,1,0,0,,9,56.25,0,0,0,13,3,3,0,4,347,0,,0,0,0,1,0.0,0,0,0,0,22,0,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,2,66.67,0,3,2,66.67,3,3,3,2,10,58.82,8,164,121,283,34.0,1,0,337,4,1,0,Ferland Mendy,Real Madrid,792073,2829,Defenders
6,1,16.67,34,10,41.67,85,156,240,83.04,4,33.33,8,5,0,0,0,0,37,0,0,0,1,14,5,0,0,3,4,23,0,0,0.29,0.03,7,0,0.0,0,0,0,8,6,2,0,0,,28,65.12,0,0,0,49,6,3,0,5,450,0,,0,0,0,1,0.0,0,0,0,0,67,0,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,2,40.0,0,19,11,57.89,3,19,5,6,32,58.18,24,113,182,289,34.0,1,0,387,7,3,0,Piero Hincapié,Bayer 04 Leverkusen,1002837,2681,Defenders
0,0,0.0,3,3,75.0,14,38,52,96.3,0,0.0,0,1,0,0,0,0,4,0,0,0,0,5,1,0,0,0,0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,5,4,1,0,0,,0,0.0,0,0,0,2,0,0,0,1,90,0,,0,0,0,0,0.0,0,0,0,0,3,0,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0.0,4,16,38,54,6.8,0,0,63,0,0,0,Carl Starfelt,Celtic,360718,2352,Defenders
7,2,28.57,68,7,33.33,144,134,276,83.13,9,37.5,15,8,2,0,0,0,42,1,3,0,1,14,8,0,0,5,4,31,0,0,0.58,0.58,6,0,0.0,0,0,2,7,6,1,0,0,,24,60.0,0,0,0,56,5,11,0,5,512,0,,0,0,0,0,0.0,0,0,0,0,82,0,0,6.79,0,0,0,0,0,0,0,0,0.0,0.0,0,4,0,4,0,1,50.0,0,16,13,81.25,11,13,2,7,33,51.56,21,177,162,332,54.3,4,0,477,7,1,0,Mathías Olivera,SSC Napoli,805078,2714,Defenders
8,1,50.0,45,10,58.82,117,137,253,91.01,1,16.67,5,8,0,0,0,0,27,0,0,0,2,6,7,0,0,3,2,17,0,1,0.15,0.0,6,0,0.0,0,0,0,2,2,0,0,0,,15,55.56,0,0,0,25,4,5,0,3,350,0,,0,0,0,0,0.0,0,0,0,0,31,2,0,6.79,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,75.0,0,10,7,70.0,5,18,4,2,16,48.48,17,131,149,278,47.5,0,0,355,2,2,0,Josip Stanišić,FC Bayern München,927407,2672,Defenders
5,2,40.0,15,7,50.0,48,103,149,82.32,4,80.0,1,4,2,0,0,0,16,1,0,2,0,15,4,0,0,2,2,12,0,0,0.25,0.14,5,0,0.0,0,0,2,8,7,1,0,0,,9,45.0,0,0,0,32,7,2,0,4,360,0,,0,0,0,0,0.0,0,0,0,0,44,2,0,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0,1,4,3,0,0,0.0,0,7,2,28.57,2,15,2,5,13,52.0,14,65,121,181,27.1,5,0,257,2,1,0,Bogdan Mykhaylichenko,Shakhtar Donetsk,793931,3313,Defenders
4,0,0.0,24,12,52.17,93,284,377,92.63,14,63.64,8,8,0,0,0,0,31,0,0,0,0,20,8,0,0,1,3,15,0,0,0.08,0.11,3,0,0.0,0,0,0,8,8,0,0,0,,10,58.82,0,0,0,30,3,2,0,8,655,0,,0,0,0,0,0.0,0,0,0,0,31,1,0,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,1,1,1,100.0,0,5,3,60.0,2,15,1,0,24,61.54,23,113,294,407,54.2,2,0,458,4,0,0,Marquinhos,Paris Saint-Germain,155995,1644,Defenders
4,0,0.0,59,12,54.55,136,113,249,93.26,10,83.33,2,4,0,0,0,0,12,0,0,0,1,4,4,0,0,0,2,7,0,0,0.09,0.0,3,0,0.0,0,0,0,2,2,0,0,0,,1,16.67,0,0,0,18,3,1,0,3,292,0,,0,0,0,0,0.0,0,0,0,1,19,0,0,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,11,0,0,11,61.11,22,147,120,267,27.1,0,0,283,1,1,0,Aymeric Laporte,Manchester City,149734,17,Defenders
17,0,0.0,18,23,53.49,75,254,329,87.5,5,45.45,6,6,0,0,0,0,23,0,0,0,2,21,6,0,0,1,4,14,0,0,0.07,0.18,3,0,0.0,0,0,0,9,9,0,0,0,,12,60.0,0,0,0,47,5,0,0,6,540,0,,0,0,0,0,0.0,0,0,0,0,50,0,0,6.77,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,6,100.0,0,4,1,25.0,0,33,6,0,17,54.84,43,103,273,376,40.6,1,0,436,2,1,0,Gonçalo Inácio,Sporting CP,1001196,3001,Defenders
12,1,100.0,23,17,62.96,60,120,179,89.05,6,60.0,4,3,0,0,0,0,13,0,0,0,1,7,3,0,0,2,1,9,0,0,0.07,0.0,2,0,0.0,0,0,0,4,4,0,0,0,,4,44.44,0,0,0,22,2,3,0,3,270,0,,0,0,0,0,0.0,0,0,0,0,24,0,0,6.77,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,3,1,33.33,3,22,0,1,10,52.63,27,74,128,201,20.3,0,0,227,1,3,0,Stefan Savić,Atlético Madrid,76265,2836,Defenders
9,0,0.0,45,25,55.56,88,137,225,79.51,11,50.0,11,7,0,0,0,0,30,0,0,0,4,18,7,0,0,5,2,31,0,0,0.06,0.09,8,0,0.0,0,0,0,7,6,1,0,0,,18,47.37,0,0,0,58,7,1,0,6,524,1,,0,0,0,0,0.0,0,0,0,0,88,0,0,6.76,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,2,25.0,0,11,2,18.18,1,26,8,3,29,48.33,45,129,157,283,47.3,1,0,428,5,4,0,Denis Odoi,Club Brugge KV,58994,2888,Defenders
3,4,40.0,17,1,16.67,46,37,79,86.81,1,50.0,1,4,1,0,0,0,6,1,0,0,0,2,4,0,0,0,3,6,0,0,0.44,0.02,2,0,0.0,0,0,1,2,1,1,0,0,,4,44.44,0,0,0,12,6,3,0,2,166,0,,0,0,0,0,0.0,0,0,0,0,21,0,0,6.75,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,1,100.0,0,1,0,0.0,3,6,1,10,5,45.45,6,61,40,91,27.0,1,0,137,2,0,0,Marcel Halstenberg,RB Leipzig,103364,36360,Defenders
7,0,0.0,43,11,78.57,119,166,285,95.32,6,66.67,3,4,0,0,0,0,16,0,0,0,0,14,4,0,0,0,2,6,0,0,0.11,0.11,1,0,0.0,0,0,0,7,6,1,0,0,,4,57.14,0,0,0,14,4,0,0,4,360,0,,0,0,0,0,0.0,0,0,0,0,16,0,0,6.75,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,2,0,0,0.0,0,3,2,66.67,0,12,0,0,10,62.5,14,128,171,299,27.0,2,0,334,1,0,0,Cameron Carter-Vickers,Celtic,795972,2352,Defenders
7,0,0.0,23,11,57.89,102,122,224,92.56,8,66.67,4,4,0,0,0,0,9,0,0,0,0,8,4,0,0,1,1,7,0,0,0.06,0.01,1,0,0.0,0,0,0,5,5,0,0,0,,4,57.14,0,0,0,18,3,0,0,2,257,0,,0,0,0,0,0.0,0,0,0,0,20,0,0,6.75,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,1,0,0.0,0,3,2,66.67,0,14,0,0,12,63.16,19,114,128,242,27.0,1,0,267,1,0,0,Gerard Piqué,FC Barcelona,770,2817,Defenders
2,0,0.0,1,2,40.0,5,59,64,84.21,2,40.0,3,7,0,0,0,0,7,0,0,0,0,21,6,0,0,2,1,10,0,0,0.0,0.0,4,0,0.0,0,0,0,5,4,1,0,0,,10,58.82,0,0,0,12,4,0,0,3,298,0,,0,0,0,0,0.0,0,0,0,0,17,0,0,6.75,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,10,4,40.0,0,7,0,0,12,54.55,5,11,65,76,40.5,0,0,126,0,1,0,Stefan de Vrij,Inter,91046,2697,Defenders
7,2,15.38,18,6,50.0,57,85,140,86.96,0,0.0,1,5,0,0,0,0,18,0,0,1,1,7,5,0,0,1,4,9,0,0,0.16,0.08,2,0,0.0,0,0,0,8,8,0,0,0,,13,61.9,0,0,1,21,6,3,0,5,374,0,,0,0,0,0,0.0,0,0,0,0,40,0,0,6.74,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,1,0,0.0,0,6,2,33.33,3,13,1,13,13,59.09,12,79,95,161,33.7,2,0,244,7,1,0,Stefan Ristovski,GNK Dinamo Zagreb,73146,2032,Defenders
5,0,0.0,7,7,38.89,44,111,155,85.16,15,83.33,3,6,0,0,0,0,39,0,0,1,0,18,6,0,0,2,2,10,0,0,0.02,0.38,3,0,50.0,0,2,2,20,14,6,2,0,,11,61.11,2,0,0,27,4,0,0,4,396,0,,0,0,0,0,0.0,0,0,0,0,33,1,0,6.73,0,0,0,0,0,0,0,0,198.0,0.0,0,4,0,1,2,3,100.0,0,7,7,100.0,0,15,3,0,26,72.22,18,64,118,182,40.4,4,1,251,1,2,0,Abdoulaye Seck,Maccabi Haifa,583896,5197,Defenders
26,0,0.0,28,41,68.33,95,165,260,87.54,6,54.55,5,6,0,0,0,0,30,0,0,0,0,14,6,0,0,0,2,14,0,0,0.3,0.77,6,0,50.0,0,1,1,13,12,1,1,0,,5,35.71,0,0,0,37,2,0,1,5,443,0,,0,0,0,0,0.0,0,0,0,0,43,0,0,6.73,0,0,0,0,0,0,0,0,443.0,0.0,0,1,1,1,1,2,66.67,0,2,0,0.0,0,46,3,1,11,44.0,60,120,178,297,40.4,2,0,340,1,0,0,Leonardo Bonucci,Juventus,15444,2687,Defenders
6,2,100.0,35,11,68.75,107,76,181,96.28,1,33.33,2,4,1,0,0,0,13,0,0,0,0,5,4,0,0,0,1,6,0,0,0.3,0.0,2,0,0.0,0,0,1,5,4,1,0,0,,4,50.0,0,0,0,7,4,1,0,2,222,1,,0,0,0,0,0.0,0,0,0,0,8,0,0,6.73,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,4,2,50.0,1,8,1,2,5,45.45,16,111,79,188,26.9,0,0,209,0,0,0,Eric García,FC Barcelona,876214,2817,Defenders
6,0,0.0,4,9,56.25,18,31,49,68.06,5,45.45,6,4,0,0,0,0,15,0,0,2,0,16,4,0,0,0,3,9,1,0,0.01,0.22,0,0,0.0,0,0,0,6,4,2,0,0,,13,81.25,0,0,0,23,5,0,0,2,273,1,,0,0,0,0,0.0,0,0,0,0,24,0,0,6.73,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,0,0.0,0,10,6,60.0,0,10,0,0,18,66.67,16,34,38,72,26.9,2,0,116,3,0,0,Bernardo,Red Bull Salzburg,828571,2046,Defenders
5,7,21.88,56,9,56.25,107,97,197,85.65,4,57.14,3,5,2,0,0,0,24,0,0,1,0,5,5,0,0,1,3,9,0,0,0.63,0.11,0,0,0.0,0,0,2,10,10,0,0,0,,5,45.45,0,0,0,33,2,8,0,4,379,0,,0,0,0,0,0.0,0,0,0,0,71,5,0,6.72,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,1,0,3,60.0,0,2,0,0.0,8,15,5,32,9,50.0,16,154,108,230,33.6,2,0,324,0,0,0,Andy Robertson,Liverpool FC,262911,44,Defenders
6,5,23.81,32,9,60.0,73,68,136,85.0,5,62.5,3,5,1,0,0,0,16,1,0,1,0,8,5,0,0,3,2,14,0,0,0.63,0.05,2,0,0.0,0,0,1,15,12,3,0,0,,17,60.71,0,0,0,24,3,8,0,5,375,0,,0,0,0,0,0.0,0,0,0,0,50,1,0,6.72,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,4,50.0,0,11,4,36.36,8,14,8,21,22,61.11,15,105,76,160,33.6,1,0,256,2,1,0,Pierre Cornud,Maccabi Haifa,900697,5197,Defenders
0,0,0.0,42,1,33.33,89,81,170,91.89,1,33.33,2,5,0,0,0,0,13,0,0,0,0,2,5,0,0,2,3,8,0,0,0.08,0.0,0,0,0.0,0,0,0,5,5,0,0,0,,14,70.0,0,0,0,15,1,1,0,3,274,0,,0,0,0,0,0.0,0,0,0,1,21,0,0,6.72,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,11,7,63.64,1,1,1,2,15,65.22,3,102,85,185,33.6,0,0,226,3,0,0,Juan Bernat,Paris Saint-Germain,96368,1644,Defenders
4,2,25.0,14,5,62.5,37,41,76,87.36,2,66.67,1,6,0,0,0,0,12,1,0,0,0,3,6,0,0,0,2,5,0,0,0.22,0.08,2,0,0.0,0,0,0,3,3,0,0,0,,9,69.23,0,0,0,11,1,4,0,1,152,0,,0,0,0,0,0.0,0,0,0,0,18,1,0,6.72,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,1,1,2,100.0,0,3,1,33.33,4,6,2,8,11,68.75,8,50,45,87,40.3,2,0,127,4,0,0,Wendell,FC Porto,335033,3002,Defenders
3,0,0.0,7,3,27.27,30,92,122,85.31,5,50.0,5,3,0,0,0,0,17,0,1,0,0,12,3,0,0,1,3,13,0,0,0.02,0.39,4,0,0.0,0,0,0,5,5,0,0,0,,9,52.94,0,0,0,21,5,0,0,3,270,0,,0,0,0,0,0.0,0,0,0,0,25,0,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,3,0,1,100.0,0,6,3,50.0,0,13,1,0,14,51.85,11,37,106,143,20.1,3,0,186,2,1,0,Bremer,Juventus,885197,2687,Defenders
4,0,0.0,32,9,50.0,144,282,426,93.42,7,77.78,2,6,0,0,0,0,22,0,0,0,0,15,6,0,0,3,4,12,0,1,0.13,0.27,4,0,0.0,0,0,0,15,13,2,0,0,,8,44.44,0,0,0,30,8,0,0,6,540,0,,0,0,0,1,0.0,0,0,0,0,34,0,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,2,1,0,0.0,0,8,4,50.0,0,10,0,0,15,55.56,18,161,295,456,40.2,3,0,517,0,1,0,Moritz Jenz,Celtic,920525,2352,Defenders
1,1,20.0,22,2,28.57,33,9,41,59.42,3,33.33,6,3,0,0,0,0,20,0,0,0,1,8,3,0,0,4,3,24,0,0,0.09,0.23,10,0,0.0,0,0,0,2,2,0,0,0,,10,35.71,0,0,0,28,4,2,0,3,270,0,,0,0,0,0,0.0,0,0,0,0,48,3,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,3,0,0,0.0,0,8,4,50.0,2,7,3,5,13,35.14,7,59,15,69,20.1,3,0,136,2,2,0,Nicolás Capaldo,Red Bull Salzburg,973564,2046,Defenders
3,2,40.0,13,3,75.0,37,25,60,80.0,0,0.0,7,2,0,0,0,0,7,0,0,0,0,1,2,0,0,1,1,12,0,0,0.11,0.07,2,0,0.0,0,0,0,5,5,0,0,0,,4,44.44,0,0,0,15,1,1,0,2,180,0,,0,0,0,0,0.0,0,0,0,0,28,0,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,1,0,0.0,0,4,3,75.0,1,4,1,5,4,25.0,4,51,29,75,13.4,1,0,121,0,0,0,Héctor Bellerín,FC Barcelona,188365,2817,Defenders
10,0,0.0,31,13,81.25,81,91,172,91.98,4,50.0,4,5,0,0,0,0,14,0,0,0,0,4,5,0,0,1,1,6,0,0,0.19,0.02,0,0,0.0,0,0,0,7,6,1,0,0,,11,84.62,0,0,0,15,1,1,0,2,227,0,,0,0,0,0,0.0,0,0,0,0,19,0,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,5,100.0,0,4,2,50.0,1,14,5,1,15,71.43,16,91,97,187,33.5,1,0,217,2,0,0,Abdou Diallo,RB Leipzig,280435,36360,Defenders
0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,,0,0.0,0,0,0,0,1,0,0,0,14,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,6.7,0,0,2,0,0,0,Rasmus Lauritsen,GNK Dinamo Zagreb,795235,2032,Defenders
