Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,Nation,Age,Min,SoTA,GA,Saves,Save%
80bbb25e,https://fbref.com/en/matches/80bbb25e/Nottingham-Forest-Manchester-City-April-28-2024-Premier-League,2024-04-28,Premier League,Matchweek 35,Away,Nottingham Forest,W,2024-04-28_premier_league_nottingham_forest,Manchester City,Ederson,br BRA,30-255,45,1,0,1,100.0
80bbb25e,https://fbref.com/en/matches/80bbb25e/Nottingham-Forest-Manchester-City-April-28-2024-Premier-League,2024-04-28,Premier League,Matchweek 35,Away,Nottingham Forest,W,2024-04-28_premier_league_nottingham_forest,Manchester City,Stefan Ortega,de GER,31-174,45,1,0,1,100.0
