season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2023-2024,643,Gabriel Jesus,Arsenal,Missing Fixture,Knee Injury,2023-08-12,,193
2023-2024,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-08-12,,171
2023-2024,643,Gabriel Jesus,Arsenal,Missing Fixture,Knee Injury,2023-08-21,,193
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2023-08-21,,250
2023-2024,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-08-21,,171
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2023-08-26,,250
2023-2024,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-08-26,,171
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2023-09-03,,250
2023-2024,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-09-03,,171
2023-2024,49,T. Partey,Arsenal,Missing Fixture,Muscle Injury,2023-09-03,,171
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2023-09-17,,250
2023-2024,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-09-17,,171
2023-2024,49,T. Partey,Arsenal,Missing Fixture,Muscle Injury,2023-09-17,,171
2023-2024,127769,G. Martinelli,Arsenal,Missing Fixture,Muscle Injury,2023-09-20,,0
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2023-09-20,,250
2023-2024,49,T. Partey,Arsenal,Missing Fixture,Muscle Injury,2023-09-20,,171
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2023-09-24,,250
2023-2024,1946,L. Trossard,Arsenal,Missing Fixture,Muscle Injury,2023-09-24,,0
2023-2024,49,T. Partey,Arsenal,Missing Fixture,Muscle Injury,2023-09-24,,171
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2023-09-30,,250
2023-2024,49,T. Partey,Arsenal,Missing Fixture,Muscle Injury,2023-09-30,,171
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2023-10-03,,250
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2023-10-08,,250
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2023-10-21,,250
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2023-10-24,,250
2023-2024,643,Gabriel Jesus,Arsenal,Missing Fixture,Muscle Injury,2023-10-28,,193
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2023-10-28,,250
2023-2024,49,T. Partey,Arsenal,Missing Fixture,Muscle Injury,2023-10-28,,171
2023-2024,1161,E. Smith Rowe,Arsenal,Missing Fixture,Knee Injury,2023-11-04,,98
2023-2024,643,Gabriel Jesus,Arsenal,Missing Fixture,Muscle Injury,2023-11-04,,193
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2023-11-04,,250
2023-2024,37127,M. Odegaard,Arsenal,Missing Fixture,Injury,2023-11-04,,4
2023-2024,49,T. Partey,Arsenal,Missing Fixture,Muscle Injury,2023-11-04,,171
2023-2024,1161,E. Smith Rowe,Arsenal,Missing Fixture,Knee Injury,2023-11-08,,98
2023-2024,643,Gabriel Jesus,Arsenal,Missing Fixture,Muscle Injury,2023-11-08,,193
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2023-11-08,,250
2023-2024,37127,M. Odegaard,Arsenal,Missing Fixture,Injury,2023-11-08,,4
2023-2024,49,T. Partey,Arsenal,Missing Fixture,Muscle Injury,2023-11-08,,171
2023-2024,1161,E. Smith Rowe,Arsenal,Missing Fixture,Knee Injury,2023-11-11,,98
2023-2024,643,Gabriel Jesus,Arsenal,Missing Fixture,Muscle Injury,2023-11-11,,193
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2023-11-11,,250
2023-2024,49,T. Partey,Arsenal,Missing Fixture,Muscle Injury,2023-11-11,,171
2023-2024,19465,D. Raya,Arsenal,Missing Fixture,Loan agreement,2023-11-25,,105
2023-2024,1161,E. Smith Rowe,Arsenal,Missing Fixture,Knee Injury,2023-11-25,,98
2023-2024,41725,F. Vieira,Arsenal,Missing Fixture,Red Card,2023-11-25,,77
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2023-11-25,,250
2023-2024,49,T. Partey,Arsenal,Missing Fixture,Muscle Injury,2023-11-25,,171
2023-2024,1161,E. Smith Rowe,Arsenal,Missing Fixture,Knee Injury,2023-11-29,,98
2023-2024,41725,F. Vieira,Arsenal,Missing Fixture,Groin Injury,2023-11-29,,77
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2023-11-29,,250
2023-2024,49,T. Partey,Arsenal,Missing Fixture,Muscle Injury,2023-11-29,,171
2023-2024,1161,E. Smith Rowe,Arsenal,Missing Fixture,Knee Injury,2023-12-02,,98
2023-2024,41725,F. Vieira,Arsenal,Missing Fixture,Groin Injury,2023-12-02,,77
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2023-12-02,,250
2023-2024,49,T. Partey,Arsenal,Missing Fixture,Muscle Injury,2023-12-02,,171
2023-2024,1161,E. Smith Rowe,Arsenal,Missing Fixture,Knee Injury,2023-12-05,,98
2023-2024,41725,F. Vieira,Arsenal,Missing Fixture,Groin Injury,2023-12-05,,77
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2023-12-05,,250
2023-2024,49,T. Partey,Arsenal,Missing Fixture,Muscle Injury,2023-12-05,,171
2023-2024,1161,E. Smith Rowe,Arsenal,Missing Fixture,Knee Injury,2023-12-09,,98
2023-2024,41725,F. Vieira,Arsenal,Missing Fixture,Groin Injury,2023-12-09,,77
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2023-12-09,,250
2023-2024,49,T. Partey,Arsenal,Missing Fixture,Muscle Injury,2023-12-09,,171
2023-2024,2597,T. Tomiyasu,Arsenal,Missing Fixture,Calf Injury,2023-12-09,,133
2023-2024,41725,F. Vieira,Arsenal,Missing Fixture,Groin Injury,2023-12-12,,77
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2023-12-12,,250
2023-2024,49,T. Partey,Arsenal,Missing Fixture,Muscle Injury,2023-12-12,,171
2023-2024,2597,T. Tomiyasu,Arsenal,Missing Fixture,Calf Injury,2023-12-12,,133
2023-2024,41725,F. Vieira,Arsenal,Missing Fixture,Groin Injury,2023-12-17,,77
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2023-12-17,,250
2023-2024,1452,M. Elneny,Arsenal,Missing Fixture,Thigh Injury,2023-12-17,,171
2023-2024,49,T. Partey,Arsenal,Missing Fixture,Muscle Injury,2023-12-17,,171
2023-2024,2597,T. Tomiyasu,Arsenal,Missing Fixture,Calf Injury,2023-12-17,,133
2023-2024,41725,F. Vieira,Arsenal,Missing Fixture,Groin Injury,2023-12-23,,77
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2023-12-23,,250
2023-2024,49,T. Partey,Arsenal,Missing Fixture,Muscle Injury,2023-12-23,,171
2023-2024,2597,T. Tomiyasu,Arsenal,Missing Fixture,Calf Injury,2023-12-23,,133
2023-2024,41725,F. Vieira,Arsenal,Missing Fixture,Groin Injury,2023-12-28,,77
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2023-12-28,,250
2023-2024,978,K. Havertz,Arsenal,Missing Fixture,Yellow Cards,2023-12-28,,0
2023-2024,49,T. Partey,Arsenal,Missing Fixture,Muscle Injury,2023-12-28,,171
2023-2024,2597,T. Tomiyasu,Arsenal,Missing Fixture,Calf Injury,2023-12-28,,133
2023-2024,41725,F. Vieira,Arsenal,Missing Fixture,Groin Injury,2023-12-31,,77
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2023-12-31,,250
2023-2024,641,O. Zinchenko,Arsenal,Missing Fixture,Calf Injury,2023-12-31,,52
2023-2024,41725,F. Vieira,Arsenal,Missing Fixture,Groin Injury,2024-01-20,,77
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2024-01-20,,250
2023-2024,1452,M. Elneny,Arsenal,Missing Fixture,National selection,2024-01-20,,171
2023-2024,49,T. Partey,Arsenal,Missing Fixture,Muscle Injury,2024-01-20,,171
2023-2024,2597,T. Tomiyasu,Arsenal,Missing Fixture,National selection,2024-01-20,,133
2023-2024,41725,F. Vieira,Arsenal,Missing Fixture,Groin Injury,2024-01-30,,77
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2024-01-30,,250
2023-2024,1452,M. Elneny,Arsenal,Missing Fixture,National selection,2024-01-30,,171
2023-2024,49,T. Partey,Arsenal,Missing Fixture,Muscle Injury,2024-01-30,,171
2023-2024,2597,T. Tomiyasu,Arsenal,Missing Fixture,National selection,2024-01-30,,133
2023-2024,41725,F. Vieira,Arsenal,Missing Fixture,Groin Injury,2024-02-04,,77
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2024-02-04,,250
2023-2024,49,T. Partey,Arsenal,Missing Fixture,Muscle Injury,2024-02-04,,171
2023-2024,2597,T. Tomiyasu,Arsenal,Missing Fixture,International duty,2024-02-04,,133
2023-2024,1161,E. Smith Rowe,Arsenal,Missing Fixture,Injury,2024-02-11,,98
2023-2024,41725,F. Vieira,Arsenal,Missing Fixture,Groin Injury,2024-02-11,,77
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2024-02-11,,250
2023-2024,49,T. Partey,Arsenal,Missing Fixture,Muscle Injury,2024-02-11,,171
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2024-02-17,,250
2023-2024,643,Gabriel Jesus,Arsenal,Missing Fixture,Injury,2024-02-21,,193
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2024-02-21,,250
2023-2024,641,O. Zinchenko,Arsenal,Missing Fixture,Calf Injury,2024-02-21,,52
2023-2024,49,T. Partey,Arsenal,Missing Fixture,Muscle Injury,2024-02-21,,171
2023-2024,2597,T. Tomiyasu,Arsenal,Missing Fixture,Injury,2024-02-21,,133
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2024-02-24,,250
2023-2024,2597,T. Tomiyasu,Arsenal,Missing Fixture,Injury,2024-02-24,,133
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2024-03-04,,250
2023-2024,19465,D. Raya,Arsenal,Missing Fixture,Loan agreement,2024-03-09,,105
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2024-03-09,,250
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2024-03-12,,250
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2024-03-31,,250
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2024-04-03,,250
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2024-04-06,,250
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2024-04-09,,250
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2024-04-14,,250
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Knee Injury,2024-04-17,,250
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Coach's decision,2024-04-20,,250
2023-2024,2597,T. Tomiyasu,Arsenal,Missing Fixture,Health problems,2024-04-20,,133
2023-2024,38746,J. Timber,Arsenal,Missing Fixture,Lacking Match Fitness,2024-04-28,,250
2023-2024,1460,B. Saka,Arsenal,Missing Fixture,Muscle Injury,2024-05-19,,0
