fixture_id,date,competition,season,round,home_team,away_team,player_team,player_id,player_name,player_number,player_position,minutes_played,rating,is_captain,is_substitute,shots_total,shots_on_target,goals,assists,passes_total,passes_key,passes_accuracy,dribbles_attempts,dribbles_success,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,fouls_drawn,fouls_committed,cards_yellow,cards_red
862929,2022-07-30T16:00:00+00:00,Community Shield,2022,Final,Liverpool,Manchester City,Liverpool,18812,Adrián,13,G,90,7.2,False,False,0,0,0,0,33,0,20.0,0,0,0,0,1,0,0,0,0,0,0
862929,2022-07-30T16:00:00+00:00,Community Shield,2022,Final,Liverpool,Manchester City,Liverpool,283,Trent Alexander-Arnold,66,D,74,7.2,False,False,1,1,1,0,36,1,23.0,0,0,1,0,1,4,1,0,0,0,0
862929,2022-07-30T16:00:00+00:00,Community Shield,2022,Final,Liverpool,Manchester City,Liverpool,286,Joël Matip,32,D,90,6.3,False,False,0,0,0,0,51,0,45.0,0,0,1,0,0,3,1,0,1,0,0
862929,2022-07-30T16:00:00+00:00,Community Shield,2022,Final,Liverpool,Manchester City,Liverpool,290,Virgil van Dijk,4,D,90,6.9,False,False,0,0,0,0,36,0,31.0,0,0,0,1,2,2,1,1,0,0,0
862929,2022-07-30T16:00:00+00:00,Community Shield,2022,Final,Liverpool,Manchester City,Liverpool,289,Andrew Robertson,26,D,90,7.2,False,False,2,0,0,1,36,1,26.0,0,0,1,1,0,4,1,0,1,0,0
862929,2022-07-30T16:00:00+00:00,Community Shield,2022,Final,Liverpool,Manchester City,Liverpool,292,Jordan Henderson,14,M,73,7.3,True,False,0,0,0,0,31,1,21.0,1,0,0,0,5,1,0,0,0,0,0
862929,2022-07-30T16:00:00+00:00,Community Shield,2022,Final,Liverpool,Manchester City,Liverpool,299,Fabinho,3,M,90,6.7,False,False,0,0,0,0,28,2,24.0,0,0,2,0,0,8,2,0,3,0,0
862929,2022-07-30T16:00:00+00:00,Community Shield,2022,Final,Liverpool,Manchester City,Liverpool,507,Thiago Alcântara,6,M,85,6.9,False,False,0,0,0,0,38,0,36.0,3,3,3,0,2,12,6,0,4,0,0
862929,2022-07-30T16:00:00+00:00,Community Shield,2022,Final,Liverpool,Manchester City,Liverpool,306,Mohamed Salah,11,F,89,8.6,False,False,2,1,1,1,32,3,30.0,5,5,1,0,0,12,6,0,1,0,0
862929,2022-07-30T16:00:00+00:00,Community Shield,2022,Final,Liverpool,Manchester City,Liverpool,302,Roberto Firmino,9,F,59,6.9,False,False,1,0,0,0,16,1,14.0,0,0,1,0,1,10,3,2,1,0,0
862929,2022-07-30T16:00:00+00:00,Community Shield,2022,Final,Liverpool,Manchester City,Liverpool,2489,Luis Díaz,23,F,89,6.2,False,False,0,0,0,0,29,1,26.0,3,0,2,0,0,13,4,1,1,0,0
862929,2022-07-30T16:00:00+00:00,Community Shield,2022,Final,Liverpool,Manchester City,Liverpool,180316,Harvey Davies,95,G,0,0,False,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
862929,2022-07-30T16:00:00+00:00,Community Shield,2022,Final,Liverpool,Manchester City,Liverpool,284,Joe Gomez,2,D,0,0,False,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
862929,2022-07-30T16:00:00+00:00,Community Shield,2022,Final,Liverpool,Manchester City,Liverpool,1145,Ibrahima Konaté,5,D,0,0,False,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
862929,2022-07-30T16:00:00+00:00,Community Shield,2022,Final,Liverpool,Manchester City,Liverpool,296,James Milner,7,M,16,6.9,False,True,0,0,0,0,9,1,8.0,0,0,1,0,0,1,1,0,0,0,0
