fixture_id,date,competition,season,round,home_team,away_team,player_team,player_id,player_name,player_number,player_position,minutes_played,rating,is_captain,is_substitute,shots_total,shots_on_target,goals,assists,passes_total,passes_key,passes_accuracy,dribbles_attempts,dribbles_success,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,fouls_drawn,fouls_committed,cards_yellow,cards_red
877921,2022-08-09T18:45:00+00:00,League Cup,2022,1st Round,Huddersfield,Preston,Huddersfield,138777,Faustino Anjorin,8,M,36,7.3,False,True,0,0,0,1,17,3,10.0,8,4,0,0,0,8,4,0,0,0,0
877921,2022-08-09T18:45:00+00:00,League Cup,2022,1st Round,Huddersfield,Preston,Huddersfield,69304,Daniel Grant,28,F,0,0,False,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
877921,2022-08-09T18:45:00+00:00,League Cup,2022,1st Round,Huddersfield,Preston,Preston,18889,Freddie Woodman,1,G,90,6.7,False,False,0,0,0,0,45,0,28.0,0,0,0,0,0,1,1,0,0,0,0
877921,2022-08-09T18:45:00+00:00,League Cup,2022,1st Round,Huddersfield,Preston,Preston,19442,Jordan Storey,14,D,90,6.9,False,False,0,0,0,0,91,0,86.0,1,1,2,2,0,8,5,0,0,0,0
877921,2022-08-09T18:45:00+00:00,League Cup,2022,1st Round,Huddersfield,Preston,Preston,19812,Patrick Bauer,5,D,90,6.7,False,False,0,0,0,0,87,0,81.0,0,0,0,0,1,8,5,0,1,0,0
877921,2022-08-09T18:45:00+00:00,League Cup,2022,1st Round,Huddersfield,Preston,Preston,18990,Greg Cunningham,3,D,90,6.9,False,False,0,0,0,0,92,1,80.0,0,0,3,0,0,9,8,1,0,0,0
877921,2022-08-09T18:45:00+00:00,League Cup,2022,1st Round,Huddersfield,Preston,Preston,19455,Brad Potts,44,M,90,7.5,False,False,2,1,1,0,50,1,40.0,0,0,0,0,2,6,2,1,0,0,0
877921,2022-08-09T18:45:00+00:00,League Cup,2022,1st Round,Huddersfield,Preston,Preston,19452,Ryan Ledson,18,M,83,6.6,False,False,2,1,0,0,56,0,46.0,1,1,1,0,1,6,4,2,0,0,0
877921,2022-08-09T18:45:00+00:00,League Cup,2022,1st Round,Huddersfield,Preston,Preston,19941,Benjamin Whiteman,4,M,90,7,True,False,1,0,0,0,107,0,100.0,0,0,3,1,2,5,4,0,1,0,0
877921,2022-08-09T18:45:00+00:00,League Cup,2022,1st Round,Huddersfield,Preston,Preston,284300,Álvaro Fernandez,2,M,45,7.3,False,False,0,0,0,2,34,3,31.0,4,1,1,0,0,12,2,0,1,0,0
877921,2022-08-09T18:45:00+00:00,League Cup,2022,1st Round,Huddersfield,Preston,Preston,70519,Alistair McCann,13,F,88,8.2,False,False,2,2,2,0,37,1,32.0,0,0,4,0,0,13,7,2,0,0,0
877921,2022-08-09T18:45:00+00:00,League Cup,2022,1st Round,Huddersfield,Preston,Preston,301,Ben Woodburn,20,F,84,6.7,False,False,1,0,0,0,28,1,22.0,1,0,1,0,0,9,2,1,2,1,0
877921,2022-08-09T18:45:00+00:00,League Cup,2022,1st Round,Huddersfield,Preston,Preston,149551,Troy Parrott,15,F,60,7.3,False,False,2,2,1,0,9,0,7.0,1,0,1,0,0,8,4,3,0,0,0
877921,2022-08-09T18:45:00+00:00,League Cup,2022,1st Round,Huddersfield,Preston,Preston,17767,David Cornell,25,G,0,0,False,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
877921,2022-08-09T18:45:00+00:00,League Cup,2022,1st Round,Huddersfield,Preston,Preston,379618,Jacob Slater,31,D,10,6.7,False,True,0,0,0,0,16,0,15.0,0,0,0,0,0,0,0,0,0,0,0
877921,2022-08-09T18:45:00+00:00,League Cup,2022,1st Round,Huddersfield,Preston,Preston,17534,Andrew Hughes,16,D,0,0,False,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
877921,2022-08-09T18:45:00+00:00,League Cup,2022,1st Round,Huddersfield,Preston,Preston,122115,Matthew Olosunde,22,D,0,0,False,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
877921,2022-08-09T18:45:00+00:00,League Cup,2022,1st Round,Huddersfield,Preston,Preston,363482,Mikey O'Neill,39,M,10,6,False,True,0,0,0,0,2,0,2.0,1,1,0,0,0,2,1,0,0,0,0
877921,2022-08-09T18:45:00+00:00,League Cup,2022,1st Round,Huddersfield,Preston,Preston,375869,Dana De Oliveira Amaral,30,M,0,0,False,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
877921,2022-08-09T18:45:00+00:00,League Cup,2022,1st Round,Huddersfield,Preston,Preston,305958,Lewis Leigh,32,M,2,0,False,True,0,0,0,0,5,0,4.0,0,0,0,1,0,2,0,0,0,0,0
877921,2022-08-09T18:45:00+00:00,League Cup,2022,1st Round,Huddersfield,Preston,Preston,19451,Daniel Johnson,10,M,45,6.6,False,True,0,0,0,0,33,0,32.0,0,0,0,0,0,1,1,1,0,0,0
877921,2022-08-09T18:45:00+00:00,League Cup,2022,1st Round,Huddersfield,Preston,Preston,15705,Emil Riis Jacobsen,19,F,30,6.5,False,True,0,0,0,0,12,0,8.0,0,0,1,0,0,7,2,0,0,0,0
877928,2022-08-09T18:45:00+00:00,League Cup,2022,1st Round,Cardiff,Portsmouth,Cardiff,20451,Jak Alnwick,21,G,90,6.3,False,False,0,0,0,0,28,0,20.0,0,0,0,0,0,0,0,0,0,0,0
877928,2022-08-09T18:45:00+00:00,League Cup,2022,1st Round,Cardiff,Portsmouth,Cardiff,152971,Vontae Daley-Campbell,22,D,89,5.9,False,False,1,0,0,0,36,0,27.0,3,2,0,0,0,8,3,1,2,0,1
877928,2022-08-09T18:45:00+00:00,League Cup,2022,1st Round,Cardiff,Portsmouth,Cardiff,163055,Oliver Denham,15,D,90,6.2,False,False,1,0,0,0,65,0,57.0,0,0,2,0,3,13,5,0,1,0,0
