name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,averageX,averageY,pointsCount,team,match
Kai Havertz,Kai,Havertz,kai-havertz,K. Havertz,F,29,69996,M,KaiHav,836705,"{'nameTranslation': {'ar': 'كاي هافرتز', 'bn': 'কাই হাভার্টজ', 'hi': 'काई हावर्ट्ज़'}, 'shortNameTranslation': {'ar': 'ك. هافيرتز', 'bn': 'কে. হাভার্টজ', 'hi': 'के. हावर्ट्ज़'}}",41.021428571429,37.914285714286,14,Arsenal,1747582200_arsenal_vs_newcastle_united
Gabriel Martinelli,,,gabriel-martinelli,G. Martinelli,F,11,71477,M,GabiMartinelli,922573,"{'nameTranslation': {'ar': 'غابرييل مارتينيلي', 'bn': 'গ্যাব্রিয়েল মার্টিনেলি', 'hi': 'गेब्रियल मार्टिनेली'}, 'shortNameTranslation': {'ar': 'غ. مارتينيلي', 'bn': 'জি. মার্টিনেলি', 'hi': 'जी. मार्टिनेली'}}",62.336734693878,70.571428571429,49,Arsenal,1747582200_arsenal_vs_newcastle_united
David Raya,David,Raya,david-raya,D. Raya,G,1,29489,M,d_raya1,581310,"{'nameTranslation': {'ar': 'ديفيد رايا', 'bn': 'ডেভিড রায়া', 'hi': 'डेविड राया'}, 'shortNameTranslation': {'ar': 'د. رايا', 'bn': 'ডি. রায়া', 'hi': 'डी. राया'}}",13.347692307692,52.187692307692,65,Arsenal,1747582200_arsenal_vs_newcastle_united
Leandro Trossard,Leandro,Trossard,leandro-trossard,L. Trossard,F,19,32932,M,leandrotrossard,135666,"{'nameTranslation': {'ar': 'لياندرو تروسار', 'bn': 'লিয়েন্দ্রো ট্রসার্ড', 'hi': 'लिएंड्रो ट्रोसार्ड'}, 'shortNameTranslation': {'ar': 'ل. تروسار', 'bn': 'এল. ট্রসার্ড', 'hi': 'एल. ट्रोसार्ड'}}",60.308536585366,70.590243902439,82,Arsenal,1747582200_arsenal_vs_newcastle_united
Riccardo Calafiori,,,riccardo-calafiori,R. Calafiori,D,33,26337,M,richycala,957602,"{'nameTranslation': {'ar': 'ريكاردو كالافيوري', 'bn': 'রিকার্ডো কালাফিয়োরি', 'hi': 'रिकार्डो कैलाफियोरी'}, 'shortNameTranslation': {'ar': 'ر. كالافيوري', 'bn': 'আর. কালাফিয়োরি', 'hi': 'आर. कैलाफियोरी'}}",52.155172413793,67.168965517241,29,Arsenal,1747582200_arsenal_vs_newcastle_united
William Saliba,William,Saliba,william-saliba,W. Saliba,D,2,46352,M,WSaliba4,941168,"{'nameTranslation': {'ar': 'ويليام ساليبا', 'bn': 'উইলিয়াম সালিবা', 'hi': 'विलियम सलीबा'}, 'shortNameTranslation': {'ar': 'و. ساليبا', 'bn': 'ডব্লিউ. সালিবা', 'hi': 'डब्लू. सलीबा'}}",37.404761904762,34.602380952381,42,Arsenal,1747582200_arsenal_vs_newcastle_united
Kieran Tierney,Kieran,Tierney,kieran-tierney,K. Tierney,D,63,4899,M,kierantierney1,366592,"{'nameTranslation': {'ar': 'كيران تيرني', 'bn': 'কাইরান টিয়ার্নি', 'hi': 'किरन टियरनी'}, 'shortNameTranslation': {'ar': 'ك. تيرني', 'bn': 'কে. টিয়ার্নি', 'hi': 'के. टियरनी'}}",75.3,30.2,2,Arsenal,1747582200_arsenal_vs_newcastle_united
Bukayo Saka,Bukayo,Saka,bukayo-saka,B. Saka,F,7,200357,M,BSaka7,934235,"{'nameTranslation': {'ar': 'بوكايو ساكا', 'bn': 'বুকায়ো সাকা', 'hi': 'बुकायो साका'}, 'shortNameTranslation': {'ar': 'ب. ساكا', 'bn': 'বি. সাকা', 'hi': 'बी. साका'}}",70.670909090909,20.787272727273,55,Arsenal,1747582200_arsenal_vs_newcastle_united
Declan Rice,Declan,Rice,declan-rice,D. Rice,M,41,70639,M,DeclanRice,856714,"{'nameTranslation': {'ar': 'ديكلان رايس', 'bn': 'ডেক্লান রাইস', 'hi': 'डेक्लान राइस'}, 'shortNameTranslation': {'ar': 'د. رايس', 'bn': 'ডি. রাইস', 'hi': 'डी. राइस'}}",43.769230769231,73.219230769231,52,Arsenal,1747582200_arsenal_vs_newcastle_united
Jorginho,Jorge Luiz,Jorginho,jorginho,Jorginho,M,21,33513,M,jorginhofrello,132874,"{'nameTranslation': {'ar': 'جورجينيو', 'bn': 'জর্গিনহো', 'hi': 'जोर्गिनहो'}, 'shortNameTranslation': {'ar': 'جورجينيو', 'bn': 'জর্গিনহো', 'hi': 'जोर्गिनहो'}}",45.75,39.85,4,Arsenal,1747582200_arsenal_vs_newcastle_united
Thomas Partey,Thomas,Partey,thomas-partey,T. Partey,M,16,41620,M,TPartey5,316148,"{'nameTranslation': {'ar': 'توماس بارتي', 'bn': 'টমাস পার্টি', 'hi': 'थॉमस पार्टी'}, 'shortNameTranslation': {'ar': 'ت. بارتي', 'bn': 'টি. পার্টি', 'hi': 'टी. पार्टी'}}",53.057333333333,44.716,75,Arsenal,1747582200_arsenal_vs_newcastle_united
Ben White,Ben,White,ben-white,B. White,D,4,15323,M,benwhite,846036,"{'nameTranslation': {'ar': 'بن وايت', 'bn': 'বেঞ্জামিন হোয়াইট', 'hi': 'बेंजामिन व्हाइट'}, 'shortNameTranslation': {'ar': 'ب. وايت', 'bn': 'বি. হোয়াইট', 'hi': 'बी. व्हाइट'}}",51.134328358209,16.971641791045,67,Arsenal,1747582200_arsenal_vs_newcastle_united
Myles Lewis-Skelly,Myles Lewis-Skelly,,lewis-skelly-myles,M. Lewis-Skelly,D,49,18194,M,myleslewisskelly,1423711,"{'nameTranslation': {'ar': 'مايلز لويس سكيلي', 'bn': 'লুইস-স্কেলি, মাইলস', 'hi': 'लुईस-स्केली, माइल्स'}, 'shortNameTranslation': {'ar': 'م. لويس سكيلي', 'bn': 'এম. লুইস-স্কেলি', 'hi': 'एम. लुईस-स्केली'}}",55.997014925373,78.617910447761,67,Arsenal,1747582200_arsenal_vs_newcastle_united
Martin Ødegaard,,,martin-degaard,M. Ødegaard,M,8,82083,M,Ødegaard,547410,"{'nameTranslation': {'ar': 'مارتن أوديغارد', 'bn': 'মার্টিন ওডেগার্ড', 'hi': 'मार्टिन ओडेगार्ड'}, 'shortNameTranslation': {'ar': 'م. أوديغارد', 'bn': 'এম. ওডেগার্ড', 'hi': 'एम. ओडेगार्ड'}}",61.293548387097,30.785483870968,62,Arsenal,1747582200_arsenal_vs_newcastle_united
Jakub Kiwior,Jakub,Kiwior,jakub-kiwior,J. Kiwior,D,4,19028,M,j_kiwior,976037,"{'nameTranslation': {'ar': 'كيويور، جاكوب', 'bn': 'কিভিওর, জাকুব', 'hi': 'किविओर, जेकब'}, 'shortNameTranslation': {'ar': 'ج. كيويور', 'bn': 'জে. কিভিওর', 'hi': 'जे. किविओर'}}",35.122891566265,57.155421686747,83,Arsenal,1747582200_arsenal_vs_newcastle_united
Callum Wilson,Callum,Wilson,callum-wilson,C. Wilson,F,9,3269,M,,113956,"{'nameTranslation': {'ar': 'كالوم ويلسون', 'bn': 'ক্যালাম উইলসন', 'hi': 'कैलम विल्सन'}, 'shortNameTranslation': {'ar': 'ك. ويلسون', 'bn': 'সি. উইলসন', 'hi': 'सी. विल्सन'}}",68.547619047619,45.238095238095,21,Newcastle United,1747582200_arsenal_vs_newcastle_united
Joe Willock,Joe,Willock,joe-willock,J. Willock,M,28,2842,M,,888550,"{'nameTranslation': {'ar': 'جو ويلوك', 'bn': 'জো উইলক', 'hi': 'जो विलॉक'}, 'shortNameTranslation': {'ar': 'ج. ويلوك', 'bn': 'জে. উইলক', 'hi': 'जे. विलॉक'}}",73.935714285714,80.357142857143,14,Newcastle United,1747582200_arsenal_vs_newcastle_united
Emil Krafth,Emil,Krafth,emil-krafth,E. Krafth,D,17,1050,M,,150396,"{'nameTranslation': {'ar': 'إميل كرافث', 'bn': 'এমিল ক্রাফট', 'hi': 'एमिल क्राफ्ट'}, 'shortNameTranslation': {'ar': 'إ. كرافث', 'bn': 'ই. ক্রাফট', 'hi': 'ई. क्राफ्ट'}}",45.480952380952,18.038095238095,21,Newcastle United,1747582200_arsenal_vs_newcastle_united
Lewis Miley,Lewis Miley,,lewis-miley,L. Miley,M,67,3488,M,,1400650,"{'nameTranslation': {'ar': 'لويس مايلي', 'bn': 'লুইস মাইলি', 'hi': 'लुईस माइली'}, 'shortNameTranslation': {'ar': 'ل. مايلي', 'bn': 'এল. মাইলি', 'hi': 'एल. माइली'}}",51.996,35.076,25,Newcastle United,1747582200_arsenal_vs_newcastle_united
William Osula,William,Osula,william-osula,W. Osula,F,18,6549,M,,1122603,"{'nameTranslation': {'ar': 'أوسولا، ويليام', 'bn': 'ওসুলা, উইলিয়াম', 'hi': 'ओसुला, विलियम'}, 'shortNameTranslation': {'ar': 'و. أوسولا', 'bn': 'ডব্লিউ. ওসুলা', 'hi': 'डब्लू. ओसुला'}}",67.333333333333,26.558333333333,12,Newcastle United,1747582200_arsenal_vs_newcastle_united
Harvey Barnes,Harvey,Barnes,harvey-barnes,H. Barnes,F,11,6360,M,,855647,"{'nameTranslation': {'ar': 'هارفي بارنز', 'bn': 'হার্ভে বার্নস', 'hi': 'हार्वे बार्न्स'}, 'shortNameTranslation': {'ar': 'ه. بارنز', 'bn': 'এইচ. বার্নস', 'hi': 'एच. बार्न्स'}}",56.393333333333,28.616666666667,30,Newcastle United,1747582200_arsenal_vs_newcastle_united
Sven Botman,Sven,Botman,sven-botman,S. Botman,D,4,3553,M,,910046,"{'nameTranslation': {'ar': 'سفين بوتمان', 'bn': 'সোভেন বটম্যান', 'hi': 'स्वेन बोटमैन'}, 'shortNameTranslation': {'ar': 'س. بوتمان', 'bn': 'এস. বটম্যান', 'hi': 'एस. बोटमैन'}}",42.603125,59.396875,32,Newcastle United,1747582200_arsenal_vs_newcastle_united
Anthony Gordon,Anthony,Gordon,anthony-gordon,A. Gordon,F,10,25866,M,AGordon,914902,"{'nameTranslation': {'ar': 'غوردون، أنتوني', 'bn': 'গর্ডন, অ্যান্টনি', 'hi': 'गॉर्डन, एंथनी'}, 'shortNameTranslation': {'ar': 'أ. غوردون', 'bn': 'এ. গর্ডন', 'hi': 'ए. गॉर्डन'}}",64.418367346939,81.202040816327,49,Newcastle United,1747582200_arsenal_vs_newcastle_united
Jacob Murphy,Jacob,Murphy,jacob-murphy,J. Murphy,F,23,3692,M,,372336,"{'nameTranslation': {'ar': 'جاكوب مورفي', 'bn': 'জ্যাকব মারফি', 'hi': 'जैकब मर्फी'}, 'shortNameTranslation': {'ar': 'ج. مورفي', 'bn': 'জে. মারফি', 'hi': 'जे. मर्फी'}}",41.522916666667,14.745833333333,48,Newcastle United,1747582200_arsenal_vs_newcastle_united
Tino Livramento,Tino,Livramento,tino-livramento,T. Livramento,D,21,5193,M,,980634,"{'nameTranslation': {'ar': 'تينو ليفرامينتو', 'bn': 'ভ্যালেন্টিনো লিভরামেন্টো', 'hi': 'वैलेंटिनो लिवरामेंटो'}, 'shortNameTranslation': {'ar': 'ت. ليفرامينتو', 'bn': 'ভি. লিভরামেন্টো', 'hi': 'वी. लिवरामेंटो'}}",47.373134328358,80.177611940299,67,Newcastle United,1747582200_arsenal_vs_newcastle_united
Sandro Tonali,,,sandro-tonali,S. Tonali,M,8,16086,M,sandrotonali,892673,"{'nameTranslation': {'ar': 'ساندرو تونالي', 'bn': 'সান্দ্রো টোনালি', 'hi': 'सैंड्रो टोनाली'}, 'shortNameTranslation': {'ar': 'س. تونالي', 'bn': 'এস. টোনালি', 'hi': 'एस. टोनाली'}}",55.210769230769,58.958461538462,65,Newcastle United,1747582200_arsenal_vs_newcastle_united
Dan Burn,,,dan-burn,D. Burn,D,33,4768,M,,99090,"{'nameTranslation': {'ar': 'دان بيرن', 'bn': 'ড্যান বার্ন', 'hi': 'डैन बर्न'}, 'shortNameTranslation': {'ar': 'د. بيرن', 'bn': 'ডি বার্ন', 'hi': 'डी. बर्न'}}",42.550666666667,69.797333333333,75,Newcastle United,1747582200_arsenal_vs_newcastle_united
Fabian Schär,,,fabian-schar,F. Schär,D,5,3122,M,,101882,"{'nameTranslation': {'ar': 'فابيان شير', 'bn': 'ফ্যাবিয়ান শার', 'hi': 'फेबियन शार'}, 'shortNameTranslation': {'ar': 'ف. شير', 'bn': 'এফ. শার', 'hi': 'एफ. शार'}}",34.995604395604,34.523076923077,91,Newcastle United,1747582200_arsenal_vs_newcastle_united
Nick Pope,Nick,Pope,nick-pope,N. Pope,G,1,4881,M,npope29,162653,"{'nameTranslation': {'ar': 'نيك بوب', 'bn': 'নিক পোপ', 'hi': 'निक पोप'}, 'shortNameTranslation': {'ar': 'ن. بوب', 'bn': 'এন. পোপ', 'hi': 'एन. पोप'}}",14.578723404255,49.042553191489,47,Newcastle United,1747582200_arsenal_vs_newcastle_united
Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,35511,M,BrunoGuimarães,866469,"{'nameTranslation': {'ar': 'برونو غيماريش', 'bn': 'ব্রুনো গুইমারেস', 'hi': 'ब्रूनो गीमरेस'}, 'shortNameTranslation': {'ar': 'ب. غيمارايش', 'bn': 'বি. গুইমারেস', 'hi': 'बी. गीमरेस'}}",48.552173913043,52.023913043478,92,Newcastle United,1747582200_arsenal_vs_newcastle_united
