name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,averageX,averageY,pointsCount,team,match
Mats Wieffer,Mats,Wieffer,mats-wieffer,M. Wieffer,D,27,2358,M,,959628,"{'nameTranslation': {'ar': 'ماتس ويفر', 'bn': 'ম্যাটস উইফার', 'hi': 'मैट्स विफ़र'}, 'shortNameTranslation': {'ar': 'م. ويفر', 'bn': 'এম. উইফার', 'hi': 'एम. विफ़र'}}",58.695192307692,17.944230769231,104,Brighton & Hove Albion,1745676000_brighton_hove_albion_vs_west_ham_united
Kaoru Mitoma,Kaoru,Mitoma,kaoru-mitoma,K. Mitoma,M,22,21511,M,KaoruM,936849,"{'nameTranslation': {'ar': 'ميتوما، كاورو', 'bn': 'মিতোমা, কাওরু', 'hi': 'मिटोमा, काओरू'}, 'shortNameTranslation': {'ar': 'ك. ميتوما', 'bn': 'কে. মিতোমা', 'hi': 'के. काओरू'}}",69.761904761905,77.157142857143,21,Brighton & Hove Albion,1745676000_brighton_hove_albion_vs_west_ham_united
Diego Gómez,Diego Gomez,,diego-gomez,D. Gómez,M,25,12101,M,,1065588,"{'nameTranslation': {'ar': 'دييغو غوميز', 'bn': 'দিয়েগো গোমেজ', 'hi': 'डिएगो गोमेज़'}, 'shortNameTranslation': {'ar': 'د. غوميز', 'bn': 'ডি. গোমেজ', 'hi': 'डी. गोमेज़'}}",53.677777777778,76.988888888889,9,Brighton & Hove Albion,1745676000_brighton_hove_albion_vs_west_ham_united
Lewis Dunk,Lewis,Dunk,lewis-dunk,L. Dunk,D,5,1948,M,,115365,"{'nameTranslation': {'ar': 'لويس دانك', 'bn': 'লুইস ডাঙ্ক', 'hi': 'लुईस डंक'}, 'shortNameTranslation': {'ar': 'ل. دانك', 'bn': 'এল. ডাঙ্ক', 'hi': 'एल. डंक'}}",40.814285714286,38.143956043956,91,Brighton & Hove Albion,1745676000_brighton_hove_albion_vs_west_ham_united
Yasin Ayari,,,yasin-ayari,Y. Ayari,M,26,2865,M,,1036269,"{'nameTranslation': {'ar': 'ياسين عياري', 'bn': 'ইয়াসিন আয়ারি', 'hi': 'यासीन अयारी'}, 'shortNameTranslation': {'ar': 'ي. عياري', 'bn': 'ওয়াই. আয়ারি', 'hi': 'वाई. अयारी'}}",56.644444444444,45.447222222222,72,Brighton & Hove Albion,1745676000_brighton_hove_albion_vs_west_ham_united
Vladimír Coufal,,,vladimir-coufal,V. Coufal,D,34,1840,M,,138024,"{'nameTranslation': {'ar': 'فلاديمير كوفال', 'bn': 'ভ্লাদিমির কউফল', 'hi': 'व्लादिमीर कुफाल'}, 'shortNameTranslation': {'ar': 'ف. كوفال', 'bn': 'ভি. কউফল', 'hi': 'वी. कुफाल'}}",31.342857142857,81.8,7,West Ham United,1745676000_brighton_hove_albion_vs_west_ham_united
Jarrod Bowen,Jarrod,Bowen,jarrod-bowen,J. Bowen,M,20,9748,M,jarrodbowen,552884,"{'nameTranslation': {'ar': 'جارود بوين', 'bn': 'জারড বোয়েন', 'hi': 'जारोड बोवेन'}, 'shortNameTranslation': {'ar': 'ج. بوين', 'bn': 'জে. বোয়েন', 'hi': 'जे. बोवेन'}}",60.766666666667,33.333333333333,48,West Ham United,1745676000_brighton_hove_albion_vs_west_ham_united
Tomáš Souček,Tomas,Soucek,tomas-soucek,T. Souček,M,28,3526,M,,799041,"{'nameTranslation': {'ar': 'توماش سوتشيك', 'bn': 'তোমাস সোউচেক', 'hi': 'टॉमस सौसेक'}, 'shortNameTranslation': {'ar': 'ت. سوتشيك', 'bn': 'টি. সোউচেক', 'hi': 'टी. सौसेक'}}",45.935294117647,62.745098039216,51,West Ham United,1745676000_brighton_hove_albion_vs_west_ham_united
Max Kilman,Max,Kilman,max-kilman,M. Kilman,D,3,1281,M,,894474,"{'nameTranslation': {'ar': 'ماكس كيلمان', 'bn': 'ম্যাক্স কিলম্যান', 'hi': 'मैक्स किलमन'}, 'shortNameTranslation': {'ar': 'م. كيلمان', 'bn': 'এম. কিলম্যান', 'hi': 'एम. किलमन'}}",34.388073394495,73.9,109,West Ham United,1745676000_brighton_hove_albion_vs_west_ham_united
James Ward-Prowse,James,Ward-Prowse,james-ward-prowse,J. Ward-Prowse,M,20,4260,M,prowsey16,161717,"{'nameTranslation': {'ar': 'جيمس وارد-براوس', 'bn': 'জেমস ওয়ার্ড-প্রোস', 'hi': 'जेम्स वार्ड-प्रोव्स'}, 'shortNameTranslation': {'ar': 'ج. وارد-براوس', 'bn': 'জে. ওয়ার্ড-প্রোস', 'hi': 'जे. वार्ड-प्रोव्स'}}",58.19375,49.714583333333,48,West Ham United,1745676000_brighton_hove_albion_vs_west_ham_united
Aaron Wan-Bissaka,,,aaron-wan-bissaka,A. Wan-Bissaka,D,29,18993,M,awbissaka,863653,"{'nameTranslation': {'ar': 'آرون وان بيساكا', 'bn': 'হারুন ওয়ান-বিসাকা', 'hi': 'एरोन वान-बिसाका'}, 'shortNameTranslation': {'ar': 'آ. وان-بيساكا', 'bn': 'এ. ওয়ান-বিসাকা', 'hi': 'ए. वान-बिसाका'}}",57.014705882353,13.777941176471,68,West Ham United,1745676000_brighton_hove_albion_vs_west_ham_united
Jean-Clair Todibo,Jean-Clair,Todibo,jean-clair-todibo,J. Todibo,D,25,2681,M,,945217,"{'nameTranslation': {'ar': 'جان-كلير توديبوا', 'bn': 'জিন-ক্লেয়ার তোডিবো', 'hi': 'जीन-क्लेयर टोडिबो'}, 'shortNameTranslation': {'ar': 'ج. توديبوا', 'bn': 'জে.-সি. তোডিবো', 'hi': 'जे.सी. टोडिबो'}}",35.608695652174,22.291304347826,69,West Ham United,1745676000_brighton_hove_albion_vs_west_ham_united
Niclas Füllkrug,,,niclas-fullkrug,N. Füllkrug,F,9,9889,M,niclas.fuellkrug24,132645,"{'nameTranslation': {'ar': 'نيكلاس فولكرغ', 'bn': 'নিকলাস ফুলক্রুগ', 'hi': 'निकोलस फुलक्रुग'}, 'shortNameTranslation': {'ar': 'ن. فولكرغ', 'bn': 'এন. ফুলক্রুগ', 'hi': 'एन. फुलक्रुग'}}",54.471428571429,33.721428571429,14,West Ham United,1745676000_brighton_hove_albion_vs_west_ham_united
Alphonse Aréola,,,alphonse-areola,A. Aréola,G,23,3109,M,,96531,"{'nameTranslation': {'ar': 'ألفونس أريولا', 'bn': 'আলফোনস আরেওলা', 'hi': 'अल्फोंस एरियोला'}, 'shortNameTranslation': {'ar': 'أ. أريولا', 'bn': 'এ. আরেওলা', 'hi': 'ए. एरियोला'}}",10.992592592593,49.503703703704,54,West Ham United,1745676000_brighton_hove_albion_vs_west_ham_united
Konstantinos Mavropanos,Konstantinos,Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,3301,M,,829022,"{'nameTranslation': {'ar': 'كونستانتينوس مافروبانوس', 'bn': 'কনস্টানটাইনস মাভ্রোপানোস', 'hi': 'कोंस्टैंटिनोस मावरोपानोस'}, 'shortNameTranslation': {'ar': 'ك. مافروبانوس', 'bn': 'কে. মাভ্রোপানোস', 'hi': 'के. मावरोपानोस'}}",30.207894736842,47.427631578947,76,West Ham United,1745676000_brighton_hove_albion_vs_west_ham_united
Mohammed Kudus,Mohammed,Kudus,mohammed-kudus,M. Kudus,M,20,96101,M,Kudus,905163,"{'nameTranslation': {'ar': 'محمد قدوس', 'bn': 'মোহাম্মদ কুদুস', 'hi': 'मोहम्मद कुडूस'}, 'shortNameTranslation': {'ar': 'م. قدوس', 'bn': 'এম. কুদুস', 'hi': 'एम. कुडूस'}}",55.764516129032,49.453225806452,62,West Ham United,1745676000_brighton_hove_albion_vs_west_ham_united
Emerson,Emerson,Emerson,emerson,Emerson,D,33,2433,M,,155997,"{'nameTranslation': {'ar': 'إيمرسون', 'bn': 'এমারসন পালমিরি', 'hi': 'एमर्सन पामिएरी'}, 'shortNameTranslation': {'ar': 'إيمرسون', 'bn': 'এমারসন', 'hi': 'एमर्सन पामिएरी'}}",47.630303030303,83.801515151515,66,West Ham United,1745676000_brighton_hove_albion_vs_west_ham_united
Lucas Paquetá,Lucas,Paqueta,lucas-paqueta,L. Paquetá,M,20,69169,M,Paqueta,839981,"{'nameTranslation': {'ar': 'لوكاس باكيتا', 'bn': 'লুকাস পাকেতা', 'hi': 'लुकास पेकटा'}, 'shortNameTranslation': {'ar': 'ل. باكيتا', 'bn': 'এল. পাকেতা', 'hi': 'एल. पेकटा'}}",50.60101010101,36.286868686869,99,West Ham United,1745676000_brighton_hove_albion_vs_west_ham_united
