Date,start_time,Competition,Round,Day,Venue,Result,goals_for,goals_against,Opponent,possession,attendance,captain,formation,opp_formation,referee,Match_Report_URL,Match_Report,notes
2023-01-08,16:30(17:30),FA Cup,Third round proper,Sun,Home,W,4,0,Chelsea,58,"51,505",Kyle Walker,4-3-3,4-3-3,Robert Jones,https://fbref.com/en/matches/b7265ef7/Manchester-City-Chelsea-January-8-2023-FA-Cup,Match Report,
2023-01-27,20:00(21:00),FA Cup,Fourth round proper,Fri,Home,W,1,0,Arsenal,54,"51,589",İlkay Gündoğan,3-2-4-1,4-3-3,Paul Tierney,https://fbref.com/en/matches/eeefddca/Manchester-City-Arsenal-January-27-2023-FA-Cup,Match Report,
2023-02-28,20:00(21:00),FA Cup,Fifth round proper,Tue,Away,W,3,0,Bristol City,70,"25,713",Kevin De Bruyne,3-2-4-1,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/d61f60fd/Bristol-City-Manchester-City-February-28-2023-FA-Cup,Match Report,
2023-03-18,17:45(18:45),FA Cup,Quarter-finals,Sat,Home,W,6,0,Burnley,58,"51,688",Kevin De Bruyne,3-2-4-1,4-2-3-1,John Brooks,https://fbref.com/en/matches/50e94089/Manchester-City-Burnley-March-18-2023-FA-Cup,Match Report,
2023-04-22,16:45(17:45),FA Cup,Semi-finals,Sat,Neutral,W,3,0,Sheffield United,79,"69,603",İlkay Gündoğan,3-4-3◆,3-5-2,Stuart Attwell,https://fbref.com/en/matches/d9e93a05/Manchester-City-Sheffield-United-April-22-2023-FA-Cup,Match Report,
2023-06-03,15:00(16:00),FA Cup,Final,Sat,Neutral,W,2,1,Manchester Utd,60,"83,179",İlkay Gündoğan,3-2-4-1,4-2-3-1,Paul Tierney,https://fbref.com/en/matches/5c9f0cd1/Manchester-Derby-Manchester-City-Manchester-United-June-3-2023-FA-Cup,Match Report,
