Date,start_time,Competition,Round,Day,Venue,Result,goals_for,goals_against,Opponent,possession,attendance,captain,formation,opp_formation,referee,Match_Report_URL,Match_Report,notes
2022-11-09,20:00(21:00),EFL Cup,Third round,Wed,Home,W,2,0,Chelsea,55,"35,674",İlkay Gündoğan,4-2-3-1,3-4-3,Simon Hooper,https://fbref.com/en/matches/828fe798/Manchester-City-Chelsea-November-9-2022-EFL-Cup,Match Report,
2022-12-22,20:00(21:00),EFL Cup,Fourth round,Thu,Home,W,3,2,Liverpool,57,"47,149",İlkay Gündoğan,4-3-3,4-3-3,David Coote,https://fbref.com/en/matches/b8a0c4f1/Manchester-City-Liverpool-December-22-2022-EFL-Cup,Match Report,
2023-01-11,20:00(21:00),EFL Cup,Quarter-finals,Wed,Away,L,0,2,Southampton,72,"22,996",İlkay Gündoğan,4-3-3,4-2-3-1,Peter Bankes,https://fbref.com/en/matches/ce31c2c4/Southampton-Manchester-City-January-11-2023-EFL-Cup,Match Report,
