season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Muscle Injury,2023-09-02,,281
2023-2024,19302,B. Osborn,Sheffield Utd,Missing Fixture,Groin Injury,2023-09-16,,35
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2023-09-16,,258
2023-2024,19090,G. Baldock,Sheffield Utd,Missing Fixture,Calf Injury,2023-09-16,,246
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Knee Injury,2023-09-16,,246
2023-2024,19102,J. Fleck,Sheffield Utd,Missing Fixture,Calf Injury,2023-09-16,,43
2023-2024,44809,M. Lowe,Sheffield Utd,Missing Fixture,Ankle Injury,2023-09-16,,251
2023-2024,303,R. Brewster,Sheffield Utd,Missing Fixture,Muscle Injury,2023-09-16,,245
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Muscle Injury,2023-09-16,,281
2023-2024,19302,B. Osborn,Sheffield Utd,Missing Fixture,Groin Injury,2023-09-24,,35
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2023-09-24,,258
2023-2024,19090,G. Baldock,Sheffield Utd,Missing Fixture,Calf Injury,2023-09-24,,246
2023-2024,19102,J. Fleck,Sheffield Utd,Missing Fixture,Calf Injury,2023-09-24,,43
2023-2024,44809,M. Lowe,Sheffield Utd,Missing Fixture,Ankle Injury,2023-09-24,,251
2023-2024,19337,O. McBurnie,Sheffield Utd,Missing Fixture,Red Card,2023-09-24,,229
2023-2024,303,R. Brewster,Sheffield Utd,Missing Fixture,Muscle Injury,2023-09-24,,245
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Muscle Injury,2023-09-24,,281
2023-2024,19302,B. Osborn,Sheffield Utd,Missing Fixture,Groin Injury,2023-09-30,,35
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2023-09-30,,258
2023-2024,19090,G. Baldock,Sheffield Utd,Missing Fixture,Calf Injury,2023-09-30,,246
2023-2024,44809,M. Lowe,Sheffield Utd,Missing Fixture,Ankle Injury,2023-09-30,,251
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Muscle Injury,2023-09-30,,281
2023-2024,315237,W. Osula,Sheffield Utd,Missing Fixture,Muscle Injury,2023-09-30,,28
2023-2024,19302,B. Osborn,Sheffield Utd,Missing Fixture,Groin Injury,2023-10-07,,35
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2023-10-07,,258
2023-2024,19090,G. Baldock,Sheffield Utd,Missing Fixture,Calf Injury,2023-10-07,,246
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2023-10-07,,246
2023-2024,44809,M. Lowe,Sheffield Utd,Missing Fixture,Ankle Injury,2023-10-07,,251
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Muscle Injury,2023-10-07,,281
2023-2024,315237,W. Osula,Sheffield Utd,Missing Fixture,Muscle Injury,2023-10-07,,28
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2023-10-21,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2023-10-21,,258
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2023-10-21,,246
2023-2024,44809,M. Lowe,Sheffield Utd,Missing Fixture,Ankle Injury,2023-10-21,,251
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Muscle Injury,2023-10-21,,281
2023-2024,18762,T. Davies,Sheffield Utd,Missing Fixture,Injury,2023-10-21,,210
2023-2024,1949,A. Ahmedhodzic,Sheffield Utd,Missing Fixture,Thigh Injury,2023-10-28,,196
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2023-10-28,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2023-10-28,,258
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2023-10-28,,246
2023-2024,44809,M. Lowe,Sheffield Utd,Missing Fixture,Ankle Injury,2023-10-28,,251
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Muscle Injury,2023-10-28,,281
2023-2024,18762,T. Davies,Sheffield Utd,Missing Fixture,Injury,2023-10-28,,210
2023-2024,315237,W. Osula,Sheffield Utd,Missing Fixture,Muscle Injury,2023-10-28,,28
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2023-11-04,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2023-11-04,,258
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2023-11-04,,246
2023-2024,44809,M. Lowe,Sheffield Utd,Missing Fixture,Ankle Injury,2023-11-04,,251
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Muscle Injury,2023-11-04,,281
2023-2024,18762,T. Davies,Sheffield Utd,Missing Fixture,Injury,2023-11-04,,210
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2023-11-12,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2023-11-12,,258
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2023-11-12,,246
2023-2024,303,R. Brewster,Sheffield Utd,Missing Fixture,Thigh Injury,2023-11-12,,245
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Muscle Injury,2023-11-12,,281
2023-2024,18762,T. Davies,Sheffield Utd,Missing Fixture,Injury,2023-11-12,,210
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2023-11-25,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2023-11-25,,258
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2023-11-25,,246
2023-2024,303,R. Brewster,Sheffield Utd,Missing Fixture,Thigh Injury,2023-11-25,,245
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Muscle Injury,2023-11-25,,281
2023-2024,18762,T. Davies,Sheffield Utd,Missing Fixture,Injury,2023-11-25,,210
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2023-12-02,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2023-12-02,,258
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2023-12-02,,246
2023-2024,303,R. Brewster,Sheffield Utd,Missing Fixture,Thigh Injury,2023-12-02,,245
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Muscle Injury,2023-12-02,,281
2023-2024,18762,T. Davies,Sheffield Utd,Missing Fixture,Injury,2023-12-02,,210
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2023-12-06,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2023-12-06,,258
2023-2024,19090,G. Baldock,Sheffield Utd,Missing Fixture,Thigh Injury,2023-12-06,,246
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2023-12-06,,246
2023-2024,19337,O. McBurnie,Sheffield Utd,Missing Fixture,Red Card,2023-12-06,,229
2023-2024,303,R. Brewster,Sheffield Utd,Missing Fixture,Thigh Injury,2023-12-06,,245
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Muscle Injury,2023-12-06,,281
2023-2024,18762,T. Davies,Sheffield Utd,Missing Fixture,Injury,2023-12-06,,210
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2023-12-09,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2023-12-09,,258
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2023-12-09,,246
2023-2024,19337,O. McBurnie,Sheffield Utd,Missing Fixture,Red Card,2023-12-09,,229
2023-2024,19105,O. Norwood,Sheffield Utd,Missing Fixture,Yellow Cards,2023-12-09,,0
2023-2024,303,R. Brewster,Sheffield Utd,Missing Fixture,Thigh Injury,2023-12-09,,245
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Muscle Injury,2023-12-09,,281
2023-2024,18762,T. Davies,Sheffield Utd,Missing Fixture,Injury,2023-12-09,,210
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2023-12-16,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2023-12-16,,258
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2023-12-16,,246
2023-2024,19294,J. Robinson,Sheffield Utd,Missing Fixture,Yellow Cards,2023-12-16,,0
2023-2024,303,R. Brewster,Sheffield Utd,Missing Fixture,Thigh Injury,2023-12-16,,245
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Muscle Injury,2023-12-16,,281
2023-2024,18762,T. Davies,Sheffield Utd,Missing Fixture,Injury,2023-12-16,,210
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2023-12-22,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2023-12-22,,258
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2023-12-22,,246
2023-2024,303,R. Brewster,Sheffield Utd,Missing Fixture,Thigh Injury,2023-12-22,,245
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Muscle Injury,2023-12-22,,281
2023-2024,18762,T. Davies,Sheffield Utd,Missing Fixture,Injury,2023-12-22,,210
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2023-12-26,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2023-12-26,,258
2023-2024,19201,J. Bogle,Sheffield Utd,Missing Fixture,Yellow Cards,2023-12-26,,136
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2023-12-26,,246
2023-2024,18762,T. Davies,Sheffield Utd,Missing Fixture,Injury,2023-12-26,,210
2023-2024,1949,A. Ahmedhodzic,Sheffield Utd,Missing Fixture,Yellow Cards,2023-12-30,,196
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2023-12-30,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2023-12-30,,258
2023-2024,36929,G. Hamer,Sheffield Utd,Missing Fixture,Yellow Cards,2023-12-30,,0
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2023-12-30,,246
2023-2024,158697,J. McAtee,Sheffield Utd,Missing Fixture,Loan agreement,2023-12-30,,118
2023-2024,18762,T. Davies,Sheffield Utd,Missing Fixture,Injury,2023-12-30,,210
2023-2024,199310,A. B. Slimane,Sheffield Utd,Missing Fixture,National selection,2024-01-21,,48
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2024-01-21,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2024-01-21,,258
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2024-01-21,,246
2023-2024,44809,M. Lowe,Sheffield Utd,Missing Fixture,Injury,2024-01-21,,251
2023-2024,138828,Y. Larouci,Sheffield Utd,Missing Fixture,National selection,2024-01-21,,0
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2024-01-30,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2024-01-30,,258
2023-2024,19090,G. Baldock,Sheffield Utd,Missing Fixture,Injury,2024-01-30,,246
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2024-01-30,,246
2023-2024,303,R. Brewster,Sheffield Utd,Missing Fixture,Red Card,2024-01-30,,245
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2024-02-03,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2024-02-03,,258
2023-2024,19090,G. Baldock,Sheffield Utd,Missing Fixture,Injury,2024-02-03,,246
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2024-02-03,,246
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2024-02-10,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2024-02-10,,258
2023-2024,19090,G. Baldock,Sheffield Utd,Missing Fixture,Injury,2024-02-10,,246
2023-2024,14382,I. Grbic,Sheffield Utd,Missing Fixture,Head Injury,2024-02-10,,0
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2024-02-10,,246
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2024-02-18,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2024-02-18,,258
2023-2024,19090,G. Baldock,Sheffield Utd,Missing Fixture,Injury,2024-02-18,,246
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2024-02-18,,246
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Thigh Injury,2024-02-18,,281
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2024-02-25,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2024-02-25,,258
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2024-02-25,,246
2023-2024,19150,M. Holgate,Sheffield Utd,Missing Fixture,Red Card,2024-02-25,,76
2023-2024,44809,M. Lowe,Sheffield Utd,Missing Fixture,Ankle Injury,2024-02-25,,251
2023-2024,342659,N. Gomis,Sheffield Utd,Missing Fixture,Injury,2024-02-25,,0
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Thigh Injury,2024-02-25,,281
2023-2024,199310,A. B. Slimane,Sheffield Utd,Missing Fixture,Thigh Injury,2024-03-04,,48
2023-2024,137302,C. Archer,Sheffield Utd,Missing Fixture,Calf Injury,2024-03-04,,4
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2024-03-04,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2024-03-04,,258
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2024-03-04,,246
2023-2024,19150,M. Holgate,Sheffield Utd,Missing Fixture,Red Card,2024-03-04,,76
2023-2024,44809,M. Lowe,Sheffield Utd,Missing Fixture,Ankle Injury,2024-03-04,,251
2023-2024,303,R. Brewster,Sheffield Utd,Missing Fixture,Thigh Injury,2024-03-04,,245
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Thigh Injury,2024-03-04,,281
2023-2024,199310,A. B. Slimane,Sheffield Utd,Missing Fixture,Thigh Injury,2024-03-09,,48
2023-2024,137302,C. Archer,Sheffield Utd,Missing Fixture,Calf Injury,2024-03-09,,4
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2024-03-09,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2024-03-09,,258
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2024-03-09,,246
2023-2024,44809,M. Lowe,Sheffield Utd,Missing Fixture,Ankle Injury,2024-03-09,,251
2023-2024,303,R. Brewster,Sheffield Utd,Missing Fixture,Thigh Injury,2024-03-09,,245
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Thigh Injury,2024-03-09,,281
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2024-03-30,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2024-03-30,,258
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2024-03-30,,246
2023-2024,44809,M. Lowe,Sheffield Utd,Missing Fixture,Ankle Injury,2024-03-30,,251
2023-2024,303,R. Brewster,Sheffield Utd,Missing Fixture,Thigh Injury,2024-03-30,,245
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Thigh Injury,2024-03-30,,281
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2024-04-04,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2024-04-04,,258
2023-2024,19090,G. Baldock,Sheffield Utd,Missing Fixture,Calf Injury,2024-04-04,,246
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2024-04-04,,246
2023-2024,44809,M. Lowe,Sheffield Utd,Missing Fixture,Ankle Injury,2024-04-04,,251
2023-2024,303,R. Brewster,Sheffield Utd,Missing Fixture,Thigh Injury,2024-04-04,,245
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Thigh Injury,2024-04-04,,281
2023-2024,18762,T. Davies,Sheffield Utd,Missing Fixture,Knock,2024-04-04,,210
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2024-04-07,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2024-04-07,,258
2023-2024,19090,G. Baldock,Sheffield Utd,Missing Fixture,Calf Injury,2024-04-07,,246
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2024-04-07,,246
2023-2024,44809,M. Lowe,Sheffield Utd,Missing Fixture,Ankle Injury,2024-04-07,,251
2023-2024,303,R. Brewster,Sheffield Utd,Missing Fixture,Thigh Injury,2024-04-07,,245
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Thigh Injury,2024-04-07,,281
2023-2024,18762,T. Davies,Sheffield Utd,Missing Fixture,Knock,2024-04-07,,210
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2024-04-13,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2024-04-13,,258
2023-2024,19090,G. Baldock,Sheffield Utd,Missing Fixture,Calf Injury,2024-04-13,,246
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2024-04-13,,246
2023-2024,44809,M. Lowe,Sheffield Utd,Missing Fixture,Ankle Injury,2024-04-13,,251
2023-2024,303,R. Brewster,Sheffield Utd,Missing Fixture,Thigh Injury,2024-04-13,,245
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Thigh Injury,2024-04-13,,281
2023-2024,18762,T. Davies,Sheffield Utd,Missing Fixture,Knock,2024-04-13,,210
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2024-04-20,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2024-04-20,,258
2023-2024,19090,G. Baldock,Sheffield Utd,Missing Fixture,Calf Injury,2024-04-20,,246
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2024-04-20,,246
2023-2024,44809,M. Lowe,Sheffield Utd,Missing Fixture,Ankle Injury,2024-04-20,,251
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Thigh Injury,2024-04-20,,281
2023-2024,18762,T. Davies,Sheffield Utd,Missing Fixture,Knock,2024-04-20,,210
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2024-04-24,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2024-04-24,,258
2023-2024,19090,G. Baldock,Sheffield Utd,Missing Fixture,Calf Injury,2024-04-24,,246
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2024-04-24,,246
2023-2024,44809,M. Lowe,Sheffield Utd,Missing Fixture,Ankle Injury,2024-04-24,,251
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Thigh Injury,2024-04-24,,281
2023-2024,18762,T. Davies,Sheffield Utd,Missing Fixture,Knock,2024-04-24,,210
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2024-04-27,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2024-04-27,,258
2023-2024,19090,G. Baldock,Sheffield Utd,Missing Fixture,Calf Injury,2024-04-27,,246
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2024-04-27,,246
2023-2024,158697,J. McAtee,Sheffield Utd,Missing Fixture,Groin Injury,2024-04-27,,118
2023-2024,44809,M. Lowe,Sheffield Utd,Missing Fixture,Ankle Injury,2024-04-27,,251
2023-2024,19337,O. McBurnie,Sheffield Utd,Missing Fixture,Thigh Injury,2024-04-27,,229
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Thigh Injury,2024-04-27,,281
2023-2024,18762,T. Davies,Sheffield Utd,Missing Fixture,Knock,2024-04-27,,210
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2024-05-04,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2024-05-04,,258
2023-2024,19090,G. Baldock,Sheffield Utd,Missing Fixture,Calf Injury,2024-05-04,,246
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2024-05-04,,246
2023-2024,44809,M. Lowe,Sheffield Utd,Missing Fixture,Ankle Injury,2024-05-04,,251
2023-2024,19337,O. McBurnie,Sheffield Utd,Missing Fixture,Thigh Injury,2024-05-04,,229
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Thigh Injury,2024-05-04,,281
2023-2024,18762,T. Davies,Sheffield Utd,Missing Fixture,Knock,2024-05-04,,210
2023-2024,1949,A. Ahmedhodzic,Sheffield Utd,Missing Fixture,Red Card,2024-05-11,,196
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2024-05-11,,210
2023-2024,296458,D. Jebbison,Sheffield Utd,Missing Fixture,Muscle Injury,2024-05-11,,258
2023-2024,19090,G. Baldock,Sheffield Utd,Missing Fixture,Calf Injury,2024-05-11,,246
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2024-05-11,,246
2023-2024,19150,M. Holgate,Sheffield Utd,Missing Fixture,Loan agreement,2024-05-11,,76
2023-2024,19337,O. McBurnie,Sheffield Utd,Missing Fixture,Thigh Injury,2024-05-11,,229
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Thigh Injury,2024-05-11,,281
2023-2024,18762,T. Davies,Sheffield Utd,Missing Fixture,Knock,2024-05-11,,210
2023-2024,19091,C. Basham,Sheffield Utd,Missing Fixture,Ankle Injury,2024-05-19,,210
2023-2024,19090,G. Baldock,Sheffield Utd,Missing Fixture,Calf Injury,2024-05-19,,246
2023-2024,19093,J. Egan,Sheffield Utd,Missing Fixture,Ankle Injury,2024-05-19,,246
2023-2024,18331,R. Norrington-Davies,Sheffield Utd,Missing Fixture,Thigh Injury,2024-05-19,,281
2023-2024,18762,T. Davies,Sheffield Utd,Missing Fixture,Knock,2024-05-19,,210
