Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,Nation,Age,Min,SoTA,GA,Saves,Save%
dba6efee,https://fbref.com/en/matches/dba6efee/Lens-Arsenal-October-3-2023-Champions-League,2023-10-03,Champions Lg,Group stage,Away,frLens,L,2023-10-03_champions_lg_frlens,Arsenal,David Raya,es ESP,28-018,90,3,2,1,33.3
