Date,start_time,Competition,Round,Day,Venue,Result,goals_for,goals_against,Opponent,possession,attendance,captain,formation,opp_formation,referee,Match_Report_URL,Match_Report,notes
2024-09-25,20:00(21:00),EFL Cup,Third round,Wed,Home,W,5,1,West Ham United,61,"60,044",Joe Gomez,4-2-3-1,4-2-3-1,Andy Madley,https://fbref.com/en/matches/1a53f151/Liverpool-West-Ham-United-September-25-2024-EFL-Cup,Match Report,
2024-10-30,19:30(20:30),EFL Cup,Fourth round,Wed,Away,W,3,2,Brighton,55,"28,441",Andrew Robertson,4-4-2,4-2-3-1,Darren Bond,https://fbref.com/en/matches/70ffe3fc/Brighton-and-Hove-Albion-Liverpool-October-30-2024-EFL-Cup,Match Report,
2024-12-18,20:00(21:00),EFL Cup,Quarter-finals,Wed,Away,W,2,1,Southampton,69,"26,503",Trent Alexander-Arnold,4-3-3,5-4-1,Simon Hooper,https://fbref.com/en/matches/51846598/Southampton-Liverpool-December-18-2024-EFL-Cup,Match Report,
2025-01-08,20:00(21:00),EFL Cup,Semi-finals,Wed,Away,L,0,1,Tottenham Hotspur,60,,Virgil van Dijk,4-2-3-1,4-3-3,Stuart Attwell,https://fbref.com/en/matches/d5b124d0/Tottenham-Hotspur-Liverpool-January-8-2025-EFL-Cup,Match Report,Leg 1 of 2
2025-02-06,20:00(21:00),EFL Cup,Semi-finals,Thu,Home,W,4,0,Tottenham Hotspur,64,"60,395",Virgil van Dijk,4-2-3-1,4-3-3,Craig Pawson,https://fbref.com/en/matches/63524d80/Liverpool-Tottenham-Hotspur-February-6-2025-EFL-Cup,Match Report,Leg 2 of 2; Liverpool won
2025-03-16,16:30(17:30),EFL Cup,Final,Sun,Neutral,L,1,2,Newcastle United,66,"88,513",Virgil van Dijk,4-2-3-1,4-3-3,John Brooks,https://fbref.com/en/matches/ad9e20de/Liverpool-Newcastle-United-March-16-2025-EFL-Cup,Match Report,
