Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,Nation,Age,Min,SoTA,GA,Saves,Save%
615d637e,https://fbref.com/en/matches/615d637e/Fulham-Aston-Villa-October-19-2024-Premier-League,2024-10-19,Premier League,Matchweek 8,Away,Fulham,W,2024-10-19_premier_league_fulham,Aston Villa,Emiliano Martínez,ar ARG,32-047,90,2,1,2,50.0
