season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2022-2023,19221,H. Wilson,Fulham,Missing Fixture,Knee Injury,2022-08-06,,56
2022-2023,18803,N. Chalobah,Fulham,Missing Fixture,Injury,2022-08-06,,75
2022-2023,19221,H. Wilson,Fulham,Missing Fixture,Knee Injury,2022-08-13,,56
2022-2023,697,M. Solomon,Fulham,Missing Fixture,Knee Injury,2022-08-13,,140
2022-2023,19221,H. Wilson,Fulham,Missing Fixture,Knee Injury,2022-08-20,,56
2022-2023,697,M. Solomon,Fulham,Missing Fixture,Knee Injury,2022-08-20,,140
2022-2023,19221,H. Wilson,Fulham,Missing Fixture,Knee Injury,2022-08-27,,56
2022-2023,697,M. Solomon,Fulham,Missing Fixture,Knee Injury,2022-08-27,,140
2022-2023,19221,H. Wilson,Fulham,Missing Fixture,Knee Injury,2022-08-30,,56
2022-2023,697,M. Solomon,Fulham,Missing Fixture,Knee Injury,2022-08-30,,140
2022-2023,18962,S. Duffy,Fulham,Missing Fixture,Loan agreement,2022-08-30,,0
2022-2023,19221,H. Wilson,Fulham,Missing Fixture,Knee Injury,2022-09-03,,56
2022-2023,697,M. Solomon,Fulham,Missing Fixture,Knee Injury,2022-09-03,,140
2022-2023,19221,H. Wilson,Fulham,Missing Fixture,Knee Injury,2022-09-16,,56
2022-2023,697,M. Solomon,Fulham,Missing Fixture,Knee Injury,2022-09-16,,140
2022-2023,19221,H. Wilson,Fulham,Missing Fixture,Knee Injury,2022-10-01,,56
2022-2023,41104,J. Palhinha,Fulham,Missing Fixture,Yellow Cards,2022-10-01,,162
2022-2023,697,M. Solomon,Fulham,Missing Fixture,Knee Injury,2022-10-01,,140
2022-2023,263,L. Kurzawa,Fulham,Missing Fixture,Knock,2022-10-09,,231
2022-2023,697,M. Solomon,Fulham,Missing Fixture,Knee Injury,2022-10-09,,140
2022-2023,18803,N. Chalobah,Fulham,Missing Fixture,Red Card,2022-10-09,,75
2022-2023,263,L. Kurzawa,Fulham,Missing Fixture,Knock,2022-10-15,,231
2022-2023,697,M. Solomon,Fulham,Missing Fixture,Knee Injury,2022-10-15,,140
2022-2023,18803,N. Chalobah,Fulham,Missing Fixture,Red Card,2022-10-15,,75
2022-2023,263,L. Kurzawa,Fulham,Missing Fixture,Knock,2022-10-20,,231
2022-2023,697,M. Solomon,Fulham,Missing Fixture,Knee Injury,2022-10-20,,140
2022-2023,18803,N. Chalobah,Fulham,Missing Fixture,Red Card,2022-10-20,,75
2022-2023,19329,D. James,Fulham,Missing Fixture,Loan agreement,2022-10-23,,202
2022-2023,263,L. Kurzawa,Fulham,Missing Fixture,Knock,2022-10-23,,231
2022-2023,697,M. Solomon,Fulham,Missing Fixture,Knee Injury,2022-10-23,,140
2022-2023,263,L. Kurzawa,Fulham,Missing Fixture,Knock,2022-10-29,,231
2022-2023,697,M. Solomon,Fulham,Missing Fixture,Knee Injury,2022-10-29,,140
2022-2023,2825,A. Mitrovic,Fulham,Missing Fixture,Ankle Injury,2022-11-05,,183
2022-2023,19004,B. Reid,Fulham,Missing Fixture,Yellow Cards,2022-11-05,,0
2022-2023,697,M. Solomon,Fulham,Missing Fixture,Knee Injury,2022-11-05,,140
2022-2023,19027,N. Kebano,Fulham,Missing Fixture,Achilles Tendon Injury,2022-11-05,,160
2022-2023,2825,A. Mitrovic,Fulham,Missing Fixture,Ankle Injury,2022-11-13,,183
2022-2023,19480,H. Reed,Fulham,Missing Fixture,Yellow Cards,2022-11-13,,0
2022-2023,657,K. Tete,Fulham,Missing Fixture,Yellow Cards,2022-11-13,,0
2022-2023,697,M. Solomon,Fulham,Missing Fixture,Knee Injury,2022-11-13,,140
2022-2023,19027,N. Kebano,Fulham,Missing Fixture,Achilles Tendon Injury,2022-11-13,,160
2022-2023,697,M. Solomon,Fulham,Missing Fixture,Knee Injury,2022-12-26,,140
2022-2023,19027,N. Kebano,Fulham,Missing Fixture,Achilles Tendon Injury,2022-12-26,,160
2022-2023,697,M. Solomon,Fulham,Missing Fixture,Knee Injury,2022-12-31,,140
2022-2023,19027,N. Kebano,Fulham,Missing Fixture,Achilles Tendon Injury,2022-12-31,,160
2022-2023,19027,N. Kebano,Fulham,Missing Fixture,Achilles Tendon Injury,2023-01-03,,160
2022-2023,2825,A. Mitrovic,Fulham,Missing Fixture,Yellow Cards,2023-01-12,,183
2022-2023,19027,N. Kebano,Fulham,Missing Fixture,Achilles Tendon Injury,2023-01-12,,160
2022-2023,19549,A. Robinson,Fulham,Missing Fixture,Yellow Cards,2023-01-15,,0
2022-2023,19027,N. Kebano,Fulham,Missing Fixture,Achilles Tendon Injury,2023-01-15,,160
