season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2022-11-12,,307
2022-2023,627,K. Walker,Manchester City,Missing Fixture,Muscle Injury,2022-11-12,,66
2022-2023,18861,N. Ake,Manchester City,Missing Fixture,Coach's decision,2022-11-12,,193
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2022-12-28,,307
2022-2023,6009,J. Alvarez,Manchester City,Missing Fixture,Rest,2022-12-28,,0
2022-2023,567,R. Dias,Manchester City,Missing Fixture,Thigh Injury,2022-12-28,,16
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2022-12-31,,307
2022-2023,567,R. Dias,Manchester City,Missing Fixture,Thigh Injury,2022-12-31,,16
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-01-05,,307
2022-2023,567,R. Dias,Manchester City,Missing Fixture,Thigh Injury,2023-01-05,,16
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-01-14,,307
2022-2023,626,J. Stones,Manchester City,Missing Fixture,Injury,2023-01-14,,171
2022-2023,567,R. Dias,Manchester City,Missing Fixture,Thigh Injury,2023-01-14,,16
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-01-19,,307
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-01-22,,307
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-02-05,,307
2022-2023,626,J. Stones,Manchester City,Missing Fixture,Thigh Injury,2023-02-05,,171
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-02-12,,307
2022-2023,626,J. Stones,Manchester City,Missing Fixture,Thigh Injury,2023-02-12,,171
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-02-15,,307
2022-2023,626,J. Stones,Manchester City,Missing Fixture,Thigh Injury,2023-02-15,,171
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-02-18,,307
2022-2023,626,J. Stones,Manchester City,Missing Fixture,Thigh Injury,2023-02-18,,171
2022-2023,622,A. Laporte,Manchester City,Missing Fixture,Illness,2023-02-22,,199
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-02-22,,307
2022-2023,626,J. Stones,Manchester City,Missing Fixture,Thigh Injury,2023-02-22,,171
2022-2023,629,K. De Bruyne,Manchester City,Missing Fixture,Illness,2023-02-22,,66
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-02-25,,307
2022-2023,626,J. Stones,Manchester City,Missing Fixture,Thigh Injury,2023-02-25,,171
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-03-04,,307
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-03-11,,307
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-03-14,,307
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-04-01,,307
2022-2023,631,P. Foden,Manchester City,Missing Fixture,Health problems,2023-04-01,,14
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-04-08,,307
2022-2023,631,P. Foden,Manchester City,Missing Fixture,Health problems,2023-04-08,,14
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-04-11,,307
2022-2023,631,P. Foden,Manchester City,Missing Fixture,Health problems,2023-04-11,,14
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-04-15,,307
2022-2023,631,P. Foden,Manchester City,Missing Fixture,Health problems,2023-04-15,,14
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-04-19,,307
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-04-26,,307
2022-2023,18861,N. Ake,Manchester City,Missing Fixture,Hamstring Injury,2023-04-26,,193
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-04-30,,307
2022-2023,629,K. De Bruyne,Manchester City,Missing Fixture,Injury,2023-04-30,,66
2022-2023,18861,N. Ake,Manchester City,Missing Fixture,Hamstring Injury,2023-04-30,,193
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-05-03,,307
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-05-06,,307
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-05-09,,307
2022-2023,18861,N. Ake,Manchester City,Missing Fixture,Muscle Injury,2023-05-09,,193
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-05-14,,307
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-05-17,,307
2022-2023,18861,N. Ake,Manchester City,Missing Fixture,Muscle Injury,2023-05-17,,193
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-05-21,,307
2022-2023,18861,N. Ake,Manchester City,Missing Fixture,Muscle Injury,2023-05-21,,193
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-05-24,,307
2022-2023,18861,N. Ake,Manchester City,Missing Fixture,Muscle Injury,2023-05-24,,193
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-05-28,,307
2022-2023,623,B. Mendy,Manchester City,Missing Fixture,Suspended,2023-06-10,,307
