Date,start_time,Competition,Round,Day,Venue,Result,goals_for,goals_against,Opponent,possession,attendance,captain,formation,opp_formation,referee,Match_Report_URL,Match_Report,notes
2024-01-06,12:45(13:45),FA Cup,Third round proper,Sat,Away,W,3,0,Sunderland,64,"44,814",Kieran Trippier,4-3-3,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/1d0dd0a3/Sunderland-Newcastle-United-January-6-2024-FA-Cup,Match Report,
2024-01-27,19:00(20:00),FA Cup,Fourth round proper,Sat,Away,W,2,0,Fulham,44,"18,960",Kieran Trippier,4-3-3,4-2-3-1,Jarred Gillett,https://fbref.com/en/matches/e3b7e24e/Fulham-Newcastle-United-January-27-2024-FA-Cup,Match Report,
2024-02-27,19:45(20:45),FA Cup,Fifth round proper,Tue,Away,D,1(4),1(3),Blackburn Rovers,62,"22,730",Jamaal Lascelles,4-3-3,3-4-3,Jarred Gillett,https://fbref.com/en/matches/cc906b07/Blackburn-Rovers-Newcastle-United-February-27-2024-FA-Cup,Match Report,Newcastle United won on penalty kicks following extra time
2024-03-16,17:30(18:30),FA Cup,Quarter-finals,Sat,Away,L,0,2,Manchester City,28,"52,126",Jamaal Lascelles,5-3-2,4-2-3-1,Simon Hooper,https://fbref.com/en/matches/f3a174ff/Manchester-City-Newcastle-United-March-16-2024-FA-Cup,Match Report,
