season,tracked_team,match_date,competition,opponent_team,original_file,Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,shirtnumber,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,shots,shots_on_target,CrdY,CrdR,fouls,fouled,offsides,crosses,tackles_won,interceptions,own_goals,pens_won,pens_conceded
2024-2025,Aston Villa 2024 2025,2024-10-22,Champions Lg,Itbologna,2024-10-22_champions_lg_itbologna_player_stats.csv,e546b256,https://fbref.com/en/matches/e546b256/Aston-Villa-Bologna-October-22-2024-Champions-League,2024-10-22,Champions Lg,League phase,Home,itBologna,W,2024-10-22_champions_lg_itbologna,Aston Villa,Morgan Rogers,27,eng ENG,AM,22-088,90,0,1,0,0,4.0,1.0,0,0,1.0,1.0,0.0,2.0,1.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-22,Champions Lg,Itbologna,2024-10-22_champions_lg_itbologna_player_stats.csv,e546b256,https://fbref.com/en/matches/e546b256/Aston-Villa-Bologna-October-22-2024-Champions-League,2024-10-22,Champions Lg,League phase,Home,itBologna,W,2024-10-22_champions_lg_itbologna,Aston Villa,Leon Bailey,31,jm JAM,AM,27-074,64,0,0,0,0,1.0,0.0,0,0,2.0,1.0,0.0,1.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-22,Champions Lg,Itbologna,2024-10-22_champions_lg_itbologna_player_stats.csv,e546b256,https://fbref.com/en/matches/e546b256/Aston-Villa-Bologna-October-22-2024-Champions-League,2024-10-22,Champions Lg,League phase,Home,itBologna,W,2024-10-22_champions_lg_itbologna,Aston Villa,Jacob Ramsey,41,eng ENG,MF,23-147,26,0,0,0,0,1.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-22,Champions Lg,Itbologna,2024-10-22_champions_lg_itbologna_player_stats.csv,e546b256,https://fbref.com/en/matches/e546b256/Aston-Villa-Bologna-October-22-2024-Champions-League,2024-10-22,Champions Lg,League phase,Home,itBologna,W,2024-10-22_champions_lg_itbologna,Aston Villa,Youri Tielemans,8,be BEL,DM,27-168,77,0,0,0,0,1.0,0.0,0,0,0.0,1.0,0.0,5.0,1.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-22,Champions Lg,Itbologna,2024-10-22_champions_lg_itbologna_player_stats.csv,e546b256,https://fbref.com/en/matches/e546b256/Aston-Villa-Bologna-October-22-2024-Champions-League,2024-10-22,Champions Lg,League phase,Home,itBologna,W,2024-10-22_champions_lg_itbologna,Aston Villa,Boubacar Kamara,44,fr FRA,"DF,MF",24-334,13,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-22,Champions Lg,Itbologna,2024-10-22_champions_lg_itbologna_player_stats.csv,e546b256,https://fbref.com/en/matches/e546b256/Aston-Villa-Bologna-October-22-2024-Champions-League,2024-10-22,Champions Lg,League phase,Home,itBologna,W,2024-10-22_champions_lg_itbologna,Aston Villa,Amadou Onana,24,be BEL,DM,23-067,45,0,0,0,0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-22,Champions Lg,Itbologna,2024-10-22_champions_lg_itbologna_player_stats.csv,e546b256,https://fbref.com/en/matches/e546b256/Aston-Villa-Bologna-October-22-2024-Champions-League,2024-10-22,Champions Lg,League phase,Home,itBologna,W,2024-10-22_champions_lg_itbologna,Aston Villa,Ross Barkley,6,eng ENG,MF,30-322,45,0,0,0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-22,Champions Lg,Itbologna,2024-10-22_champions_lg_itbologna_player_stats.csv,e546b256,https://fbref.com/en/matches/e546b256/Aston-Villa-Bologna-October-22-2024-Champions-League,2024-10-22,Champions Lg,League phase,Home,itBologna,W,2024-10-22_champions_lg_itbologna,Aston Villa,Ian Maatsen,22,nl NED,LB,22-226,90,0,0,0,0,0.0,0.0,0,0,0.0,1.0,0.0,1.0,3.0,2.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-22,Champions Lg,Itbologna,2024-10-22_champions_lg_itbologna_player_stats.csv,e546b256,https://fbref.com/en/matches/e546b256/Aston-Villa-Bologna-October-22-2024-Champions-League,2024-10-22,Champions Lg,League phase,Home,itBologna,W,2024-10-22_champions_lg_itbologna,Aston Villa,Pau Torres,14,es ESP,CB,27-280,90,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-22,Champions Lg,Itbologna,2024-10-22_champions_lg_itbologna_player_stats.csv,e546b256,https://fbref.com/en/matches/e546b256/Aston-Villa-Bologna-October-22-2024-Champions-League,2024-10-22,Champions Lg,League phase,Home,itBologna,W,2024-10-22_champions_lg_itbologna,Aston Villa,Diego Carlos,3,br BRA,CB,31-221,90,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-22,Champions Lg,Itbologna,2024-10-22_champions_lg_itbologna_player_stats.csv,e546b256,https://fbref.com/en/matches/e546b256/Aston-Villa-Bologna-October-22-2024-Champions-League,2024-10-22,Champions Lg,League phase,Home,itBologna,W,2024-10-22_champions_lg_itbologna,Aston Villa,Ezri Konsa,4,eng ENG,RB,26-365,90,0,0,0,0,0.0,0.0,0,0,1.0,2.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-22,Champions Lg,Itbologna,2024-10-22_champions_lg_itbologna_player_stats.csv,e546b256,https://fbref.com/en/matches/e546b256/Aston-Villa-Bologna-October-22-2024-Champions-League,2024-10-22,Champions Lg,League phase,Home,itBologna,W,2024-10-22_champions_lg_itbologna,Aston Villa,Emiliano Martínez,23,ar ARG,GK,32-050,90,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-26,Premier League,Bournemouth,2024-10-26_premier_league_bournemouth_player_stats.csv,bce300b2,https://fbref.com/en/matches/bce300b2/Aston-Villa-Bournemouth-October-26-2024-Premier-League,2024-10-26,Premier League,Matchweek 9,Home,Bournemouth,D,2024-10-26_premier_league_bournemouth,Aston Villa,Ollie Watkins,11,eng ENG,FW,28-301,81,0,0,0,0,3.0,2.0,0,0,2.0,1.0,0.0,0.0,1.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-26,Premier League,Bournemouth,2024-10-26_premier_league_bournemouth_player_stats.csv,bce300b2,https://fbref.com/en/matches/bce300b2/Aston-Villa-Bournemouth-October-26-2024-Premier-League,2024-10-26,Premier League,Matchweek 9,Home,Bournemouth,D,2024-10-26_premier_league_bournemouth,Aston Villa,Boubacar Kamara,44,fr FRA,"DF,MF",24-338,9,0,0,0,0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-26,Premier League,Bournemouth,2024-10-26_premier_league_bournemouth_player_stats.csv,bce300b2,https://fbref.com/en/matches/bce300b2/Aston-Villa-Bournemouth-October-26-2024-Premier-League,2024-10-26,Premier League,Matchweek 9,Home,Bournemouth,D,2024-10-26_premier_league_bournemouth,Aston Villa,Morgan Rogers,27,eng ENG,AM,22-092,56,0,0,0,0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-26,Premier League,Bournemouth,2024-10-26_premier_league_bournemouth_player_stats.csv,bce300b2,https://fbref.com/en/matches/bce300b2/Aston-Villa-Bournemouth-October-26-2024-Premier-League,2024-10-26,Premier League,Matchweek 9,Home,Bournemouth,D,2024-10-26_premier_league_bournemouth,Aston Villa,Jáder Durán,9,co COL,FW,20-318,34,0,0,0,0,3.0,1.0,0,0,0.0,2.0,0.0,0.0,1.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-26,Premier League,Bournemouth,2024-10-26_premier_league_bournemouth_player_stats.csv,bce300b2,https://fbref.com/en/matches/bce300b2/Aston-Villa-Bournemouth-October-26-2024-Premier-League,2024-10-26,Premier League,Matchweek 9,Home,Bournemouth,D,2024-10-26_premier_league_bournemouth,Aston Villa,Jacob Ramsey,41,eng ENG,DM,23-151,90,0,0,0,0,0.0,0.0,1,0,1.0,1.0,0.0,3.0,0.0,2.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-26,Premier League,Bournemouth,2024-10-26_premier_league_bournemouth_player_stats.csv,bce300b2,https://fbref.com/en/matches/bce300b2/Aston-Villa-Bournemouth-October-26-2024-Premier-League,2024-10-26,Premier League,Matchweek 9,Home,Bournemouth,D,2024-10-26_premier_league_bournemouth,Aston Villa,Youri Tielemans,8,be BEL,DM,27-172,90,0,0,0,0,4.0,1.0,1,0,1.0,2.0,0.0,11.0,1.0,2.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-26,Premier League,Bournemouth,2024-10-26_premier_league_bournemouth_player_stats.csv,bce300b2,https://fbref.com/en/matches/bce300b2/Aston-Villa-Bournemouth-October-26-2024-Premier-League,2024-10-26,Premier League,Matchweek 9,Home,Bournemouth,D,2024-10-26_premier_league_bournemouth,Aston Villa,Amadou Onana,24,be BEL,DM,23-071,45,0,0,0,0,2.0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-26,Premier League,Bournemouth,2024-10-26_premier_league_bournemouth_player_stats.csv,bce300b2,https://fbref.com/en/matches/bce300b2/Aston-Villa-Bournemouth-October-26-2024-Premier-League,2024-10-26,Premier League,Matchweek 9,Home,Bournemouth,D,2024-10-26_premier_league_bournemouth,Aston Villa,Ross Barkley,6,eng ENG,MF,30-326,45,1,0,0,0,2.0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-26,Premier League,Bournemouth,2024-10-26_premier_league_bournemouth_player_stats.csv,bce300b2,https://fbref.com/en/matches/bce300b2/Aston-Villa-Bournemouth-October-26-2024-Premier-League,2024-10-26,Premier League,Matchweek 9,Home,Bournemouth,D,2024-10-26_premier_league_bournemouth,Aston Villa,John McGinn,7,sct SCO,DM,30-008,70,0,0,0,0,0.0,0.0,1,0,2.0,2.0,0.0,1.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-26,Premier League,Bournemouth,2024-10-26_premier_league_bournemouth_player_stats.csv,bce300b2,https://fbref.com/en/matches/bce300b2/Aston-Villa-Bournemouth-October-26-2024-Premier-League,2024-10-26,Premier League,Matchweek 9,Home,Bournemouth,D,2024-10-26_premier_league_bournemouth,Aston Villa,Leon Bailey,31,jm JAM,"FW,MF",27-078,20,0,1,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-26,Premier League,Bournemouth,2024-10-26_premier_league_bournemouth_player_stats.csv,bce300b2,https://fbref.com/en/matches/bce300b2/Aston-Villa-Bournemouth-October-26-2024-Premier-League,2024-10-26,Premier League,Matchweek 9,Home,Bournemouth,D,2024-10-26_premier_league_bournemouth,Aston Villa,Lucas Digne,12,fr FRA,LB,31-098,70,0,0,0,0,0.0,0.0,1,0,1.0,1.0,0.0,3.0,1.0,3.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-26,Premier League,Bournemouth,2024-10-26_premier_league_bournemouth_player_stats.csv,bce300b2,https://fbref.com/en/matches/bce300b2/Aston-Villa-Bournemouth-October-26-2024-Premier-League,2024-10-26,Premier League,Matchweek 9,Home,Bournemouth,D,2024-10-26_premier_league_bournemouth,Aston Villa,Ian Maatsen,22,nl NED,"DF,MF",22-230,20,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-26,Premier League,Bournemouth,2024-10-26_premier_league_bournemouth_player_stats.csv,bce300b2,https://fbref.com/en/matches/bce300b2/Aston-Villa-Bournemouth-October-26-2024-Premier-League,2024-10-26,Premier League,Matchweek 9,Home,Bournemouth,D,2024-10-26_premier_league_bournemouth,Aston Villa,Pau Torres,14,es ESP,CB,27-284,90,0,0,0,0,2.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-26,Premier League,Bournemouth,2024-10-26_premier_league_bournemouth_player_stats.csv,bce300b2,https://fbref.com/en/matches/bce300b2/Aston-Villa-Bournemouth-October-26-2024-Premier-League,2024-10-26,Premier League,Matchweek 9,Home,Bournemouth,D,2024-10-26_premier_league_bournemouth,Aston Villa,Ezri Konsa,4,eng ENG,CB,27-003,90,0,0,0,0,1.0,1.0,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-26,Premier League,Bournemouth,2024-10-26_premier_league_bournemouth_player_stats.csv,bce300b2,https://fbref.com/en/matches/bce300b2/Aston-Villa-Bournemouth-October-26-2024-Premier-League,2024-10-26,Premier League,Matchweek 9,Home,Bournemouth,D,2024-10-26_premier_league_bournemouth,Aston Villa,Matty Cash,2,pl POL,RB,27-080,90,0,0,0,0,0.0,0.0,1,0,1.0,1.0,0.0,2.0,1.0,1.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-26,Premier League,Bournemouth,2024-10-26_premier_league_bournemouth_player_stats.csv,bce300b2,https://fbref.com/en/matches/bce300b2/Aston-Villa-Bournemouth-October-26-2024-Premier-League,2024-10-26,Premier League,Matchweek 9,Home,Bournemouth,D,2024-10-26_premier_league_bournemouth,Aston Villa,Emiliano Martínez,23,ar ARG,GK,32-054,90,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-30,Efl Cup,Crystal Palace,2024-10-30_efl_cup_crystal_palace_player_stats.csv,1ed7b161,https://fbref.com/en/matches/1ed7b161/Aston-Villa-Crystal-Palace-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Home,Crystal Palace,L,2024-10-30_efl_cup_crystal_palace,Aston Villa,Jáder Durán,9,co COL,FW,20-322,90,1,0,0,0,5.0,4.0,0,0,0.0,2.0,2.0,0.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-30,Efl Cup,Crystal Palace,2024-10-30_efl_cup_crystal_palace_player_stats.csv,1ed7b161,https://fbref.com/en/matches/1ed7b161/Aston-Villa-Crystal-Palace-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Home,Crystal Palace,L,2024-10-30_efl_cup_crystal_palace,Aston Villa,Jaden Philogene Bidace,19,eng ENG,AM,22-265,90,0,0,0,0,2.0,1.0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-30,Efl Cup,Crystal Palace,2024-10-30_efl_cup_crystal_palace_player_stats.csv,1ed7b161,https://fbref.com/en/matches/1ed7b161/Aston-Villa-Crystal-Palace-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Home,Crystal Palace,L,2024-10-30_efl_cup_crystal_palace,Aston Villa,Emi Buendía,10,ar ARG,AM,27-310,77,0,0,0,0,1.0,1.0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-30,Efl Cup,Crystal Palace,2024-10-30_efl_cup_crystal_palace_player_stats.csv,1ed7b161,https://fbref.com/en/matches/1ed7b161/Aston-Villa-Crystal-Palace-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Home,Crystal Palace,L,2024-10-30_efl_cup_crystal_palace,Aston Villa,Jamaldeen Jimoh,56,eng ENG,MF,18-028,13,0,0,0,0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-30,Efl Cup,Crystal Palace,2024-10-30_efl_cup_crystal_palace_player_stats.csv,1ed7b161,https://fbref.com/en/matches/1ed7b161/Aston-Villa-Crystal-Palace-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Home,Crystal Palace,L,2024-10-30_efl_cup_crystal_palace,Aston Villa,Leon Bailey,31,jm JAM,AM,27-082,77,0,1,0,0,4.0,2.0,0,0,0.0,1.0,0.0,2.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-30,Efl Cup,Crystal Palace,2024-10-30_efl_cup_crystal_palace_player_stats.csv,1ed7b161,https://fbref.com/en/matches/1ed7b161/Aston-Villa-Crystal-Palace-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Home,Crystal Palace,L,2024-10-30_efl_cup_crystal_palace,Aston Villa,Kadan Young,72,eng ENG,MF,18-285,13,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-30,Efl Cup,Crystal Palace,2024-10-30_efl_cup_crystal_palace_player_stats.csv,1ed7b161,https://fbref.com/en/matches/1ed7b161/Aston-Villa-Crystal-Palace-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Home,Crystal Palace,L,2024-10-30_efl_cup_crystal_palace,Aston Villa,Boubacar Kamara,44,fr FRA,DM,24-342,90,0,0,0,0,1.0,0.0,0,0,1.0,2.0,0.0,0.0,2.0,1.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-30,Efl Cup,Crystal Palace,2024-10-30_efl_cup_crystal_palace_player_stats.csv,1ed7b161,https://fbref.com/en/matches/1ed7b161/Aston-Villa-Crystal-Palace-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Home,Crystal Palace,L,2024-10-30_efl_cup_crystal_palace,Aston Villa,John McGinn,7,sct SCO,DM,30-012,78,0,0,0,0,1.0,0.0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-30,Efl Cup,Crystal Palace,2024-10-30_efl_cup_crystal_palace_player_stats.csv,1ed7b161,https://fbref.com/en/matches/1ed7b161/Aston-Villa-Crystal-Palace-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Home,Crystal Palace,L,2024-10-30_efl_cup_crystal_palace,Aston Villa,Lamare Bogarde,26,nl NED,"DF,MF",20-299,12,0,0,0,0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-30,Efl Cup,Crystal Palace,2024-10-30_efl_cup_crystal_palace_player_stats.csv,1ed7b161,https://fbref.com/en/matches/1ed7b161/Aston-Villa-Crystal-Palace-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Home,Crystal Palace,L,2024-10-30_efl_cup_crystal_palace,Aston Villa,Ian Maatsen,22,nl NED,LB,22-234,90,0,0,0,0,2.0,0.0,0,0,1.0,1.0,0.0,6.0,1.0,3.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-30,Efl Cup,Crystal Palace,2024-10-30_efl_cup_crystal_palace_player_stats.csv,1ed7b161,https://fbref.com/en/matches/1ed7b161/Aston-Villa-Crystal-Palace-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Home,Crystal Palace,L,2024-10-30_efl_cup_crystal_palace,Aston Villa,Tyrone Mings,5,eng ENG,CB,31-231,90,0,0,0,0,1.0,1.0,1,0,1.0,1.0,0.0,0.0,0.0,4.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-30,Efl Cup,Crystal Palace,2024-10-30_efl_cup_crystal_palace_player_stats.csv,1ed7b161,https://fbref.com/en/matches/1ed7b161/Aston-Villa-Crystal-Palace-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Home,Crystal Palace,L,2024-10-30_efl_cup_crystal_palace,Aston Villa,Diego Carlos,3,br BRA,CB,31-229,90,0,0,0,0,0.0,0.0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-30,Efl Cup,Crystal Palace,2024-10-30_efl_cup_crystal_palace_player_stats.csv,1ed7b161,https://fbref.com/en/matches/1ed7b161/Aston-Villa-Crystal-Palace-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Home,Crystal Palace,L,2024-10-30_efl_cup_crystal_palace,Aston Villa,Kosta Nedeljković,20,rs SRB,RB,18-319,90,0,0,0,0,0.0,0.0,0,0,0.0,2.0,0.0,0.0,1.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-10-30,Efl Cup,Crystal Palace,2024-10-30_efl_cup_crystal_palace_player_stats.csv,1ed7b161,https://fbref.com/en/matches/1ed7b161/Aston-Villa-Crystal-Palace-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Home,Crystal Palace,L,2024-10-30_efl_cup_crystal_palace,Aston Villa,Joe Gauci,18,au AUS,GK,24-118,90,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_player_stats.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,Ollie Watkins,11,eng ENG,FW,28-309,90,0,0,0,0,2.0,0.0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_player_stats.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,Jacob Ramsey,41,eng ENG,AM,23-159,80,0,0,0,0,1.0,0.0,0,0,1.0,2.0,0.0,0.0,1.0,3.0,0,,
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_player_stats.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,Jaden Philogene Bidace,19,eng ENG,"FW,MF",22-269,10,0,0,0,0,0.0,0.0,0,0,2.0,0.0,0.0,1.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_player_stats.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,Morgan Rogers,27,eng ENG,AM,22-100,68,1,0,0,0,2.0,1.0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_player_stats.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,Jáder Durán,9,co COL,FW,20-326,22,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_player_stats.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,John McGinn,7,sct SCO,AM,30-016,79,0,0,0,0,2.0,0.0,0,0,2.0,2.0,0.0,0.0,1.0,1.0,0,,
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_player_stats.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,Leon Bailey,31,jm JAM,"FW,MF",27-086,11,0,0,0,0,1.0,0.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_player_stats.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,Youri Tielemans,8,be BEL,DM,27-180,80,0,0,0,0,0.0,0.0,0,0,0.0,1.0,0.0,2.0,1.0,2.0,0,,
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_player_stats.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,Boubacar Kamara,44,fr FRA,"DF,MF",24-346,10,0,0,0,0,0.0,0.0,0,0,1.0,2.0,0.0,0.0,1.0,0.0,0,,
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_player_stats.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,Amadou Onana,24,be BEL,DM,23-079,90,0,0,0,0,2.0,0.0,0,0,5.0,2.0,0.0,0.0,2.0,2.0,0,,
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_player_stats.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,Lucas Digne,12,fr FRA,LB,31-106,90,0,0,0,0,1.0,0.0,0,0,0.0,0.0,0.0,8.0,0.0,1.0,0,,
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_player_stats.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,Pau Torres,14,es ESP,CB,27-292,90,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,,
