season,tracked_team,match_date,competition,opponent_team,original_file,Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Formation,Lineup_Section,Jersey_Number,Player
2024-2025,Aston Villa 2024 2025,2024-10-26,Premier League,Bournemouth,2024-10-26_premier_league_bournemouth_lineups.csv,bce300b2,https://fbref.com/en/matches/bce300b2/Aston-Villa-Bournemouth-October-26-2024-Premier-League,2024-10-26,Premier League,Matchweek 9,Home,Bournemouth,D,2024-10-26_premier_league_bournemouth,Aston Villa,4-4-1-1,Bench,44,Boubacar Kamara
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_lineups.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,4-2-3-1,Starter,23,Emiliano Martínez
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_lineups.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,4-2-3-1,Starter,2,Matty Cash
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_lineups.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,4-2-3-1,Starter,4,Ezri Konsa
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_lineups.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,4-2-3-1,Starter,7,John McGinn
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_lineups.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,4-2-3-1,Starter,8,Youri Tielemans
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_lineups.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,4-2-3-1,Starter,11,Ollie Watkins
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_lineups.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,4-2-3-1,Starter,12,Lucas Digne
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_lineups.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,4-2-3-1,Starter,14,Pau Torres
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_lineups.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,4-2-3-1,Starter,24,Amadou Onana
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_lineups.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,4-2-3-1,Starter,27,Morgan Rogers
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_lineups.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,4-2-3-1,Starter,41,Jacob Ramsey
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_lineups.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,4-2-3-1,Bench,25,Robin Olsen
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_lineups.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,4-2-3-1,Bench,3,Diego Carlos
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_lineups.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,4-2-3-1,Bench,5,Tyrone Mings
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_lineups.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,4-2-3-1,Bench,9,Jáder Durán
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_lineups.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,4-2-3-1,Bench,10,Emi Buendía
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_lineups.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,4-2-3-1,Bench,19,Jaden Philogene Bidace
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_lineups.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,4-2-3-1,Bench,22,Ian Maatsen
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_lineups.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,4-2-3-1,Bench,31,Leon Bailey
2024-2025,Aston Villa 2024 2025,2024-11-03,Premier League,Tottenham Hotspur,2024-11-03_premier_league_tottenham_hotspur_lineups.csv,8fa951f9,https://fbref.com/en/matches/8fa951f9/Tottenham-Hotspur-Aston-Villa-November-3-2024-Premier-League,2024-11-03,Premier League,Matchweek 10,Away,Tottenham Hotspur,L,2024-11-03_premier_league_tottenham_hotspur,Aston Villa,4-2-3-1,Bench,44,Boubacar Kamara
2024-2025,Aston Villa 2024 2025,2024-11-06,Champions Lg,Beclub Brugge,2024-11-06_champions_lg_beclub_brugge_lineups.csv,b11407d0,https://fbref.com/en/matches/b11407d0/Club-Brugge-Aston-Villa-November-6-2024-Champions-League,2024-11-06,Champions Lg,League phase,Away,beClub Brugge,L,2024-11-06_champions_lg_beclub_brugge,Aston Villa,4-2-3-1,Starter,23,Emiliano Martínez
2024-2025,Aston Villa 2024 2025,2024-11-06,Champions Lg,Beclub Brugge,2024-11-06_champions_lg_beclub_brugge_lineups.csv,b11407d0,https://fbref.com/en/matches/b11407d0/Club-Brugge-Aston-Villa-November-6-2024-Champions-League,2024-11-06,Champions Lg,League phase,Away,beClub Brugge,L,2024-11-06_champions_lg_beclub_brugge,Aston Villa,4-2-3-1,Starter,3,Diego Carlos
2024-2025,Aston Villa 2024 2025,2024-11-06,Champions Lg,Beclub Brugge,2024-11-06_champions_lg_beclub_brugge_lineups.csv,b11407d0,https://fbref.com/en/matches/b11407d0/Club-Brugge-Aston-Villa-November-6-2024-Champions-League,2024-11-06,Champions Lg,League phase,Away,beClub Brugge,L,2024-11-06_champions_lg_beclub_brugge,Aston Villa,4-2-3-1,Starter,4,Ezri Konsa
2024-2025,Aston Villa 2024 2025,2024-11-06,Champions Lg,Beclub Brugge,2024-11-06_champions_lg_beclub_brugge_lineups.csv,b11407d0,https://fbref.com/en/matches/b11407d0/Club-Brugge-Aston-Villa-November-6-2024-Champions-League,2024-11-06,Champions Lg,League phase,Away,beClub Brugge,L,2024-11-06_champions_lg_beclub_brugge,Aston Villa,4-2-3-1,Starter,5,Tyrone Mings
2024-2025,Aston Villa 2024 2025,2024-11-06,Champions Lg,Beclub Brugge,2024-11-06_champions_lg_beclub_brugge_lineups.csv,b11407d0,https://fbref.com/en/matches/b11407d0/Club-Brugge-Aston-Villa-November-6-2024-Champions-League,2024-11-06,Champions Lg,League phase,Away,beClub Brugge,L,2024-11-06_champions_lg_beclub_brugge,Aston Villa,4-2-3-1,Starter,7,John McGinn
2024-2025,Aston Villa 2024 2025,2024-11-06,Champions Lg,Beclub Brugge,2024-11-06_champions_lg_beclub_brugge_lineups.csv,b11407d0,https://fbref.com/en/matches/b11407d0/Club-Brugge-Aston-Villa-November-6-2024-Champions-League,2024-11-06,Champions Lg,League phase,Away,beClub Brugge,L,2024-11-06_champions_lg_beclub_brugge,Aston Villa,4-2-3-1,Starter,8,Youri Tielemans
2024-2025,Aston Villa 2024 2025,2024-11-06,Champions Lg,Beclub Brugge,2024-11-06_champions_lg_beclub_brugge_lineups.csv,b11407d0,https://fbref.com/en/matches/b11407d0/Club-Brugge-Aston-Villa-November-6-2024-Champions-League,2024-11-06,Champions Lg,League phase,Away,beClub Brugge,L,2024-11-06_champions_lg_beclub_brugge,Aston Villa,4-2-3-1,Starter,11,Ollie Watkins
2024-2025,Aston Villa 2024 2025,2024-11-06,Champions Lg,Beclub Brugge,2024-11-06_champions_lg_beclub_brugge_lineups.csv,b11407d0,https://fbref.com/en/matches/b11407d0/Club-Brugge-Aston-Villa-November-6-2024-Champions-League,2024-11-06,Champions Lg,League phase,Away,beClub Brugge,L,2024-11-06_champions_lg_beclub_brugge,Aston Villa,4-2-3-1,Starter,22,Ian Maatsen
2024-2025,Aston Villa 2024 2025,2024-11-06,Champions Lg,Beclub Brugge,2024-11-06_champions_lg_beclub_brugge_lineups.csv,b11407d0,https://fbref.com/en/matches/b11407d0/Club-Brugge-Aston-Villa-November-6-2024-Champions-League,2024-11-06,Champions Lg,League phase,Away,beClub Brugge,L,2024-11-06_champions_lg_beclub_brugge,Aston Villa,4-2-3-1,Starter,27,Morgan Rogers
2024-2025,Aston Villa 2024 2025,2024-11-06,Champions Lg,Beclub Brugge,2024-11-06_champions_lg_beclub_brugge_lineups.csv,b11407d0,https://fbref.com/en/matches/b11407d0/Club-Brugge-Aston-Villa-November-6-2024-Champions-League,2024-11-06,Champions Lg,League phase,Away,beClub Brugge,L,2024-11-06_champions_lg_beclub_brugge,Aston Villa,4-2-3-1,Starter,31,Leon Bailey
2024-2025,Aston Villa 2024 2025,2024-11-06,Champions Lg,Beclub Brugge,2024-11-06_champions_lg_beclub_brugge_lineups.csv,b11407d0,https://fbref.com/en/matches/b11407d0/Club-Brugge-Aston-Villa-November-6-2024-Champions-League,2024-11-06,Champions Lg,League phase,Away,beClub Brugge,L,2024-11-06_champions_lg_beclub_brugge,Aston Villa,4-2-3-1,Starter,44,Boubacar Kamara
2024-2025,Aston Villa 2024 2025,2024-11-06,Champions Lg,Beclub Brugge,2024-11-06_champions_lg_beclub_brugge_lineups.csv,b11407d0,https://fbref.com/en/matches/b11407d0/Club-Brugge-Aston-Villa-November-6-2024-Champions-League,2024-11-06,Champions Lg,League phase,Away,beClub Brugge,L,2024-11-06_champions_lg_beclub_brugge,Aston Villa,4-2-3-1,Bench,18,Joe Gauci
2024-2025,Aston Villa 2024 2025,2024-11-06,Champions Lg,Beclub Brugge,2024-11-06_champions_lg_beclub_brugge_lineups.csv,b11407d0,https://fbref.com/en/matches/b11407d0/Club-Brugge-Aston-Villa-November-6-2024-Champions-League,2024-11-06,Champions Lg,League phase,Away,beClub Brugge,L,2024-11-06_champions_lg_beclub_brugge,Aston Villa,4-2-3-1,Bench,25,Robin Olsen
2024-2025,Aston Villa 2024 2025,2024-11-06,Champions Lg,Beclub Brugge,2024-11-06_champions_lg_beclub_brugge_lineups.csv,b11407d0,https://fbref.com/en/matches/b11407d0/Club-Brugge-Aston-Villa-November-6-2024-Champions-League,2024-11-06,Champions Lg,League phase,Away,beClub Brugge,L,2024-11-06_champions_lg_beclub_brugge,Aston Villa,4-2-3-1,Bench,9,Jáder Durán
2024-2025,Aston Villa 2024 2025,2024-11-06,Champions Lg,Beclub Brugge,2024-11-06_champions_lg_beclub_brugge_lineups.csv,b11407d0,https://fbref.com/en/matches/b11407d0/Club-Brugge-Aston-Villa-November-6-2024-Champions-League,2024-11-06,Champions Lg,League phase,Away,beClub Brugge,L,2024-11-06_champions_lg_beclub_brugge,Aston Villa,4-2-3-1,Bench,10,Emi Buendía
2024-2025,Aston Villa 2024 2025,2024-11-06,Champions Lg,Beclub Brugge,2024-11-06_champions_lg_beclub_brugge_lineups.csv,b11407d0,https://fbref.com/en/matches/b11407d0/Club-Brugge-Aston-Villa-November-6-2024-Champions-League,2024-11-06,Champions Lg,League phase,Away,beClub Brugge,L,2024-11-06_champions_lg_beclub_brugge,Aston Villa,4-2-3-1,Bench,12,Lucas Digne
2024-2025,Aston Villa 2024 2025,2024-11-06,Champions Lg,Beclub Brugge,2024-11-06_champions_lg_beclub_brugge_lineups.csv,b11407d0,https://fbref.com/en/matches/b11407d0/Club-Brugge-Aston-Villa-November-6-2024-Champions-League,2024-11-06,Champions Lg,League phase,Away,beClub Brugge,L,2024-11-06_champions_lg_beclub_brugge,Aston Villa,4-2-3-1,Bench,14,Pau Torres
2024-2025,Aston Villa 2024 2025,2024-11-06,Champions Lg,Beclub Brugge,2024-11-06_champions_lg_beclub_brugge_lineups.csv,b11407d0,https://fbref.com/en/matches/b11407d0/Club-Brugge-Aston-Villa-November-6-2024-Champions-League,2024-11-06,Champions Lg,League phase,Away,beClub Brugge,L,2024-11-06_champions_lg_beclub_brugge,Aston Villa,4-2-3-1,Bench,19,Jaden Philogene Bidace
2024-2025,Aston Villa 2024 2025,2024-11-06,Champions Lg,Beclub Brugge,2024-11-06_champions_lg_beclub_brugge_lineups.csv,b11407d0,https://fbref.com/en/matches/b11407d0/Club-Brugge-Aston-Villa-November-6-2024-Champions-League,2024-11-06,Champions Lg,League phase,Away,beClub Brugge,L,2024-11-06_champions_lg_beclub_brugge,Aston Villa,4-2-3-1,Bench,20,Kosta Nedeljković
2024-2025,Aston Villa 2024 2025,2024-11-06,Champions Lg,Beclub Brugge,2024-11-06_champions_lg_beclub_brugge_lineups.csv,b11407d0,https://fbref.com/en/matches/b11407d0/Club-Brugge-Aston-Villa-November-6-2024-Champions-League,2024-11-06,Champions Lg,League phase,Away,beClub Brugge,L,2024-11-06_champions_lg_beclub_brugge,Aston Villa,4-2-3-1,Bench,24,Amadou Onana
2024-2025,Aston Villa 2024 2025,2024-11-06,Champions Lg,Beclub Brugge,2024-11-06_champions_lg_beclub_brugge_lineups.csv,b11407d0,https://fbref.com/en/matches/b11407d0/Club-Brugge-Aston-Villa-November-6-2024-Champions-League,2024-11-06,Champions Lg,League phase,Away,beClub Brugge,L,2024-11-06_champions_lg_beclub_brugge,Aston Villa,4-2-3-1,Bench,26,Lamare Bogarde
2024-2025,Aston Villa 2024 2025,2024-11-06,Champions Lg,Beclub Brugge,2024-11-06_champions_lg_beclub_brugge_lineups.csv,b11407d0,https://fbref.com/en/matches/b11407d0/Club-Brugge-Aston-Villa-November-6-2024-Champions-League,2024-11-06,Champions Lg,League phase,Away,beClub Brugge,L,2024-11-06_champions_lg_beclub_brugge,Aston Villa,4-2-3-1,Bench,41,Jacob Ramsey
2024-2025,Aston Villa 2024 2025,2024-11-06,Champions Lg,Beclub Brugge,2024-11-06_champions_lg_beclub_brugge_lineups.csv,b11407d0,https://fbref.com/en/matches/b11407d0/Club-Brugge-Aston-Villa-November-6-2024-Champions-League,2024-11-06,Champions Lg,League phase,Away,beClub Brugge,L,2024-11-06_champions_lg_beclub_brugge,Aston Villa,4-2-3-1,Bench,50,Sil Swinkels
2024-2025,Aston Villa 2024 2025,2024-11-09,Premier League,Liverpool,2024-11-09_premier_league_liverpool_lineups.csv,737af5bf,https://fbref.com/en/matches/737af5bf/Liverpool-Aston-Villa-November-9-2024-Premier-League,2024-11-09,Premier League,Matchweek 11,Away,Liverpool,L,2024-11-09_premier_league_liverpool,Aston Villa,4-2-3-1,Starter,23,Emiliano Martínez
2024-2025,Aston Villa 2024 2025,2024-11-09,Premier League,Liverpool,2024-11-09_premier_league_liverpool_lineups.csv,737af5bf,https://fbref.com/en/matches/737af5bf/Liverpool-Aston-Villa-November-9-2024-Premier-League,2024-11-09,Premier League,Matchweek 11,Away,Liverpool,L,2024-11-09_premier_league_liverpool,Aston Villa,4-2-3-1,Starter,3,Diego Carlos
2024-2025,Aston Villa 2024 2025,2024-11-09,Premier League,Liverpool,2024-11-09_premier_league_liverpool_lineups.csv,737af5bf,https://fbref.com/en/matches/737af5bf/Liverpool-Aston-Villa-November-9-2024-Premier-League,2024-11-09,Premier League,Matchweek 11,Away,Liverpool,L,2024-11-09_premier_league_liverpool,Aston Villa,4-2-3-1,Starter,4,Ezri Konsa
2024-2025,Aston Villa 2024 2025,2024-11-09,Premier League,Liverpool,2024-11-09_premier_league_liverpool_lineups.csv,737af5bf,https://fbref.com/en/matches/737af5bf/Liverpool-Aston-Villa-November-9-2024-Premier-League,2024-11-09,Premier League,Matchweek 11,Away,Liverpool,L,2024-11-09_premier_league_liverpool,Aston Villa,4-2-3-1,Starter,8,Youri Tielemans
2024-2025,Aston Villa 2024 2025,2024-11-09,Premier League,Liverpool,2024-11-09_premier_league_liverpool_lineups.csv,737af5bf,https://fbref.com/en/matches/737af5bf/Liverpool-Aston-Villa-November-9-2024-Premier-League,2024-11-09,Premier League,Matchweek 11,Away,Liverpool,L,2024-11-09_premier_league_liverpool,Aston Villa,4-2-3-1,Starter,11,Ollie Watkins
2024-2025,Aston Villa 2024 2025,2024-11-09,Premier League,Liverpool,2024-11-09_premier_league_liverpool_lineups.csv,737af5bf,https://fbref.com/en/matches/737af5bf/Liverpool-Aston-Villa-November-9-2024-Premier-League,2024-11-09,Premier League,Matchweek 11,Away,Liverpool,L,2024-11-09_premier_league_liverpool,Aston Villa,4-2-3-1,Starter,12,Lucas Digne
2024-2025,Aston Villa 2024 2025,2024-11-09,Premier League,Liverpool,2024-11-09_premier_league_liverpool_lineups.csv,737af5bf,https://fbref.com/en/matches/737af5bf/Liverpool-Aston-Villa-November-9-2024-Premier-League,2024-11-09,Premier League,Matchweek 11,Away,Liverpool,L,2024-11-09_premier_league_liverpool,Aston Villa,4-2-3-1,Starter,14,Pau Torres
2024-2025,Aston Villa 2024 2025,2024-11-09,Premier League,Liverpool,2024-11-09_premier_league_liverpool_lineups.csv,737af5bf,https://fbref.com/en/matches/737af5bf/Liverpool-Aston-Villa-November-9-2024-Premier-League,2024-11-09,Premier League,Matchweek 11,Away,Liverpool,L,2024-11-09_premier_league_liverpool,Aston Villa,4-2-3-1,Starter,24,Amadou Onana
2024-2025,Aston Villa 2024 2025,2024-11-09,Premier League,Liverpool,2024-11-09_premier_league_liverpool_lineups.csv,737af5bf,https://fbref.com/en/matches/737af5bf/Liverpool-Aston-Villa-November-9-2024-Premier-League,2024-11-09,Premier League,Matchweek 11,Away,Liverpool,L,2024-11-09_premier_league_liverpool,Aston Villa,4-2-3-1,Starter,27,Morgan Rogers
2024-2025,Aston Villa 2024 2025,2024-11-09,Premier League,Liverpool,2024-11-09_premier_league_liverpool_lineups.csv,737af5bf,https://fbref.com/en/matches/737af5bf/Liverpool-Aston-Villa-November-9-2024-Premier-League,2024-11-09,Premier League,Matchweek 11,Away,Liverpool,L,2024-11-09_premier_league_liverpool,Aston Villa,4-2-3-1,Starter,31,Leon Bailey
2024-2025,Aston Villa 2024 2025,2024-11-09,Premier League,Liverpool,2024-11-09_premier_league_liverpool_lineups.csv,737af5bf,https://fbref.com/en/matches/737af5bf/Liverpool-Aston-Villa-November-9-2024-Premier-League,2024-11-09,Premier League,Matchweek 11,Away,Liverpool,L,2024-11-09_premier_league_liverpool,Aston Villa,4-2-3-1,Starter,41,Jacob Ramsey
2024-2025,Aston Villa 2024 2025,2024-11-09,Premier League,Liverpool,2024-11-09_premier_league_liverpool_lineups.csv,737af5bf,https://fbref.com/en/matches/737af5bf/Liverpool-Aston-Villa-November-9-2024-Premier-League,2024-11-09,Premier League,Matchweek 11,Away,Liverpool,L,2024-11-09_premier_league_liverpool,Aston Villa,4-2-3-1,Bench,25,Robin Olsen
2024-2025,Aston Villa 2024 2025,2024-11-09,Premier League,Liverpool,2024-11-09_premier_league_liverpool_lineups.csv,737af5bf,https://fbref.com/en/matches/737af5bf/Liverpool-Aston-Villa-November-9-2024-Premier-League,2024-11-09,Premier League,Matchweek 11,Away,Liverpool,L,2024-11-09_premier_league_liverpool,Aston Villa,4-2-3-1,Bench,5,Tyrone Mings
2024-2025,Aston Villa 2024 2025,2024-11-09,Premier League,Liverpool,2024-11-09_premier_league_liverpool_lineups.csv,737af5bf,https://fbref.com/en/matches/737af5bf/Liverpool-Aston-Villa-November-9-2024-Premier-League,2024-11-09,Premier League,Matchweek 11,Away,Liverpool,L,2024-11-09_premier_league_liverpool,Aston Villa,4-2-3-1,Bench,7,John McGinn
2024-2025,Aston Villa 2024 2025,2024-11-09,Premier League,Liverpool,2024-11-09_premier_league_liverpool_lineups.csv,737af5bf,https://fbref.com/en/matches/737af5bf/Liverpool-Aston-Villa-November-9-2024-Premier-League,2024-11-09,Premier League,Matchweek 11,Away,Liverpool,L,2024-11-09_premier_league_liverpool,Aston Villa,4-2-3-1,Bench,9,Jáder Durán
2024-2025,Aston Villa 2024 2025,2024-11-09,Premier League,Liverpool,2024-11-09_premier_league_liverpool_lineups.csv,737af5bf,https://fbref.com/en/matches/737af5bf/Liverpool-Aston-Villa-November-9-2024-Premier-League,2024-11-09,Premier League,Matchweek 11,Away,Liverpool,L,2024-11-09_premier_league_liverpool,Aston Villa,4-2-3-1,Bench,10,Emi Buendía
2024-2025,Aston Villa 2024 2025,2024-11-09,Premier League,Liverpool,2024-11-09_premier_league_liverpool_lineups.csv,737af5bf,https://fbref.com/en/matches/737af5bf/Liverpool-Aston-Villa-November-9-2024-Premier-League,2024-11-09,Premier League,Matchweek 11,Away,Liverpool,L,2024-11-09_premier_league_liverpool,Aston Villa,4-2-3-1,Bench,19,Jaden Philogene Bidace
2024-2025,Aston Villa 2024 2025,2024-11-09,Premier League,Liverpool,2024-11-09_premier_league_liverpool_lineups.csv,737af5bf,https://fbref.com/en/matches/737af5bf/Liverpool-Aston-Villa-November-9-2024-Premier-League,2024-11-09,Premier League,Matchweek 11,Away,Liverpool,L,2024-11-09_premier_league_liverpool,Aston Villa,4-2-3-1,Bench,22,Ian Maatsen
2024-2025,Aston Villa 2024 2025,2024-11-09,Premier League,Liverpool,2024-11-09_premier_league_liverpool_lineups.csv,737af5bf,https://fbref.com/en/matches/737af5bf/Liverpool-Aston-Villa-November-9-2024-Premier-League,2024-11-09,Premier League,Matchweek 11,Away,Liverpool,L,2024-11-09_premier_league_liverpool,Aston Villa,4-2-3-1,Bench,26,Lamare Bogarde
2024-2025,Aston Villa 2024 2025,2024-11-09,Premier League,Liverpool,2024-11-09_premier_league_liverpool_lineups.csv,737af5bf,https://fbref.com/en/matches/737af5bf/Liverpool-Aston-Villa-November-9-2024-Premier-League,2024-11-09,Premier League,Matchweek 11,Away,Liverpool,L,2024-11-09_premier_league_liverpool,Aston Villa,4-2-3-1,Bench,44,Boubacar Kamara
2024-2025,Aston Villa 2024 2025,2024-11-23,Premier League,Crystal Palace,2024-11-23_premier_league_crystal_palace_lineups.csv,bf2e07a1,https://fbref.com/en/matches/bf2e07a1/Aston-Villa-Crystal-Palace-November-23-2024-Premier-League,2024-11-23,Premier League,Matchweek 12,Home,Crystal Palace,D,2024-11-23_premier_league_crystal_palace,Aston Villa,4-2-3-1,Starter,23,Emiliano Martínez
2024-2025,Aston Villa 2024 2025,2024-11-23,Premier League,Crystal Palace,2024-11-23_premier_league_crystal_palace_lineups.csv,bf2e07a1,https://fbref.com/en/matches/bf2e07a1/Aston-Villa-Crystal-Palace-November-23-2024-Premier-League,2024-11-23,Premier League,Matchweek 12,Home,Crystal Palace,D,2024-11-23_premier_league_crystal_palace,Aston Villa,4-2-3-1,Starter,3,Diego Carlos
2024-2025,Aston Villa 2024 2025,2024-11-23,Premier League,Crystal Palace,2024-11-23_premier_league_crystal_palace_lineups.csv,bf2e07a1,https://fbref.com/en/matches/bf2e07a1/Aston-Villa-Crystal-Palace-November-23-2024-Premier-League,2024-11-23,Premier League,Matchweek 12,Home,Crystal Palace,D,2024-11-23_premier_league_crystal_palace,Aston Villa,4-2-3-1,Starter,6,Ross Barkley
