Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,Nation,Age,Min,SoTA,GA,Saves,Save%
00bcfc31,https://fbref.com/en/matches/00bcfc31/Arsenal-Bournemouth-May-4-2024-Premier-League,2024-05-04,Premier League,Matchweek 36,Home,Bournemouth,W,2024-05-04_premier_league_bournemouth,Arsenal,David Raya,es ESP,28-232,90,2,0,2,100.0
