Date,start_time,Competition,Round,Day,Venue,Result,goals_for,goals_against,Opponent,possession,attendance,captain,formation,opp_formation,referee,Match_Report_URL,Match_Report,notes
2024-09-25,19:45(20:45),EFL Cup,Third round,Wed,Home,W,5,1,Bolton Wanderers,77,"59,056",Jorginho,4-3-3,3-5-2,Joshua Smith,https://fbref.com/en/matches/931b6920/Arsenal-Bolton-Wanderers-September-25-2024-EFL-Cup,Match Report,
2024-10-30,19:45(20:45),EFL Cup,Fourth round,Wed,Away,W,3,0,Preston North End,74,"21,811",Jorginho,4-3-3,4-2-3-1,Peter Bankes,https://fbref.com/en/matches/da5bf839/Preston-North-End-Arsenal-October-30-2024-EFL-Cup,Match Report,
2024-12-18,19:30(20:30),EFL Cup,Quarter-finals,Wed,Home,W,3,2,Crystal Palace,71,,Jorginho,4-3-3,3-4-3,Andy Madley,https://fbref.com/en/matches/bf72739b/Arsenal-Crystal-Palace-December-18-2024-EFL-Cup,Match Report,
2025-01-07,20:00(21:00),EFL Cup,Semi-finals,Tue,Home,L,0,2,Newcastle United,70,"59,125",Martin Ødegaard,4-3-3,4-3-3,John Brooks,https://fbref.com/en/matches/a31d3fd3/Arsenal-Newcastle-United-January-7-2025-EFL-Cup,Match Report,Leg 1 of 2
2025-02-05,20:00(21:00),EFL Cup,Semi-finals,Wed,Away,L,0,2,Newcastle United,68,"52,173",Martin Ødegaard,4-3-3,5-4-1,Simon Hooper,https://fbref.com/en/matches/d89761ea/Newcastle-United-Arsenal-February-5-2025-EFL-Cup,Match Report,Leg 2 of 2; Newcastle United won
