season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2024-10-26,,280
2024-2025,19346,R. Henry,Brentford,Missing Fixture,Knee Injury,2024-10-26,,227
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Thigh Injury,2024-11-04,,265
2024-2025,427736,Gustavo Nunes,Brentford,Missing Fixture,Back Injury,2024-11-04,,51
2024-2025,196156,I. Thiago,Brentford,Missing Fixture,Knee Injury,2024-11-04,,256
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2024-11-04,,280
2024-2025,19346,R. Henry,Brentford,Missing Fixture,Knee Injury,2024-11-04,,227
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Thigh Injury,2024-11-09,,265
2024-2025,196156,I. Thiago,Brentford,Missing Fixture,Knee Injury,2024-11-09,,256
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2024-11-09,,280
2024-2025,1119,K. Ajer,Brentford,Missing Fixture,Foot Injury,2024-11-09,,70
2024-2025,19346,R. Henry,Brentford,Missing Fixture,Knee Injury,2024-11-09,,227
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Thigh Injury,2024-11-23,,265
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2024-11-23,,280
2024-2025,1119,K. Ajer,Brentford,Missing Fixture,Foot Injury,2024-11-23,,70
2024-2025,19346,R. Henry,Brentford,Missing Fixture,Knee Injury,2024-11-23,,227
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Thigh Injury,2024-11-30,,265
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2024-11-30,,280
2024-2025,1119,K. Ajer,Brentford,Missing Fixture,Foot Injury,2024-11-30,,70
2024-2025,19346,R. Henry,Brentford,Missing Fixture,Knee Injury,2024-11-30,,227
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Thigh Injury,2024-12-04,,265
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2024-12-04,,280
2024-2025,1119,K. Ajer,Brentford,Missing Fixture,Foot Injury,2024-12-04,,70
2024-2025,47438,M. Jensen,Brentford,Missing Fixture,Thigh Injury,2024-12-04,,200
2024-2025,19346,R. Henry,Brentford,Missing Fixture,Knee Injury,2024-12-04,,227
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Thigh Injury,2024-12-07,,265
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2024-12-07,,280
2024-2025,47438,M. Jensen,Brentford,Missing Fixture,Thigh Injury,2024-12-07,,200
2024-2025,19346,R. Henry,Brentford,Missing Fixture,Knee Injury,2024-12-07,,227
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Thigh Injury,2024-12-15,,265
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2024-12-15,,280
2024-2025,47438,M. Jensen,Brentford,Missing Fixture,Thigh Injury,2024-12-15,,200
2024-2025,19346,R. Henry,Brentford,Missing Fixture,Knee Injury,2024-12-15,,227
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Thigh Injury,2024-12-21,,265
2024-2025,19789,E. Pinnock,Brentford,Missing Fixture,Thigh Injury,2024-12-21,,35
2024-2025,196156,I. Thiago,Brentford,Missing Fixture,Knock,2024-12-21,,256
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2024-12-21,,280
2024-2025,47438,M. Jensen,Brentford,Missing Fixture,Thigh Injury,2024-12-21,,200
2024-2025,19346,R. Henry,Brentford,Missing Fixture,Knee Injury,2024-12-21,,227
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Thigh Injury,2024-12-27,,265
2024-2025,19789,E. Pinnock,Brentford,Missing Fixture,Thigh Injury,2024-12-27,,35
2024-2025,196156,I. Thiago,Brentford,Missing Fixture,Knock,2024-12-27,,256
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2024-12-27,,280
2024-2025,1119,K. Ajer,Brentford,Missing Fixture,Ankle Injury,2024-12-27,,70
2024-2025,47438,M. Jensen,Brentford,Missing Fixture,Thigh Injury,2024-12-27,,200
2024-2025,19346,R. Henry,Brentford,Missing Fixture,Knee Injury,2024-12-27,,227
2024-2025,36922,S. van den Berg,Brentford,Missing Fixture,Groin Injury,2024-12-27,,70
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Thigh Injury,2025-01-01,,265
2024-2025,18917,B. Mee,Brentford,Missing Fixture,Injury,2025-01-01,,2
2024-2025,19789,E. Pinnock,Brentford,Missing Fixture,Thigh Injury,2025-01-01,,35
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2025-01-01,,280
2024-2025,1119,K. Ajer,Brentford,Missing Fixture,Ankle Injury,2025-01-01,,70
2024-2025,19346,R. Henry,Brentford,Missing Fixture,Knee Injury,2025-01-01,,227
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Hamstring Injury,2025-01-04,,265
2024-2025,18917,B. Mee,Brentford,Missing Fixture,Injury,2025-01-04,,2
2024-2025,19789,E. Pinnock,Brentford,Missing Fixture,Thigh Injury,2025-01-04,,35
2024-2025,153066,F. Carvalho,Brentford,Missing Fixture,Groin Injury,2025-01-04,,141
2024-2025,196156,I. Thiago,Brentford,Missing Fixture,Knee Injury,2025-01-04,,256
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2025-01-04,,280
2024-2025,1119,K. Ajer,Brentford,Missing Fixture,Ankle Injury,2025-01-04,,70
2024-2025,19346,R. Henry,Brentford,Missing Fixture,Knee Injury,2025-01-04,,227
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Hamstring Injury,2025-01-14,,265
2024-2025,19789,E. Pinnock,Brentford,Missing Fixture,Thigh Injury,2025-01-14,,35
2024-2025,196156,I. Thiago,Brentford,Missing Fixture,Knee Injury,2025-01-14,,256
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2025-01-14,,280
2024-2025,1119,K. Ajer,Brentford,Missing Fixture,Ankle Injury,2025-01-14,,70
2024-2025,382925,R. Trevitt,Brentford,Missing Fixture,Calf Injury,2025-01-14,,3
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Hamstring Injury,2025-01-18,,265
2024-2025,19789,E. Pinnock,Brentford,Missing Fixture,Thigh Injury,2025-01-18,,35
2024-2025,196156,I. Thiago,Brentford,Missing Fixture,Knee Injury,2025-01-18,,256
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2025-01-18,,280
2024-2025,1119,K. Ajer,Brentford,Missing Fixture,Ankle Injury,2025-01-18,,70
2024-2025,382925,R. Trevitt,Brentford,Missing Fixture,Calf Injury,2025-01-18,,3
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Hamstring Injury,2025-01-26,,265
2024-2025,19789,E. Pinnock,Brentford,Missing Fixture,Thigh Injury,2025-01-26,,35
2024-2025,196156,I. Thiago,Brentford,Missing Fixture,Knee Injury,2025-01-26,,256
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2025-01-26,,280
2024-2025,342022,M. Kayode,Brentford,Missing Fixture,Coach's decision,2025-01-26,,48
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Hamstring Injury,2025-02-02,,265
2024-2025,196156,I. Thiago,Brentford,Missing Fixture,Knee Injury,2025-02-02,,256
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2025-02-02,,280
2024-2025,19346,R. Henry,Brentford,Missing Fixture,Thigh Injury,2025-02-02,,227
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Hamstring Injury,2025-02-15,,265
2024-2025,196156,I. Thiago,Brentford,Missing Fixture,Knee Injury,2025-02-15,,256
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2025-02-15,,280
2024-2025,19346,R. Henry,Brentford,Missing Fixture,Thigh Injury,2025-02-15,,227
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Hamstring Injury,2025-02-21,,265
2024-2025,196156,I. Thiago,Brentford,Missing Fixture,Knee Injury,2025-02-21,,256
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2025-02-21,,280
2024-2025,19346,R. Henry,Brentford,Missing Fixture,Thigh Injury,2025-02-21,,227
2024-2025,36922,S. van den Berg,Brentford,Missing Fixture,Knee Injury,2025-02-21,,70
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Hamstring Injury,2025-02-26,,265
2024-2025,30407,C. Norgaard,Brentford,Missing Fixture,Concussion,2025-02-26,,0
2024-2025,196156,I. Thiago,Brentford,Missing Fixture,Knee Injury,2025-02-26,,256
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2025-02-26,,280
2024-2025,47438,M. Jensen,Brentford,Missing Fixture,Groin Injury,2025-02-26,,200
2024-2025,19346,R. Henry,Brentford,Missing Fixture,Thigh Injury,2025-02-26,,227
2024-2025,36922,S. van den Berg,Brentford,Missing Fixture,Knee Injury,2025-02-26,,70
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Thigh Injury,2025-03-08,,265
2024-2025,196156,I. Thiago,Brentford,Missing Fixture,Knee Injury,2025-03-08,,256
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2025-03-08,,280
2024-2025,36922,S. van den Berg,Brentford,Missing Fixture,Knee Injury,2025-03-08,,70
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Inactive,2025-03-15,,265
2024-2025,153066,F. Carvalho,Brentford,Missing Fixture,Shoulder Injury,2025-03-15,,141
2024-2025,196156,I. Thiago,Brentford,Missing Fixture,Knee Injury,2025-03-15,,256
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2025-03-15,,280
2024-2025,342022,M. Kayode,Brentford,Missing Fixture,Inactive,2025-03-15,,48
2024-2025,19346,R. Henry,Brentford,Missing Fixture,Thigh Injury,2025-03-15,,227
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Inactive,2025-04-02,,265
2024-2025,153066,F. Carvalho,Brentford,Missing Fixture,Shoulder Injury,2025-04-02,,141
2024-2025,196156,I. Thiago,Brentford,Missing Fixture,Knee Injury,2025-04-02,,256
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2025-04-02,,280
2024-2025,47438,M. Jensen,Brentford,Missing Fixture,Illness,2025-04-02,,200
2024-2025,19346,R. Henry,Brentford,Missing Fixture,Thigh Injury,2025-04-02,,227
2024-2025,153066,F. Carvalho,Brentford,Missing Fixture,Shoulder Injury,2025-04-06,,141
2024-2025,196156,I. Thiago,Brentford,Missing Fixture,Knee Injury,2025-04-06,,256
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2025-04-06,,280
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Hamstring Injury,2025-04-12,,265
2024-2025,153066,F. Carvalho,Brentford,Missing Fixture,Shoulder Injury,2025-04-12,,141
2024-2025,196156,I. Thiago,Brentford,Missing Fixture,Knee Injury,2025-04-12,,256
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2025-04-12,,280
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Hamstring Injury,2025-04-19,,265
2024-2025,153066,F. Carvalho,Brentford,Missing Fixture,Shoulder Injury,2025-04-19,,141
2024-2025,196156,I. Thiago,Brentford,Missing Fixture,Knee Injury,2025-04-19,,256
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2025-04-19,,280
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Hamstring Injury,2025-05-01,,265
2024-2025,153066,F. Carvalho,Brentford,Missing Fixture,Shoulder Injury,2025-05-01,,141
2024-2025,196156,I. Thiago,Brentford,Missing Fixture,Knee Injury,2025-05-01,,256
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2025-05-01,,280
2024-2025,25073,V. Janelt,Brentford,Missing Fixture,Ankle Injury,2025-05-01,,23
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Hamstring Injury,2025-05-04,,265
2024-2025,153066,F. Carvalho,Brentford,Missing Fixture,Shoulder Injury,2025-05-04,,141
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2025-05-04,,280
2024-2025,25073,V. Janelt,Brentford,Missing Fixture,Ankle Injury,2025-05-04,,23
2024-2025,44871,A. Hickey,Brentford,Missing Fixture,Hamstring Injury,2025-05-10,,265
2024-2025,153066,F. Carvalho,Brentford,Missing Fixture,Shoulder Injury,2025-05-10,,141
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2025-05-10,,280
2024-2025,153066,F. Carvalho,Brentford,Missing Fixture,Shoulder Injury,2025-05-18,,141
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2025-05-18,,280
2024-2025,25073,V. Janelt,Brentford,Missing Fixture,Ankle Injury,2025-05-18,,23
2024-2025,153066,F. Carvalho,Brentford,Missing Fixture,Shoulder Injury,2025-05-25,,141
2024-2025,19362,J. Dasilva,Brentford,Missing Fixture,Knee Injury,2025-05-25,,280
2024-2025,25073,V. Janelt,Brentford,Missing Fixture,Heel Injury,2025-05-25,,23
