season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2024-2025,330412,Chermiti,Everton,Missing Fixture,Ankle Injury,2024-08-17,,188
2024-2025,895,J. Garner,Everton,Missing Fixture,Calf Injury,2024-08-17,,155
2024-2025,138417,N. Patterson,Everton,Missing Fixture,Thigh Injury,2024-08-17,,188
2024-2025,18758,S. Coleman,Everton,Missing Fixture,Calf Injury,2024-08-17,,281
2024-2025,894,A. Young,Everton,Missing Fixture,Red Card,2024-08-24,,123
2024-2025,330412,Chermiti,Everton,Missing Fixture,Ankle Injury,2024-08-24,,188
2024-2025,17661,J. Branthwaite,Everton,Missing Fixture,Groin Injury,2024-08-24,,274
2024-2025,895,J. Garner,Everton,Missing Fixture,Calf Injury,2024-08-24,,155
2024-2025,138417,N. Patterson,Everton,Missing Fixture,Thigh Injury,2024-08-24,,188
2024-2025,18758,S. Coleman,Everton,Missing Fixture,Calf Injury,2024-08-24,,281
2024-2025,330412,Chermiti,Everton,Missing Fixture,Ankle Injury,2024-08-31,,188
2024-2025,17661,J. Branthwaite,Everton,Missing Fixture,Groin Injury,2024-08-31,,274
2024-2025,138417,N. Patterson,Everton,Missing Fixture,Thigh Injury,2024-08-31,,188
2024-2025,138822,A. Broja,Everton,Missing Fixture,Calf Injury,2024-09-14,,223
2024-2025,330412,Chermiti,Everton,Missing Fixture,Ankle Injury,2024-09-14,,188
2024-2025,17661,J. Branthwaite,Everton,Missing Fixture,Groin Injury,2024-09-14,,274
2024-2025,138417,N. Patterson,Everton,Missing Fixture,Thigh Injury,2024-09-14,,188
2024-2025,138822,A. Broja,Everton,Missing Fixture,Calf Injury,2024-09-21,,223
2024-2025,330412,Chermiti,Everton,Missing Fixture,Ankle Injury,2024-09-21,,188
2024-2025,2990,I. Gueye,Everton,Missing Fixture,Injury,2024-09-21,,0
2024-2025,138822,A. Broja,Everton,Missing Fixture,Calf Injury,2024-10-05,,223
2024-2025,330412,Chermiti,Everton,Missing Fixture,Ankle Injury,2024-10-05,,188
2024-2025,138822,A. Broja,Everton,Missing Fixture,Calf Injury,2024-10-19,,223
2024-2025,330412,Chermiti,Everton,Missing Fixture,Ankle Injury,2024-10-19,,188
2024-2025,895,J. Garner,Everton,Missing Fixture,Lower Back Injury,2024-10-19,,155
2024-2025,284500,T. Iroegbunam,Everton,Missing Fixture,Ankle Injury,2024-10-19,,98
2024-2025,138822,A. Broja,Everton,Missing Fixture,Calf Injury,2024-10-26,,223
2024-2025,330412,Chermiti,Everton,Missing Fixture,Ankle Injury,2024-10-26,,188
2024-2025,895,J. Garner,Everton,Missing Fixture,Lower Back Injury,2024-10-26,,155
2024-2025,284500,T. Iroegbunam,Everton,Missing Fixture,Ankle Injury,2024-10-26,,98
2024-2025,138822,A. Broja,Everton,Missing Fixture,Calf Injury,2024-11-02,,223
2024-2025,330412,Chermiti,Everton,Missing Fixture,Ankle Injury,2024-11-02,,188
2024-2025,895,J. Garner,Everton,Missing Fixture,Lower Back Injury,2024-11-02,,155
2024-2025,284500,T. Iroegbunam,Everton,Missing Fixture,Ankle Injury,2024-11-02,,98
2024-2025,138822,A. Broja,Everton,Missing Fixture,Calf Injury,2024-11-09,,223
2024-2025,330412,Chermiti,Everton,Missing Fixture,Ankle Injury,2024-11-09,,188
2024-2025,895,J. Garner,Everton,Missing Fixture,Lower Back Injury,2024-11-09,,155
2024-2025,284500,T. Iroegbunam,Everton,Missing Fixture,Ankle Injury,2024-11-09,,98
2024-2025,138822,A. Broja,Everton,Missing Fixture,Calf Injury,2024-11-23,,223
2024-2025,330412,Chermiti,Everton,Missing Fixture,Ankle Injury,2024-11-23,,188
2024-2025,895,J. Garner,Everton,Missing Fixture,Lower Back Injury,2024-11-23,,155
2024-2025,18758,S. Coleman,Everton,Missing Fixture,Thigh Injury,2024-11-23,,281
2024-2025,284500,T. Iroegbunam,Everton,Missing Fixture,Ankle Injury,2024-11-23,,98
2024-2025,895,J. Garner,Everton,Missing Fixture,Lower Back Injury,2024-12-01,,155
2024-2025,284500,T. Iroegbunam,Everton,Missing Fixture,Ankle Injury,2024-12-01,,98
2024-2025,330412,Chermiti,Everton,Missing Fixture,Ankle Injury,2024-12-04,,188
2024-2025,895,J. Garner,Everton,Missing Fixture,Lower Back Injury,2024-12-04,,155
2024-2025,284500,T. Iroegbunam,Everton,Missing Fixture,Ankle Injury,2024-12-04,,98
