Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,Nation,Age,Min,SoTA,GA,Saves,Save%
4fc8b7b2,https://fbref.com/en/matches/4fc8b7b2/North-London-Derby-Tottenham-Hotspur-Arsenal-January-15-2023-Premier-League,2023-01-15,Premier League,Matchweek 20,Home,Arsenal,L,2023-01-15_premier_league_arsenal,Tottenham Hotspur,Hugo Lloris,fr FRA,36-020,90,6,2,4,66.7
