Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,Nation,Age,Min,SoTA,GA,Saves,Save%
1028e683,https://fbref.com/en/matches/1028e683/Chelsea-Liverpool-April-4-2023-Premier-League,2023-04-04,Premier League,Matchweek 8,Away,Chelsea,D,2023-04-04_premier_league_chelsea,Liverpool,Alisson,br BRA,30-184,90,2,0,2,100.0
