season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2022-2023,284264,J. Larios,Southampton,Missing Fixture,Muscle Injury,2022-12-26,,153
2022-2023,18769,T. Walcott,Southampton,Missing Fixture,Calf Injury,2022-12-26,,161
2022-2023,158694,V. Livramento,Southampton,Missing Fixture,Knee Injury,2022-12-26,,280
2022-2023,284264,J. Larios,Southampton,Missing Fixture,Muscle Injury,2022-12-31,,153
2022-2023,18769,T. Walcott,Southampton,Missing Fixture,Calf Injury,2022-12-31,,161
2022-2023,158694,V. Livramento,Southampton,Missing Fixture,Knee Injury,2022-12-31,,280
2022-2023,284264,J. Larios,Southampton,Missing Fixture,Muscle Injury,2023-01-04,,153
2022-2023,18769,T. Walcott,Southampton,Missing Fixture,Calf Injury,2023-01-04,,161
2022-2023,158694,V. Livramento,Southampton,Missing Fixture,Knee Injury,2023-01-04,,280
2022-2023,25061,A. Bella-Kotchap,Southampton,Missing Fixture,Knee Injury,2023-01-14,,220
2022-2023,284264,J. Larios,Southampton,Missing Fixture,Muscle Injury,2023-01-14,,153
2022-2023,18769,T. Walcott,Southampton,Missing Fixture,Calf Injury,2023-01-14,,161
2022-2023,158694,V. Livramento,Southampton,Missing Fixture,Knee Injury,2023-01-14,,280
2022-2023,284264,J. Larios,Southampton,Missing Fixture,Muscle Injury,2023-01-21,,153
2022-2023,158694,V. Livramento,Southampton,Missing Fixture,Knee Injury,2023-01-21,,280
2022-2023,284264,J. Larios,Southampton,Missing Fixture,Muscle Injury,2023-02-04,,153
2022-2023,158694,V. Livramento,Southampton,Missing Fixture,Knee Injury,2023-02-04,,280
2022-2023,284264,J. Larios,Southampton,Missing Fixture,Muscle Injury,2023-02-11,,153
2022-2023,158694,V. Livramento,Southampton,Missing Fixture,Knee Injury,2023-02-11,,280
2022-2023,284264,J. Larios,Southampton,Missing Fixture,Muscle Injury,2023-02-18,,153
2022-2023,158694,V. Livramento,Southampton,Missing Fixture,Knee Injury,2023-02-18,,280
2022-2023,284264,J. Larios,Southampton,Missing Fixture,Muscle Injury,2023-02-25,,153
2022-2023,1330,M. Orsic,Southampton,Missing Fixture,Concussion,2023-02-25,,48
2022-2023,158694,V. Livramento,Southampton,Missing Fixture,Knee Injury,2023-02-25,,280
2022-2023,284264,J. Larios,Southampton,Missing Fixture,Muscle Injury,2023-03-04,,153
2022-2023,158694,V. Livramento,Southampton,Missing Fixture,Knee Injury,2023-03-04,,280
2022-2023,284264,J. Larios,Southampton,Missing Fixture,Muscle Injury,2023-03-12,,153
2022-2023,158694,V. Livramento,Southampton,Missing Fixture,Knee Injury,2023-03-12,,280
2022-2023,284264,J. Larios,Southampton,Missing Fixture,Muscle Injury,2023-03-15,,153
2022-2023,158694,V. Livramento,Southampton,Missing Fixture,Knee Injury,2023-03-15,,280
2022-2023,284264,J. Larios,Southampton,Missing Fixture,Muscle Injury,2023-03-18,,153
2022-2023,158694,V. Livramento,Southampton,Missing Fixture,Knee Injury,2023-03-18,,280
2022-2023,25061,A. Bella-Kotchap,Southampton,Missing Fixture,Shoulder Injury,2023-04-02,,220
2022-2023,284264,J. Larios,Southampton,Missing Fixture,Muscle Injury,2023-04-02,,153
2022-2023,158694,V. Livramento,Southampton,Missing Fixture,Knee Injury,2023-04-02,,280
2022-2023,284264,J. Larios,Southampton,Missing Fixture,Muscle Injury,2023-04-08,,153
2022-2023,158694,V. Livramento,Southampton,Missing Fixture,Knee Injury,2023-04-08,,280
2022-2023,284264,J. Larios,Southampton,Missing Fixture,Muscle Injury,2023-04-15,,153
2022-2023,1330,M. Orsic,Southampton,Missing Fixture,Hip Injury,2023-04-15,,48
2022-2023,47480,M. Salisu,Southampton,Missing Fixture,Muscle Injury,2023-04-15,,43
2022-2023,1456,A. Maitland-Niles,Southampton,Missing Fixture,Loan agreement,2023-04-21,,180
2022-2023,284264,J. Larios,Southampton,Missing Fixture,Muscle Injury,2023-04-21,,153
2022-2023,47480,M. Salisu,Southampton,Missing Fixture,Muscle Injury,2023-04-21,,43
2022-2023,284264,J. Larios,Southampton,Missing Fixture,Muscle Injury,2023-04-27,,153
2022-2023,47480,M. Salisu,Southampton,Missing Fixture,Muscle Injury,2023-04-27,,43
2022-2023,284264,J. Larios,Southampton,Missing Fixture,Muscle Injury,2023-04-30,,153
2022-2023,47480,M. Salisu,Southampton,Missing Fixture,Muscle Injury,2023-04-30,,43
2022-2023,284264,J. Larios,Southampton,Missing Fixture,Muscle Injury,2023-05-08,,153
2022-2023,47480,M. Salisu,Southampton,Missing Fixture,Muscle Injury,2023-05-08,,43
2022-2023,20600,R. Perraud,Southampton,Missing Fixture,Knock,2023-05-08,,19
2022-2023,25061,A. Bella-Kotchap,Southampton,Missing Fixture,Injury,2023-05-13,,220
2022-2023,284264,J. Larios,Southampton,Missing Fixture,Muscle Injury,2023-05-13,,153
2022-2023,47480,M. Salisu,Southampton,Missing Fixture,Muscle Injury,2023-05-13,,43
2022-2023,20600,R. Perraud,Southampton,Missing Fixture,Knock,2023-05-13,,19
2022-2023,158694,V. Livramento,Southampton,Missing Fixture,Lacking Match Fitness,2023-05-13,,280
2022-2023,25061,A. Bella-Kotchap,Southampton,Missing Fixture,Injury,2023-05-21,,220
2022-2023,284264,J. Larios,Southampton,Missing Fixture,Muscle Injury,2023-05-21,,153
2022-2023,47480,M. Salisu,Southampton,Missing Fixture,Muscle Injury,2023-05-21,,43
2022-2023,20600,R. Perraud,Southampton,Missing Fixture,Knock,2023-05-21,,19
2022-2023,25061,A. Bella-Kotchap,Southampton,Missing Fixture,Injury,2023-05-28,,220
2022-2023,19524,C. Adams,Southampton,Missing Fixture,Calf Injury,2023-05-28,,0
2022-2023,284264,J. Larios,Southampton,Missing Fixture,Muscle Injury,2023-05-28,,153
2022-2023,47480,M. Salisu,Southampton,Missing Fixture,Muscle Injury,2023-05-28,,43
2022-2023,20600,R. Perraud,Southampton,Missing Fixture,Knock,2023-05-28,,19
