fixture_id,date,competition,season,round,home_team,away_team,player_team,player_id,player_name,player_number,player_position,minutes_played,rating,is_captain,is_substitute,shots_total,shots_on_target,goals,assists,passes_total,passes_key,passes_accuracy,dribbles_attempts,dribbles_success,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,fouls_drawn,fouls_committed,cards_yellow,cards_red
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,Manchester City,617,Ederson,31,G,90,6.6,False,False,0,0,0,0,26,0,26.0,1,0,0,0,0,1,0,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,Manchester City,627,Kyle Walker,2,D,90,7.5,True,False,0,0,0,0,62,3,58.0,0,0,2,0,0,2,2,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,Manchester City,567,Rúben Dias,3,D,83,7.2,False,False,1,0,0,0,83,0,77.0,0,0,1,0,2,10,5,2,2,1,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,Manchester City,18861,Nathan Aké,6,D,90,7.6,False,False,2,2,0,0,93,1,89.0,1,1,1,0,0,5,4,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,Manchester City,23,Sergio Gómez,21,D,58,7.3,False,False,0,0,0,0,45,5,41.0,1,0,1,0,0,3,2,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,Manchester City,41621,Matheus Nunes,27,M,90,8.6,False,False,2,1,0,0,92,6,89.0,6,2,1,0,1,14,7,3,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,Manchester City,44,Rodri,16,M,83,8.3,False,False,3,2,1,0,101,1,92.0,4,3,2,0,0,10,7,2,1,1,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,Manchester City,636,Bernardo Silva,20,M,44,7.3,False,False,1,1,0,0,29,1,24.0,0,0,2,0,0,3,2,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,Manchester City,6009,Julián Álvarez,19,M,90,10,False,False,7,5,2,0,59,7,53.0,3,3,2,0,0,9,5,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,Manchester City,631,Phil Foden,47,M,83,7.9,False,False,3,1,0,1,61,3,58.0,3,2,0,0,0,4,2,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,Manchester City,1100,Erling Haaland,9,F,90,6.2,False,False,6,2,0,1,7,1,6.0,0,0,0,0,0,3,1,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,Manchester City,1422,Jérémy Doku,11,F,46,7.3,False,True,1,1,0,0,28,0,24.0,5,4,1,0,0,8,7,2,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,Manchester City,5,Manuel Akanji,25,D,32,6.6,False,True,0,0,0,0,24,0,24.0,0,0,0,0,0,1,0,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,Manchester City,284230,Rico Lewis,82,D,12,6.7,False,True,0,0,0,0,7,0,6.0,0,0,0,0,0,0,0,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,Manchester City,19130,Kalvin Phillips,4,M,12,6.3,False,True,0,0,0,0,8,0,7.0,0,0,0,0,0,3,0,0,1,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,Manchester City,278133,Oscar Bobb,52,M,12,6.9,False,True,1,1,0,0,8,0,7.0,1,0,1,0,0,3,1,0,1,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,Manchester City,25004,Stefan Ortega,18,G,0,0,False,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,Manchester City,19197,Scott Carson,33,G,0,0,False,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,Manchester City,129033,Joško Gvardiol,24,D,0,0,False,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,FK Crvena Zvezda,111325,Omri Glazer,18,G,90,8.6,False,False,0,0,0,0,29,0,19.0,0,0,0,0,0,1,0,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,FK Crvena Zvezda,97567,Srđan Mijailović,33,D,90,6.2,False,False,0,0,0,0,25,0,17.0,0,0,2,1,0,7,2,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,FK Crvena Zvezda,303322,Nasser Djiga,24,D,90,7.2,False,False,0,0,0,0,20,1,19.0,0,0,2,3,1,5,2,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,FK Crvena Zvezda,968,Aleksandar Dragović,15,D,90,6.5,True,False,0,0,0,0,26,0,24.0,0,0,1,1,0,1,1,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,FK Crvena Zvezda,345,Milan Rodić,23,D,90,6.3,False,False,0,0,0,0,16,0,10.0,0,0,2,1,1,5,2,0,2,1,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,FK Crvena Zvezda,180128,Stefan Mitrović,80,D,77,6.2,False,False,0,0,0,0,12,0,8.0,4,1,0,3,0,6,1,0,1,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,FK Crvena Zvezda,2901,In-Beom Hwang,66,M,82,6.6,False,False,1,1,0,0,25,0,19.0,1,1,2,0,0,4,3,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,FK Crvena Zvezda,179862,Marko Stamenić,6,M,90,6.3,False,False,0,0,0,0,19,0,18.0,1,0,2,1,1,9,3,0,4,1,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,FK Crvena Zvezda,353,Mirko Ivanić,4,M,68,7.2,False,False,1,0,0,1,8,1,7.0,0,0,1,0,2,4,2,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,FK Crvena Zvezda,61418,Osman Bukari,30,F,83,6.9,False,False,1,1,1,0,15,1,8.0,3,1,0,0,1,11,4,2,1,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,FK Crvena Zvezda,14379,Cherif Ndiaye,9,F,68,6.7,False,False,0,0,0,0,10,0,7.0,2,1,2,0,1,12,7,1,1,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,FK Crvena Zvezda,1249,Peter Olayinka,14,M,22,6.3,False,True,0,0,0,0,7,0,5.0,1,0,0,0,0,2,1,1,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,FK Crvena Zvezda,22842,Jean-Philippe Krasso,17,F,22,6.5,False,True,0,0,0,0,8,0,5.0,2,0,2,0,0,6,3,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,FK Crvena Zvezda,264495,Vladimir Lučić,37,F,13,6.3,False,True,0,0,0,0,5,0,5.0,2,1,0,0,0,2,1,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,FK Crvena Zvezda,122428,Kings Kangwa,20,M,8,6.3,False,True,0,0,0,0,9,0,8.0,1,0,1,0,0,4,2,1,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,FK Crvena Zvezda,2742,Miloš Degenek,3,D,12,6.3,False,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,FK Crvena Zvezda,338,Zoran Popović,1,G,0,0,False,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,FK Crvena Zvezda,2815,Nikola Vasiljević,27,G,0,0,False,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,FK Crvena Zvezda,2078,Uroš Spajić,5,D,0,0,False,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,FK Crvena Zvezda,344,Nemanja Milunović,19,D,0,0,False,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,FK Crvena Zvezda,66021,Guélor Kanga,8,M,0,0,False,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,FK Crvena Zvezda,50910,Aleksandar Katai,10,M,0,0,False,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1126149,2023-09-19T19:00:00+00:00,Champions League,2023,Group G - 1,Manchester City,FK Crvena Zvezda,FK Crvena Zvezda,289536,Uroš Kabić,70,F,0,0,False,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
1126173,2023-10-04T19:00:00+00:00,Champions League,2023,Group G - 2,RB Leipzig,Manchester City,RB Leipzig,37246,Janis Blaswich,21,G,90,6.3,False,False,0,0,0,0,36,0,36.0,0,0,0,0,0,0,0,0,0,0,0
1126173,2023-10-04T19:00:00+00:00,Champions League,2023,Group G - 2,RB Leipzig,Manchester City,RB Leipzig,22250,Mohamed Simakan,2,D,90,6.5,False,False,0,0,0,0,24,0,18.0,1,0,2,1,3,10,4,2,3,0,0
1126173,2023-10-04T19:00:00+00:00,Champions League,2023,Group G - 2,RB Leipzig,Manchester City,RB Leipzig,1144,Lukas Klostermann,16,D,90,6.7,False,False,0,0,0,0,54,0,51.0,0,0,0,1,2,2,0,0,0,0,0
1126173,2023-10-04T19:00:00+00:00,Champions League,2023,Group G - 2,RB Leipzig,Manchester City,RB Leipzig,162761,Castello Lukeba,23,D,90,6.3,False,False,0,0,0,0,46,0,42.0,1,0,1,1,0,4,1,0,1,0,0
1126173,2023-10-04T19:00:00+00:00,Champions League,2023,Group G - 2,RB Leipzig,Manchester City,RB Leipzig,25158,David Raum,22,D,90,6.2,False,False,0,0,0,0,32,0,28.0,1,0,0,1,3,6,1,1,2,1,0
