accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,position_group
27,0,0.0,11,81,33.2,48,136,184,52.57,2,100.0,0,9,0,0,0,0,80,0,0,0,5,12,9,0,0,0,1,1,0,0,,,0,0,0.0,0,0,0,9,8,1,0,0,,1,50.0,0,4,0,166,1,0,0,9,840,0,,0,0,0,0,0.0,2,0,0,0,167,0,5,7.26,0,0,5,21,8,29,0,9,0.0,0.0,0,0,0,0,0,0,0.0,5,1,0,0.0,0,69,0,0,3,75.0,244,179,171,350,65.3,0,0,439,1,0,0,Agustín Marchesín,FC Porto,47339,3002,Goalkeepers
5,0,0.0,2,19,41.3,7,82,89,75.42,1,50.0,1,4,0,0,0,0,26,0,0,0,3,0,4,0,0,0,0,1,0,0,,,0,0,0.0,0,0,0,1,1,0,0,0,,0,0.0,0,4,0,29,1,0,0,4,360,0,,0,0,0,0,0.0,1,0,0,0,29,0,0,7.23,0,0,0,4,5,9,0,3,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,10,0,0,1,50.0,46,26,92,118,28.9,0,0,152,1,0,0,Roman Bürki,Borussia Dortmund,37378,2673,Goalkeepers
2,0,0.0,0,1,33.33,0,18,18,90.0,0,0.0,0,1,0,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,,0,0.0,0,0,0,2,0,0,0,1,90,0,,0,0,0,0,0.0,0,0,0,0,2,0,0,7.2,0,0,0,1,1,2,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,2,0,0,0,0.0,3,0,20,20,7.2,0,0,27,0,0,0,Zack Steffen,Manchester City,332995,17,Goalkeepers
15,0,0.0,1,28,26.17,13,90,103,55.38,3,100.0,0,5,0,0,0,0,52,0,0,0,3,9,5,0,0,0,2,2,1,0,,,0,0,0.0,0,0,0,8,5,3,0,0,,0,0.0,0,2,0,83,1,0,0,5,450,0,,0,0,0,0,0.0,0,0,0,0,83,0,7,7.14,0,0,0,15,9,24,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,31,0,0,3,60.0,107,71,115,186,35.7,0,1,251,0,1,0,Anatoliy Trubin,Shakhtar Donetsk,966616,3313,Goalkeepers
8,0,0.0,0,21,44.68,12,25,37,57.81,1,100.0,0,2,0,0,0,0,17,0,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0.0,0,0,0,3,2,1,0,0,,0,0.0,0,0,0,27,0,0,0,2,180,0,,0,0,0,0,0.0,1,0,0,0,29,0,0,7.05,0,0,0,6,4,10,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,10,0,0,1,100.0,47,32,32,64,14.1,0,0,85,1,0,0,Evgeniy Gorodov,FC Krasnodar,23977,34425,Goalkeepers
23,0,0.0,4,34,55.74,22,28,50,64.94,4,100.0,0,3,0,0,0,0,18,0,0,0,2,5,3,0,0,0,0,0,0,0,,,0,0,0.0,0,0,0,1,0,1,0,0,,0,0.0,0,2,0,27,0,0,0,3,270,0,,0,0,0,0,0.0,0,0,0,0,27,0,2,7.03,0,0,1,4,1,5,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,29,0,0,4,100.0,61,45,32,77,21.1,0,0,97,0,0,0,Pierluigi Gollini,Atalanta,329175,2686,Goalkeepers
16,0,0.0,2,59,49.17,30,126,156,71.56,3,100.0,0,6,0,0,0,0,62,0,0,0,1,6,6,0,0,0,0,0,0,1,,,0,0,0.0,0,0,0,10,7,3,0,0,,2,100.0,0,9,0,62,0,0,0,6,540,0,,0,0,0,0,0.0,0,0,0,0,62,0,2,7.03,0,0,2,13,12,25,0,7,0.0,0.0,0,0,0,0,0,1,100.0,2,1,1,100.0,0,24,1,0,5,100.0,120,72,146,218,42.2,0,0,290,0,0,0,Guilherme Marinato,Lokomotiv Moscow,30822,2320,Goalkeepers
2,0,0.0,1,5,17.24,3,13,16,40.0,0,0.0,0,1,0,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,,0,0.0,0,1,0,24,0,0,0,1,90,0,,0,0,0,0,0.0,0,0,0,0,24,0,0,7.0,0,0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,3,0,0,0,0.0,29,22,18,40,7.0,0,0,48,0,0,0,Diogo Costa,FC Porto,843115,3002,Goalkeepers
10,0,0.0,2,29,56.86,8,96,104,82.54,1,100.0,0,5,0,0,0,0,35,0,0,0,2,0,5,0,0,0,0,0,0,0,,,0,0,0.0,0,0,0,6,5,1,0,0,,0,0.0,0,2,0,22,0,0,0,5,450,0,,0,0,0,0,0.0,2,0,0,0,22,0,0,7.0,0,0,0,8,8,16,0,3,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,16,0,0,1,100.0,51,20,106,126,35.0,0,0,162,0,0,0,Bono,Sevilla,360938,2833,Goalkeepers
7,0,0.0,7,46,35.94,31,74,105,56.15,0,0.0,0,4,0,0,0,0,33,0,0,0,0,2,4,0,0,0,0,0,1,0,,,0,0,0.0,0,0,0,9,6,3,0,0,,0,0.0,0,0,0,82,0,1,0,4,360,0,,0,0,0,0,0.0,0,0,0,0,82,0,0,6.98,0,0,1,17,4,21,0,6,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,1,11,0,0,0,0.0,128,98,89,187,27.9,0,0,223,0,0,0,Jesper Hansen,FC Midtjylland,15898,1289,Goalkeepers
26,0,0.0,3,45,51.14,17,216,233,83.51,2,100.0,0,12,0,0,0,0,77,0,0,0,7,7,12,0,0,0,1,1,0,1,,,0,0,0.0,0,0,0,5,5,0,0,0,,2,66.67,0,3,0,46,0,0,0,12,1080,0,,0,0,0,0,0.0,0,0,0,0,46,0,2,6.91,0,0,6,10,7,17,0,2,0.0,0.0,0,0,0,0,0,0,0.0,5,0,0,0.0,0,43,0,0,4,80.0,88,52,227,279,82.9,0,1,364,2,0,0,Ederson,Manchester City,254491,17,Goalkeepers
4,0,0.0,0,9,40.91,3,62,65,83.33,0,0.0,0,3,0,0,0,0,20,0,0,0,2,0,3,0,0,0,0,0,0,0,,,0,0,0.0,0,0,0,1,1,0,0,0,,0,0.0,0,0,0,13,0,0,0,3,270,0,,0,0,0,0,0.0,1,0,0,0,14,0,0,6.9,0,0,0,2,1,3,1,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,8,0,0,0,0.0,22,8,70,78,20.7,0,0,95,0,0,0,Neto,FC Barcelona,84844,2817,Goalkeepers
17,0,0.0,2,38,40.86,23,90,113,66.08,0,0.0,0,6,0,0,0,0,62,0,0,0,1,2,6,0,0,0,0,0,0,0,,,0,0,0.0,0,0,0,10,8,2,0,0,,0,0.0,0,5,0,58,2,0,0,6,540,0,,0,0,0,0,0.0,3,0,0,0,60,0,0,6.9,0,0,0,13,11,24,0,2,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,29,0,0,0,0.0,93,60,111,171,41.4,0,0,248,0,0,0,José Sá,Olympiacos FC,252669,3245,Goalkeepers
7,0,0.0,0,8,38.1,0,134,134,91.16,2,100.0,0,7,0,0,0,0,36,0,0,0,2,8,7,0,0,0,0,0,0,1,,,0,0,0.0,0,0,0,8,6,2,0,0,,2,100.0,0,1,0,13,1,0,0,7,660,0,,0,0,0,0,0.0,2,0,0,0,13,0,3,6.9,0,0,5,10,10,20,0,3,0.0,0.0,0,0,0,0,0,1,100.0,5,1,0,0.0,0,11,1,0,4,100.0,21,2,145,147,48.3,0,0,207,1,0,0,Wojciech Szczęsny,Juventus,50490,2687,Goalkeepers
10,0,0.0,1,20,71.43,6,95,101,90.18,2,100.0,0,5,0,0,0,0,29,0,0,0,1,4,5,0,0,0,0,0,0,0,,,0,0,0.0,0,0,0,9,9,0,0,0,,0,0.0,0,0,0,11,0,0,0,5,450,0,,0,0,0,0,0.0,3,0,0,0,12,0,2,6.88,0,0,1,14,2,16,0,4,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,16,0,0,2,100.0,28,9,103,112,34.4,0,0,150,0,0,0,Marc-André Ter Stegen,FC Barcelona,88625,2817,Goalkeepers
12,0,0.0,4,28,36.36,14,67,81,61.83,0,0.0,0,4,0,0,0,0,29,0,0,0,0,2,4,0,0,0,0,0,0,0,,,0,0,0.0,0,0,0,7,6,1,0,0,,0,0.0,0,0,0,50,0,0,0,4,360,0,,0,0,0,0,0.0,2,0,0,0,50,0,0,6.85,0,0,1,9,5,15,0,6,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,28,0,0,0,0.0,77,49,82,131,27.4,0,1,169,0,0,0,Alfred Gomis,Stade Rennais,143695,1658,Goalkeepers
39,0,0.0,4,44,40.37,14,200,214,76.16,0,0.0,1,6,0,0,0,0,54,0,0,0,0,1,6,1,0,0,1,2,1,1,,,0,0,0.0,0,0,0,7,7,0,0,0,,0,0.0,0,1,0,67,0,0,0,6,540,0,,0,0,0,0,0.0,1,0,0,0,69,0,1,6.85,0,0,0,11,11,22,0,5,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,77,0,0,0,0.0,109,66,215,281,41.1,0,0,341,0,0,0,André Onana,AFC Ajax,787498,2953,Goalkeepers
32,0,0.0,0,50,44.64,9,240,249,79.55,1,100.0,0,8,0,0,0,0,48,0,0,0,2,3,8,0,0,0,0,0,0,0,,,0,0,0.0,0,0,0,13,12,1,0,0,,1,100.0,0,5,0,64,0,0,0,8,720,0,,0,0,0,0,0.0,0,0,0,0,66,0,1,6.81,0,0,1,16,6,22,0,7,0.0,0.0,0,0,0,0,0,1,100.0,1,0,0,0.0,0,54,1,0,2,100.0,112,35,278,313,54.5,0,0,376,0,0,0,Yann Sommer,Borussia M'gladbach,16206,2527,Goalkeepers
16,0,0.0,8,42,32.31,18,280,298,77.0,4,100.0,0,12,0,0,0,0,101,0,0,0,4,5,12,0,0,0,1,1,0,0,,,0,0,0.0,0,0,0,14,13,1,0,0,,0,0.0,0,9,0,89,0,0,0,12,1080,0,,0,0,0,0,0.0,0,0,0,0,89,0,1,6.81,0,0,5,18,8,26,0,5,0.0,0.0,0,0,0,0,0,0,0.0,5,0,0,0.0,0,36,0,0,4,80.0,130,89,298,387,81.7,0,1,500,1,1,0,Thibaut Courtois,Real Madrid,70988,2829,Goalkeepers
2,0,0.0,2,9,36.0,7,10,17,51.52,1,100.0,0,1,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,,,0,0,0.0,0,0,0,1,1,0,0,0,,0,0.0,0,0,0,16,0,0,0,1,90,0,,1,0,0,0,0.0,0,0,0,0,16,0,0,6.8,0,0,0,2,1,3,0,2,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,4,0,0,1,100.0,25,21,12,33,6.8,0,0,40,0,0,0,Ethan Horvath,Club Brugge KV,343013,2888,Goalkeepers
9,0,0.0,2,24,47.06,12,65,77,72.64,0,0.0,0,5,0,0,0,0,29,0,0,0,1,3,5,0,0,0,0,0,0,0,,,0,0,0.0,0,0,0,8,7,1,0,0,,0,0.0,0,2,0,29,0,0,0,5,450,0,,0,0,0,0,0.0,0,0,0,0,31,0,0,6.78,0,0,1,10,4,14,0,6,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,14,0,0,0,0.0,51,29,77,106,33.9,0,0,142,0,0,0,David De Gea,Manchester United,69378,35,Goalkeepers
33,0,0.0,9,63,53.85,29,121,150,73.17,0,0.0,0,5,0,0,0,0,40,0,0,0,1,4,5,0,0,0,0,0,0,0,,,0,0,0.0,0,0,0,9,7,2,0,0,,3,100.0,0,3,0,55,1,0,0,5,450,0,,0,0,0,0,0.0,1,0,0,0,57,0,0,6.78,0,0,4,12,4,16,1,1,0.0,0.0,0,0,0,0,0,2,100.0,4,1,0,0.0,0,49,2,0,3,100.0,117,68,137,205,33.9,0,0,258,0,0,0,Simon Mignolet,Club Brugge KV,10406,2888,Goalkeepers
10,0,0.0,2,19,54.29,11,127,138,89.61,1,50.0,1,6,0,0,0,0,34,0,0,0,2,4,6,0,0,0,1,2,0,0,,,1,0,0.0,0,0,0,9,9,0,0,0,,0,0.0,0,1,0,16,0,0,0,6,540,0,,0,0,0,0,0.0,2,0,0,0,18,0,2,6.77,0,0,4,9,6,15,0,4,0.0,0.0,0,0,0,0,0,0,0.0,2,0,0,0.0,0,11,0,0,1,33.33,35,19,135,154,40.6,0,0,196,0,1,0,Samir Handanović,Inter,2949,2697,Goalkeepers
17,0,0.0,4,37,36.63,13,181,194,74.9,2,100.0,0,8,0,0,0,0,65,0,0,0,1,5,8,0,0,0,0,0,0,0,,,0,0,0.0,0,0,0,16,13,3,0,0,,0,0.0,0,5,0,65,0,0,0,8,720,0,,0,0,0,0,0.0,4,0,1,0,66,0,1,6.76,0,0,5,15,7,23,0,8,0.0,0.0,0,0,0,0,0,0,0.0,5,0,0,0.0,0,36,0,0,2,100.0,101,47,212,259,54.1,0,0,341,2,0,0,Péter Gulácsi,RB Leipzig,37096,36360,Goalkeepers
7,0,0.0,1,18,27.27,7,100,107,68.15,2,100.0,0,6,0,0,0,0,40,0,0,0,0,8,6,0,0,0,0,0,0,0,,,0,0,0.0,0,0,0,12,10,2,0,0,,1,100.0,0,2,0,50,0,0,0,6,540,0,,1,0,0,0,0.0,2,0,0,0,50,0,2,6.62,0,0,1,11,8,20,1,4,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0,21,0,0,3,100.0,66,39,118,157,39.7,0,0,213,0,0,0,Marwin Hitz,Borussia Dortmund,37813,2673,Goalkeepers
16,0,0.0,0,43,34.13,22,73,95,53.37,3,100.0,0,8,0,0,0,0,61,0,0,0,2,3,8,1,0,0,0,0,0,0,,,0,0,0.0,0,0,0,11,10,1,0,0,,1,100.0,0,2,0,83,0,0,0,8,720,0,,0,0,0,0,0.0,2,0,0,0,84,0,2,6.61,0,0,0,9,5,14,0,4,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,34,0,0,4,100.0,126,85,93,178,52.9,0,0,229,1,0,0,Jan Oblak,Atlético Madrid,69768,2836,Goalkeepers
0,0,0.0,0,0,0.0,0,21,21,87.5,0,0.0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0.0,0,0,0,1,1,0,0,0,,0,0.0,0,0,0,3,0,0,0,1,90,0,,0,0,0,0,0.0,0,0,0,0,3,0,0,6.6,0,0,0,1,0,1,0,1,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0.0,3,1,23,24,6.6,0,0,26,0,0,0,Kepa Arrizabalaga,Chelsea,232422,38,Goalkeepers
1,0,0.0,4,33,46.48,17,90,107,72.79,4,100.0,0,6,0,0,0,0,59,0,0,0,0,7,6,0,0,0,0,0,0,0,,,0,0,0.0,0,0,0,13,10,3,0,0,,1,100.0,0,3,0,40,0,0,0,6,540,0,,0,0,0,0,0.0,3,0,0,0,41,0,5,6.58,0,0,0,12,3,15,1,5,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,3,0,0,5,100.0,71,40,107,147,39.5,0,0,220,1,0,0,Mikhail Kerzhakov,Zenit St. Petersburg,14969,2321,Goalkeepers
2,0,0.0,0,8,47.06,0,58,58,82.86,0,0.0,0,2,0,0,0,0,14,0,0,0,0,1,2,0,0,0,0,0,0,0,,,0,0,0.0,0,0,0,2,2,0,0,0,,0,0.0,0,0,0,12,0,0,0,2,180,0,,0,0,0,0,0.0,0,0,0,0,12,0,0,6.55,0,0,1,2,1,3,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,5,0,0,0,0.0,17,1,69,70,13.1,0,0,85,0,0,0,Alexander Nübel,FC Bayern München,584722,2672,Goalkeepers
9,0,0.0,2,24,53.33,17,50,67,74.44,0,0.0,0,5,0,0,0,0,35,0,0,0,1,0,5,0,0,0,1,1,2,0,,,0,0,0.0,0,0,0,11,11,0,0,0,,1,50.0,0,3,0,23,0,0,0,5,450,0,,0,0,0,0,0.0,2,0,0,0,25,0,0,6.48,0,0,1,11,10,21,0,2,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,18,0,0,1,50.0,45,31,59,90,32.4,0,0,143,1,0,0,Marco Sportiello,Atalanta,176301,2686,Goalkeepers
9,0,0.0,4,25,46.3,9,67,76,72.38,2,66.67,1,4,0,0,0,0,16,0,0,0,1,7,4,0,0,0,0,1,1,1,,,0,0,0.0,0,0,0,9,9,0,0,0,,0,0.0,0,1,0,29,1,0,0,4,360,0,,0,0,0,0,0.0,1,0,0,0,31,0,1,6.48,0,0,0,12,1,13,0,3,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,13,0,0,2,66.67,54,31,74,105,25.9,0,0,141,1,0,0,Georgiy Bushchan,Dynamo Kyiv,138813,3305,Goalkeepers
25,0,0.0,3,38,50.0,13,183,196,81.67,2,100.0,0,7,0,0,0,0,60,0,0,0,0,5,7,0,0,0,1,1,1,0,,,0,0,0.0,0,0,0,12,11,1,0,0,,0,0.0,0,0,1,44,2,0,0,7,630,0,,0,0,0,0,0.0,2,0,0,0,49,0,3,6.44,0,0,1,10,7,17,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,41,0,0,2,66.67,76,32,208,240,45.1,0,0,313,1,1,0,Pepe Reina,Lazio,26937,2699,Goalkeepers
1,0,0.0,0,6,54.55,3,23,26,83.87,2,100.0,0,1,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,,,0,0,0.0,0,0,0,2,2,0,0,0,,0,0.0,0,1,0,5,0,0,0,1,90,0,,0,0,0,0,0.0,0,0,0,0,5,0,1,6.4,0,0,0,1,1,2,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,2,0,0,2,100.0,11,6,25,31,6.4,0,0,43,0,0,0,Denys Boyko,Dynamo Kyiv,68936,3305,Goalkeepers
4,0,0.0,2,12,50.0,9,22,31,72.09,0,0.0,0,2,0,0,0,0,12,0,0,0,0,2,2,0,0,0,0,0,0,0,,,0,0,0.0,0,0,0,4,4,0,0,0,,0,0.0,0,0,0,12,0,0,0,2,180,0,,0,0,0,0,0.0,0,0,0,0,13,0,1,6.4,0,0,1,3,1,4,0,1,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,8,0,0,0,0.0,24,15,28,43,12.8,0,0,56,0,0,0,Romain Salin,Stade Rennais,27069,1658,Goalkeepers
