Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,Nation,Age,Min,SoTA,GA,Saves,Save%
f3774baa,https://fbref.com/en/matches/f3774baa/Liverpool-Arsenal-April-9-2023-Premier-League,2023-04-09,Premier League,Matchweek 30,Home,Arsenal,D,2023-04-09_premier_league_arsenal,Liverpool,Alisson,br BRA,30-189,90,5,2,3,60.0
