Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,Nation,Age,Min,SoTA,GA,Saves,Save%
070bf86d,https://fbref.com/en/matches/070bf86d/Burnley-Newcastle-United-May-4-2024-Premier-League,2024-05-04,Premier League,Matchweek 36,Away,Burnley,W,2024-05-04_premier_league_burnley,Newcastle United,Martin Dúbravka,sk SVK,35-110,90,5,1,4,80.0
