Date,start_time,Competition,Round,Day,Venue,Result,goals_for,goals_against,Opponent,possession,attendance,captain,formation,opp_formation,referee,Match_Report_URL,Match_Report,notes
2024-01-07,14:00(15:00),FA Cup,Third round proper,Sun,Home,W,5,0,Huddersfield Town,84,"51,939",Rúben Dias,4-2-3-1,5-4-1,Michael Salisbury,https://fbref.com/en/matches/0b96b744/Manchester-City-Huddersfield-Town-January-7-2024-FA-Cup,Match Report,
2024-01-26,20:00(21:00),FA Cup,Fourth round proper,Fri,Away,W,1,0,Tottenham Hotspur,57,"60,872",Kyle Walker,4-2-3-1,4-2-3-1,Paul Tierney,https://fbref.com/en/matches/ff5bde89/Tottenham-Hotspur-Manchester-City-January-26-2024-FA-Cup,Match Report,
2024-02-27,20:00(21:00),FA Cup,Fifth round proper,Tue,Away,W,6,2,Luton Town,58,"11,163",Kyle Walker,4-2-3-1,3-4-3,Anthony Taylor,https://fbref.com/en/matches/777de07a/Luton-Town-Manchester-City-February-27-2024-FA-Cup,Match Report,
2024-03-16,17:30(18:30),FA Cup,Quarter-finals,Sat,Home,W,2,0,Newcastle United,72,"52,126",Kyle Walker,4-2-3-1,5-3-2,Simon Hooper,https://fbref.com/en/matches/f3a174ff/Manchester-City-Newcastle-United-March-16-2024-FA-Cup,Match Report,
2024-04-20,17:15(18:15),FA Cup,Semi-finals,Sat,Neutral,W,1,0,Chelsea,62,"80,902",Kyle Walker,3-2-4-1,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/5648182c/Manchester-City-Chelsea-April-20-2024-FA-Cup,Match Report,
2024-05-25,15:00(16:00),FA Cup,Final,Sat,Neutral,L,1,2,Manchester Utd,74,"84,814",Kyle Walker,4-2-3-1,4-2-2-2,Andy Madley,https://fbref.com/en/matches/d64f45f8/Manchester-Derby-Manchester-City-Manchester-United-May-25-2024-FA-Cup,Match Report,
