season,tracked_team,match_date,competition,opponent_team,original_file,Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,shirtnumber,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,shots,shots_on_target,CrdY,CrdR,fouls,fouled,offsides,crosses,tackles_won,interceptions,own_goals,pens_won,pens_conceded
2024-2025,Liverpool 2024 2025,2024-10-27,Premier League,Arsenal,2024-10-27_premier_league_arsenal_player_stats.csv,68aa1099,https://fbref.com/en/matches/68aa1099/Arsenal-Liverpool-October-27-2024-Premier-League,2024-10-27,Premier League,Matchweek 9,Away,Arsenal,D,2024-10-27_premier_league_arsenal,Liverpool,Curtis Jones,17,eng ENG,AM,23-271,89,0,0,0,0,1.0,0.0,0,0,0.0,1.0,0.0,0.0,2.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-27,Premier League,Arsenal,2024-10-27_premier_league_arsenal_player_stats.csv,68aa1099,https://fbref.com/en/matches/68aa1099/Arsenal-Liverpool-October-27-2024-Premier-League,2024-10-27,Premier League,Matchweek 9,Away,Arsenal,D,2024-10-27_premier_league_arsenal,Liverpool,Wataru Endo,3,jp JPN,"DF,MF",31-261,1,0,0,0,0,0.0,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-27,Premier League,Arsenal,2024-10-27_premier_league_arsenal_player_stats.csv,68aa1099,https://fbref.com/en/matches/68aa1099/Arsenal-Liverpool-October-27-2024-Premier-League,2024-10-27,Premier League,Matchweek 9,Away,Arsenal,D,2024-10-27_premier_league_arsenal,Liverpool,Mohamed Salah,11,eg EGY,AM,32-134,90,1,0,0,0,3.0,2.0,0,0,0.0,1.0,0.0,5.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-27,Premier League,Arsenal,2024-10-27_premier_league_arsenal_player_stats.csv,68aa1099,https://fbref.com/en/matches/68aa1099/Arsenal-Liverpool-October-27-2024-Premier-League,2024-10-27,Premier League,Matchweek 9,Away,Arsenal,D,2024-10-27_premier_league_arsenal,Liverpool,Alexis Mac Allister,10,ar ARG,DM,25-308,62,0,0,0,0,1.0,1.0,1,0,2.0,1.0,0.0,0.0,1.0,1.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-27,Premier League,Arsenal,2024-10-27_premier_league_arsenal_player_stats.csv,68aa1099,https://fbref.com/en/matches/68aa1099/Arsenal-Liverpool-October-27-2024-Premier-League,2024-10-27,Premier League,Matchweek 9,Away,Arsenal,D,2024-10-27_premier_league_arsenal,Liverpool,Dominik Szoboszlai,8,hu HUN,MF,24-002,28,0,0,0,0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-27,Premier League,Arsenal,2024-10-27_premier_league_arsenal_player_stats.csv,68aa1099,https://fbref.com/en/matches/68aa1099/Arsenal-Liverpool-October-27-2024-Premier-League,2024-10-27,Premier League,Matchweek 9,Away,Arsenal,D,2024-10-27_premier_league_arsenal,Liverpool,Ryan Gravenberch,38,nl NED,DM,22-164,90,0,0,0,0,1.0,0.0,0,0,1.0,2.0,0.0,0.0,0.0,1.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-27,Premier League,Arsenal,2024-10-27_premier_league_arsenal_player_stats.csv,68aa1099,https://fbref.com/en/matches/68aa1099/Arsenal-Liverpool-October-27-2024-Premier-League,2024-10-27,Premier League,Matchweek 9,Away,Arsenal,D,2024-10-27_premier_league_arsenal,Liverpool,Andrew Robertson,26,sct SCO,LB,30-230,62,0,0,0,0,0.0,0.0,0,0,0.0,1.0,0.0,3.0,1.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-27,Premier League,Arsenal,2024-10-27_premier_league_arsenal_player_stats.csv,68aa1099,https://fbref.com/en/matches/68aa1099/Arsenal-Liverpool-October-27-2024-Premier-League,2024-10-27,Premier League,Matchweek 9,Away,Arsenal,D,2024-10-27_premier_league_arsenal,Liverpool,Kostas Tsimikas,21,gr GRE,DF,28-168,28,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-27,Premier League,Arsenal,2024-10-27_premier_league_arsenal_player_stats.csv,68aa1099,https://fbref.com/en/matches/68aa1099/Arsenal-Liverpool-October-27-2024-Premier-League,2024-10-27,Premier League,Matchweek 9,Away,Arsenal,D,2024-10-27_premier_league_arsenal,Liverpool,Virgil van Dijk,4,nl NED,CB,33-111,90,1,0,0,0,1.0,1.0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-27,Premier League,Arsenal,2024-10-27_premier_league_arsenal_player_stats.csv,68aa1099,https://fbref.com/en/matches/68aa1099/Arsenal-Liverpool-October-27-2024-Premier-League,2024-10-27,Premier League,Matchweek 9,Away,Arsenal,D,2024-10-27_premier_league_arsenal,Liverpool,Ibrahima Konaté,5,fr FRA,CB,25-155,90,0,0,0,0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,2.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-27,Premier League,Arsenal,2024-10-27_premier_league_arsenal_player_stats.csv,68aa1099,https://fbref.com/en/matches/68aa1099/Arsenal-Liverpool-October-27-2024-Premier-League,2024-10-27,Premier League,Matchweek 9,Away,Arsenal,D,2024-10-27_premier_league_arsenal,Liverpool,Trent Alexander-Arnold,66,eng ENG,RB,26-020,90,0,0,0,0,2.0,0.0,0,0,0.0,0.0,0.0,7.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-27,Premier League,Arsenal,2024-10-27_premier_league_arsenal_player_stats.csv,68aa1099,https://fbref.com/en/matches/68aa1099/Arsenal-Liverpool-October-27-2024-Premier-League,2024-10-27,Premier League,Matchweek 9,Away,Arsenal,D,2024-10-27_premier_league_arsenal,Liverpool,Caoimhín Kelleher,62,ie IRL,GK,25-339,90,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-30,Efl Cup,Brighton,2024-10-30_efl_cup_brighton_player_stats.csv,70ffe3fc,https://fbref.com/en/matches/70ffe3fc/Brighton-and-Hove-Albion-Liverpool-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Away,Brighton,W,2024-10-30_efl_cup_brighton,Liverpool,Curtis Jones,17,eng ENG,FW,23-274,90,0,0,0,0,1.0,1.0,0,0,2.0,1.0,0.0,0.0,0.0,1.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-30,Efl Cup,Brighton,2024-10-30_efl_cup_brighton_player_stats.csv,70ffe3fc,https://fbref.com/en/matches/70ffe3fc/Brighton-and-Hove-Albion-Liverpool-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Away,Brighton,W,2024-10-30_efl_cup_brighton,Liverpool,Dominik Szoboszlai,8,hu HUN,FW,24-005,70,0,0,0,0,2.0,2.0,0,0,2.0,0.0,0.0,1.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-30,Efl Cup,Brighton,2024-10-30_efl_cup_brighton_player_stats.csv,70ffe3fc,https://fbref.com/en/matches/70ffe3fc/Brighton-and-Hove-Albion-Liverpool-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Away,Brighton,W,2024-10-30_efl_cup_brighton,Liverpool,Darwin Núñez,9,uy URU,FW,25-128,20,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-30,Efl Cup,Brighton,2024-10-30_efl_cup_brighton_player_stats.csv,70ffe3fc,https://fbref.com/en/matches/70ffe3fc/Brighton-and-Hove-Albion-Liverpool-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Away,Brighton,W,2024-10-30_efl_cup_brighton,Liverpool,Cody Gakpo,18,nl NED,LM,25-176,70,2,0,0,0,3.0,2.0,0,0,0.0,1.0,2.0,0.0,0.0,1.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-30,Efl Cup,Brighton,2024-10-30_efl_cup_brighton_player_stats.csv,70ffe3fc,https://fbref.com/en/matches/70ffe3fc/Brighton-and-Hove-Albion-Liverpool-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Away,Brighton,W,2024-10-30_efl_cup_brighton,Liverpool,Mohamed Salah,11,eg EGY,"FW,MF",32-137,20,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-30,Efl Cup,Brighton,2024-10-30_efl_cup_brighton_player_stats.csv,70ffe3fc,https://fbref.com/en/matches/70ffe3fc/Brighton-and-Hove-Albion-Liverpool-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Away,Brighton,W,2024-10-30_efl_cup_brighton,Liverpool,Wataru Endo,3,jp JPN,CM,31-264,63,0,0,0,0,0.0,0.0,1,0,2.0,3.0,0.0,0.0,1.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-30,Efl Cup,Brighton,2024-10-30_efl_cup_brighton_player_stats.csv,70ffe3fc,https://fbref.com/en/matches/70ffe3fc/Brighton-and-Hove-Albion-Liverpool-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Away,Brighton,W,2024-10-30_efl_cup_brighton,Liverpool,Trey Nyoni,98,eng ENG,MF,17-122,27,0,0,0,0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-30,Efl Cup,Brighton,2024-10-30_efl_cup_brighton_player_stats.csv,70ffe3fc,https://fbref.com/en/matches/70ffe3fc/Brighton-and-Hove-Albion-Liverpool-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Away,Brighton,W,2024-10-30_efl_cup_brighton,Liverpool,Tyler Morton,80,eng ENG,CM,21-365,63,0,1,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,2.0,2.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-30,Efl Cup,Brighton,2024-10-30_efl_cup_brighton_player_stats.csv,70ffe3fc,https://fbref.com/en/matches/70ffe3fc/Brighton-and-Hove-Albion-Liverpool-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Away,Brighton,W,2024-10-30_efl_cup_brighton,Liverpool,Alexis Mac Allister,10,ar ARG,MF,25-311,27,0,0,0,0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-30,Efl Cup,Brighton,2024-10-30_efl_cup_brighton_player_stats.csv,70ffe3fc,https://fbref.com/en/matches/70ffe3fc/Brighton-and-Hove-Albion-Liverpool-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Away,Brighton,W,2024-10-30_efl_cup_brighton,Liverpool,Luis Díaz,7,co COL,RM,27-291,90,1,0,0,0,3.0,1.0,0,0,2.0,1.0,1.0,1.0,1.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-30,Efl Cup,Brighton,2024-10-30_efl_cup_brighton_player_stats.csv,70ffe3fc,https://fbref.com/en/matches/70ffe3fc/Brighton-and-Hove-Albion-Liverpool-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Away,Brighton,W,2024-10-30_efl_cup_brighton,Liverpool,Andrew Robertson,26,sct SCO,LB,30-233,90,0,0,0,0,1.0,1.0,0,0,0.0,0.0,0.0,3.0,1.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-30,Efl Cup,Brighton,2024-10-30_efl_cup_brighton_player_stats.csv,70ffe3fc,https://fbref.com/en/matches/70ffe3fc/Brighton-and-Hove-Albion-Liverpool-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Away,Brighton,W,2024-10-30_efl_cup_brighton,Liverpool,Joe Gomez,2,eng ENG,CB,27-160,90,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-30,Efl Cup,Brighton,2024-10-30_efl_cup_brighton_player_stats.csv,70ffe3fc,https://fbref.com/en/matches/70ffe3fc/Brighton-and-Hove-Albion-Liverpool-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Away,Brighton,W,2024-10-30_efl_cup_brighton,Liverpool,Jarell Quansah,78,eng ENG,CB,21-275,89,0,0,0,0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-30,Efl Cup,Brighton,2024-10-30_efl_cup_brighton_player_stats.csv,70ffe3fc,https://fbref.com/en/matches/70ffe3fc/Brighton-and-Hove-Albion-Liverpool-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Away,Brighton,W,2024-10-30_efl_cup_brighton,Liverpool,Ibrahima Konaté,5,fr FRA,DF,25-158,1,0,0,0,0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-30,Efl Cup,Brighton,2024-10-30_efl_cup_brighton_player_stats.csv,70ffe3fc,https://fbref.com/en/matches/70ffe3fc/Brighton-and-Hove-Albion-Liverpool-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Away,Brighton,W,2024-10-30_efl_cup_brighton,Liverpool,Conor Bradley,84,nir NIR,RB,21-113,90,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,2.0,1.0,0,,
2024-2025,Liverpool 2024 2025,2024-10-30,Efl Cup,Brighton,2024-10-30_efl_cup_brighton_player_stats.csv,70ffe3fc,https://fbref.com/en/matches/70ffe3fc/Brighton-and-Hove-Albion-Liverpool-October-30-2024-EFL-Cup,2024-10-30,EFL Cup,Fourth round,Away,Brighton,W,2024-10-30_efl_cup_brighton,Liverpool,Vitezslav Jaros,56,cz CZE,GK,23-099,90,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-02,Premier League,Brighton,2024-11-02_premier_league_brighton_player_stats.csv,7d114c70,https://fbref.com/en/matches/7d114c70/Liverpool-Brighton-and-Hove-Albion-November-2-2024-Premier-League,2024-11-02,Premier League,Matchweek 10,Home,Brighton,W,2024-11-02_premier_league_brighton,Liverpool,Darwin Núñez,9,uy URU,FW,25-131,76,0,0,0,0,1.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-02,Premier League,Brighton,2024-11-02_premier_league_brighton_player_stats.csv,7d114c70,https://fbref.com/en/matches/7d114c70/Liverpool-Brighton-and-Hove-Albion-November-2-2024-Premier-League,2024-11-02,Premier League,Matchweek 10,Home,Brighton,W,2024-11-02_premier_league_brighton,Liverpool,Wataru Endo,3,jp JPN,"DF,MF",31-267,14,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-02,Premier League,Brighton,2024-11-02_premier_league_brighton_player_stats.csv,7d114c70,https://fbref.com/en/matches/7d114c70/Liverpool-Brighton-and-Hove-Albion-November-2-2024-Premier-League,2024-11-02,Premier League,Matchweek 10,Home,Brighton,W,2024-11-02_premier_league_brighton,Liverpool,Cody Gakpo,18,nl NED,AM,25-179,90,1,0,0,0,3.0,1.0,0,0,1.0,1.0,0.0,4.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-02,Premier League,Brighton,2024-11-02_premier_league_brighton_player_stats.csv,7d114c70,https://fbref.com/en/matches/7d114c70/Liverpool-Brighton-and-Hove-Albion-November-2-2024-Premier-League,2024-11-02,Premier League,Matchweek 10,Home,Brighton,W,2024-11-02_premier_league_brighton,Liverpool,Dominik Szoboszlai,8,hu HUN,AM,24-008,65,0,0,0,0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,1.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-02,Premier League,Brighton,2024-11-02_premier_league_brighton_player_stats.csv,7d114c70,https://fbref.com/en/matches/7d114c70/Liverpool-Brighton-and-Hove-Albion-November-2-2024-Premier-League,2024-11-02,Premier League,Matchweek 10,Home,Brighton,W,2024-11-02_premier_league_brighton,Liverpool,Luis Díaz,7,co COL,"FW,MF",27-294,25,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-02,Premier League,Brighton,2024-11-02_premier_league_brighton_player_stats.csv,7d114c70,https://fbref.com/en/matches/7d114c70/Liverpool-Brighton-and-Hove-Albion-November-2-2024-Premier-League,2024-11-02,Premier League,Matchweek 10,Home,Brighton,W,2024-11-02_premier_league_brighton,Liverpool,Mohamed Salah,11,eg EGY,AM,32-140,89,1,0,0,0,3.0,2.0,0,0,0.0,4.0,0.0,1.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-02,Premier League,Brighton,2024-11-02_premier_league_brighton_player_stats.csv,7d114c70,https://fbref.com/en/matches/7d114c70/Liverpool-Brighton-and-Hove-Albion-November-2-2024-Premier-League,2024-11-02,Premier League,Matchweek 10,Home,Brighton,W,2024-11-02_premier_league_brighton,Liverpool,Conor Bradley,84,nir NIR,"DF,MF",21-116,1,0,0,0,0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-02,Premier League,Brighton,2024-11-02_premier_league_brighton_player_stats.csv,7d114c70,https://fbref.com/en/matches/7d114c70/Liverpool-Brighton-and-Hove-Albion-November-2-2024-Premier-League,2024-11-02,Premier League,Matchweek 10,Home,Brighton,W,2024-11-02_premier_league_brighton,Liverpool,Alexis Mac Allister,10,ar ARG,DM,25-314,65,0,0,0,0,1.0,1.0,1,0,3.0,1.0,0.0,0.0,2.0,1.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-02,Premier League,Brighton,2024-11-02_premier_league_brighton_player_stats.csv,7d114c70,https://fbref.com/en/matches/7d114c70/Liverpool-Brighton-and-Hove-Albion-November-2-2024-Premier-League,2024-11-02,Premier League,Matchweek 10,Home,Brighton,W,2024-11-02_premier_league_brighton,Liverpool,Curtis Jones,17,eng ENG,"FW,MF",23-277,25,0,1,0,0,2.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-02,Premier League,Brighton,2024-11-02_premier_league_brighton_player_stats.csv,7d114c70,https://fbref.com/en/matches/7d114c70/Liverpool-Brighton-and-Hove-Albion-November-2-2024-Premier-League,2024-11-02,Premier League,Matchweek 10,Home,Brighton,W,2024-11-02_premier_league_brighton,Liverpool,Ryan Gravenberch,38,nl NED,DM,22-170,90,0,0,0,0,1.0,0.0,0,0,2.0,5.0,0.0,0.0,0.0,4.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-02,Premier League,Brighton,2024-11-02_premier_league_brighton_player_stats.csv,7d114c70,https://fbref.com/en/matches/7d114c70/Liverpool-Brighton-and-Hove-Albion-November-2-2024-Premier-League,2024-11-02,Premier League,Matchweek 10,Home,Brighton,W,2024-11-02_premier_league_brighton,Liverpool,Kostas Tsimikas,21,gr GRE,LB,28-174,90,0,0,0,0,1.0,1.0,0,0,0.0,0.0,0.0,7.0,5.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-02,Premier League,Brighton,2024-11-02_premier_league_brighton_player_stats.csv,7d114c70,https://fbref.com/en/matches/7d114c70/Liverpool-Brighton-and-Hove-Albion-November-2-2024-Premier-League,2024-11-02,Premier League,Matchweek 10,Home,Brighton,W,2024-11-02_premier_league_brighton,Liverpool,Virgil van Dijk,4,nl NED,CB,33-117,90,0,1,0,0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,1.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-02,Premier League,Brighton,2024-11-02_premier_league_brighton_player_stats.csv,7d114c70,https://fbref.com/en/matches/7d114c70/Liverpool-Brighton-and-Hove-Albion-November-2-2024-Premier-League,2024-11-02,Premier League,Matchweek 10,Home,Brighton,W,2024-11-02_premier_league_brighton,Liverpool,Ibrahima Konaté,5,fr FRA,CB,25-161,45,0,0,0,0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-02,Premier League,Brighton,2024-11-02_premier_league_brighton_player_stats.csv,7d114c70,https://fbref.com/en/matches/7d114c70/Liverpool-Brighton-and-Hove-Albion-November-2-2024-Premier-League,2024-11-02,Premier League,Matchweek 10,Home,Brighton,W,2024-11-02_premier_league_brighton,Liverpool,Joe Gomez,2,eng ENG,DF,27-163,45,0,0,0,0,2.0,2.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-02,Premier League,Brighton,2024-11-02_premier_league_brighton_player_stats.csv,7d114c70,https://fbref.com/en/matches/7d114c70/Liverpool-Brighton-and-Hove-Albion-November-2-2024-Premier-League,2024-11-02,Premier League,Matchweek 10,Home,Brighton,W,2024-11-02_premier_league_brighton,Liverpool,Trent Alexander-Arnold,66,eng ENG,RB,26-026,90,0,0,0,0,0.0,0.0,0,0,0.0,2.0,1.0,6.0,8.0,2.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-02,Premier League,Brighton,2024-11-02_premier_league_brighton_player_stats.csv,7d114c70,https://fbref.com/en/matches/7d114c70/Liverpool-Brighton-and-Hove-Albion-November-2-2024-Premier-League,2024-11-02,Premier League,Matchweek 10,Home,Brighton,W,2024-11-02_premier_league_brighton,Liverpool,Caoimhín Kelleher,62,ie IRL,GK,25-345,90,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-05,Champions Lg,Deleverkusen,2024-11-05_champions_lg_deleverkusen_player_stats.csv,8fca6c33,https://fbref.com/en/matches/8fca6c33/Liverpool-Leverkusen-November-5-2024-Champions-League,2024-11-05,Champions Lg,League phase,Home,deLeverkusen,W,2024-11-05_champions_lg_deleverkusen,Liverpool,Cody Gakpo,18,nl NED,FW,25-182,80,1,0,0,0,4.0,2.0,0,0,4.0,2.0,0.0,2.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-05,Champions Lg,Deleverkusen,2024-11-05_champions_lg_deleverkusen_player_stats.csv,8fca6c33,https://fbref.com/en/matches/8fca6c33/Liverpool-Leverkusen-November-5-2024-Champions-League,2024-11-05,Champions Lg,League phase,Home,deLeverkusen,W,2024-11-05_champions_lg_deleverkusen,Liverpool,Darwin Núñez,9,uy URU,FW,25-134,10,0,0,0,0,1.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-05,Champions Lg,Deleverkusen,2024-11-05_champions_lg_deleverkusen_player_stats.csv,8fca6c33,https://fbref.com/en/matches/8fca6c33/Liverpool-Leverkusen-November-5-2024-Champions-League,2024-11-05,Champions Lg,League phase,Home,deLeverkusen,W,2024-11-05_champions_lg_deleverkusen,Liverpool,Luis Díaz,7,co COL,FW,27-297,90,3,0,0,0,4.0,3.0,0,0,5.0,1.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-05,Champions Lg,Deleverkusen,2024-11-05_champions_lg_deleverkusen_player_stats.csv,8fca6c33,https://fbref.com/en/matches/8fca6c33/Liverpool-Leverkusen-November-5-2024-Champions-League,2024-11-05,Champions Lg,League phase,Home,deLeverkusen,W,2024-11-05_champions_lg_deleverkusen,Liverpool,Mohamed Salah,11,eg EGY,FW,32-143,90,0,2,0,0,3.0,1.0,0,0,2.0,1.0,0.0,5.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-05,Champions Lg,Deleverkusen,2024-11-05_champions_lg_deleverkusen_player_stats.csv,8fca6c33,https://fbref.com/en/matches/8fca6c33/Liverpool-Leverkusen-November-5-2024-Champions-League,2024-11-05,Champions Lg,League phase,Home,deLeverkusen,W,2024-11-05_champions_lg_deleverkusen,Liverpool,Alexis Mac Allister,10,ar ARG,CM,25-317,90,0,0,0,0,2.0,1.0,0,0,1.0,0.0,0.0,0.0,2.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-05,Champions Lg,Deleverkusen,2024-11-05_champions_lg_deleverkusen_player_stats.csv,8fca6c33,https://fbref.com/en/matches/8fca6c33/Liverpool-Leverkusen-November-5-2024-Champions-League,2024-11-05,Champions Lg,League phase,Home,deLeverkusen,W,2024-11-05_champions_lg_deleverkusen,Liverpool,Ryan Gravenberch,38,nl NED,CM,22-173,90,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-05,Champions Lg,Deleverkusen,2024-11-05_champions_lg_deleverkusen_player_stats.csv,8fca6c33,https://fbref.com/en/matches/8fca6c33/Liverpool-Leverkusen-November-5-2024-Champions-League,2024-11-05,Champions Lg,League phase,Home,deLeverkusen,W,2024-11-05_champions_lg_deleverkusen,Liverpool,Curtis Jones,17,eng ENG,CM,23-280,73,0,1,0,0,3.0,1.0,0,0,0.0,2.0,0.0,1.0,0.0,1.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-05,Champions Lg,Deleverkusen,2024-11-05_champions_lg_deleverkusen_player_stats.csv,8fca6c33,https://fbref.com/en/matches/8fca6c33/Liverpool-Leverkusen-November-5-2024-Champions-League,2024-11-05,Champions Lg,League phase,Home,deLeverkusen,W,2024-11-05_champions_lg_deleverkusen,Liverpool,Dominik Szoboszlai,8,hu HUN,MF,24-011,17,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-05,Champions Lg,Deleverkusen,2024-11-05_champions_lg_deleverkusen_player_stats.csv,8fca6c33,https://fbref.com/en/matches/8fca6c33/Liverpool-Leverkusen-November-5-2024-Champions-League,2024-11-05,Champions Lg,League phase,Home,deLeverkusen,W,2024-11-05_champions_lg_deleverkusen,Liverpool,Kostas Tsimikas,21,gr GRE,LB,28-177,80,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3.0,1.0,4.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-05,Champions Lg,Deleverkusen,2024-11-05_champions_lg_deleverkusen_player_stats.csv,8fca6c33,https://fbref.com/en/matches/8fca6c33/Liverpool-Leverkusen-November-5-2024-Champions-League,2024-11-05,Champions Lg,League phase,Home,deLeverkusen,W,2024-11-05_champions_lg_deleverkusen,Liverpool,Andrew Robertson,26,sct SCO,"DF,MF",30-239,10,0,0,0,0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Liverpool 2024 2025,2024-11-05,Champions Lg,Deleverkusen,2024-11-05_champions_lg_deleverkusen_player_stats.csv,8fca6c33,https://fbref.com/en/matches/8fca6c33/Liverpool-Leverkusen-November-5-2024-Champions-League,2024-11-05,Champions Lg,League phase,Home,deLeverkusen,W,2024-11-05_champions_lg_deleverkusen,Liverpool,Virgil van Dijk,4,nl NED,CB,33-120,90,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
