season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2024-2025,19265,A. Webster,Brighton,Missing Fixture,Muscle Injury,2024-11-09,,189
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2024-11-09,,247
2024-2025,18973,S. March,Brighton,Missing Fixture,Knee Injury,2024-11-09,,281
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2024-11-23,,247
2024-2025,18973,S. March,Brighton,Missing Fixture,Knee Injury,2024-11-23,,281
2024-2025,19265,A. Webster,Brighton,Missing Fixture,Muscle Injury,2024-11-29,,189
2024-2025,356041,C. Baleba,Brighton,Missing Fixture,Red Card,2024-11-29,,0
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2024-11-29,,247
2024-2025,18973,S. March,Brighton,Missing Fixture,Knee Injury,2024-11-29,,281
2024-2025,19265,A. Webster,Brighton,Missing Fixture,Muscle Injury,2024-12-05,,189
2024-2025,1361,F. Kadioglu,Brighton,Missing Fixture,Toe Injury,2024-12-05,,170
2024-2025,305730,J. Hinshelwood,Brighton,Missing Fixture,Knee Injury,2024-12-05,,42
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2024-12-05,,247
2024-2025,18973,S. March,Brighton,Missing Fixture,Knee Injury,2024-12-05,,281
2024-2025,19265,A. Webster,Brighton,Missing Fixture,Muscle Injury,2024-12-08,,189
2024-2025,1361,F. Kadioglu,Brighton,Missing Fixture,Toe Injury,2024-12-08,,170
2024-2025,305730,J. Hinshelwood,Brighton,Missing Fixture,Knee Injury,2024-12-08,,42
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2024-12-08,,247
2024-2025,18973,S. March,Brighton,Missing Fixture,Knee Injury,2024-12-08,,281
2024-2025,19265,A. Webster,Brighton,Missing Fixture,Muscle Injury,2024-12-15,,189
2024-2025,1469,D. Welbeck,Brighton,Missing Fixture,Ankle Injury,2024-12-21,,14
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2024-12-21,,247
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2024-12-27,,247
2024-2025,92993,M. Wieffer,Brighton,Missing Fixture,Injury,2024-12-27,,35
2024-2025,1469,D. Welbeck,Brighton,Missing Fixture,Ankle Injury,2024-12-30,,14
2024-2025,129643,E. Ferguson,Brighton,Missing Fixture,Knock,2024-12-30,,25
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2024-12-30,,247
2024-2025,278370,D. Gomez,Brighton,Missing Fixture,Inactive,2025-01-04,,12
2024-2025,1469,D. Welbeck,Brighton,Missing Fixture,Ankle Injury,2025-01-04,,14
2024-2025,129643,E. Ferguson,Brighton,Missing Fixture,Ankle Injury,2025-01-04,,25
2024-2025,1361,F. Kadioglu,Brighton,Missing Fixture,Toe Injury,2025-01-04,,170
2024-2025,305730,J. Hinshelwood,Brighton,Missing Fixture,Knee Injury,2025-01-04,,42
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2025-01-04,,247
2024-2025,92993,M. Wieffer,Brighton,Missing Fixture,Thigh Injury,2025-01-04,,35
2024-2025,278370,D. Gomez,Brighton,Missing Fixture,Inactive,2025-01-16,,12
2024-2025,129643,E. Ferguson,Brighton,Missing Fixture,Ankle Injury,2025-01-16,,25
2024-2025,1361,F. Kadioglu,Brighton,Missing Fixture,Toe Injury,2025-01-16,,170
2024-2025,7600,Igor,Brighton,Missing Fixture,Thigh Injury,2025-01-16,,99
2024-2025,305730,J. Hinshelwood,Brighton,Missing Fixture,Knee Injury,2025-01-16,,42
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2025-01-16,,247
2024-2025,92993,M. Wieffer,Brighton,Missing Fixture,Thigh Injury,2025-01-16,,35
2024-2025,328225,B. Gruda,Brighton,Missing Fixture,Injury,2025-01-19,,119
2024-2025,1361,F. Kadioglu,Brighton,Missing Fixture,Toe Injury,2025-01-19,,170
2024-2025,7600,Igor,Brighton,Missing Fixture,Thigh Injury,2025-01-19,,99
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2025-01-19,,247
2024-2025,92993,M. Wieffer,Brighton,Missing Fixture,Thigh Injury,2025-01-19,,35
2024-2025,129643,E. Ferguson,Brighton,Missing Fixture,Ankle Injury,2025-01-25,,25
2024-2025,1361,F. Kadioglu,Brighton,Missing Fixture,Toe Injury,2025-01-25,,170
2024-2025,7600,Igor,Brighton,Missing Fixture,Thigh Injury,2025-01-25,,99
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2025-01-25,,247
2024-2025,18960,J. Steele,Brighton,Missing Fixture,Shoulder Injury,2025-01-25,,120
2024-2025,92993,M. Wieffer,Brighton,Missing Fixture,Thigh Injury,2025-01-25,,35
2024-2025,1361,F. Kadioglu,Brighton,Missing Fixture,Toe Injury,2025-02-01,,170
2024-2025,7600,Igor,Brighton,Missing Fixture,Thigh Injury,2025-02-01,,99
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2025-02-01,,247
2024-2025,18960,J. Steele,Brighton,Missing Fixture,Shoulder Injury,2025-02-01,,120
2024-2025,92993,M. Wieffer,Brighton,Missing Fixture,Thigh Injury,2025-02-01,,35
2024-2025,18973,S. March,Brighton,Missing Fixture,Injury,2025-02-01,,281
2024-2025,1361,F. Kadioglu,Brighton,Missing Fixture,Toe Injury,2025-02-14,,170
2024-2025,7600,Igor,Brighton,Missing Fixture,Thigh Injury,2025-02-14,,99
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2025-02-14,,247
2024-2025,18960,J. Steele,Brighton,Missing Fixture,Shoulder Injury,2025-02-14,,120
2024-2025,46731,P. Estupinan,Brighton,Missing Fixture,Injury,2025-02-14,,0
2024-2025,18973,S. March,Brighton,Missing Fixture,Injury,2025-02-14,,281
2024-2025,1361,F. Kadioglu,Brighton,Missing Fixture,Toe Injury,2025-02-22,,170
2024-2025,7600,Igor,Brighton,Missing Fixture,Thigh Injury,2025-02-22,,99
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2025-02-22,,247
2024-2025,18960,J. Steele,Brighton,Missing Fixture,Shoulder Injury,2025-02-22,,120
2024-2025,18963,L. Dunk,Brighton,Missing Fixture,Back Injury,2025-02-22,,21
2024-2025,1361,F. Kadioglu,Brighton,Missing Fixture,Toe Injury,2025-02-25,,170
2024-2025,7600,Igor,Brighton,Missing Fixture,Thigh Injury,2025-02-25,,99
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2025-02-25,,247
2024-2025,18960,J. Steele,Brighton,Missing Fixture,Shoulder Injury,2025-02-25,,120
2024-2025,18963,L. Dunk,Brighton,Missing Fixture,Back Injury,2025-02-25,,21
2024-2025,1361,F. Kadioglu,Brighton,Missing Fixture,Toe Injury,2025-03-08,,170
2024-2025,7600,Igor,Brighton,Missing Fixture,Thigh Injury,2025-03-08,,99
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2025-03-08,,247
2024-2025,18960,J. Steele,Brighton,Missing Fixture,Shoulder Injury,2025-03-08,,120
2024-2025,537,J. Veltman,Brighton,Missing Fixture,Ankle Injury,2025-03-08,,41
2024-2025,18963,L. Dunk,Brighton,Missing Fixture,Back Injury,2025-03-08,,21
2024-2025,138815,T. Lamptey,Brighton,Missing Fixture,Red Card,2025-03-08,,78
2024-2025,1361,F. Kadioglu,Brighton,Missing Fixture,Toe Injury,2025-03-15,,170
2024-2025,7600,Igor,Brighton,Missing Fixture,Thigh Injury,2025-03-15,,99
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2025-03-15,,247
2024-2025,18960,J. Steele,Brighton,Missing Fixture,Shoulder Injury,2025-03-15,,120
2024-2025,537,J. Veltman,Brighton,Missing Fixture,Ankle Injury,2025-03-15,,41
2024-2025,18963,L. Dunk,Brighton,Missing Fixture,Back Injury,2025-03-15,,21
2024-2025,19030,M. O'Riley,Brighton,Missing Fixture,Knee Injury,2025-03-15,,196
2024-2025,19265,A. Webster,Brighton,Missing Fixture,Thigh Injury,2025-04-02,,189
2024-2025,1361,F. Kadioglu,Brighton,Missing Fixture,Toe Injury,2025-04-02,,170
2024-2025,90590,G. Rutter,Brighton,Missing Fixture,Ankle Injury,2025-04-02,,52
2024-2025,7600,Igor,Brighton,Missing Fixture,Thigh Injury,2025-04-02,,99
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2025-04-02,,247
2024-2025,18960,J. Steele,Brighton,Missing Fixture,Shoulder Injury,2025-04-02,,120
2024-2025,537,J. Veltman,Brighton,Missing Fixture,Ankle Injury,2025-04-02,,41
2024-2025,138815,T. Lamptey,Brighton,Missing Fixture,Ankle Injury,2025-04-02,,78
2024-2025,19265,A. Webster,Brighton,Missing Fixture,Thigh Injury,2025-04-05,,189
2024-2025,1361,F. Kadioglu,Brighton,Missing Fixture,Toe Injury,2025-04-05,,170
2024-2025,90590,G. Rutter,Brighton,Missing Fixture,Ankle Injury,2025-04-05,,52
2024-2025,7600,Igor,Brighton,Missing Fixture,Thigh Injury,2025-04-05,,99
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2025-04-05,,247
2024-2025,18960,J. Steele,Brighton,Missing Fixture,Shoulder Injury,2025-04-05,,120
2024-2025,537,J. Veltman,Brighton,Missing Fixture,Ankle Injury,2025-04-05,,41
2024-2025,138815,T. Lamptey,Brighton,Missing Fixture,Ankle Injury,2025-04-05,,78
2024-2025,19265,A. Webster,Brighton,Missing Fixture,Thigh Injury,2025-04-12,,189
2024-2025,1361,F. Kadioglu,Brighton,Missing Fixture,Toe Injury,2025-04-12,,170
2024-2025,90590,G. Rutter,Brighton,Missing Fixture,Ankle Injury,2025-04-12,,52
2024-2025,7600,Igor,Brighton,Missing Fixture,Thigh Injury,2025-04-12,,99
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2025-04-12,,247
2024-2025,38695,J. P. van Hecke,Brighton,Missing Fixture,Red Card,2025-04-12,,201
2024-2025,18960,J. Steele,Brighton,Missing Fixture,Shoulder Injury,2025-04-12,,120
2024-2025,537,J. Veltman,Brighton,Missing Fixture,Ankle Injury,2025-04-12,,41
2024-2025,138815,T. Lamptey,Brighton,Missing Fixture,Ankle Injury,2025-04-12,,78
2024-2025,19265,A. Webster,Brighton,Missing Fixture,Thigh Injury,2025-04-19,,189
2024-2025,1361,F. Kadioglu,Brighton,Missing Fixture,Toe Injury,2025-04-19,,170
2024-2025,90590,G. Rutter,Brighton,Missing Fixture,Ankle Injury,2025-04-19,,52
2024-2025,7600,Igor,Brighton,Missing Fixture,Thigh Injury,2025-04-19,,99
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2025-04-19,,247
2024-2025,537,J. Veltman,Brighton,Missing Fixture,Ankle Injury,2025-04-19,,41
2024-2025,138815,T. Lamptey,Brighton,Missing Fixture,Ankle Injury,2025-04-19,,78
2024-2025,19265,A. Webster,Brighton,Missing Fixture,Thigh Injury,2025-04-26,,189
2024-2025,1361,F. Kadioglu,Brighton,Missing Fixture,Toe Injury,2025-04-26,,170
2024-2025,90590,G. Rutter,Brighton,Missing Fixture,Ankle Injury,2025-04-26,,52
2024-2025,7600,Igor,Brighton,Missing Fixture,Thigh Injury,2025-04-26,,99
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2025-04-26,,247
2024-2025,38695,J. P. van Hecke,Brighton,Missing Fixture,Head Injury,2025-04-26,,201
2024-2025,10329,Joao Pedro,Brighton,Missing Fixture,Red Card,2025-04-26,,230
2024-2025,1361,F. Kadioglu,Brighton,Missing Fixture,Toe Injury,2025-05-04,,170
2024-2025,90590,G. Rutter,Brighton,Missing Fixture,Ankle Injury,2025-05-04,,52
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2025-05-04,,247
2024-2025,1361,F. Kadioglu,Brighton,Missing Fixture,Toe Injury,2025-05-10,,170
2024-2025,90590,G. Rutter,Brighton,Missing Fixture,Ankle Injury,2025-05-10,,52
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2025-05-10,,247
2024-2025,10329,Joao Pedro,Brighton,Missing Fixture,Red Card,2025-05-10,,230
2024-2025,18973,S. March,Brighton,Missing Fixture,Knee Injury,2025-05-10,,281
2024-2025,1361,F. Kadioglu,Brighton,Missing Fixture,Toe Injury,2025-05-19,,170
2024-2025,90590,G. Rutter,Brighton,Missing Fixture,Ankle Injury,2025-05-19,,52
2024-2025,296,J. Milner,Brighton,Missing Fixture,Thigh Injury,2025-05-19,,247
2024-2025,18973,S. March,Brighton,Missing Fixture,Knee Injury,2025-05-19,,281
2024-2025,1361,F. Kadioglu,Brighton,Missing Fixture,Toe Injury,2025-05-25,,170
2024-2025,90590,G. Rutter,Brighton,Missing Fixture,Ankle Injury,2025-05-25,,52
2024-2025,18960,J. Steele,Brighton,Missing Fixture,Hand Injury,2025-05-25,,120
2024-2025,10329,Joao Pedro,Brighton,Missing Fixture,Personal Reasons,2025-05-25,,230
2024-2025,18973,S. March,Brighton,Missing Fixture,Knee Injury,2025-05-25,,281
2024-2025,138815,T. Lamptey,Brighton,Missing Fixture,Knee Injury,2025-05-25,,78
