season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2024-2025,37145,T. Malacia,Manchester United,Missing Fixture,Knee Injury,2024-10-24,,85
2024-2025,9971,Antony,Manchester United,Missing Fixture,Ankle Injury,2024-10-27,,7
2024-2025,2935,H. Maguire,Manchester United,Missing Fixture,Muscle Injury,2024-10-27,,145
2024-2025,284322,K. Mainoo,Manchester United,Missing Fixture,Muscle Injury,2024-10-27,,164
2024-2025,342970,L. Yoro,Manchester United,Missing Fixture,Ankle Injury,2024-10-27,,281
2024-2025,9971,Antony,Manchester United,Missing Fixture,Ankle Injury,2024-11-03,,7
2024-2025,2935,H. Maguire,Manchester United,Missing Fixture,Muscle Injury,2024-11-03,,145
2024-2025,284322,K. Mainoo,Manchester United,Missing Fixture,Muscle Injury,2024-11-03,,164
2024-2025,891,L. Shaw,Manchester United,Missing Fixture,Health problems,2024-11-03,,228
2024-2025,342970,L. Yoro,Manchester United,Missing Fixture,Ankle Injury,2024-11-03,,281
2024-2025,2935,H. Maguire,Manchester United,Missing Fixture,Muscle Injury,2024-11-07,,145
2024-2025,284322,K. Mainoo,Manchester United,Missing Fixture,Muscle Injury,2024-11-07,,164
2024-2025,891,L. Shaw,Manchester United,Missing Fixture,Health problems,2024-11-07,,228
2024-2025,342970,L. Yoro,Manchester United,Missing Fixture,Ankle Injury,2024-11-07,,281
2024-2025,37145,T. Malacia,Manchester United,Missing Fixture,Knee Injury,2024-11-07,,85
2024-2025,2935,H. Maguire,Manchester United,Missing Fixture,Muscle Injury,2024-11-10,,145
2024-2025,284322,K. Mainoo,Manchester United,Missing Fixture,Muscle Injury,2024-11-10,,164
2024-2025,891,L. Shaw,Manchester United,Missing Fixture,Health problems,2024-11-10,,228
2024-2025,342970,L. Yoro,Manchester United,Missing Fixture,Ankle Injury,2024-11-10,,281
2024-2025,37145,T. Malacia,Manchester United,Missing Fixture,Knee Injury,2024-11-10,,85
2024-2025,2935,H. Maguire,Manchester United,Missing Fixture,Muscle Injury,2024-11-24,,145
2024-2025,342970,L. Yoro,Manchester United,Missing Fixture,Ankle Injury,2024-11-24,,281
2024-2025,889,V. Lindelof,Manchester United,Missing Fixture,Muscle Injury,2024-11-24,,148
2024-2025,2935,H. Maguire,Manchester United,Missing Fixture,Muscle Injury,2024-11-28,,145
2024-2025,342970,L. Yoro,Manchester United,Missing Fixture,Ankle Injury,2024-11-28,,281
2024-2025,889,V. Lindelof,Manchester United,Missing Fixture,Muscle Injury,2024-11-28,,148
2024-2025,342970,L. Yoro,Manchester United,Missing Fixture,Ankle Injury,2024-12-01,,281
2024-2025,889,V. Lindelof,Manchester United,Missing Fixture,Muscle Injury,2024-12-01,,148
2024-2025,284322,K. Mainoo,Manchester United,Missing Fixture,Yellow Cards,2024-12-04,,164
2024-2025,2467,L. Martinez,Manchester United,Missing Fixture,Yellow Cards,2024-12-04,,171
2024-2025,891,L. Shaw,Manchester United,Missing Fixture,Injury,2024-12-04,,228
2024-2025,889,V. Lindelof,Manchester United,Missing Fixture,Muscle Injury,2024-12-04,,148
2024-2025,18772,J. Evans,Manchester United,Missing Fixture,Knock,2024-12-07,,131
2024-2025,891,L. Shaw,Manchester United,Missing Fixture,Injury,2024-12-07,,228
2024-2025,889,V. Lindelof,Manchester United,Missing Fixture,Muscle Injury,2024-12-07,,148
2024-2025,891,L. Shaw,Manchester United,Missing Fixture,Injury,2024-12-12,,228
2024-2025,284324,A. Garnacho,Manchester United,Missing Fixture,Coach's decision,2024-12-15,,0
2024-2025,891,L. Shaw,Manchester United,Missing Fixture,Calf Injury,2024-12-15,,228
2024-2025,909,M. Rashford,Manchester United,Missing Fixture,Coach's decision,2024-12-15,,48
2024-2025,891,L. Shaw,Manchester United,Missing Fixture,Calf Injury,2024-12-22,,228
2024-2025,19220,M. Mount,Manchester United,Missing Fixture,Leg Injury,2024-12-22,,193
2024-2025,889,V. Lindelof,Manchester United,Missing Fixture,Injury,2024-12-22,,148
2024-2025,891,L. Shaw,Manchester United,Missing Fixture,Calf Injury,2024-12-26,,228
2024-2025,19220,M. Mount,Manchester United,Missing Fixture,Leg Injury,2024-12-26,,193
2024-2025,909,M. Rashford,Manchester United,Missing Fixture,Coach's decision,2024-12-26,,48
2024-2025,889,V. Lindelof,Manchester United,Missing Fixture,Injury,2024-12-26,,148
2024-2025,1485,B. Fernandes,Manchester United,Missing Fixture,Red Card,2024-12-30,,67
2024-2025,891,L. Shaw,Manchester United,Missing Fixture,Calf Injury,2024-12-30,,228
2024-2025,19220,M. Mount,Manchester United,Missing Fixture,Leg Injury,2024-12-30,,193
2024-2025,51494,M. Ugarte,Manchester United,Missing Fixture,Yellow Cards,2024-12-30,,65
2024-2025,889,V. Lindelof,Manchester United,Missing Fixture,Injury,2024-12-30,,148
2024-2025,891,L. Shaw,Manchester United,Missing Fixture,Calf Injury,2025-01-05,,228
2024-2025,19220,M. Mount,Manchester United,Missing Fixture,Leg Injury,2025-01-05,,193
2024-2025,909,M. Rashford,Manchester United,Missing Fixture,Illness,2025-01-05,,48
2024-2025,889,V. Lindelof,Manchester United,Missing Fixture,Injury,2025-01-05,,148
2024-2025,886,D. Dalot,Manchester United,Missing Fixture,Red Card,2025-01-16,,119
2024-2025,18772,J. Evans,Manchester United,Missing Fixture,Muscle Injury,2025-01-16,,131
2024-2025,891,L. Shaw,Manchester United,Missing Fixture,Calf Injury,2025-01-16,,228
2024-2025,19220,M. Mount,Manchester United,Missing Fixture,Leg Injury,2025-01-16,,193
2024-2025,909,M. Rashford,Manchester United,Missing Fixture,Coach's decision,2025-01-16,,48
2024-2025,889,V. Lindelof,Manchester United,Missing Fixture,Injury,2025-01-16,,148
2024-2025,18772,J. Evans,Manchester United,Missing Fixture,Muscle Injury,2025-01-19,,131
2024-2025,891,L. Shaw,Manchester United,Missing Fixture,Calf Injury,2025-01-19,,228
2024-2025,19220,M. Mount,Manchester United,Missing Fixture,Leg Injury,2025-01-19,,193
2024-2025,909,M. Rashford,Manchester United,Missing Fixture,Coach's decision,2025-01-19,,48
2024-2025,889,V. Lindelof,Manchester United,Missing Fixture,Injury,2025-01-19,,148
2024-2025,18772,J. Evans,Manchester United,Missing Fixture,Muscle Injury,2025-01-23,,131
2024-2025,891,L. Shaw,Manchester United,Missing Fixture,Calf Injury,2025-01-23,,228
2024-2025,19220,M. Mount,Manchester United,Missing Fixture,Leg Injury,2025-01-23,,193
2024-2025,909,M. Rashford,Manchester United,Missing Fixture,Coach's decision,2025-01-23,,48
2024-2025,18772,J. Evans,Manchester United,Missing Fixture,Muscle Injury,2025-01-26,,131
2024-2025,891,L. Shaw,Manchester United,Missing Fixture,Calf Injury,2025-01-26,,228
2024-2025,19220,M. Mount,Manchester United,Missing Fixture,Leg Injury,2025-01-26,,193
2024-2025,909,M. Rashford,Manchester United,Missing Fixture,Coach's decision,2025-01-26,,48
2024-2025,18772,J. Evans,Manchester United,Missing Fixture,Muscle Injury,2025-01-30,,131
2024-2025,891,L. Shaw,Manchester United,Missing Fixture,Calf Injury,2025-01-30,,228
2024-2025,19220,M. Mount,Manchester United,Missing Fixture,Leg Injury,2025-01-30,,193
2024-2025,909,M. Rashford,Manchester United,Missing Fixture,Coach's decision,2025-01-30,,48
2024-2025,18772,J. Evans,Manchester United,Missing Fixture,Muscle Injury,2025-02-02,,131
2024-2025,891,L. Shaw,Manchester United,Missing Fixture,Calf Injury,2025-02-02,,228
2024-2025,19220,M. Mount,Manchester United,Missing Fixture,Leg Injury,2025-02-02,,193
2024-2025,909,M. Rashford,Manchester United,Missing Fixture,Coach's decision,2025-02-02,,48
2024-2025,50132,A. Bayindir,Manchester United,Missing Fixture,Injury,2025-02-16,,28
2024-2025,157997,A. Diallo,Manchester United,Missing Fixture,Ankle Injury,2025-02-16,,69
2024-2025,18772,J. Evans,Manchester United,Missing Fixture,Muscle Injury,2025-02-16,,131
2024-2025,284322,K. Mainoo,Manchester United,Missing Fixture,Injury,2025-02-16,,164
2024-2025,2467,L. Martinez,Manchester United,Missing Fixture,Knee Injury,2025-02-16,,171
2024-2025,891,L. Shaw,Manchester United,Missing Fixture,Calf Injury,2025-02-16,,228
2024-2025,19220,M. Mount,Manchester United,Missing Fixture,Leg Injury,2025-02-16,,193
2024-2025,50132,A. Bayindir,Manchester United,Missing Fixture,Injury,2025-02-22,,28
2024-2025,157997,A. Diallo,Manchester United,Missing Fixture,Ankle Injury,2025-02-22,,69
2024-2025,18772,J. Evans,Manchester United,Missing Fixture,Muscle Injury,2025-02-22,,131
2024-2025,2467,L. Martinez,Manchester United,Missing Fixture,Knee Injury,2025-02-22,,171
2024-2025,891,L. Shaw,Manchester United,Missing Fixture,Calf Injury,2025-02-22,,228
2024-2025,19220,M. Mount,Manchester United,Missing Fixture,Leg Injury,2025-02-22,,193
2024-2025,284400,T. Collyer,Manchester United,Missing Fixture,Knock,2025-02-22,,78
2024-2025,50132,A. Bayindir,Manchester United,Missing Fixture,Injury,2025-02-26,,28
2024-2025,157997,A. Diallo,Manchester United,Missing Fixture,Ankle Injury,2025-02-26,,69
2024-2025,18772,J. Evans,Manchester United,Missing Fixture,Muscle Injury,2025-02-26,,131
2024-2025,284322,K. Mainoo,Manchester United,Missing Fixture,Injury,2025-02-26,,164
2024-2025,2467,L. Martinez,Manchester United,Missing Fixture,Knee Injury,2025-02-26,,171
2024-2025,891,L. Shaw,Manchester United,Missing Fixture,Calf Injury,2025-02-26,,228
2024-2025,19220,M. Mount,Manchester United,Missing Fixture,Leg Injury,2025-02-26,,193
2024-2025,284400,T. Collyer,Manchester United,Missing Fixture,Knock,2025-02-26,,78
2024-2025,50132,A. Bayindir,Manchester United,Missing Fixture,Injury,2025-03-06,,28
2024-2025,157997,A. Diallo,Manchester United,Missing Fixture,Ankle Injury,2025-03-06,,69
2024-2025,389309,C. Obi,Manchester United,Missing Fixture,Inactive,2025-03-06,,76
2024-2025,2935,H. Maguire,Manchester United,Missing Fixture,Knock,2025-03-06,,145
2024-2025,18772,J. Evans,Manchester United,Missing Fixture,Muscle Injury,2025-03-06,,131
2024-2025,284322,K. Mainoo,Manchester United,Missing Fixture,Injury,2025-03-06,,164
2024-2025,2467,L. Martinez,Manchester United,Missing Fixture,Knee Injury,2025-03-06,,171
2024-2025,891,L. Shaw,Manchester United,Missing Fixture,Calf Injury,2025-03-06,,228
2024-2025,19220,M. Mount,Manchester United,Missing Fixture,Leg Injury,2025-03-06,,193
2024-2025,51494,M. Ugarte,Manchester United,Missing Fixture,Knock,2025-03-06,,65
2024-2025,2931,T. Heaton,Manchester United,Missing Fixture,Injury,2025-03-06,,7
2024-2025,50132,A. Bayindir,Manchester United,Missing Fixture,Injury,2025-03-09,,28
2024-2025,157997,A. Diallo,Manchester United,Missing Fixture,Ankle Injury,2025-03-09,,69
2024-2025,18772,J. Evans,Manchester United,Missing Fixture,Muscle Injury,2025-03-09,,131
2024-2025,284322,K. Mainoo,Manchester United,Missing Fixture,Injury,2025-03-09,,164
2024-2025,2467,L. Martinez,Manchester United,Missing Fixture,Knee Injury,2025-03-09,,171
2024-2025,891,L. Shaw,Manchester United,Missing Fixture,Calf Injury,2025-03-09,,228
2024-2025,19220,M. Mount,Manchester United,Missing Fixture,Leg Injury,2025-03-09,,193
2024-2025,382452,P. Dorgu,Manchester United,Missing Fixture,Red Card,2025-03-09,,7
2024-2025,2931,T. Heaton,Manchester United,Missing Fixture,Injury,2025-03-09,,7
2024-2025,50132,A. Bayindir,Manchester United,Missing Fixture,Injury,2025-03-13,,28
2024-2025,157997,A. Diallo,Manchester United,Missing Fixture,Ankle Injury,2025-03-13,,69
2024-2025,389309,C. Obi,Manchester United,Missing Fixture,Inactive,2025-03-13,,76
2024-2025,2935,H. Maguire,Manchester United,Missing Fixture,Hamstring Injury,2025-03-13,,145
2024-2025,18772,J. Evans,Manchester United,Missing Fixture,Lower Back Injury,2025-03-13,,131
2024-2025,284322,K. Mainoo,Manchester United,Missing Fixture,Injury,2025-03-13,,164
2024-2025,2467,L. Martinez,Manchester United,Missing Fixture,Knee Injury,2025-03-13,,171
2024-2025,891,L. Shaw,Manchester United,Missing Fixture,Calf Injury,2025-03-13,,228
2024-2025,342970,L. Yoro,Manchester United,Missing Fixture,Foot Injury,2025-03-13,,281
2024-2025,19220,M. Mount,Manchester United,Missing Fixture,Thigh Injury,2025-03-13,,193
2024-2025,2931,T. Heaton,Manchester United,Missing Fixture,Injury,2025-03-13,,7
2024-2025,50132,A. Bayindir,Manchester United,Missing Fixture,Injury,2025-03-16,,28
2024-2025,157997,A. Diallo,Manchester United,Missing Fixture,Ankle Injury,2025-03-16,,69
2024-2025,18772,J. Evans,Manchester United,Missing Fixture,Lower Back Injury,2025-03-16,,131
2024-2025,284322,K. Mainoo,Manchester United,Missing Fixture,Injury,2025-03-16,,164
2024-2025,2467,L. Martinez,Manchester United,Missing Fixture,Knee Injury,2025-03-16,,171
2024-2025,891,L. Shaw,Manchester United,Missing Fixture,Calf Injury,2025-03-16,,228
2024-2025,342970,L. Yoro,Manchester United,Missing Fixture,Foot Injury,2025-03-16,,281
2024-2025,382452,P. Dorgu,Manchester United,Missing Fixture,Red Card,2025-03-16,,7
2024-2025,157997,A. Diallo,Manchester United,Missing Fixture,Ankle Injury,2025-04-01,,69
2024-2025,402329,A. Heaven,Manchester United,Missing Fixture,Ankle Injury,2025-04-01,,39
2024-2025,18772,J. Evans,Manchester United,Missing Fixture,Lower Back Injury,2025-04-01,,131
2024-2025,284322,K. Mainoo,Manchester United,Missing Fixture,Injury,2025-04-01,,164
2024-2025,2467,L. Martinez,Manchester United,Missing Fixture,Knee Injury,2025-04-01,,171
2024-2025,891,L. Shaw,Manchester United,Missing Fixture,Calf Injury,2025-04-01,,228
2024-2025,157997,A. Diallo,Manchester United,Missing Fixture,Ankle Injury,2025-04-06,,69
2024-2025,402329,A. Heaven,Manchester United,Missing Fixture,Ankle Injury,2025-04-06,,39
2024-2025,18772,J. Evans,Manchester United,Missing Fixture,Lower Back Injury,2025-04-06,,131
2024-2025,2467,L. Martinez,Manchester United,Missing Fixture,Knee Injury,2025-04-06,,171
2024-2025,157997,A. Diallo,Manchester United,Missing Fixture,Ankle Injury,2025-04-10,,69
2024-2025,402329,A. Heaven,Manchester United,Missing Fixture,Ankle Injury,2025-04-10,,39
2024-2025,389309,C. Obi,Manchester United,Missing Fixture,Inactive,2025-04-10,,76
2024-2025,18772,J. Evans,Manchester United,Missing Fixture,Lower Back Injury,2025-04-10,,131
2024-2025,2467,L. Martinez,Manchester United,Missing Fixture,Knee Injury,2025-04-10,,171
2024-2025,532,M. de Ligt,Manchester United,Missing Fixture,Injury,2025-04-10,,44
2024-2025,284400,T. Collyer,Manchester United,Missing Fixture,Knock,2025-04-10,,78
2024-2025,157997,A. Diallo,Manchester United,Missing Fixture,Ankle Injury,2025-04-13,,69
2024-2025,526,A. Onana,Manchester United,Missing Fixture,Coach's decision,2025-04-13,,0
2024-2025,18772,J. Evans,Manchester United,Missing Fixture,Lower Back Injury,2025-04-13,,131
2024-2025,2467,L. Martinez,Manchester United,Missing Fixture,Knee Injury,2025-04-13,,171
2024-2025,532,M. de Ligt,Manchester United,Missing Fixture,Injury,2025-04-13,,44
2024-2025,284400,T. Collyer,Manchester United,Missing Fixture,Knock,2025-04-13,,78
2024-2025,157997,A. Diallo,Manchester United,Missing Fixture,Ankle Injury,2025-04-17,,69
2024-2025,402329,A. Heaven,Manchester United,Missing Fixture,Ankle Injury,2025-04-17,,39
2024-2025,389309,C. Obi,Manchester United,Missing Fixture,Inactive,2025-04-17,,76
2024-2025,18772,J. Evans,Manchester United,Missing Fixture,Lower Back Injury,2025-04-17,,131
2024-2025,70100,J. Zirkzee,Manchester United,Missing Fixture,Hamstring Injury,2025-04-17,,29
2024-2025,2467,L. Martinez,Manchester United,Missing Fixture,Knee Injury,2025-04-17,,171
2024-2025,532,M. de Ligt,Manchester United,Missing Fixture,Injury,2025-04-17,,44
2024-2025,284400,T. Collyer,Manchester United,Missing Fixture,Knock,2025-04-17,,78
2024-2025,157997,A. Diallo,Manchester United,Missing Fixture,Ankle Injury,2025-04-20,,69
2024-2025,402329,A. Heaven,Manchester United,Missing Fixture,Ankle Injury,2025-04-20,,39
2024-2025,70100,J. Zirkzee,Manchester United,Missing Fixture,Hamstring Injury,2025-04-20,,29
2024-2025,2467,L. Martinez,Manchester United,Missing Fixture,Knee Injury,2025-04-20,,171
2024-2025,532,M. de Ligt,Manchester United,Missing Fixture,Injury,2025-04-20,,44
2024-2025,284400,T. Collyer,Manchester United,Missing Fixture,Knock,2025-04-20,,78
2024-2025,157997,A. Diallo,Manchester United,Missing Fixture,Ankle Injury,2025-04-27,,69
2024-2025,402329,A. Heaven,Manchester United,Missing Fixture,Ankle Injury,2025-04-27,,39
2024-2025,886,D. Dalot,Manchester United,Missing Fixture,Calf Injury,2025-04-27,,119
2024-2025,70100,J. Zirkzee,Manchester United,Missing Fixture,Hamstring Injury,2025-04-27,,29
2024-2025,2467,L. Martinez,Manchester United,Missing Fixture,Knee Injury,2025-04-27,,171
2024-2025,532,M. de Ligt,Manchester United,Missing Fixture,Injury,2025-04-27,,44
2024-2025,284400,T. Collyer,Manchester United,Missing Fixture,Knock,2025-04-27,,78
2024-2025,402329,A. Heaven,Manchester United,Missing Fixture,Ankle Injury,2025-05-01,,39
2024-2025,389309,C. Obi,Manchester United,Missing Fixture,Inactive,2025-05-01,,76
2024-2025,886,D. Dalot,Manchester United,Missing Fixture,Calf Injury,2025-05-01,,119
2024-2025,70100,J. Zirkzee,Manchester United,Missing Fixture,Hamstring Injury,2025-05-01,,29
2024-2025,2467,L. Martinez,Manchester United,Missing Fixture,Knee Injury,2025-05-01,,171
2024-2025,284400,T. Collyer,Manchester United,Missing Fixture,Knock,2025-05-01,,78
2024-2025,402329,A. Heaven,Manchester United,Missing Fixture,Ankle Injury,2025-05-04,,39
2024-2025,886,D. Dalot,Manchester United,Missing Fixture,Calf Injury,2025-05-04,,119
2024-2025,70100,J. Zirkzee,Manchester United,Missing Fixture,Hamstring Injury,2025-05-04,,29
2024-2025,2467,L. Martinez,Manchester United,Missing Fixture,Knee Injury,2025-05-04,,171
2024-2025,284400,T. Collyer,Manchester United,Missing Fixture,Knock,2025-05-04,,78
2024-2025,402329,A. Heaven,Manchester United,Missing Fixture,Ankle Injury,2025-05-08,,39
2024-2025,389309,C. Obi,Manchester United,Missing Fixture,Inactive,2025-05-08,,76
2024-2025,886,D. Dalot,Manchester United,Missing Fixture,Calf Injury,2025-05-08,,119
2024-2025,70100,J. Zirkzee,Manchester United,Missing Fixture,Hamstring Injury,2025-05-08,,29
2024-2025,2467,L. Martinez,Manchester United,Missing Fixture,Knee Injury,2025-05-08,,171
2024-2025,532,M. de Ligt,Manchester United,Missing Fixture,Knee Injury,2025-05-08,,44
2024-2025,284400,T. Collyer,Manchester United,Missing Fixture,Leg Injury,2025-05-08,,78
2024-2025,402329,A. Heaven,Manchester United,Missing Fixture,Ankle Injury,2025-05-11,,39
2024-2025,886,D. Dalot,Manchester United,Missing Fixture,Calf Injury,2025-05-11,,119
2024-2025,70100,J. Zirkzee,Manchester United,Missing Fixture,Hamstring Injury,2025-05-11,,29
2024-2025,2467,L. Martinez,Manchester United,Missing Fixture,Knee Injury,2025-05-11,,171
2024-2025,532,M. de Ligt,Manchester United,Missing Fixture,Knee Injury,2025-05-11,,44
2024-2025,284400,T. Collyer,Manchester United,Missing Fixture,Leg Injury,2025-05-11,,78
2024-2025,886,D. Dalot,Manchester United,Missing Fixture,Calf Injury,2025-05-16,,119
2024-2025,70100,J. Zirkzee,Manchester United,Missing Fixture,Hamstring Injury,2025-05-16,,29
2024-2025,2467,L. Martinez,Manchester United,Missing Fixture,Knee Injury,2025-05-16,,171
2024-2025,342970,L. Yoro,Manchester United,Missing Fixture,Injury,2025-05-16,,281
2024-2025,532,M. de Ligt,Manchester United,Missing Fixture,Knee Injury,2025-05-16,,44
2024-2025,389309,C. Obi,Manchester United,Missing Fixture,Inactive,2025-05-21,,76
2024-2025,2467,L. Martinez,Manchester United,Missing Fixture,Knee Injury,2025-05-21,,171
2024-2025,532,M. de Ligt,Manchester United,Missing Fixture,Knee Injury,2025-05-21,,44
2024-2025,2467,L. Martinez,Manchester United,Missing Fixture,Knee Injury,2025-05-25,,171
2024-2025,342970,L. Yoro,Manchester United,Missing Fixture,Knock,2025-05-25,,281
2024-2025,532,M. de Ligt,Manchester United,Missing Fixture,Knee Injury,2025-05-25,,44
