season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2023-2024,19617,M. Olise,Crystal Palace,Missing Fixture,Thigh Injury,2023-08-12,,210
2023-2024,311157,Matheus Franca,Crystal Palace,Missing Fixture,Injury,2023-08-12,,281
2023-2024,19617,M. Olise,Crystal Palace,Missing Fixture,Thigh Injury,2023-08-21,,210
2023-2024,311157,Matheus Franca,Crystal Palace,Missing Fixture,Injury,2023-08-21,,281
2023-2024,18806,W. Hughes,Crystal Palace,Missing Fixture,Knee Injury,2023-08-21,,271
2023-2024,19617,M. Olise,Crystal Palace,Missing Fixture,Thigh Injury,2023-08-26,,210
2023-2024,311157,Matheus Franca,Crystal Palace,Missing Fixture,Injury,2023-08-26,,281
2023-2024,19617,M. Olise,Crystal Palace,Missing Fixture,Thigh Injury,2023-09-03,,210
2023-2024,311157,Matheus Franca,Crystal Palace,Missing Fixture,Injury,2023-09-03,,281
2023-2024,2490,J. Lerma,Crystal Palace,Missing Fixture,Thigh Injury,2023-09-16,,233
2023-2024,18844,J. Tomkins,Crystal Palace,Missing Fixture,Calf Injury,2023-09-16,,56
2023-2024,19617,M. Olise,Crystal Palace,Missing Fixture,Thigh Injury,2023-09-16,,210
2023-2024,311157,Matheus Franca,Crystal Palace,Missing Fixture,Injury,2023-09-16,,281
2023-2024,2490,J. Lerma,Crystal Palace,Missing Fixture,Thigh Injury,2023-09-23,,233
2023-2024,18844,J. Tomkins,Crystal Palace,Missing Fixture,Calf Injury,2023-09-23,,56
2023-2024,19617,M. Olise,Crystal Palace,Missing Fixture,Thigh Injury,2023-09-23,,210
2023-2024,311157,Matheus Franca,Crystal Palace,Missing Fixture,Injury,2023-09-23,,281
2023-2024,19088,D. Henderson,Crystal Palace,Missing Fixture,Thigh Injury,2023-09-30,,69
2023-2024,2490,J. Lerma,Crystal Palace,Missing Fixture,Thigh Injury,2023-09-30,,233
2023-2024,18844,J. Tomkins,Crystal Palace,Missing Fixture,Calf Injury,2023-09-30,,56
2023-2024,19617,M. Olise,Crystal Palace,Missing Fixture,Thigh Injury,2023-09-30,,210
2023-2024,311157,Matheus Franca,Crystal Palace,Missing Fixture,Injury,2023-09-30,,281
2023-2024,127605,N. Ferguson,Crystal Palace,Missing Fixture,Thigh Injury,2023-09-30,,7
2023-2024,19088,D. Henderson,Crystal Palace,Missing Fixture,Thigh Injury,2023-10-07,,69
2023-2024,19586,E. Eze,Crystal Palace,Missing Fixture,Muscle Injury,2023-10-07,,135
2023-2024,19617,M. Olise,Crystal Palace,Missing Fixture,Thigh Injury,2023-10-07,,210
2023-2024,311157,Matheus Franca,Crystal Palace,Missing Fixture,Injury,2023-10-07,,281
2023-2024,152418,N. Ahamada,Crystal Palace,Missing Fixture,Ankle Injury,2023-10-07,,224
2023-2024,127605,N. Ferguson,Crystal Palace,Missing Fixture,Thigh Injury,2023-10-07,,7
2023-2024,19088,D. Henderson,Crystal Palace,Missing Fixture,Thigh Injury,2023-10-21,,69
2023-2024,19586,E. Eze,Crystal Palace,Missing Fixture,Muscle Injury,2023-10-21,,135
