season,tracked_team,match_date,competition,opponent_team,original_file,Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,shirtnumber,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,shots,shots_on_target,CrdY,CrdR,fouls,fouled,offsides,crosses,tackles_won,interceptions,own_goals,pens_won,pens_conceded
2024-2025,Arsenal 2024 2025,2024-08-17,Premier League,Wolves,2024-08-17_premier_league_wolves_player_stats.csv,c0e3342a,https://fbref.com/en/matches/c0e3342a/Arsenal-Wolverhampton-Wanderers-August-17-2024-Premier-League,2024-08-17,Premier League,Matchweek 1,Home,Wolves,W,2024-08-17_premier_league_wolves,Arsenal,Gabriel Magalhães,6,br BRA,CB,26-242,90,0,0,0,0,1.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,1.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-17,Premier League,Wolves,2024-08-17_premier_league_wolves_player_stats.csv,c0e3342a,https://fbref.com/en/matches/c0e3342a/Arsenal-Wolverhampton-Wanderers-August-17-2024-Premier-League,2024-08-17,Premier League,Matchweek 1,Home,Wolves,W,2024-08-17_premier_league_wolves,Arsenal,William Saliba,2,fr FRA,CB,23-146,90,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,3.0,1.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-17,Premier League,Wolves,2024-08-17_premier_league_wolves_player_stats.csv,c0e3342a,https://fbref.com/en/matches/c0e3342a/Arsenal-Wolverhampton-Wanderers-August-17-2024-Premier-League,2024-08-17,Premier League,Matchweek 1,Home,Wolves,W,2024-08-17_premier_league_wolves,Arsenal,Ben White,4,eng ENG,RB,26-314,90,0,0,0,0,2.0,1.0,0,0,2.0,0.0,0.0,0.0,1.0,1.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-17,Premier League,Wolves,2024-08-17_premier_league_wolves_player_stats.csv,c0e3342a,https://fbref.com/en/matches/c0e3342a/Arsenal-Wolverhampton-Wanderers-August-17-2024-Premier-League,2024-08-17,Premier League,Matchweek 1,Home,Wolves,W,2024-08-17_premier_league_wolves,Arsenal,David Raya,22,es ESP,GK,28-337,90,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-24,Premier League,Aston Villa,2024-08-24_premier_league_aston_villa_player_stats.csv,4692171a,https://fbref.com/en/matches/4692171a/Aston-Villa-Arsenal-August-24-2024-Premier-League,2024-08-24,Premier League,Matchweek 2,Away,Aston Villa,W,2024-08-24_premier_league_aston_villa,Arsenal,Gabriel Martinelli,11,br BRA,FW,23-067,64,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-24,Premier League,Aston Villa,2024-08-24_premier_league_aston_villa_player_stats.csv,4692171a,https://fbref.com/en/matches/4692171a/Aston-Villa-Arsenal-August-24-2024-Premier-League,2024-08-24,Premier League,Matchweek 2,Away,Aston Villa,W,2024-08-24_premier_league_aston_villa,Arsenal,Leandro Trossard,19,be BEL,"FW,MF",29-264,26,1,0,0,0,3.0,1.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-24,Premier League,Aston Villa,2024-08-24_premier_league_aston_villa_player_stats.csv,4692171a,https://fbref.com/en/matches/4692171a/Aston-Villa-Arsenal-August-24-2024-Premier-League,2024-08-24,Premier League,Matchweek 2,Away,Aston Villa,W,2024-08-24_premier_league_aston_villa,Arsenal,Kai Havertz,29,de GER,FW,25-074,90,0,0,0,0,1.0,0.0,0,0,4.0,1.0,0.0,0.0,1.0,1.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-24,Premier League,Aston Villa,2024-08-24_premier_league_aston_villa_player_stats.csv,4692171a,https://fbref.com/en/matches/4692171a/Aston-Villa-Arsenal-August-24-2024-Premier-League,2024-08-24,Premier League,Matchweek 2,Away,Aston Villa,W,2024-08-24_premier_league_aston_villa,Arsenal,Bukayo Saka,7,eng ENG,FW,22-354,87,0,1,0,0,1.0,1.0,0,0,0.0,4.0,1.0,3.0,2.0,0.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-24,Premier League,Aston Villa,2024-08-24_premier_league_aston_villa_player_stats.csv,4692171a,https://fbref.com/en/matches/4692171a/Aston-Villa-Arsenal-August-24-2024-Premier-League,2024-08-24,Premier League,Matchweek 2,Away,Aston Villa,W,2024-08-24_premier_league_aston_villa,Arsenal,Reiss Nelson,24,eng ENG,"FW,MF",24-258,3,0,0,0,0,0.0,0.0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-24,Premier League,Aston Villa,2024-08-24_premier_league_aston_villa_player_stats.csv,4692171a,https://fbref.com/en/matches/4692171a/Aston-Villa-Arsenal-August-24-2024-Premier-League,2024-08-24,Premier League,Matchweek 2,Away,Aston Villa,W,2024-08-24_premier_league_aston_villa,Arsenal,Declan Rice,41,eng ENG,CM,25-223,90,0,0,0,0,1.0,1.0,1,0,1.0,0.0,0.0,3.0,1.0,0.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-24,Premier League,Aston Villa,2024-08-24_premier_league_aston_villa_player_stats.csv,4692171a,https://fbref.com/en/matches/4692171a/Aston-Villa-Arsenal-August-24-2024-Premier-League,2024-08-24,Premier League,Matchweek 2,Away,Aston Villa,W,2024-08-24_premier_league_aston_villa,Arsenal,Thomas Partey,5,gh GHA,CM,31-072,90,1,0,0,0,2.0,1.0,0,0,3.0,0.0,0.0,0.0,1.0,1.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-24,Premier League,Aston Villa,2024-08-24_premier_league_aston_villa_player_stats.csv,4692171a,https://fbref.com/en/matches/4692171a/Aston-Villa-Arsenal-August-24-2024-Premier-League,2024-08-24,Premier League,Matchweek 2,Away,Aston Villa,W,2024-08-24_premier_league_aston_villa,Arsenal,Martin Ødegaard,8,no NOR,CM,25-251,90,0,0,0,0,1.0,0.0,1,0,1.0,1.0,0.0,3.0,0.0,1.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-24,Premier League,Aston Villa,2024-08-24_premier_league_aston_villa_player_stats.csv,4692171a,https://fbref.com/en/matches/4692171a/Aston-Villa-Arsenal-August-24-2024-Premier-League,2024-08-24,Premier League,Matchweek 2,Away,Aston Villa,W,2024-08-24_premier_league_aston_villa,Arsenal,Jurriën Timber,12,nl NED,LB,23-068,78,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-24,Premier League,Aston Villa,2024-08-24_premier_league_aston_villa_player_stats.csv,4692171a,https://fbref.com/en/matches/4692171a/Aston-Villa-Arsenal-August-24-2024-Premier-League,2024-08-24,Premier League,Matchweek 2,Away,Aston Villa,W,2024-08-24_premier_league_aston_villa,Arsenal,Riccardo Calafiori,33,it ITA,DF,22-097,12,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-24,Premier League,Aston Villa,2024-08-24_premier_league_aston_villa_player_stats.csv,4692171a,https://fbref.com/en/matches/4692171a/Aston-Villa-Arsenal-August-24-2024-Premier-League,2024-08-24,Premier League,Matchweek 2,Away,Aston Villa,W,2024-08-24_premier_league_aston_villa,Arsenal,Gabriel Magalhães,6,br BRA,CB,26-249,90,0,0,0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-24,Premier League,Aston Villa,2024-08-24_premier_league_aston_villa_player_stats.csv,4692171a,https://fbref.com/en/matches/4692171a/Aston-Villa-Arsenal-August-24-2024-Premier-League,2024-08-24,Premier League,Matchweek 2,Away,Aston Villa,W,2024-08-24_premier_league_aston_villa,Arsenal,William Saliba,2,fr FRA,CB,23-153,90,0,0,0,0,0.0,0.0,0,0,3.0,1.0,0.0,0.0,1.0,1.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-24,Premier League,Aston Villa,2024-08-24_premier_league_aston_villa_player_stats.csv,4692171a,https://fbref.com/en/matches/4692171a/Aston-Villa-Arsenal-August-24-2024-Premier-League,2024-08-24,Premier League,Matchweek 2,Away,Aston Villa,W,2024-08-24_premier_league_aston_villa,Arsenal,Ben White,4,eng ENG,RB,26-321,90,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-24,Premier League,Aston Villa,2024-08-24_premier_league_aston_villa_player_stats.csv,4692171a,https://fbref.com/en/matches/4692171a/Aston-Villa-Arsenal-August-24-2024-Premier-League,2024-08-24,Premier League,Matchweek 2,Away,Aston Villa,W,2024-08-24_premier_league_aston_villa,Arsenal,David Raya,22,es ESP,GK,28-344,90,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_player_stats.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,Leandro Trossard,19,be BEL,FW,29-271,58,0,0,0,0,1.0,1.0,0,0,0.0,1.0,0.0,2.0,1.0,1.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_player_stats.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,Riccardo Calafiori,33,it ITA,DF,22-104,32,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_player_stats.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,Kai Havertz,29,de GER,FW,25-081,90,1,0,0,0,2.0,2.0,0,0,1.0,1.0,2.0,1.0,0.0,0.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_player_stats.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,Bukayo Saka,7,eng ENG,FW,22-361,90,0,1,0,0,4.0,3.0,0,0,1.0,2.0,0.0,2.0,1.0,0.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_player_stats.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,Declan Rice,41,eng ENG,CM,25-230,48,0,0,0,0,1.0,0.0,2,1,2.0,0.0,1.0,2.0,0.0,0.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_player_stats.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,Thomas Partey,5,gh GHA,CM,31-079,90,0,0,0,0,0.0,0.0,1,0,2.0,1.0,0.0,0.0,1.0,5.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_player_stats.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,Martin Ødegaard,8,no NOR,CM,25-258,73,0,0,0,0,1.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_player_stats.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,Gabriel Martinelli,11,br BRA,"FW,MF",23-074,17,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_player_stats.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,Jurriën Timber,12,nl NED,LB,23-075,79,0,0,0,0,0.0,0.0,1,0,2.0,0.0,0.0,0.0,1.0,1.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_player_stats.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,Oleksandr Zinchenko,17,ua UKR,"DF,MF",27-260,11,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_player_stats.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,Gabriel Magalhães,6,br BRA,CB,26-256,90,0,0,0,0,1.0,0.0,0,0,2.0,1.0,0.0,0.0,1.0,1.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_player_stats.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,William Saliba,2,fr FRA,CB,23-160,90,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_player_stats.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,Ben White,4,eng ENG,RB,26-328,90,0,0,0,0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,3.0,2.0,0,,
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_player_stats.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,David Raya,22,es ESP,GK,28-351,90,0,0,0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_player_stats.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,Leandro Trossard,19,be BEL,FW,29-286,79,0,0,0,0,1.0,0.0,0,0,0.0,2.0,0.0,0.0,1.0,1.0,0,,
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_player_stats.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,Gabriel Jesus,9,br BRA,"FW,MF",27-165,11,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0,,
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_player_stats.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,Kai Havertz,29,de GER,FW,25-096,90,0,0,0,0,2.0,2.0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0,,
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_player_stats.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,Bukayo Saka,7,eng ENG,FW,23-010,85,0,1,0,0,1.0,0.0,0,0,0.0,1.0,0.0,7.0,2.0,0.0,0,,
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_player_stats.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,Ethan Nwaneri,53,eng ENG,MF,17-178,5,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_player_stats.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,Gabriel Martinelli,11,br BRA,CM,23-089,79,0,0,0,0,1.0,1.0,0,0,1.0,1.0,1.0,3.0,3.0,0.0,0,,
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_player_stats.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,Raheem Sterling,30,eng ENG,"FW,MF",29-282,11,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_player_stats.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,Jorginho,20,it ITA,CM,32-270,90,0,0,0,0,0.0,0.0,1,0,2.0,1.0,0.0,0.0,0.0,0.0,0,,
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_player_stats.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,Thomas Partey,5,gh GHA,CM,31-094,90,0,0,0,0,0.0,0.0,0,0,0.0,2.0,0.0,0.0,1.0,2.0,0,,
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_player_stats.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,Jurriën Timber,12,nl NED,LB,23-090,90,0,0,0,0,1.0,0.0,1,0,2.0,0.0,0.0,2.0,2.0,1.0,0,,
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_player_stats.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,Gabriel Magalhães,6,br BRA,CB,26-271,90,1,0,0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,,
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_player_stats.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,William Saliba,2,fr FRA,CB,23-175,90,0,0,0,0,0.0,0.0,1,0,2.0,2.0,0.0,0.0,1.0,0.0,0,,
