season,tracked_team,match_date,competition,opponent_team,original_file,Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Formation,Lineup_Section,Jersey_Number,Player
2024-2025,Arsenal 2024 2025,2024-08-17,Premier League,Wolves,2024-08-17_premier_league_wolves_lineups.csv,c0e3342a,https://fbref.com/en/matches/c0e3342a/Arsenal-Wolverhampton-Wanderers-August-17-2024-Premier-League,2024-08-17,Premier League,Matchweek 1,Home,Wolves,W,2024-08-17_premier_league_wolves,Arsenal,4-3-3,Starter,41,Declan Rice
2024-2025,Arsenal 2024 2025,2024-08-17,Premier League,Wolves,2024-08-17_premier_league_wolves_lineups.csv,c0e3342a,https://fbref.com/en/matches/c0e3342a/Arsenal-Wolverhampton-Wanderers-August-17-2024-Premier-League,2024-08-17,Premier League,Matchweek 1,Home,Wolves,W,2024-08-17_premier_league_wolves,Arsenal,4-3-3,Bench,1,Aaron Ramsdale
2024-2025,Arsenal 2024 2025,2024-08-17,Premier League,Wolves,2024-08-17_premier_league_wolves_lineups.csv,c0e3342a,https://fbref.com/en/matches/c0e3342a/Arsenal-Wolverhampton-Wanderers-August-17-2024-Premier-League,2024-08-17,Premier League,Matchweek 1,Home,Wolves,W,2024-08-17_premier_league_wolves,Arsenal,4-3-3,Bench,9,Gabriel Jesus
2024-2025,Arsenal 2024 2025,2024-08-17,Premier League,Wolves,2024-08-17_premier_league_wolves_lineups.csv,c0e3342a,https://fbref.com/en/matches/c0e3342a/Arsenal-Wolverhampton-Wanderers-August-17-2024-Premier-League,2024-08-17,Premier League,Matchweek 1,Home,Wolves,W,2024-08-17_premier_league_wolves,Arsenal,4-3-3,Bench,12,Jurriën Timber
2024-2025,Arsenal 2024 2025,2024-08-17,Premier League,Wolves,2024-08-17_premier_league_wolves_lineups.csv,c0e3342a,https://fbref.com/en/matches/c0e3342a/Arsenal-Wolverhampton-Wanderers-August-17-2024-Premier-League,2024-08-17,Premier League,Matchweek 1,Home,Wolves,W,2024-08-17_premier_league_wolves,Arsenal,4-3-3,Bench,14,Eddie Nketiah
2024-2025,Arsenal 2024 2025,2024-08-17,Premier League,Wolves,2024-08-17_premier_league_wolves_lineups.csv,c0e3342a,https://fbref.com/en/matches/c0e3342a/Arsenal-Wolverhampton-Wanderers-August-17-2024-Premier-League,2024-08-17,Premier League,Matchweek 1,Home,Wolves,W,2024-08-17_premier_league_wolves,Arsenal,4-3-3,Bench,19,Leandro Trossard
2024-2025,Arsenal 2024 2025,2024-08-17,Premier League,Wolves,2024-08-17_premier_league_wolves_lineups.csv,c0e3342a,https://fbref.com/en/matches/c0e3342a/Arsenal-Wolverhampton-Wanderers-August-17-2024-Premier-League,2024-08-17,Premier League,Matchweek 1,Home,Wolves,W,2024-08-17_premier_league_wolves,Arsenal,4-3-3,Bench,20,Jorginho
2024-2025,Arsenal 2024 2025,2024-08-17,Premier League,Wolves,2024-08-17_premier_league_wolves_lineups.csv,c0e3342a,https://fbref.com/en/matches/c0e3342a/Arsenal-Wolverhampton-Wanderers-August-17-2024-Premier-League,2024-08-17,Premier League,Matchweek 1,Home,Wolves,W,2024-08-17_premier_league_wolves,Arsenal,4-3-3,Bench,24,Reiss Nelson
2024-2025,Arsenal 2024 2025,2024-08-17,Premier League,Wolves,2024-08-17_premier_league_wolves_lineups.csv,c0e3342a,https://fbref.com/en/matches/c0e3342a/Arsenal-Wolverhampton-Wanderers-August-17-2024-Premier-League,2024-08-17,Premier League,Matchweek 1,Home,Wolves,W,2024-08-17_premier_league_wolves,Arsenal,4-3-3,Bench,33,Riccardo Calafiori
2024-2025,Arsenal 2024 2025,2024-08-17,Premier League,Wolves,2024-08-17_premier_league_wolves_lineups.csv,c0e3342a,https://fbref.com/en/matches/c0e3342a/Arsenal-Wolverhampton-Wanderers-August-17-2024-Premier-League,2024-08-17,Premier League,Matchweek 1,Home,Wolves,W,2024-08-17_premier_league_wolves,Arsenal,4-3-3,Bench,53,Ethan Nwaneri
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_lineups.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,4-3-3,Starter,22,David Raya
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_lineups.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,4-3-3,Starter,2,William Saliba
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_lineups.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,4-3-3,Starter,4,Ben White
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_lineups.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,4-3-3,Starter,5,Thomas Partey
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_lineups.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,4-3-3,Starter,6,Gabriel Magalhães
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_lineups.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,4-3-3,Starter,7,Bukayo Saka
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_lineups.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,4-3-3,Starter,8,Martin Ødegaard
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_lineups.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,4-3-3,Starter,12,Jurriën Timber
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_lineups.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,4-3-3,Starter,19,Leandro Trossard
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_lineups.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,4-3-3,Starter,29,Kai Havertz
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_lineups.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,4-3-3,Starter,41,Declan Rice
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_lineups.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,4-3-3,Bench,36,Tommy Setford
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_lineups.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,4-3-3,Bench,11,Gabriel Martinelli
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_lineups.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,4-3-3,Bench,15,Jakub Kiwior
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_lineups.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,4-3-3,Bench,17,Oleksandr Zinchenko
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_lineups.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,4-3-3,Bench,20,Jorginho
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_lineups.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,4-3-3,Bench,33,Riccardo Calafiori
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_lineups.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,4-3-3,Bench,49,Myles Lewis-Skelly
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_lineups.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,4-3-3,Bench,53,Ethan Nwaneri
2024-2025,Arsenal 2024 2025,2024-08-31,Premier League,Brighton,2024-08-31_premier_league_brighton_lineups.csv,a843d023,https://fbref.com/en/matches/a843d023/Arsenal-Brighton-and-Hove-Albion-August-31-2024-Premier-League,2024-08-31,Premier League,Matchweek 3,Home,Brighton,D,2024-08-31_premier_league_brighton,Arsenal,4-3-3,Bench,56,Salah Oulad M'Hand
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_lineups.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,4-3-3,Starter,22,David Raya
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_lineups.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,4-3-3,Starter,2,William Saliba
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_lineups.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,4-3-3,Starter,4,Ben White
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_lineups.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,4-3-3,Starter,5,Thomas Partey
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_lineups.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,4-3-3,Starter,6,Gabriel Magalhães
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_lineups.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,4-3-3,Starter,7,Bukayo Saka
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_lineups.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,4-3-3,Starter,11,Gabriel Martinelli
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_lineups.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,4-3-3,Starter,12,Jurriën Timber
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_lineups.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,4-3-3,Starter,19,Leandro Trossard
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_lineups.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,4-3-3,Starter,20,Jorginho
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_lineups.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,4-3-3,Starter,29,Kai Havertz
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_lineups.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,4-3-3,Bench,32,Neto
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_lineups.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,4-3-3,Bench,9,Gabriel Jesus
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_lineups.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,4-3-3,Bench,15,Jakub Kiwior
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_lineups.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,4-3-3,Bench,30,Raheem Sterling
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_lineups.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,4-3-3,Bench,46,Ismeal Kabia
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_lineups.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,4-3-3,Bench,47,Maldini Kacurri
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_lineups.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,4-3-3,Bench,49,Myles Lewis-Skelly
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_lineups.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,4-3-3,Bench,53,Ethan Nwaneri
2024-2025,Arsenal 2024 2025,2024-09-15,Premier League,Tottenham Hotspur,2024-09-15_premier_league_tottenham_hotspur_lineups.csv,17774a57,https://fbref.com/en/matches/17774a57/North-London-Derby-Tottenham-Hotspur-Arsenal-September-15-2024-Premier-League,2024-09-15,Premier League,Matchweek 4,Away,Tottenham Hotspur,W,2024-09-15_premier_league_tottenham_hotspur,Arsenal,4-3-3,Bench,76,Ayden Heaven
2024-2025,Arsenal 2024 2025,2024-09-19,Champions Lg,Itatalanta,2024-09-19_champions_lg_itatalanta_lineups.csv,108b9e41,https://fbref.com/en/matches/108b9e41/Atalanta-Arsenal-September-19-2024-Champions-League,2024-09-19,Champions Lg,League phase,Away,itAtalanta,D,2024-09-19_champions_lg_itatalanta,Arsenal,4-3-3,Starter,22,David Raya
2024-2025,Arsenal 2024 2025,2024-09-19,Champions Lg,Itatalanta,2024-09-19_champions_lg_itatalanta_lineups.csv,108b9e41,https://fbref.com/en/matches/108b9e41/Atalanta-Arsenal-September-19-2024-Champions-League,2024-09-19,Champions Lg,League phase,Away,itAtalanta,D,2024-09-19_champions_lg_itatalanta,Arsenal,4-3-3,Starter,2,William Saliba
2024-2025,Arsenal 2024 2025,2024-09-19,Champions Lg,Itatalanta,2024-09-19_champions_lg_itatalanta_lineups.csv,108b9e41,https://fbref.com/en/matches/108b9e41/Atalanta-Arsenal-September-19-2024-Champions-League,2024-09-19,Champions Lg,League phase,Away,itAtalanta,D,2024-09-19_champions_lg_itatalanta,Arsenal,4-3-3,Starter,4,Ben White
2024-2025,Arsenal 2024 2025,2024-09-19,Champions Lg,Itatalanta,2024-09-19_champions_lg_itatalanta_lineups.csv,108b9e41,https://fbref.com/en/matches/108b9e41/Atalanta-Arsenal-September-19-2024-Champions-League,2024-09-19,Champions Lg,League phase,Away,itAtalanta,D,2024-09-19_champions_lg_itatalanta,Arsenal,4-3-3,Starter,5,Thomas Partey
2024-2025,Arsenal 2024 2025,2024-09-19,Champions Lg,Itatalanta,2024-09-19_champions_lg_itatalanta_lineups.csv,108b9e41,https://fbref.com/en/matches/108b9e41/Atalanta-Arsenal-September-19-2024-Champions-League,2024-09-19,Champions Lg,League phase,Away,itAtalanta,D,2024-09-19_champions_lg_itatalanta,Arsenal,4-3-3,Starter,6,Gabriel Magalhães
2024-2025,Arsenal 2024 2025,2024-09-19,Champions Lg,Itatalanta,2024-09-19_champions_lg_itatalanta_lineups.csv,108b9e41,https://fbref.com/en/matches/108b9e41/Atalanta-Arsenal-September-19-2024-Champions-League,2024-09-19,Champions Lg,League phase,Away,itAtalanta,D,2024-09-19_champions_lg_itatalanta,Arsenal,4-3-3,Starter,7,Bukayo Saka
2024-2025,Arsenal 2024 2025,2024-09-19,Champions Lg,Itatalanta,2024-09-19_champions_lg_itatalanta_lineups.csv,108b9e41,https://fbref.com/en/matches/108b9e41/Atalanta-Arsenal-September-19-2024-Champions-League,2024-09-19,Champions Lg,League phase,Away,itAtalanta,D,2024-09-19_champions_lg_itatalanta,Arsenal,4-3-3,Starter,9,Gabriel Jesus
2024-2025,Arsenal 2024 2025,2024-09-19,Champions Lg,Itatalanta,2024-09-19_champions_lg_itatalanta_lineups.csv,108b9e41,https://fbref.com/en/matches/108b9e41/Atalanta-Arsenal-September-19-2024-Champions-League,2024-09-19,Champions Lg,League phase,Away,itAtalanta,D,2024-09-19_champions_lg_itatalanta,Arsenal,4-3-3,Starter,11,Gabriel Martinelli
2024-2025,Arsenal 2024 2025,2024-09-19,Champions Lg,Itatalanta,2024-09-19_champions_lg_itatalanta_lineups.csv,108b9e41,https://fbref.com/en/matches/108b9e41/Atalanta-Arsenal-September-19-2024-Champions-League,2024-09-19,Champions Lg,League phase,Away,itAtalanta,D,2024-09-19_champions_lg_itatalanta,Arsenal,4-3-3,Starter,12,Jurriën Timber
