name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,averageX,averageY,pointsCount,team,match
Chemsdine Talbi,,,chemsdine-talbi,C. Talbi,M,7,14062,M,,1142675,"{'nameTranslation': {'ar': 'شمس الدين طالبي', 'bn': 'চেমসদিন তালবি', 'hi': 'चेम्सडाइन तलबी'}, 'shortNameTranslation': {'ar': 'ش. طالبي', 'bn': 'সি. তালবি', 'hi': 'सी. तलबी'}}",57.996875,14.178125,32,Club Brugge KV,1741809600_aston_villa_vs_club_brugge_kv
Kyriani Sabbe,,,kyriani-sabbe,K. Sabbe,D,64,1175,M,,1101258,"{'nameTranslation': {'ar': 'كيراني سابي', 'bn': 'কিরিয়ানি সাব্বে', 'hi': 'किरियानी सब्बे'}, 'shortNameTranslation': {'ar': 'ك. سابي', 'bn': 'কে. সাব্বে', 'hi': 'के. सब्बे'}}",59.923529411765,20.482352941176,17,Club Brugge KV,1741809600_aston_villa_vs_club_brugge_kv
Casper Nielsen,Casper,Nielsen,casper-nielsen,C. Nielsen,M,94,406,M,,247471,"{'nameTranslation': {'ar': 'كاسبر نيلسن', 'bn': 'ক্যাসপার নিলসেন', 'hi': 'कैस्पर नीलसन'}, 'shortNameTranslation': {'ar': 'ك. نيلسن', 'bn': 'সি. নিলসেন', 'hi': 'सी. नीलसन'}}",29.927272727273,55.190909090909,11,Club Brugge KV,1741809600_aston_villa_vs_club_brugge_kv
Christos Tzolis,Christos,Tzolis,christos-tzolis,C. Tzolis,M,8,10394,M,absolute_christostzolis,1031259,"{'nameTranslation': {'ar': 'تسوليس، كريستوس', 'bn': 'জোলিস, ক্রিস্টোস', 'hi': 'त्ज़ोलिस, क्रिस्टोस'}, 'shortNameTranslation': {'ar': 'ك. تسوليس', 'bn': 'সি. জোলিস', 'hi': 'सी. त्ज़ोलिस'}}",58.039473684211,81.323684210526,38,Club Brugge KV,1741809600_aston_villa_vs_club_brugge_kv
Ardon Jashari,Ardon,Jashari,ardon-jashari,A. Jashari,M,30,5262,M,,1034082,"{'nameTranslation': {'ar': 'أردون جاشاري', 'bn': 'আরডন জাশারী', 'hi': 'अर्दोन जशारी'}, 'shortNameTranslation': {'ar': 'أ. جاشاري', 'bn': 'এ. জাশারী', 'hi': 'ए. जशारी'}}",46.180952380952,60.702380952381,42,Club Brugge KV,1741809600_aston_villa_vs_club_brugge_kv
Zaid Romero,,,zaid-romero,Z. Romero,D,24,1046,M,,1108450,"{'nameTranslation': {'ar': 'زايد روميرو'}, 'shortNameTranslation': {'ar': 'ز. روميرو'}}",23.917142857143,62.437142857143,35,Club Brugge KV,1741809600_aston_villa_vs_club_brugge_kv
Michał Skóraś,Michal,Skoras,michal-skoras,M. Skóraś,M,8,3327,M,,942479,"{'nameTranslation': {'ar': 'ميشال سكوراس', 'bn': 'মিচাল স্কোরাস', 'hi': 'मिचेल स्कोराश'}, 'shortNameTranslation': {'ar': 'م. سكوراس', 'bn': 'এম. স্কোরাস', 'hi': 'एम. स्कोराश'}}",53.02,17.69,10,Club Brugge KV,1741809600_aston_villa_vs_club_brugge_kv
Hans Vanaken,Hans,Vanaken,hans-vanaken,H. Vanaken,M,20,2940,M,,118085,"{'nameTranslation': {'ar': 'هانس فاناكين', 'bn': 'হ্যান্স ভানাকেন', 'hi': 'हंस वानकेन'}, 'shortNameTranslation': {'ar': 'ه. فاناكين', 'bn': 'এইচ. ভানাকেন', 'hi': 'एच. वानकेन'}}",44.826495726496,59.645299145299,117,Club Brugge KV,1741809600_aston_villa_vs_club_brugge_kv
Hugo Siquet,,,hugo-siquet,H. Siquet,D,41,624,M,,983041,"{'nameTranslation': {'ar': 'هوغو سيكيه', 'bn': 'হুগো সিকুয়েট', 'hi': 'ह्यूगो सिक्वेट'}, 'shortNameTranslation': {'ar': 'ه. سيكيه', 'bn': 'এইচ. সিকুয়েট', 'hi': 'एच. सिक्वेट'}}",31.454545454545,88.527272727273,11,Club Brugge KV,1741809600_aston_villa_vs_club_brugge_kv
Joel Ordóñez,Joel,Ordonez,joel-ordonez,J. Ordóñez,D,4,5825,M,,1187275,"{'nameTranslation': {'ar': 'جويل أوردونيز', 'bn': 'জোয়েল অর্ডোনেজ', 'hi': 'जोएल ऑर्डोनेज़'}, 'shortNameTranslation': {'ar': 'ج. أوردونيز', 'bn': 'জে. অর্ডেনেজ', 'hi': 'जे. ऑर्डोनेज़'}}",38.885714285714,27.510204081633,49,Club Brugge KV,1741809600_aston_villa_vs_club_brugge_kv
Simon Mignolet,,,simon-mignolet,S. Mignolet,G,22,1318,M,,10406,"{'nameTranslation': {'ar': 'سيمون مينيوليه', 'bn': 'সাইমন মিগনোলেট', 'hi': 'साइमन मिग्नोलेट'}, 'shortNameTranslation': {'ar': 'س. مينيوليه', 'bn': 'এস. মিগনোলেট', 'hi': 'एस. मिग्नोलेट'}}",12.496551724138,46.777586206897,58,Club Brugge KV,1741809600_aston_villa_vs_club_brugge_kv
Raphael Onyedika,Raphael,Onyedika,raphael-onyedika,R. Onyedika,M,15,6689,M,,1129862,"{'nameTranslation': {'ar': 'رافاييل أونيديكا', 'bn': 'রাফেল ওনিয়েদিকা', 'hi': 'राफेल ओन्येडिका'}, 'shortNameTranslation': {'ar': 'ر. أونيديكا', 'bn': 'আর. ওনিয়েদিকা', 'hi': 'आर. ओन्येडिका'}}",44.723333333333,51.858333333333,60,Club Brugge KV,1741809600_aston_villa_vs_club_brugge_kv
Brandon Mechele,Brandon,Mechele,brandon-mechele,B. Mechele,D,44,897,M,,248331,"{'nameTranslation': {'ar': 'براندون ميشيل', 'bn': 'ব্র্যান্ডন মেচেলে', 'hi': 'ब्रैंडन मेचेले'}, 'shortNameTranslation': {'ar': 'ب. ميشيل', 'bn': 'বি. মেচেলে', 'hi': 'बी. मेचेले'}}",32.342352941176,49.592941176471,85,Club Brugge KV,1741809600_aston_villa_vs_club_brugge_kv
Maxim De Cuyper,,,maxim-de-cuyper,M. De Cuyper,D,29,4608,M,,997152,"{'nameTranslation': {'ar': 'ماكسيم دي كويبر', 'bn': 'ম্যাক্সিম ডি কুইপার', 'hi': 'मैक्सिम डे कुइपर'}, 'shortNameTranslation': {'ar': 'م. دي كويبر', 'bn': 'এম. ডি কুইপার', 'hi': 'एम. डे'}}",42.18023255814,79.783720930233,86,Club Brugge KV,1741809600_aston_villa_vs_club_brugge_kv
