name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,averageX,averageY,pointsCount,team,match
Lucas Chevalier,,,chevalier-lucas,L. Chevalier,G,30,22630,M,,996953,"{'nameTranslation': {'ar': 'لوكاس شوفالييه', 'bn': 'লুকাস শেভালিয়ার', 'hi': 'लुकास शेवेलियर'}, 'shortNameTranslation': {'ar': 'ل. شوفالييه', 'bn': 'এল. শেভালিয়ার', 'hi': 'एल. शेवेलियर'}}",10.7675,50.05,40,Lille,1741118400_borussia_dortmund_vs_lille
Matías Fernández-Pardo,Matias Fernandez,,fernandez-matias,M. Fernandez,F,7,2250,M,,1149144,"{'nameTranslation': {'ar': 'ماتياس فرنانديز باردو'}, 'shortNameTranslation': {'ar': 'م. ف. باردو'}}",80.721428571429,84.321428571429,14,Lille,1741118400_borussia_dortmund_vs_lille
Alexsandro Ribeiro,Alexsandro Ribeiro,,alexsandro-ribeiro,A. Ribeiro,D,4,4913,M,,1049775,"{'nameTranslation': {'ar': 'أليكساندرو ريبيرو', 'bn': 'আলেক্সান্দ্রো রিবেইরো', 'hi': 'एलेक्ज़ांड्रो रिबेरो'}, 'shortNameTranslation': {'ar': 'أ. ريبيرو', 'bn': 'এ. রিবেইরো', 'hi': 'ए. रिबेरो'}}",28.756074766355,63.75046728972,107,Lille,1741118400_borussia_dortmund_vs_lille
André Gomes,,,andre-gomes,A. Gomes,M,20,1697,M,,235460,"{'nameTranslation': {'ar': 'أندريه غوميز', 'bn': 'আন্দ্রে গোমেস', 'hi': 'आंद्रे गोम्स'}, 'shortNameTranslation': {'ar': 'أ. غوميز', 'bn': 'এ. গোমেস', 'hi': 'ए. गोम्स'}}",56.823076923077,38.361538461538,13,Lille,1741118400_borussia_dortmund_vs_lille
Jonathan David,Jonathan,David,jonathan-david,J. David,F,30,21495,M,jodavid,935564,"{'nameTranslation': {'ar': 'جوناثان ديفيد', 'bn': 'জোনাথন ডেভিড', 'hi': 'जोनाथन डेविड'}, 'shortNameTranslation': {'ar': 'ج. ديفيد', 'bn': 'জে ডেভিড', 'hi': 'जे. डेविड'}}",70.584,55.504,50,Lille,1741118400_borussia_dortmund_vs_lille
Benjamin André,,,benjamin-andre,B. André,M,21,805,M,,51665,"{'nameTranslation': {'ar': 'بنجامين أندريه', 'bn': 'বেঞ্জামিন আন্দ্রে', 'hi': 'बेन्जामिन आंद्रे'}, 'shortNameTranslation': {'ar': 'ب. أندريه', 'bn': 'বি. আন্দ্রে', 'hi': 'बी. आंद्रे'}}",47.40303030303,50.732323232323,99,Lille,1741118400_borussia_dortmund_vs_lille
Ethan Mbappé,Ethan Mbappé,,ethan-mbappe,E. Mbappé,M,8,27408,M,ethanmbappe,1402698,"{'nameTranslation': {'ar': 'إيثان مبابي', 'bn': 'ইথান এমবাপ্পে', 'hi': 'एथन एमबाप्पे'}, 'shortNameTranslation': {'ar': 'إ. مبابي', 'bn': 'ই. এমবাপ্পে', 'hi': 'ई. एमबाप्पे'}}",60.221818181818,17.558181818182,55,Lille,1741118400_borussia_dortmund_vs_lille
Ngal'ayel Mukau,Ngal'ayel Mukau,,ngalayel-mukau,N. Mukau,M,17,8147,M,,1391541,"{'nameTranslation': {'ar': 'نغالاييل موكوا', 'bn': ""নাগাল'য়েল মুকাউ"", 'hi': ""नगाल'याल मुकाऊ""}, 'shortNameTranslation': {'ar': 'ن. موكوا', 'bn': 'এন. মুকাউ', 'hi': 'एन. मुकाऊ'}}",49.764,35.08,50,Lille,1741118400_borussia_dortmund_vs_lille
Thomas Meunier,Thomas,Meunier,thomas-meunier,T. Meunier,D,12,2877,M,,128587,"{'nameTranslation': {'ar': 'توماس مونييه', 'bn': 'টমাস মিউনিয়ার', 'hi': 'थॉमस म्युनियर'}, 'shortNameTranslation': {'ar': 'ت. مونييه', 'bn': 'টি. মিউনিয়ার', 'hi': 'टी. म्युनियर'}}",44.726804123711,15.534020618557,97,Lille,1741118400_borussia_dortmund_vs_lille
Bafodé Diakité,,,bafode-diakite,B. Diakité,D,18,1863,M,,962408,"{'nameTranslation': {'ar': 'بافودي دياكيتي', 'bn': 'বাফোডে ডায়াকিটে', 'hi': 'बाफोडे डायकिटे'}, 'shortNameTranslation': {'ar': 'ب. دياكيتي', 'bn': 'বি. ডায়াকিট', 'hi': 'बी. डायकिटे'}}",33.011827956989,35.255913978495,93,Lille,1741118400_borussia_dortmund_vs_lille
Ismaily,,,ismaily,Ismaily,D,,333,M,,78352,"{'nameTranslation': {'ar': 'إسمايلي', 'bn': 'ইসমাইলী', 'hi': 'इस्माइली'}, 'shortNameTranslation': {'ar': 'إ. إسمايلي', 'bn': 'ইসমাইলী', 'hi': 'इस्माइली'}}",47.287096774194,89.375806451613,62,Lille,1741118400_borussia_dortmund_vs_lille
Ayyoub Bouaddi,Ayyoub Bouaddi,,bouaddi-ayyoub,A. Bouaddi,M,32,7406,M,,1564180,"{'nameTranslation': {'ar': 'بوعدي، أيوب', 'bn': 'বৌয়াদ্দি, আইয়ুব', 'hi': 'बौआद्दी, अय्यूब'}, 'shortNameTranslation': {'ar': 'أ. بوعدي', 'bn': 'এ. বৌয়াদ্দি', 'hi': 'ए. बौआद्दी'}}",44.056818181818,56.760227272727,88,Lille,1741118400_borussia_dortmund_vs_lille
Hakon Arnar Haraldsson,Hakon Arnar,Haraldsson,hakon-arnar-haraldsson,H. Haraldsson,M,10,2331,M,,1138804,"{'nameTranslation': {'ar': 'هاكون أرنار هارالدسون', 'bn': 'হ্যারাল্ডসন, হ্যাকন আরনার', 'hi': 'हैराल्डसन, हाकोन अर्नार'}, 'shortNameTranslation': {'ar': 'ه. هارالدسون', 'bn': 'এইচ. এ. হ্যারাল্ডসন', 'hi': 'एच.ए. हैराल्डसन'}}",54.652325581395,60.06511627907,86,Lille,1741118400_borussia_dortmund_vs_lille
