name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,averageX,averageY,pointsCount,team,match
Eduardo Camavinga,Eduardo,Camavinga,eduardo-camavinga,E. Camavinga,M,6,195817,M,Tacklevinga,973887,"{'nameTranslation': {'ar': 'إدواردو كامافينغا', 'bn': 'কামাভিঙ্গা, এডুয়ার্ডো', 'hi': 'कैमाविंगा, एडुआर्डो'}, 'shortNameTranslation': {'ar': 'إ. كامافينغا', 'bn': 'ই. কামাভিঙ্গা', 'hi': 'ई. एडुआर्डो'}}",48.841176470588,54.590196078431,51,Real Madrid,1741809600_atl_tico_madrid_vs_real_madrid
Fran García,Francisco,Garcia,fran-garcia,F. Garcia,D,20,68961,M,frangarci11,851271,"{'nameTranslation': {'ar': 'فران غارسيا', 'bn': 'ফ্রান গার্সিয়া', 'hi': 'फ्रान गार्सिया'}, 'shortNameTranslation': {'ar': 'ف. غارسيا', 'bn': 'এফ. গার্সিয়া', 'hi': 'एफ. गार्सिया'}}",47.680555555556,87.352777777778,36,Real Madrid,1741809600_atl_tico_madrid_vs_real_madrid
Antonio Rüdiger,,,antonio-rudiger,A. Rüdiger,D,22,192207,M,ARüdiger,142622,"{'nameTranslation': {'ar': 'أنطونيو روديغر', 'bn': 'আন্তোনিও রুডিগার', 'hi': 'एंटोनियो रुडिगर'}, 'shortNameTranslation': {'ar': 'أ. روديغر', 'bn': 'এ. রুডিগার', 'hi': 'ए. रुडिगर'}}",42.64347826087,64.997391304348,115,Real Madrid,1741809600_atl_tico_madrid_vs_real_madrid
Raúl Asencio,,,raul-asencio,R. Asencio,D,17,127145,M,asencio,1156645,"{'nameTranslation': {'ar': 'راؤول أسينسيو', 'bn': 'রাউল আসেনসিও', 'hi': 'राउल असेंशियो'}, 'shortNameTranslation': {'ar': 'ر. أسينسيو', 'bn': 'আর. অ্যাসেনসিও', 'hi': 'आर. असेंशियो'}}",42.727619047619,32.63619047619,105,Real Madrid,1741809600_atl_tico_madrid_vs_real_madrid
Federico Valverde,Federico,Valverde,federico-valverde,F. Valverde,M,8,443609,M,Fede,831808,"{'nameTranslation': {'ar': 'فيديريكو فالفيردي', 'bn': 'ফেদেরিকো ভালভার্দে', 'hi': 'फेडेरिको वेलवेर्डे'}, 'shortNameTranslation': {'ar': 'ف. فالفيردي', 'bn': 'এফ. ভালভার্দে', 'hi': 'एफ. वेलवेर्डे'}}",58.434437086093,27.43178807947,151,Real Madrid,1741809600_atl_tico_madrid_vs_real_madrid
Vinicius Júnior,,,vinicius-junior,Vinícius Jr.,F,7,1373233,M,ViniJr,868812,"{'nameTranslation': {'ar': 'فينيسيوس جونيور', 'bn': 'ভিনিসিয়াস জুনিয়র', 'hi': 'विनीसियस जूनियर'}, 'shortNameTranslation': {'ar': 'فينيسيوس', 'bn': 'ভিনিসিয়াস', 'hi': 'विनीसियस'}}",65.98,78.357333333333,75,Real Madrid,1741809600_atl_tico_madrid_vs_real_madrid
Thibaut Courtois,,,thibaut-courtois,T. Courtois,G,1,255701,M,TheOctopus,70988,"{'nameTranslation': {'ar': 'تيبو كورتوا', 'bn': 'থিবাউট কোর্টোইস', 'hi': 'थिबाउट कोर्टोइस'}, 'shortNameTranslation': {'ar': 'ت. كورتوا', 'bn': 'টি. কোর্টোইস', 'hi': 'टी. कोर्टोइस'}}",8.3203389830508,53.137288135593,59,Real Madrid,1741809600_atl_tico_madrid_vs_real_madrid
Jude Bellingham,,,jude-bellingham,J. Bellingham,M,5,1154962,M,JudeBell,991011,"{'nameTranslation': {'ar': 'جود بيلينغهام', 'bn': 'জুড বেলিংহাম', 'hi': 'जूड बेलिंघम'}, 'shortNameTranslation': {'ar': 'ج. بيلينغهام', 'bn': 'জে. বেলিংহাম', 'hi': 'जे. बेलिंघम'}}",56.762773722628,57.61897810219,137,Real Madrid,1741809600_atl_tico_madrid_vs_real_madrid
Ferland Mendy,Ferland,Mendy,ferland-mendy,F. Mendy,D,23,79085,M,FerMendy,792073,"{'nameTranslation': {'ar': 'فيرلاند ميندي', 'bn': 'ফেরল্যান্ড মেন্ডি', 'hi': 'फेरलैंड मेंडी'}, 'shortNameTranslation': {'ar': 'ف. ميندي', 'bn': 'এফ. মেন্ডি', 'hi': 'एफ. मेंडी'}}",50.275,80.095833333333,72,Real Madrid,1741809600_atl_tico_madrid_vs_real_madrid
Kylian Mbappé,,,kylian-mbappe,K. Mbappé,F,10,2021754,M,KMbappé,826643,"{'nameTranslation': {'ar': 'كيليان مبابي', 'bn': 'কিলিয়ান এমবাপ্পে', 'hi': 'किलियन एमबाप्पे'}, 'shortNameTranslation': {'ar': 'ك. مبابي', 'bn': 'কে. এমবাপ্পে', 'hi': 'के. एमबाप्पे'}}",65.898360655738,53.247540983607,61,Real Madrid,1741809600_atl_tico_madrid_vs_real_madrid
Lucas Vázquez,,,lucas-vazquez,L. Vázquez,M,21,58334,M,LucasVaz91,255239,"{'nameTranslation': {'ar': 'لوكاس فاسكيز', 'bn': 'লুকাস ভাজকুয়েজ', 'hi': 'लुकास वाज़क्वेज़'}, 'shortNameTranslation': {'ar': 'ل. فاسكيز', 'bn': 'এল. ভাজকুয়েজ', 'hi': 'एल. वाज़क्वेज़'}}",66.417333333333,15.598666666667,75,Real Madrid,1741809600_atl_tico_madrid_vs_real_madrid
Rodrygo,Rodrygo,Rodrygo,rodrygo,Rodrygo,F,11,805245,M,Rodrygo,910536,"{'nameTranslation': {'ar': 'رودريغو', 'bn': 'রড্রিগো', 'hi': 'रोड्रिगो'}, 'shortNameTranslation': {'ar': 'رودريغو', 'bn': 'রড্রিগো', 'hi': 'रोड्रिगो'}}",69.316853932584,24.514606741573,89,Real Madrid,1741809600_atl_tico_madrid_vs_real_madrid
Aurélien Tchouaméni,Aurelien,Tchouameni,aurelien-tchouameni,A. Tchouaméni,M,14,153988,M,ATchouaméni,859025,"{'nameTranslation': {'ar': 'أوريليان تشواميني', 'bn': 'অরেলিয়ান চৌমেনি', 'hi': 'ऑरेलियन टचौमेनी'}, 'shortNameTranslation': {'ar': 'أ. تشواميني', 'bn': 'এ. চৌমেনি', 'hi': 'ए. टचौमेनी'}}",51.029113924051,58.3,79,Real Madrid,1741809600_atl_tico_madrid_vs_real_madrid
Luka Modrić,,,luka-modric,L. Modrić,M,14,353642,M,LModric10,15466,"{'nameTranslation': {'ar': 'لوكا مودريتش', 'bn': 'লুকা মডরিচ', 'hi': 'लुका मोड्रिक'}, 'shortNameTranslation': {'ar': 'ل. مودريتش', 'bn': 'এল. মডরিচ', 'hi': 'एल. मोड्रिक'}}",63.032558139535,37.683720930233,86,Real Madrid,1741809600_atl_tico_madrid_vs_real_madrid
