name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,averageX,averageY,pointsCount,team,match
Richard Ledezma,,,richard-ledezma,R. Ledezma,M,37,1219,M,,985176,"{'nameTranslation': {'ar': 'ريتشارد ليديزما', 'bn': 'রিচার্ড লেডেজমা', 'hi': 'रिचर्ड लेडेज़्मा'}, 'shortNameTranslation': {'ar': 'ر. ليديزما', 'bn': 'আর. লেডেজমা', 'hi': 'आर. लेडेज़्मा'}}",47.255223880597,15.925373134328,67,PSV Eindhoven,1741118400_psv_eindhoven_vs_arsenal
Jerdy Schouten,,,jerdy-schouten,J. Schouten,M,22,1330,M,,844234,"{'nameTranslation': {'ar': 'جيردي شوتين', 'bn': 'জার্দি স্কাউটেন', 'hi': 'जेर्डी स्काउटेन'}, 'shortNameTranslation': {'ar': 'ج. شوتين', 'bn': 'জে. স্কাউটেন', 'hi': 'जे. स्काउटेन'}}",42.985714285714,45.151785714286,56,PSV Eindhoven,1741118400_psv_eindhoven_vs_arsenal
Noa Lang,Noa,Lang,noa-lang,N. Lang,F,77,19871,M,noano,875136,"{'nameTranslation': {'ar': 'نوا لانغ', 'bn': 'নোয়া ল্যাং', 'hi': 'नोआ लैंग'}, 'shortNameTranslation': {'ar': 'ن. لانغ', 'bn': 'এন. ল্যাং', 'hi': 'एन. लैंग'}}",58.267567567568,69.487837837838,74,PSV Eindhoven,1741118400_psv_eindhoven_vs_arsenal
Tyrell Malacia,Tyrell,Malacia,tyrell-malacia,T. Malacia,D,12,9519,M,tyrellmalacia,825839,"{'nameTranslation': {'ar': 'تايريل مالاسيا', 'bn': 'টাইরেল মালাসিয়া', 'hi': 'टायरेल मालासिया'}, 'shortNameTranslation': {'ar': 'ت. مالاسيا', 'bn': 'টি. ম্যালেসিয়া', 'hi': 'टी. मालासिया'}}",47.969444444444,83.247222222222,72,PSV Eindhoven,1741118400_psv_eindhoven_vs_arsenal
Ivan Perišić,,,ivan-perisic,I. Perišić,M,5,17631,M,ivanperisic444,38710,"{'nameTranslation': {'ar': 'إيفان بيريشيتش', 'bn': 'ইভান পেরিসিচ', 'hi': 'इवान पेरिसिच'}, 'shortNameTranslation': {'ar': 'إ. بيريشيتش', 'bn': 'আই. পেরিসিচ', 'hi': 'आई. पेरिसिच'}}",61.107142857143,32.742857142857,70,PSV Eindhoven,1741118400_psv_eindhoven_vs_arsenal
Olivier Boscagli,Olivier,Boscagli,olivier-boscagli,O. Boscagli,D,21,1114,M,,788784,"{'nameTranslation': {'ar': 'أوليفييه بوسكالي', 'bn': 'বস্কাগলি, অলিভিয়ার', 'hi': 'बोस्कागली, ओलिवियर'}, 'shortNameTranslation': {'ar': 'أ. بوسكالي', 'bn': 'ও. বস্কাগলি', 'hi': 'ओ. बोस्कागली'}}",34.448863636364,63.538636363636,88,PSV Eindhoven,1741118400_psv_eindhoven_vs_arsenal
Kieran Tierney,Kieran,Tierney,kieran-tierney,K. Tierney,D,63,4899,M,kierantierney1,366592,"{'nameTranslation': {'ar': 'كيران تيرني', 'bn': 'কাইরান টিয়ার্নি', 'hi': 'किरन टियरनी'}, 'shortNameTranslation': {'ar': 'ك. تيرني', 'bn': 'কে. টিয়ার্নি', 'hi': 'के. टियरनी'}}",72.07,81.94,10,Arsenal,1741118400_psv_eindhoven_vs_arsenal
Raheem Sterling,Raheem,Sterling,raheem-sterling,R. Sterling,F,19,36919,M,Sterling7,138534,"{'nameTranslation': {'ar': 'رحيم ستيرلينغ', 'bn': 'রাহিম স্টার্লিং', 'hi': 'रहीम स्टर्लिंग'}, 'shortNameTranslation': {'ar': 'ر. سترلينغ', 'bn': 'আর. স্টার্লিং', 'hi': 'आर. स्टर्लिंग'}}",68.071428571429,20.728571428571,7,Arsenal,1741118400_psv_eindhoven_vs_arsenal
Oleksandr Zinchenko,Oleksandr,Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,17792,M,OZinchenko,287643,"{'nameTranslation': {'ar': 'أوليكساندر زينتشينكو', 'bn': 'অলেক্সান্ডার জিনচেনকো', 'hi': 'ओलेक्सांद्र ज़िनचेंको'}, 'shortNameTranslation': {'ar': 'أ. زينتشينكو', 'bn': 'ও. জিনচেনকো', 'hi': 'ओ. ज़िनचेंको'}}",61.125,59.3125,16,Arsenal,1741118400_psv_eindhoven_vs_arsenal
Myles Lewis-Skelly,Myles Lewis-Skelly,,lewis-skelly-myles,M. Lewis-Skelly,D,49,18194,M,myleslewisskelly,1423711,"{'nameTranslation': {'ar': 'مايلز لويس سكيلي', 'bn': 'লুইস-স্কেলি, মাইলস', 'hi': 'लुईस-स्केली, माइल्स'}, 'shortNameTranslation': {'ar': 'م. لويس سكيلي', 'bn': 'এম. লুইস-স্কেলি', 'hi': 'एम. लुईस-स्केली'}}",50.139285714286,74.228571428571,28,Arsenal,1741118400_psv_eindhoven_vs_arsenal
Jurriën Timber,Jurrien,Timber,jurrien-timber,J. Timber,D,12,27324,M,jurrientimber,958959,"{'nameTranslation': {'ar': 'يوريان تيمبر', 'bn': 'জুরিন টিম্বার', 'hi': 'जुरीएन टिम्बर'}, 'shortNameTranslation': {'ar': 'ي. تيمبر', 'bn': 'জে. টিম্বার', 'hi': 'जे. टिम्बर'}}",61.073170731707,20.248780487805,41,Arsenal,1741118400_psv_eindhoven_vs_arsenal
Martin Ødegaard,,,martin-degaard,M. Ødegaard,M,8,82083,M,Ødegaard,547410,"{'nameTranslation': {'ar': 'مارتن أوديغارد', 'bn': 'মার্টিন ওডেগার্ড', 'hi': 'मार्टिन ओडेगार्ड'}, 'shortNameTranslation': {'ar': 'م. أوديغارد', 'bn': 'এম. ওডেগার্ড', 'hi': 'एम. ओडेगार्ड'}}",59.189830508475,35.038983050847,59,Arsenal,1741118400_psv_eindhoven_vs_arsenal
Ethan Nwaneri,,,ethan-nwaneri,E. Nwaneri,M,11,28577,M,ethan_nwaneri,1401702,"{'nameTranslation': {'ar': 'إيثان نوانيري', 'bn': 'ইথান নওয়ানেরি', 'hi': 'एथन नवानेरी'}, 'shortNameTranslation': {'ar': 'إ. نوانيري', 'bn': 'ই. নওয়ানেরি', 'hi': 'ई. नवानेरी'}}",62.941176470588,28.020588235294,34,Arsenal,1741118400_psv_eindhoven_vs_arsenal
Leandro Trossard,Leandro,Trossard,leandro-trossard,L. Trossard,F,19,32932,M,leandrotrossard,135666,"{'nameTranslation': {'ar': 'لياندرو تروسار', 'bn': 'লিয়েন্দ্রো ট্রসার্ড', 'hi': 'लिएंड्रो ट्रोसार्ड'}, 'shortNameTranslation': {'ar': 'ل. تروسار', 'bn': 'এল. ট্রসার্ড', 'hi': 'एल. ट्रोसार्ड'}}",58.418965517241,73.886206896552,58,Arsenal,1741118400_psv_eindhoven_vs_arsenal
Thomas Partey,Thomas,Partey,thomas-partey,T. Partey,M,16,41620,M,TPartey5,316148,"{'nameTranslation': {'ar': 'توماس بارتي', 'bn': 'টমাস পার্টি', 'hi': 'थॉमस पार्टी'}, 'shortNameTranslation': {'ar': 'ت. بارتي', 'bn': 'টি. পার্টি', 'hi': 'टी. पार्टी'}}",48.873469387755,51.085714285714,49,Arsenal,1741118400_psv_eindhoven_vs_arsenal
Ben White,Ben,White,ben-white,B. White,D,4,15323,M,benwhite,846036,"{'nameTranslation': {'ar': 'بن وايت', 'bn': 'বেঞ্জামিন হোয়াইট', 'hi': 'बेंजामिन व्हाइट'}, 'shortNameTranslation': {'ar': 'ب. وايت', 'bn': 'বি. হোয়াইট', 'hi': 'बी. व्हाइट'}}",32.392857142857,20.907142857143,14,Arsenal,1741118400_psv_eindhoven_vs_arsenal
Mikel Merino,Mikel,Merino,mikel-merino,M. Merino,M,23,32119,M,mikelmerino,592010,"{'nameTranslation': {'ar': 'ميكيل ميرينو', 'bn': 'মাইকেল মেরিনো', 'hi': 'मिकेल मेरिनो'}, 'shortNameTranslation': {'ar': 'م. ميرينو', 'bn': 'এম. মেরিনো', 'hi': 'एम. मेरिनो'}}",56.033333333333,52.976470588235,51,Arsenal,1741118400_psv_eindhoven_vs_arsenal
Declan Rice,Declan,Rice,declan-rice,D. Rice,M,41,70639,M,DeclanRice,856714,"{'nameTranslation': {'ar': 'ديكلان رايس', 'bn': 'ডেক্লান রাইস', 'hi': 'डेक्लान राइस'}, 'shortNameTranslation': {'ar': 'د. رايس', 'bn': 'ডি. রাইস', 'hi': 'डी. राइस'}}",59.741071428571,60.203571428571,56,Arsenal,1741118400_psv_eindhoven_vs_arsenal
Riccardo Calafiori,,,riccardo-calafiori,R. Calafiori,D,33,26337,M,richycala,957602,"{'nameTranslation': {'ar': 'ريكاردو كالافيوري', 'bn': 'রিকার্ডো কালাফিয়োরি', 'hi': 'रिकार्डो कैलाफियोरी'}, 'shortNameTranslation': {'ar': 'ر. كالافيوري', 'bn': 'আর. কালাফিয়োরি', 'hi': 'आर. कैलाफियोरी'}}",40.75,73.77962962963,54,Arsenal,1741118400_psv_eindhoven_vs_arsenal
David Raya,David,Raya,david-raya,D. Raya,G,1,29489,M,d_raya1,581310,"{'nameTranslation': {'ar': 'ديفيد رايا', 'bn': 'ডেভিড রায়া', 'hi': 'डेविड राया'}, 'shortNameTranslation': {'ar': 'د. رايا', 'bn': 'ডি. রায়া', 'hi': 'डी. राया'}}",16.209259259259,47.283333333333,54,Arsenal,1741118400_psv_eindhoven_vs_arsenal
Gabriel Magalhães,Gabriel,Magalhaes,gabriel-magalhaes,G. Magalhaes,D,6,54167,M,GabrielMagalhães,869792,"{'nameTranslation': {'ar': 'غابرييل ماغالهايس', 'bn': 'গ্যাব্রিয়েল ম্যাগালহায়েস', 'hi': 'गेब्रियल मैगलहेस'}, 'shortNameTranslation': {'ar': 'غ. ماغالهايس', 'bn': 'গ্যাব্রিয়েল', 'hi': 'गेब्रियल मैगलहेस'}}",41.635064935065,66.911688311688,77,Arsenal,1741118400_psv_eindhoven_vs_arsenal
William Saliba,William,Saliba,william-saliba,W. Saliba,D,2,46352,M,WSaliba4,941168,"{'nameTranslation': {'ar': 'ويليام ساليبا', 'bn': 'উইলিয়াম সালিবা', 'hi': 'विलियम सलीबा'}, 'shortNameTranslation': {'ar': 'و. ساليبا', 'bn': 'ডব্লিউ. সালিবা', 'hi': 'डब्लू. सलीबा'}}",35.910294117647,41.664705882353,68,Arsenal,1741118400_psv_eindhoven_vs_arsenal
