name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,averageX,averageY,pointsCount,team,match
Pau Cubarsí,Pau Cubarsí,,pau-cubarsi,P. Cubarsí,D,5,169054,M,PauCubarsí,1402913,"{'nameTranslation': {'ar': 'باو كوبارسي', 'bn': 'পাউ কিউবারসি', 'hi': 'पाउ क्यूबार्सी'}, 'shortNameTranslation': {'ar': 'ب. كوبارسي', 'bn': 'পি. কিউবারসি', 'hi': 'पी. क्यूबार्सी'}}",34.396666666667,42.073333333333,30,FC Barcelona,1741204800_benfica_vs_fc_barcelona
Dani Olmo,Dani,Olmo,dani-olmo,D. Olmo,M,20,193859,M,DaniOlmo,789071,"{'nameTranslation': {'ar': 'داني أولمو'}, 'shortNameTranslation': {'ar': 'د. أولمو', 'bn': 'ডি. ওলমো', 'hi': 'डी. ओल्मो'}}",62.811538461538,38.080769230769,26,FC Barcelona,1741204800_benfica_vs_fc_barcelona
Ronald Araújo,Ronald,Araujo,ronald-araujo,R. Araújo,D,4,139612,M,RAraújo,925097,"{'nameTranslation': {'ar': 'رونالد أراوخو', 'bn': 'রোনাল্ড আরাউহো', 'hi': 'रोनाल्ड अराउजो'}, 'shortNameTranslation': {'ar': 'ر. أراوخو', 'bn': 'আর. আরাউহো', 'hi': 'आर. अराउजो'}}",24.425581395349,39.225581395349,43,FC Barcelona,1741204800_benfica_vs_fc_barcelona
Ferran Torres,Ferran,Torres,ferran-torres,F. Torres,F,7,158420,M,FerranTorres,855833,"{'nameTranslation': {'ar': 'فيرران توريس', 'bn': 'ফেরান টরেস', 'hi': 'फ़ेरैन टोरेस'}, 'shortNameTranslation': {'ar': 'ف. توريس', 'bn': 'এফ. টরেস', 'hi': 'एफ. टोरेस'}}",62.636363636364,57.290909090909,11,FC Barcelona,1741204800_benfica_vs_fc_barcelona
Robert Lewandowski,,,robert-lewandowski,R. Lewandowski,F,9,625357,M,Lewa,41789,"{'nameTranslation': {'ar': 'روبرت ليفاندوفسكي', 'bn': 'রবার্ট লেভান্ডোস্কি', 'hi': 'रॉबर्ट लेवानडॉस्की'}, 'shortNameTranslation': {'ar': 'ر. ليفاندوفسكي', 'bn': 'আর. লেভান্ডোস্কি', 'hi': 'आर. लेवानडॉस्की'}}",59.64,45.495,40,FC Barcelona,1741204800_benfica_vs_fc_barcelona
Raphinha,,,raphinha,Raphinha,M,11,1084524,M,Raphinha,831005,"{'nameTranslation': {'ar': 'رافينيا', 'bn': 'রাফিনহা', 'hi': 'राफिन्हा'}, 'shortNameTranslation': {'ar': 'رافينيا', 'bn': 'রাফিনহা', 'hi': 'राफिन्हा'}}",56.01,60.925,60,FC Barcelona,1741204800_benfica_vs_fc_barcelona
Pedri,,,pedri,Pedri,M,8,737331,M,Pedri,992587,"{'nameTranslation': {'ar': 'بيدري', 'bn': 'পেদ্রি', 'hi': 'पेड्री'}, 'shortNameTranslation': {'ar': 'بيدري', 'bn': 'পেদ্রি', 'hi': 'पेड्री'}}",51.714414414414,58.90990990991,111,FC Barcelona,1741204800_benfica_vs_fc_barcelona
Frenkie de Jong,Frenkie,de Jong,frenkie-de-jong,F. de Jong,M,21,230924,M,Frenkie,795222,"{'nameTranslation': {'ar': 'فرينكي دي يونغ', 'bn': 'ফ্রেঙ্কি ডি জং', 'hi': 'फ्रेंकी डी जोंग'}, 'shortNameTranslation': {'ar': 'ف. دي يونغ', 'bn': 'এফ. ডি. জং', 'hi': 'एफ. डी जोंग'}}",47.753731343284,54.708955223881,67,FC Barcelona,1741204800_benfica_vs_fc_barcelona
Lamine Yamal,,,lamine-yamal,L. Yamal,M,10,2044287,M,Lamiyamal,1402912,"{'nameTranslation': {'ar': 'لامين يامال', 'bn': 'লামিন ইয়ামাল', 'hi': 'लामिन यमल'}, 'shortNameTranslation': {'ar': 'لامين يامال', 'bn': 'লামিন ইয়ামাল', 'hi': 'लामिन यमल'}}",61.197674418605,21.881395348837,43,FC Barcelona,1741204800_benfica_vs_fc_barcelona
Jules Koundé,Jules,Kounde,jules-kounde,J. Koundé,D,23,160801,M,JKoundé,827212,"{'nameTranslation': {'ar': 'جوليس كوندي', 'bn': 'জুলস কাউন্ডে', 'hi': 'जूल्स कौंडे'}, 'shortNameTranslation': {'ar': 'ج. كوندي', 'bn': 'জে. কাউন্ডে', 'hi': 'जे. कौंडे'}}",41.336842105263,20.597368421053,76,FC Barcelona,1741204800_benfica_vs_fc_barcelona
Alejandro Balde,,,alejandro-balde,A. Balde,D,3,142275,M,AlejandroBalde,997035,"{'nameTranslation': {'ar': 'أليخاندرو بالدي', 'bn': 'আলেজান্দ্রো বালদে', 'hi': 'एलेजांद्रो बाल्डे'}, 'shortNameTranslation': {'ar': 'أ. بالدي', 'bn': 'এ. বালদে', 'hi': 'ए. बाल्डे'}}",41.026086956522,81.730434782609,69,FC Barcelona,1741204800_benfica_vs_fc_barcelona
Wojciech Szczęsny,,,wojciech-szczesny,W. Szczęsny,G,25,98838,M,wojciech.szczesny1,50490,"{'nameTranslation': {'ar': 'فويتشيك شتشسني', 'bn': 'ওজসিচ স্\u200cজ্\u200cসনি', 'hi': 'वोज्शिएक स्ज़ेसनी'}, 'shortNameTranslation': {'ar': 'ف. شتشسني', 'bn': 'ডব্লিউ. স্\u200cজ্\u200cসনি', 'hi': 'डब्लू. स्ज़ेसनी'}}",11.115662650602,52.131325301205,83,FC Barcelona,1741204800_benfica_vs_fc_barcelona
Iñigo Martínez,,,inigo-martinez,I. Martínez,D,26,65268,M,IñigoMartínez,173883,"{'nameTranslation': {'ar': 'إينيغو مارتينيز', 'bn': 'ইনিগো মার্টিনেজ', 'hi': 'इनिगो मार्टिनेज'}, 'shortNameTranslation': {'ar': 'إ. مارتينيز', 'bn': 'আই. মার্টিনেজ', 'hi': 'आई. मार्टिनेज'}}",34.181578947368,72.921052631579,76,FC Barcelona,1741204800_benfica_vs_fc_barcelona
