Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Player,Nation,Age,Min,SoTA,GA,Saves,Save%
61d60f62,https://fbref.com/en/matches/61d60f62/Manchester-City-Fulham-October-5-2024-Premier-League,2024-10-05,Premier League,Matchweek 7,Home,Fulham,W,2024-10-05_premier_league_fulham,Manchester City,Ederson,br BRA,31-049,90,4,2,2,50.0
