season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2022-2023,727,R. Nelson,Arsenal,Missing Fixture,Thigh Injury,2022-12-26,,182
2022-2023,1161,E. Smith Rowe,Arsenal,Missing Fixture,Groin Injury,2022-12-31,,155
2022-2023,643,G. Jesus,Arsenal,Missing Fixture,Knee Injury,2022-12-31,,141
2022-2023,727,R. Nelson,Arsenal,Missing Fixture,Thigh Injury,2022-12-31,,182
2022-2023,1161,E. Smith Rowe,Arsenal,Missing Fixture,Groin Injury,2023-01-03,,155
2022-2023,643,G. Jesus,Arsenal,Missing Fixture,Knee Injury,2023-01-03,,141
2022-2023,727,R. Nelson,Arsenal,Missing Fixture,Thigh Injury,2023-01-03,,182
2022-2023,643,G. Jesus,Arsenal,Missing Fixture,Knee Injury,2023-01-15,,141
2022-2023,727,R. Nelson,Arsenal,Missing Fixture,Thigh Injury,2023-01-15,,182
2022-2023,643,G. Jesus,Arsenal,Missing Fixture,Knee Injury,2023-01-22,,141
2022-2023,727,R. Nelson,Arsenal,Missing Fixture,Thigh Injury,2023-01-22,,182
2022-2023,1161,E. Smith Rowe,Arsenal,Missing Fixture,Thigh Injury,2023-02-04,,155
2022-2023,643,G. Jesus,Arsenal,Missing Fixture,Knee Injury,2023-02-04,,141
2022-2023,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-02-04,,269
2022-2023,727,R. Nelson,Arsenal,Missing Fixture,Thigh Injury,2023-02-04,,182
2022-2023,1161,E. Smith Rowe,Arsenal,Missing Fixture,Thigh Injury,2023-02-11,,155
2022-2023,643,G. Jesus,Arsenal,Missing Fixture,Knee Injury,2023-02-11,,141
2022-2023,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-02-11,,269
2022-2023,727,R. Nelson,Arsenal,Missing Fixture,Thigh Injury,2023-02-11,,182
2022-2023,643,G. Jesus,Arsenal,Missing Fixture,Knee Injury,2023-02-15,,141
2022-2023,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-02-15,,269
2022-2023,643,G. Jesus,Arsenal,Missing Fixture,Knee Injury,2023-02-18,,141
2022-2023,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-02-18,,269
2022-2023,643,G. Jesus,Arsenal,Missing Fixture,Knee Injury,2023-02-25,,141
2022-2023,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-02-25,,269
2022-2023,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-03-01,,269
2022-2023,1468,E. Nketiah,Arsenal,Missing Fixture,Injury,2023-03-04,,36
2022-2023,643,G. Jesus,Arsenal,Missing Fixture,Convalescence,2023-03-04,,141
2022-2023,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-03-04,,269
2022-2023,1117,K. Tierney,Arsenal,Missing Fixture,Illness,2023-03-09,,0
2022-2023,1946,L. Trossard,Arsenal,Missing Fixture,Muscle Injury,2023-03-09,,0
2022-2023,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-03-09,,269
2022-2023,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-03-12,,269
2022-2023,1468,E. Nketiah,Arsenal,Missing Fixture,Injury,2023-03-16,,36
2022-2023,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-03-16,,269
2022-2023,1468,E. Nketiah,Arsenal,Missing Fixture,Injury,2023-03-19,,36
2022-2023,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-03-19,,269
2022-2023,2597,T. Tomiyasu,Arsenal,Missing Fixture,Injury,2023-03-19,,196
2022-2023,22090,W. Saliba,Arsenal,Missing Fixture,Back Injury,2023-03-19,,70
2022-2023,1468,E. Nketiah,Arsenal,Missing Fixture,Ankle Injury,2023-04-01,,36
2022-2023,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-04-01,,269
2022-2023,2597,T. Tomiyasu,Arsenal,Missing Fixture,Knee Injury,2023-04-01,,196
2022-2023,22090,W. Saliba,Arsenal,Missing Fixture,Back Injury,2023-04-01,,70
2022-2023,1468,E. Nketiah,Arsenal,Missing Fixture,Ankle Injury,2023-04-09,,36
2022-2023,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-04-09,,269
2022-2023,2597,T. Tomiyasu,Arsenal,Missing Fixture,Knee Injury,2023-04-09,,196
2022-2023,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-04-16,,269
2022-2023,641,O. Zinchenko,Arsenal,Missing Fixture,Groin Injury,2023-04-16,,273
2022-2023,2597,T. Tomiyasu,Arsenal,Missing Fixture,Knee Injury,2023-04-16,,196
2022-2023,22090,W. Saliba,Arsenal,Missing Fixture,Back Injury,2023-04-16,,70
2022-2023,1464,G. Xhaka,Arsenal,Missing Fixture,Illness,2023-04-21,,168
2022-2023,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-04-21,,269
2022-2023,2597,T. Tomiyasu,Arsenal,Missing Fixture,Knee Injury,2023-04-21,,196
2022-2023,22090,W. Saliba,Arsenal,Missing Fixture,Back Injury,2023-04-21,,70
2022-2023,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-04-26,,269
2022-2023,2597,T. Tomiyasu,Arsenal,Missing Fixture,Knee Injury,2023-04-26,,196
2022-2023,22090,W. Saliba,Arsenal,Missing Fixture,Back Injury,2023-04-26,,70
2022-2023,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-05-02,,269
2022-2023,2597,T. Tomiyasu,Arsenal,Missing Fixture,Knee Injury,2023-05-02,,196
2022-2023,22090,W. Saliba,Arsenal,Missing Fixture,Back Injury,2023-05-02,,70
2022-2023,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-05-07,,269
2022-2023,2597,T. Tomiyasu,Arsenal,Missing Fixture,Knee Injury,2023-05-07,,196
2022-2023,22090,W. Saliba,Arsenal,Missing Fixture,Back Injury,2023-05-07,,70
2022-2023,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-05-14,,269
2022-2023,641,O. Zinchenko,Arsenal,Missing Fixture,Calf Injury,2023-05-14,,273
2022-2023,2597,T. Tomiyasu,Arsenal,Missing Fixture,Knee Injury,2023-05-14,,196
2022-2023,22090,W. Saliba,Arsenal,Missing Fixture,Back Injury,2023-05-14,,70
2022-2023,127769,G. Martinelli,Arsenal,Missing Fixture,Ankle Injury,2023-05-20,,7
2022-2023,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-05-20,,269
2022-2023,641,O. Zinchenko,Arsenal,Missing Fixture,Calf Injury,2023-05-20,,273
2022-2023,2597,T. Tomiyasu,Arsenal,Missing Fixture,Knee Injury,2023-05-20,,196
2022-2023,22090,W. Saliba,Arsenal,Missing Fixture,Back Injury,2023-05-20,,70
2022-2023,127769,G. Martinelli,Arsenal,Missing Fixture,Ankle Injury,2023-05-28,,7
2022-2023,1452,M. Elneny,Arsenal,Missing Fixture,Knock,2023-05-28,,269
2022-2023,641,O. Zinchenko,Arsenal,Missing Fixture,Calf Injury,2023-05-28,,273
2022-2023,2597,T. Tomiyasu,Arsenal,Missing Fixture,Knee Injury,2023-05-28,,196
2022-2023,22090,W. Saliba,Arsenal,Missing Fixture,Back Injury,2023-05-28,,70
