season,player_id,player_name,team_name,injury_type,reason,fixture_date,end_date,days_out
2024-2025,105971,G. Bazunu,Southampton,Missing Fixture,Achilles Tendon Injury,2024-08-17,,140
2024-2025,105971,G. Bazunu,Southampton,Missing Fixture,Achilles Tendon Injury,2024-08-24,,140
2024-2025,105971,G. Bazunu,Southampton,Missing Fixture,Achilles Tendon Injury,2024-08-31,,140
2024-2025,45078,R. Stewart,Southampton,Missing Fixture,Injury,2024-08-31,,178
2024-2025,105971,G. Bazunu,Southampton,Missing Fixture,Achilles Tendon Injury,2024-09-14,,140
2024-2025,199837,K. Sulemana,Southampton,Missing Fixture,Ankle Injury,2024-09-14,,133
2024-2025,105971,G. Bazunu,Southampton,Missing Fixture,Achilles Tendon Injury,2024-09-21,,140
2024-2025,18940,J. Stephens,Southampton,Missing Fixture,Red Card,2024-09-21,,126
2024-2025,199837,K. Sulemana,Southampton,Missing Fixture,Ankle Injury,2024-09-21,,133
2024-2025,105971,G. Bazunu,Southampton,Missing Fixture,Achilles Tendon Injury,2024-09-30,,140
2024-2025,18940,J. Stephens,Southampton,Missing Fixture,Red Card,2024-09-30,,126
2024-2025,199837,K. Sulemana,Southampton,Missing Fixture,Ankle Injury,2024-09-30,,133
2024-2025,105971,G. Bazunu,Southampton,Missing Fixture,Achilles Tendon Injury,2024-10-05,,140
2024-2025,18940,J. Stephens,Southampton,Missing Fixture,Red Card,2024-10-05,,126
2024-2025,199837,K. Sulemana,Southampton,Missing Fixture,Ankle Injury,2024-10-05,,133
2024-2025,130421,W. Smallbone,Southampton,Missing Fixture,Thigh Injury,2024-10-05,,179
2024-2025,105971,G. Bazunu,Southampton,Missing Fixture,Achilles Tendon Injury,2024-10-19,,140
2024-2025,18940,J. Stephens,Southampton,Missing Fixture,Red Card,2024-10-19,,126
2024-2025,45078,R. Stewart,Southampton,Missing Fixture,Thigh Injury,2024-10-19,,178
2024-2025,105971,G. Bazunu,Southampton,Missing Fixture,Achilles Tendon Injury,2024-10-26,,140
2024-2025,18873,R. Fraser,Southampton,Missing Fixture,Red Card,2024-10-26,,203
2024-2025,45078,R. Stewart,Southampton,Missing Fixture,Thigh Injury,2024-10-26,,178
2024-2025,130421,W. Smallbone,Southampton,Missing Fixture,Thigh Injury,2024-10-26,,179
2024-2025,105971,G. Bazunu,Southampton,Missing Fixture,Achilles Tendon Injury,2024-11-02,,140
2024-2025,45078,R. Stewart,Southampton,Missing Fixture,Thigh Injury,2024-11-02,,178
2024-2025,130421,W. Smallbone,Southampton,Missing Fixture,Thigh Injury,2024-11-02,,179
2024-2025,105971,G. Bazunu,Southampton,Missing Fixture,Achilles Tendon Injury,2024-11-09,,140
2024-2025,45078,R. Stewart,Southampton,Missing Fixture,Thigh Injury,2024-11-09,,178
2024-2025,130421,W. Smallbone,Southampton,Missing Fixture,Thigh Injury,2024-11-09,,179
2024-2025,20355,A. Ramsdale,Southampton,Missing Fixture,Finger Injury,2024-11-24,,13
2024-2025,105971,G. Bazunu,Southampton,Missing Fixture,Achilles Tendon Injury,2024-11-24,,140
2024-2025,2999,J. Bednarek,Southampton,Missing Fixture,Knee Injury,2024-11-24,,182
2024-2025,45078,R. Stewart,Southampton,Missing Fixture,Thigh Injury,2024-11-24,,178
2024-2025,130421,W. Smallbone,Southampton,Missing Fixture,Thigh Injury,2024-11-24,,179
2024-2025,295,A. Lallana,Southampton,Missing Fixture,Thigh Injury,2024-11-29,,88
2024-2025,20355,A. Ramsdale,Southampton,Missing Fixture,Finger Injury,2024-11-29,,13
2024-2025,105971,G. Bazunu,Southampton,Missing Fixture,Achilles Tendon Injury,2024-11-29,,140
2024-2025,2999,J. Bednarek,Southampton,Missing Fixture,Knee Injury,2024-11-29,,182
2024-2025,45078,R. Stewart,Southampton,Missing Fixture,Thigh Injury,2024-11-29,,178
2024-2025,130421,W. Smallbone,Southampton,Missing Fixture,Thigh Injury,2024-11-29,,179
2024-2025,295,A. Lallana,Southampton,Missing Fixture,Thigh Injury,2024-12-04,,88
2024-2025,20355,A. Ramsdale,Southampton,Missing Fixture,Finger Injury,2024-12-04,,13
2024-2025,19733,F. Downes,Southampton,Missing Fixture,Yellow Cards,2024-12-04,,128
2024-2025,105971,G. Bazunu,Southampton,Missing Fixture,Achilles Tendon Injury,2024-12-04,,140
2024-2025,270508,L. Ugochukwu,Southampton,Missing Fixture,Loan agreement,2024-12-04,,83
2024-2025,45078,R. Stewart,Southampton,Missing Fixture,Thigh Injury,2024-12-04,,178
2024-2025,304317,T. Dibling,Southampton,Missing Fixture,Yellow Cards,2024-12-04,,51
2024-2025,144729,T. Harwood-Bellis,Southampton,Missing Fixture,Yellow Cards,2024-12-04,,171
2024-2025,130421,W. Smallbone,Southampton,Missing Fixture,Thigh Injury,2024-12-04,,179
2024-2025,295,A. Lallana,Southampton,Missing Fixture,Thigh Injury,2024-12-07,,88
2024-2025,20355,A. Ramsdale,Southampton,Missing Fixture,Finger Injury,2024-12-07,,13
2024-2025,105971,G. Bazunu,Southampton,Missing Fixture,Achilles Tendon Injury,2024-12-07,,140
2024-2025,284264,J. Larios,Southampton,Missing Fixture,Injury,2024-12-07,,8
2024-2025,18940,J. Stephens,Southampton,Missing Fixture,Red Card,2024-12-07,,126
2024-2025,15812,P. Onuachu,Southampton,Missing Fixture,Injury,2024-12-07,,0
2024-2025,45078,R. Stewart,Southampton,Missing Fixture,Thigh Injury,2024-12-07,,178
2024-2025,130421,W. Smallbone,Southampton,Missing Fixture,Thigh Injury,2024-12-07,,179
2024-2025,105971,G. Bazunu,Southampton,Missing Fixture,Achilles Tendon Injury,2024-12-15,,140
2024-2025,284264,J. Larios,Southampton,Missing Fixture,Injury,2024-12-15,,8
2024-2025,18940,J. Stephens,Southampton,Missing Fixture,Red Card,2024-12-15,,126
2024-2025,45078,R. Stewart,Southampton,Missing Fixture,Thigh Injury,2024-12-15,,178
2024-2025,130421,W. Smallbone,Southampton,Missing Fixture,Thigh Injury,2024-12-15,,179
2024-2025,105971,G. Bazunu,Southampton,Missing Fixture,Achilles Tendon Injury,2024-12-22,,140
2024-2025,18940,J. Stephens,Southampton,Missing Fixture,Red Card,2024-12-22,,126
2024-2025,45078,R. Stewart,Southampton,Missing Fixture,Thigh Injury,2024-12-22,,178
2024-2025,130421,W. Smallbone,Southampton,Missing Fixture,Thigh Injury,2024-12-22,,179
2024-2025,105971,G. Bazunu,Southampton,Missing Fixture,Achilles Tendon Injury,2024-12-26,,140
2024-2025,665,M. Cornet,Southampton,Missing Fixture,Loan agreement,2024-12-26,,0
2024-2025,45078,R. Stewart,Southampton,Missing Fixture,Thigh Injury,2024-12-26,,178
2024-2025,130421,W. Smallbone,Southampton,Missing Fixture,Thigh Injury,2024-12-26,,179
2024-2025,105971,G. Bazunu,Southampton,Missing Fixture,Achilles Tendon Injury,2024-12-29,,140
2024-2025,18940,J. Stephens,Southampton,Missing Fixture,Knock,2024-12-29,,126
2024-2025,45078,R. Stewart,Southampton,Missing Fixture,Thigh Injury,2024-12-29,,178
2024-2025,130421,W. Smallbone,Southampton,Missing Fixture,Thigh Injury,2024-12-29,,179
2024-2025,105971,G. Bazunu,Southampton,Missing Fixture,Achilles Tendon Injury,2025-01-04,,140
2024-2025,18940,J. Stephens,Southampton,Missing Fixture,Knock,2025-01-04,,126
2024-2025,336585,M. Fernandes,Southampton,Missing Fixture,Yellow Cards,2025-01-04,,0
2024-2025,45078,R. Stewart,Southampton,Missing Fixture,Thigh Injury,2025-01-04,,178
2024-2025,18940,J. Stephens,Southampton,Missing Fixture,Knock,2025-01-16,,126
2024-2025,45078,R. Stewart,Southampton,Missing Fixture,Thigh Injury,2025-01-16,,178
2024-2025,18940,J. Stephens,Southampton,Missing Fixture,Knock,2025-01-19,,126
2024-2025,45078,R. Stewart,Southampton,Missing Fixture,Thigh Injury,2025-01-19,,178
2024-2025,263177,A. Gronbaek,Southampton,Missing Fixture,Coach's decision,2025-01-25,,120
2024-2025,18940,J. Stephens,Southampton,Missing Fixture,Knock,2025-01-25,,126
2024-2025,199837,K. Sulemana,Southampton,Missing Fixture,Thigh Injury,2025-01-25,,133
2024-2025,45078,R. Stewart,Southampton,Missing Fixture,Thigh Injury,2025-01-25,,178
2024-2025,304317,T. Dibling,Southampton,Missing Fixture,Ankle Injury,2025-01-25,,51
2024-2025,45078,R. Stewart,Southampton,Missing Fixture,Thigh Injury,2025-02-01,,178
2024-2025,45078,R. Stewart,Southampton,Missing Fixture,Thigh Injury,2025-02-15,,178
2024-2025,295,A. Lallana,Southampton,Missing Fixture,Thigh Injury,2025-02-22,,88
2024-2025,18873,R. Fraser,Southampton,Missing Fixture,Injury,2025-02-22,,203
2024-2025,45078,R. Stewart,Southampton,Missing Fixture,Thigh Injury,2025-02-22,,178
2024-2025,144729,T. Harwood-Bellis,Southampton,Missing Fixture,Ankle Injury,2025-02-22,,171
2024-2025,295,A. Lallana,Southampton,Missing Fixture,Thigh Injury,2025-02-25,,88
2024-2025,2999,J. Bednarek,Southampton,Missing Fixture,Lacking Match Fitness,2025-02-25,,182
2024-2025,270508,L. Ugochukwu,Southampton,Missing Fixture,Loan agreement,2025-02-25,,83
2024-2025,18873,R. Fraser,Southampton,Missing Fixture,Injury,2025-02-25,,203
2024-2025,45078,R. Stewart,Southampton,Missing Fixture,Thigh Injury,2025-02-25,,178
2024-2025,19719,J. Bree,Southampton,Missing Fixture,Thigh Injury,2025-03-08,,7
2024-2025,18873,R. Fraser,Southampton,Missing Fixture,Calf Injury,2025-03-08,,203
2024-2025,2999,J. Bednarek,Southampton,Missing Fixture,Concussion,2025-03-15,,182
2024-2025,19719,J. Bree,Southampton,Missing Fixture,Thigh Injury,2025-03-15,,7
2024-2025,18873,R. Fraser,Southampton,Missing Fixture,Calf Injury,2025-03-15,,203
2024-2025,130421,W. Smallbone,Southampton,Missing Fixture,Groin Injury,2025-03-15,,179
2024-2025,18873,R. Fraser,Southampton,Missing Fixture,Calf Injury,2025-04-02,,203
2024-2025,130421,W. Smallbone,Southampton,Missing Fixture,Groin Injury,2025-04-02,,179
2024-2025,19733,F. Downes,Southampton,Missing Fixture,Yellow Cards,2025-04-06,,128
2024-2025,18873,R. Fraser,Southampton,Missing Fixture,Calf Injury,2025-04-06,,203
2024-2025,263177,A. Gronbaek,Southampton,Missing Fixture,Muscle Injury,2025-04-12,,120
2024-2025,19733,F. Downes,Southampton,Missing Fixture,Yellow Cards,2025-04-12,,128
2024-2025,263177,A. Gronbaek,Southampton,Missing Fixture,Muscle Injury,2025-04-19,,120
2024-2025,263177,A. Gronbaek,Southampton,Missing Fixture,Muscle Injury,2025-04-26,,120
2024-2025,263177,A. Gronbaek,Southampton,Missing Fixture,Achilles Tendon Injury,2025-05-18,,120
